Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8
ENSG00000037042,TUBG2,73,-0.2766,56,-0.6352,97,0.49256
ENSG00000108797,CNTNAP1,187,0.63986,84,-0.8670,129,-0.3234
ENSG00000108799,EZH1,45,0.40571,49,0.40597,30,-0.5970
ENSG00000131477,RAMP2,13,-2.0834,150,2.50399,36,-0.4162
ENSG00000131475,VPS25,38,0.66133,27,-0.0865,23,-0.6179
ENSG00000183978,COA3,132,-0.0693,89,-0.6792,151,0.31457
ENSG00000126581,BECN1,47,-0.1183,41,-0.2968,54,0.23042
ENSG00000131467,PSME3,83,0.61479,53,-0.3376,55,-0.4680
ENSG00000266967,AARSD1,51,0.71653,25,-0.6637,32,-0.4607
ENSG00000198863,RUNDC1,56,0.90759,27,-0.6144,30,-0.6750
ENSG00000131469,RPL27,542,-0.8475,1234,0.71309,911,0.34906
ENSG00000108828,VAT1,61,0.38983,82,0.77544,38,-0.8089
ENSG00000108830,RND2,25,-0.8337,71,1.14379,37,0.04742
ENSG00000188554,NBR1,70,-0.1908,68,-0.1748,83,0.24944
ENSG00000108861,DUSP3,151,0.42164,75,-0.8335,122,-0.1142
ENSG00000108852,MPP2,114,0.57556,50,-0.9292,83,-0.2420
ENSG00000161654,LSM12,38,0.56461,26,-0.2528,26,-0.4492
ENSG00000141349,G6PC3,49,-0.6387,76,0.22329,77,0.45918
ENSG00000108840,HDAC5,115,-0.1234,159,0.45821,117,-0.1110
ENSG00000168591,TMUB2,72,0.54493,55,-0.0823,48,-0.4992
ENSG00000087152,ATXN7L3,150,0.36287,64,-1.0908,129,0.00929
ENSG00000108312,UBTF,178,0.73584,74,-0.9243,114,-0.4055
ENSG00000108309,RUNDC3A,625,0.27736,272,-1.1329,577,0.10286
ENSG00000013306,SLC25A39,59,0.03689,74,0.39687,53,-0.2274
ENSG00000030582,GRN,67,0.26152,83,0.53270,49,-0.5228
ENSG00000161682,FAM171A2,88,0.44195,53,-0.5309,67,-0.2256
ENSG00000186566,GPATCH8,48,0.89910,49,0.60430,20,-1.2672
ENSG00000073670,ADAM11,179,1.15165,50,-1.3311,88,-0.7375
ENSG00000131097,HIGD1B,20,-1.9341,233,2.95389,37,-0.9638
ENSG00000108883,EFTUD2,81,0.87456,31,-0.9949,47,-0.5293
ENSG00000131095,GFAP,756,-1.3780,5099,2.35008,1182,-0.6390
ENSG00000131094,C1QL1,75,-0.5043,91,-0.0583,110,0.47808
ENSG00000172992,DCAKD,37,0.08068,28,-0.4032,36,0.08262
ENSG00000136448,NMT1,180,1.05534,81,-0.6589,88,-0.8170
ENSG00000161714,PLCD3,38,-0.9366,67,0.20089,74,0.70811
ENSG00000186834,HEXIM1,75,0.50803,55,-0.1733,52,-0.4234
ENSG00000184922,FMNL1,62,0.37597,47,-0.1868,48,-0.2852
ENSG00000186868,MAPT,408,0.71374,153,-1.1109,273,-0.3362
ENSG00000120071,KANSL1,73,0.75627,58,0.10192,39,-0.8068
ENSG00000073969,NSF,745,1.33188,135,-1.9193,336,-0.8178
ENSG00000108433,GOSR2,49,-0.0730,37,-0.4945,55,0.25874
ENSG00000004897,CDC27,74,0.26139,48,-0.5019,65,-0.0574
ENSG00000141279,NPEPPS,111,0.21769,58,-0.8897,105,0.10068
ENSG00000108424,KPNB1,136,0.24257,96,-0.3882,119,-0.0783
ENSG00000159111,MRPL10,40,0.07722,30,-0.3941,40,0.08267
ENSG00000264920,AC018521.5,25,-0.8998,57,0.68511,44,0.40601
ENSG00000108439,PNPO,46,-0.0556,48,0.02129,48,0.04259
ENSG00000108465,CDK5RAP3,50,0.53305,28,-0.5634,36,-0.3062
ENSG00000082641,NFE2L1,204,0.82022,94,-0.7369,121,-0.5452
ENSG00000108468,CBX1,89,0.16747,82,-0.0125,78,-0.1538
ENSG00000136436,CALCOCO2,28,-0.4048,68,1.23510,29,-0.3685
ENSG00000159199,ATP5MC1,157,0.20556,106,-0.4854,143,-0.0088
ENSG00000159202,UBE2Z,192,1.01379,58,-1.2905,104,-0.6030
ENSG00000159210,SNF8,50,-0.0373,66,0.42450,48,-0.1723
ENSG00000167085,PHB,68,-0.3452,92,0.23234,86,0.20521
ENSG00000121067,SPOP,109,0.57732,47,-0.9462,79,-0.2393
ENSG00000121073,SLC35B1,42,0.40992,49,0.55020,27,-0.6852
ENSG00000136504,KAT7,41,0.41656,35,0.04213,29,-0.4239
ENSG00000005882,PDK2,116,0.12854,63,-0.8896,117,0.18671
ENSG00000167100,SAMD14,39,-0.1439,31,-0.4474,46,0.30843
ENSG00000108819,PPP1R9B,210,-0.1337,146,-0.6690,251,0.37150
ENSG00000108826,MRPL27,71,-0.2356,82,0.07346,83,0.18348
ENSG00000108829,LRRC59,42,0.37558,27,-0.4395,33,-0.1907
ENSG00000006282,SPATA20,41,-0.7325,54,-0.1286,72,0.70097
ENSG00000154945,ANKRD40,60,-0.5316,83,0.12467,89,0.41796
ENSG00000108848,LUC7L3,192,0.19536,304,0.93404,134,-0.7164
ENSG00000141232,TOB1,44,0.15951,50,0.33380,36,-0.3118
ENSG00000008294,SPAG9,132,-0.2347,151,0.04101,157,0.19737
ENSG00000239672,NME1,106,0.45721,50,-0.8816,84,-0.1364
ENSG00000243678,NME2,218,-0.5984,405,0.57992,311,0.23262
ENSG00000011260,UTP18,29,-0.1461,38,0.37503,30,-0.0454
ENSG00000154975,CA10,174,1.06689,67,-0.8826,87,-0.7606
ENSG00000166260,COX11,32,-0.5265,31,-0.4559,50,0.65523
ENSG00000108924,HLF,136,0.60831,45,-1.3448,100,-0.1789
ENSG00000108960,MMD,394,0.61704,119,-1.4889,291,-0.1597
ENSG00000153933,DGKE,70,1.19505,19,-1.3609,33,-0.7765
ENSG00000121064,SCPEP1,62,1.15934,12,-1.8235,31,-0.6542
ENSG00000121057,AKAP1,49,-0.2980,62,0.14875,60,0.20412
ENSG00000153944,MSI2,71,-0.6843,136,0.54062,110,0.32506
ENSG00000181610,MRPS23,50,-0.0405,40,-0.3943,54,0.19379
ENSG00000136450,SRSF1,66,0.12834,79,0.39371,55,-0.3133
ENSG00000264364,DYNLL2,542,0.81610,215,-0.9724,331,-0.4749
ENSG00000005379,TSPOAP1,106,0.16715,116,0.26864,89,-0.2857
ENSG00000213246,SUPT4H1,56,-0.6598,100,0.46100,85,0.35048
ENSG00000108389,MTMR4,42,0.44506,33,-0.1191,30,-0.3821
ENSG00000108387,SEPTIN4,106,-1.3152,637,2.15454,170,-0.4837
ENSG00000108384,RAD51C,31,0.12831,16,-0.8966,31,0.18878
ENSG00000108395,TRIM37,211,0.72526,79,-1.1022,140,-0.3500
ENSG00000182628,SKA2,27,-1.1810,63,0.43578,61,0.76049
ENSG00000153982,GDPD1,43,0.55197,28,-0.3330,29,-0.4056
ENSG00000108406,DHX40,31,0.11396,18,-0.7165,31,0.15208
ENSG00000141367,CLTC,337,0.31940,189,-0.7129,290,-0.0479
ENSG00000062716,VMP1,49,0.10335,44,-0.0810,46,-0.0630
ENSG00000062725,APPBP2,54,0.23326,26,-0.9972,51,0.11329
ENSG00000141376,BCAS3,56,0.63887,24,-0.9325,39,-0.3049
ENSG00000108510,MED13,43,0.09065,40,-0.0809,41,-0.0509
ENSG00000146872,TLK2,48,0.88236,31,-0.1676,25,-0.8175
ENSG00000170921,TANC2,94,1.11523,11,-2.5592,51,-0.5181
ENSG00000008283,CYB561,69,1.43638,17,-1.3935,27,-1.0246
ENSG00000136485,DCAF7,115,0.49169,61,-0.6878,87,-0.2258
ENSG00000136490,LIMD2,57,1.20961,17,-1.1521,26,-0.8399
ENSG00000108588,CCDC47,110,0.50888,80,-0.1769,76,-0.4228
ENSG00000198231,DDX42,83,0.25882,68,-0.1528,70,-0.1835
ENSG00000087191,PSMC5,138,-0.2014,150,-0.0063,161,0.18839
ENSG00000266402,SNHG25,132,-0.8504,312,0.77116,220,0.31463
ENSG00000136478,TEX2,65,0.16075,81,0.48635,52,-0.3961
ENSG00000108654,DDX5,311,0.40270,282,0.11705,223,-0.4448
ENSG00000108854,SMURF2,21,-0.6357,31,0.12642,34,0.50427
ENSG00000120063,GNA13,32,-0.6436,67,0.72586,46,0.18141
ENSG00000154229,PRKCA,347,0.49628,132,-1.2052,274,-0.0966
ENSG00000075461,CACNG4,45,0.21226,39,-0.0868,39,-0.1653
ENSG00000198265,HELZ,69,0.63278,51,-0.0662,42,-0.5971
ENSG00000197170,PSMD12,66,0.35997,36,-0.7186,55,-0.0861
ENSG00000154217,PITPNC1,58,-0.4872,71,-0.0459,84,0.45806
ENSG00000171634,BPTF,87,-0.3180,189,1.09810,89,-0.3427
ENSG00000182481,KPNA2,66,0.46126,24,-1.2892,54,-0.0438
ENSG00000196704,AMZ2,88,-0.2580,78,-0.3756,112,0.38723
ENSG00000108946,PRKAR1A,440,0.81000,201,-0.7542,263,-0.5294
ENSG00000153822,KCNJ16,26,-0.6075,25,-0.4847,43,0.73597
ENSG00000125398,SOX9,75,-0.9462,79,-0.6391,161,1.07767
ENSG00000180616,SSTR2,154,1.43565,92,-0.0072,47,-1.5332
ENSG00000166685,COG1,70,1.23348,26,-0.8351,30,-0.9526
ENSG00000179604,CDC42EP4,63,-1.0846,116,0.11445,140,0.86492
ENSG00000172809,RPL38,982,-0.8921,2476,0.85364,1660,0.29252
ENSG00000141540,TTYH2,36,-0.6700,108,1.36689,45,-0.2491
ENSG00000109062,SLC9A3R1,96,-0.9411,115,-0.4374,202,0.99876
ENSG00000161509,GRIN2C,63,-1.0414,84,-0.3600,142,1.04876
ENSG00000167861,HID1,71,0.72512,43,-0.3501,43,-0.5772
ENSG00000180901,KCTD2,133,0.69738,64,-0.7340,86,-0.4197
ENSG00000167863,ATP5PD,144,-0.6964,183,-0.1360,245,0.67418
ENSG00000125458,NT5C,25,-0.3307,12,-1.3909,36,0.73912
ENSG00000189159,JPT1,140,0.81867,44,-1.3169,88,-0.3971
ENSG00000188612,SUMO2,325,-0.0716,337,0.00778,343,0.06333
ENSG00000125447,GGA3,52,0.87078,9,-2.1459,33,-0.3154
ENSG00000125445,MRPS7,96,0.08982,95,0.05529,89,-0.1094
ENSG00000177885,GRB2,121,0.50301,59,-0.8236,92,-0.1978
ENSG00000177728,TMEM94,108,-0.0534,87,-0.3730,118,0.19825
ENSG00000177303,CASKIN2,39,-0.2719,51,0.25578,46,0.12889
ENSG00000161526,SAP30BP,57,0.24164,67,0.43972,43,-0.4497
ENSG00000132475,H3F3B,252,-0.3937,527,0.96659,282,-0.1835
ENSG00000132471,WBP2,516,0.45880,328,-0.4303,387,-0.2766
ENSG00000132481,TRIM47,22,-0.7204,28,-0.1778,40,0.71199
ENSG00000204316,MRPL38,66,0.00744,53,-0.3422,69,0.12999
ENSG00000161533,ACOX1,72,0.22466,49,-0.4588,64,-0.0363
ENSG00000167881,SRP68,60,0.32386,60,0.20914,45,-0.4103
ENSG00000182473,EXOC7,75,-0.2132,97,0.26855,85,0.07006
ENSG00000141576,RNF157,104,-0.0964,85,-0.3814,117,0.24121
ENSG00000185262,UBALD2,72,0.42673,53,-0.2149,53,-0.3247
ENSG00000175931,UBE2O,105,1.18603,18,-2.0343,53,-0.6507
ENSG00000163597,SNHG16,24,-0.5425,38,0.31761,35,0.33106
ENSG00000182534,MXRA7,115,-0.2279,165,0.43757,127,-0.0050
ENSG00000161547,SRSF2,143,0.14820,59,-1.2965,146,0.26428
ENSG00000167889,MGAT5B,115,0.36948,39,-1.4448,102,0.07780
ENSG00000129657,SEC14L1,64,-0.1414,84,0.35445,67,-0.0389
ENSG00000184640,SEPTIN9,70,0.03121,70,0.03483,68,-0.0447
ENSG00000078687,TNRC6C,131,0.65062,96,-0.0989,81,-0.6013
ENSG00000108669,CYTH1,45,0.35136,35,-0.1487,35,-0.2762
ENSG00000035862,TIMP2,196,0.18518,220,0.32268,161,-0.3310
ENSG00000108679,LGALS3BP,28,-0.9574,69,0.73207,51,0.41938
ENSG00000171302,CANT1,54,0.72366,16,-1.4865,37,-0.2673
ENSG00000167281,RBFOX3,271,0.84689,112,-0.8825,160,-0.5307
ENSG00000141582,CBX4,33,0.16379,16,-1.0596,33,0.19590
ENSG00000167291,TBC1D16,20,-0.8625,25,-0.2930,39,0.87700
ENSG00000171298,GAA,46,0.75372,30,-0.2096,27,-0.6626
ENSG00000141543,EIF4A3,27,-0.2968,28,-0.1770,35,0.34597
ENSG00000171246,NPTX1,1724,1.64508,292,-1.8996,615,-1.1492
ENSG00000141564,RPTOR,80,0.61513,33,-1.0183,57,-0.2591
ENSG00000226137,BAIAP2-DT,64,0.57125,21,-1.3397,48,-0.1428
ENSG00000175866,BAIAP2,802,1.84733,146,-1.7210,242,-1.3983
ENSG00000181409,AATK,114,0.54457,110,0.31422,70,-0.6912
ENSG00000224877,NDUFAF8,233,-0.7898,316,-0.1179,426,0.74333
ENSG00000157637,SLC38A10,37,-0.1547,55,0.54749,38,-0.1324
ENSG00000184009,ACTG1,1050,-0.0281,1044,-0.0296,1077,0.03923
ENSG00000182446,NPLOC4,73,0.80271,23,-1.3203,47,-0.3801
ENSG00000214087,ARL16,58,0.12088,41,-0.4846,57,0.07230
ENSG00000185359,HGS,95,0.51120,74,-0.0589,64,-0.4749
ENSG00000262814,MRPL12,77,-0.1210,81,-0.0016,85,0.11305
ENSG00000225663,MCRIP1,210,0.03905,185,-0.1737,209,0.03590
ENSG00000185624,P4HB,170,0.31001,140,-0.1092,136,-0.2516
ENSG00000141522,ARHGDIA,336,0.50468,162,-0.8395,256,-0.1951
ENSG00000141552,ANAPC11,155,-0.9075,226,-0.1034,308,0.83193
ENSG00000185813,PCYT2,155,0.75606,84,-0.5108,93,-0.5515
ENSG00000197063,MAFG,118,0.53834,59,-0.7510,86,-0.2538
ENSG00000169696,ASPSCR1,39,0.28996,37,0.11489,30,-0.3311
ENSG00000169689,CENPX,76,-0.3173,62,-0.5628,103,0.50601
ENSG00000169738,DCXR,170,-0.7945,211,-0.2633,316,0.80898
ENSG00000169733,RFNG,73,0.83602,43,-0.3233,40,-0.7040
ENSG00000169727,GPS1,134,0.30125,117,-0.0126,107,-0.2843
ENSG00000169718,DUS1L,47,0.55632,38,-0.0124,31,-0.5418
ENSG00000169710,FASN,189,0.18456,129,-0.4903,176,0.01305
ENSG00000141551,CSNK1D,133,0.48255,64,-0.8495,103,-0.1703
ENSG00000141562,NARF,57,0.27143,28,-0.9544,52,0.06533
ENSG00000141568,FOXK2,73,1.41986,16,-1.5248,30,-0.9793
ENSG00000141580,WDR45B,138,0.55688,75,-0.6277,99,-0.3097
ENSG00000141542,RAB40B,213,0.89276,82,-0.9705,123,-0.5544
ENSG00000141560,FN3KRP,38,-0.0367,15,-1.4415,45,0.47149
ENSG00000141556,TBCD,73,0.42223,50,-0.3382,56,-0.2732
ENSG00000101557,USP14,133,0.90056,63,-0.6406,73,-0.6590
ENSG00000101577,LPIN2,54,0.09658,38,-0.5054,53,0.10246
ENSG00000101608,MYL12A,23,-1.2084,116,1.87603,38,-0.2902
ENSG00000118680,MYL12B,227,0.09016,207,-0.0875,215,-0.0477
ENSG00000170579,DLGAP1,227,0.83008,45,-2.0031,148,-0.2926
ENSG00000263753,LINC00667,37,-0.0346,27,-0.5027,40,0.22561
ENSG00000082397,EPB41L3,110,0.87549,47,-0.8142,63,-0.5797
ENSG00000173482,PTPRM,74,0.54925,43,-0.5397,53,-0.3303
ENSG00000178127,NDUFV2,111,-0.3244,121,-0.0970,144,0.33755
ENSG00000101745,ANKRD12,384,0.60169,350,0.24373,229,-0.7139
ENSG00000017797,RALBP1,130,0.32647,81,-0.5310,109,-0.1115
ENSG00000168461,RAB31,113,-0.8153,143,-0.2532,213,0.82200
ENSG00000101558,VAPA,265,0.30387,185,-0.3766,222,-0.1422
ENSG00000154856,APCDD1,49,-1.2036,106,0.28263,116,0.86330
ENSG00000134265,NAPG,57,0.28164,41,-0.3389,48,-0.1341
ENSG00000141404,GNAL,215,0.72800,64,-1.4367,146,-0.2811
ENSG00000255112,CHMP1B,99,0.60935,63,-0.3320,65,-0.4646
ENSG00000141385,AFG3L2,53,0.41524,22,-1.0998,44,-0.0401
ENSG00000134278,SPIRE1,84,0.07794,60,-0.5042,85,0.11980
ENSG00000128789,PSMG2,53,-0.1917,62,0.11417,61,0.12515
ENSG00000085415,SEH1L,78,1.26603,15,-1.8146,37,-0.7659
ENSG00000168675,LDLRAD4,56,-0.0255,50,-0.2131,59,0.11215
ENSG00000101654,RNMT,97,0.56587,35,-1.2323,73,-0.1600
ENSG00000067900,ROCK1,24,-1.0414,110,1.83380,35,-0.3662
ENSG00000167088,SNRPD1,62,-0.0820,83,0.43307,61,-0.1354
ENSG00000101752,MIB1,65,0.44439,47,-0.2560,48,-0.3263
ENSG00000134508,CABLES1,55,-0.5973,54,-0.4593,90,0.71803
ENSG00000141447,OSBPL1A,101,0.25116,96,0.09188,82,-0.2821
ENSG00000141380,SS18,40,0.38134,51,0.66459,26,-0.7266
ENSG00000134504,KCTD1,121,1.11118,17,-2.3718,66,-0.5331
ENSG00000171885,AQP4,482,-1.1132,804,-0.0591,1104,0.97167
ENSG00000170558,CDH2,111,0.57569,59,-0.6224,78,-0.3303
ENSG00000118276,B4GALT6,98,0.91525,19,-1.9626,60,-0.3843
ENSG00000101746,NOL4,100,1.43825,25,-1.3751,39,-1.0307
ENSG00000134769,DTNA,172,-0.7674,337,0.52296,281,0.40115
ENSG00000166974,MAPRE2,433,1.00577,150,-1.0835,232,-0.6429
ENSG00000172466,ZNF24,56,0.16522,73,0.54434,45,-0.4338
ENSG00000141429,GALNT1,55,0.40615,26,-0.8937,45,-0.0826
ENSG00000141425,RPRD1A,199,0.58295,121,-0.4243,136,-0.4039
ENSG00000141424,SLC39A6,51,0.54251,34,-0.2779,35,-0.4169
ENSG00000134759,ELP2,52,0.95038,48,0.47410,21,-1.2395
ENSG00000134775,FHOD3,42,0.65165,12,-1.5350,30,-0.1860
ENSG00000134779,TPGS2,116,0.19446,112,0.07693,98,-0.2199
ENSG00000101489,CELF4,723,0.78269,350,-0.6785,438,-0.5242
ENSG00000078142,PIK3C3,50,0.05281,61,0.37350,45,-0.2300
ENSG00000132872,SYT4,329,1.19382,76,-1.6169,161,-0.7247
ENSG00000152234,ATP5F1A,341,-0.3202,230,-0.8579,475,0.59912
ENSG00000141622,RNF165,76,1.35368,9,-2.5186,34,-0.7653
ENSG00000101638,ST8SIA5,43,0.84833,15,-1.1246,26,-0.4702
ENSG00000078043,PIAS2,65,0.48352,43,-0.3237,47,-0.3399
ENSG00000167220,HDHD2,68,0.05594,76,0.22617,63,-0.1577
ENSG00000134049,IER3IP1,42,0.21718,43,0.19546,34,-0.2981
ENSG00000175387,SMAD2,50,-0.3546,63,0.13014,64,0.26281
ENSG00000134030,CTIF,134,0.39018,74,-0.6972,110,-0.1222
ENSG00000177576,C18orf32,254,-0.3447,254,-0.2492,339,0.41746
ENSG00000265681,RPL17,763,-0.8127,1753,0.76090,1237,0.29237
ENSG00000167315,ACAA2,47,-1.1010,67,-0.3116,111,1.07561
ENSG00000141644,MBD1,40,-0.1544,34,-0.3964,47,0.30017
ENSG00000141639,MAPK4,58,-0.1726,42,-0.6551,72,0.40328
ENSG00000134042,MRO,43,-0.8996,67,0.01225,83,0.77225
ENSG00000082212,ME2,59,0.38445,42,-0.2699,46,-0.2612
ENSG00000141646,SMAD4,33,-0.2861,57,0.68352,37,-0.0947
ENSG00000176624,MEX3C,36,0.39175,20,-0.7115,29,-0.1195
ENSG00000187323,DCC,75,1.22061,6,-3.1409,39,-0.5787
ENSG00000041353,RAB27B,57,1.35537,9,-2.0504,25,-0.8231
ENSG00000196628,TCF4,420,0.46016,281,-0.3503,311,-0.3066
ENSG00000091164,TXNL1,148,0.31589,74,-0.8861,130,0.00404
ENSG00000091157,WDR7,125,0.75981,25,-2.0346,86,-0.2176
ENSG00000177511,ST8SIA3,349,1.32094,70,-1.7660,157,-0.8309
ENSG00000134440,NARS,117,-0.1276,95,-0.4317,137,0.28792
ENSG00000049759,NEDD4L,189,0.87754,101,-0.4659,103,-0.6944
ENSG00000074657,ZNF532,52,0.02259,58,0.21224,49,-0.1193
ENSG00000166562,SEC11C,160,-0.3161,164,-0.1963,208,0.37103
ENSG00000074695,LMAN1,32,-0.2530,57,0.78495,33,-0.1872
ENSG00000101542,CDH20,47,-0.3327,48,-0.2070,63,0.39003
ENSG00000134444,RELCH,64,1.10970,33,-0.4201,29,-0.9614
ENSG00000081913,PHLPP1,74,-0.5972,90,-0.1362,118,0.59093
ENSG00000171791,BCL2,23,-0.6165,32,0.04789,36,0.52540
ENSG00000119537,KDSR,48,-0.4449,77,0.43795,63,0.18450
ENSG00000119541,VPS4B,56,0.59363,33,-0.4680,38,-0.3995
ENSG00000171451,DSEL,84,1.57885,38,-0.4175,25,-1.4978
ENSG00000166479,TMX3,58,0.91900,37,-0.1717,29,-0.8555
ENSG00000206052,DOK6,99,-0.4015,50,-1.3587,151,0.79813
ENSG00000166342,NETO1,50,0.93458,21,-0.8258,27,-0.6378
ENSG00000075336,TIMM21,30,-0.0315,16,-0.9943,34,0.36665
ENSG00000166347,CYB5A,38,-0.2763,18,-1.3048,53,0.66993
ENSG00000187773,DIPK1C,17,-1.1787,32,0.01934,42,0.98280
ENSG00000133313,CNDP2,105,0.00644,132,0.39553,97,-0.1978
ENSG00000180011,ZADH2,54,0.61538,27,-0.6902,37,-0.3495
ENSG00000179981,TSHZ1,34,-0.0955,23,-0.7112,40,0.34869
ENSG00000197971,MBP,1260,-1.3559,8963,2.51865,1791,-0.8303
ENSG00000263146,LINC01896,50,-0.8796,50,-0.6741,102,1.03423
ENSG00000166377,ATP9B,46,0.75459,31,-0.1614,26,-0.6837
ENSG00000122490,SLC66A2,93,0.40159,63,-0.3671,72,-0.2421
ENSG00000226742,HSBP1L1,22,-0.9175,27,-0.3768,45,0.95576
ENSG00000141759,TXNL4A,166,-0.4290,175,-0.2356,236,0.48663
ENSG00000101544,ADNP2,37,0.49220,17,-0.9517,29,-0.1528
ENSG00000183186,C2CD4C,64,0.68911,36,-0.5120,41,-0.4820
ENSG00000129946,SHC2,74,0.13963,80,0.22373,64,-0.2366
ENSG00000141933,TPGS1,48,-0.3461,39,-0.5823,66,0.53849
ENSG00000099804,CDC34,133,0.73068,72,-0.5251,82,-0.5204
ENSG00000172270,BSG,871,0.30525,827,0.12377,675,-0.3504
ENSG00000099822,HCN2,112,-0.0368,121,0.09905,113,-0.0100
ENSG00000099821,POLRMT,47,0.26626,38,-0.1678,39,-0.1847
ENSG00000070423,RNF126,43,0.35965,35,-0.0862,33,-0.3104
ENSG00000099864,PALM,346,-0.1874,322,-0.2526,412,0.27697
ENSG00000011304,PTBP1,21,-0.8416,60,1.13204,32,0.06192
ENSG00000129951,PLPPR3,122,0.40920,56,-0.9733,101,-0.0650
ENSG00000175221,MED16,96,0.36898,65,-0.3831,77,-0.2040
ENSG00000198858,R3HDM4,70,-0.1062,77,0.07479,75,0.06531
ENSG00000065268,WDR18,41,0.16183,45,0.23313,35,-0.2627
ENSG00000182087,TMEM259,93,0.42897,82,0.07425,66,-0.4512
ENSG00000099817,POLR2E,121,-0.2987,129,-0.1148,153,0.32210
ENSG00000167468,GPX4,624,-0.2591,560,-0.3627,793,0.38356
ENSG00000118046,STK11,112,0.50534,75,-0.3052,79,-0.3689
ENSG00000099625,CBARP,88,0.56875,44,-0.7480,63,-0.2852
ENSG00000099624,ATP5F1D,463,0.05999,401,-0.1956,456,0.02480
ENSG00000167470,MIDN,63,0.03181,77,0.36171,58,-0.2039
ENSG00000099622,CIRBP,252,-0.0992,296,0.20043,263,-0.0001
ENSG00000228300,FAM174C,42,0.49679,43,0.40150,26,-0.6892
ENSG00000160953,PWWP3A,51,-0.2041,44,-0.3969,62,0.34598
ENSG00000115286,NDUFS7,161,-0.4433,227,0.23127,217,0.29082
ENSG00000130005,GAMT,136,0.28298,139,0.22961,105,-0.3798
ENSG00000071626,DAZAP1,39,-0.1811,71,0.85164,38,-0.2954
ENSG00000115268,RPS15,1050,-1.0518,2853,0.83619,2008,0.42037
ENSG00000115266,APC2,166,0.43997,97,-0.5710,129,-0.2106
ENSG00000119559,C19orf25,78,0.16949,49,-0.6243,74,0.07083
ENSG00000115255,REEP6,27,-0.7645,42,0.14024,47,0.60289
ENSG00000071655,MBD3,88,-0.0435,138,0.73697,79,-0.3494
ENSG00000127540,UQCR11,732,-0.8313,1077,-0.0188,1360,0.73236
ENSG00000079313,REXO1,74,-0.0589,64,-0.2760,80,0.16749
ENSG00000129911,KLF16,126,0.30973,49,-1.2704,114,0.10153
ENSG00000129968,ABHD17A,198,-0.3654,335,0.60962,235,0.01896
ENSG00000227500,SCAMP4,49,0.34873,36,-0.2693,39,-0.2260
ENSG00000133275,CSNK1G2,81,0.06794,101,0.40734,72,-0.2626
ENSG00000133243,BTBD2,260,0.09199,211,-0.2789,252,0.02653
ENSG00000099875,MKNK2,33,-0.3887,37,-0.1011,44,0.39608
ENSG00000065000,AP3D1,176,0.21536,132,-0.3198,157,-0.0766
ENSG00000104886,PLEKHJ1,83,0.06873,72,-0.1788,81,0.00986
ENSG00000104904,OAZ1,638,0.03330,520,-0.3078,649,0.09300
ENSG00000130332,LSM7,122,-0.0562,118,-0.0914,129,0.09159
ENSG00000005206,SPPL2B,44,0.23922,75,1.09937,28,-0.8864
ENSG00000099800,TIMM13,129,-0.3259,117,-0.3892,173,0.45342
ENSG00000176533,GNG7,112,-0.5664,111,-0.4369,180,0.68309
ENSG00000176490,DIRAS1,214,0.99528,62,-1.3570,118,-0.5697
ENSG00000141873,SLC39A3,60,0.59680,35,-0.4554,40,-0.4071
ENSG00000104969,SGTA,133,0.49244,79,-0.5038,98,-0.2851
ENSG00000172009,THOP1,98,0.58423,52,-0.6274,68,-0.3374
ENSG00000104964,TLE5,724,-0.1157,740,-0.0477,796,0.12811
ENSG00000088256,GNA11,73,0.12710,69,-0.0062,66,-0.1177
ENSG00000125912,NCLN,54,0.20440,51,0.06314,45,-0.2232
ENSG00000161082,CELF5,571,0.86198,212,-1.0443,339,-0.5038
ENSG00000141905,NFIC,122,-0.7083,249,0.64263,187,0.28406
ENSG00000129932,DOHH,50,1.00012,35,0.01831,22,-1.0339
ENSG00000105325,FZR1,58,0.35458,30,-0.7874,49,-0.0609
ENSG00000161091,MFSD12,131,1.27461,34,-1.3784,59,-0.8563
ENSG00000064961,HMG20B,23,-0.5836,33,0.18385,34,0.43303
ENSG00000186111,PIP5K1C,150,0.30803,83,-0.7421,130,-0.0282
ENSG00000183617,MRPL54,47,-0.6237,73,0.25758,72,0.42946
ENSG00000007264,MATK,99,0.22786,61,-0.6354,91,0.01788
ENSG00000167654,ATCAY,288,0.89550,96,-1.2005,170,-0.5010
ENSG00000167657,DAPK3,51,0.73133,51,0.49385,25,-0.9989
ENSG00000167658,EEF2,521,-0.3703,810,0.46079,639,0.10781
ENSG00000178951,ZBTB7A,414,0.27149,314,-0.2646,350,-0.1519
ENSG00000126934,MAP2K2,345,0.26921,193,-0.7469,309,0.01100
ENSG00000105255,FSD1,122,0.72388,20,-2.2989,87,-0.1498
ENSG00000008382,MPND,38,0.36287,20,-0.7384,31,-0.0831
ENSG00000141985,SH3GL1,94,0.41951,80,0.03060,67,-0.4216
ENSG00000167671,UBXN6,186,0.17645,150,-0.2247,168,-0.0750
ENSG00000167674,HDGFL2,56,0.92221,25,-0.7271,30,-0.6544
ENSG00000167680,SEMA6B,292,0.44706,174,-0.5402,224,-0.2277
ENSG00000185361,TNFAIP8L1,56,0.88951,39,-0.0437,28,-0.8812
