Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000182450,KCNK4,24,-0.0943,22,-0.2077,25,0.01024,40,0.76960,14,-0.9222,25,-0.0063,20,-0.3304,28,0.19966
ENSG00000173153,ESRRA,27,0.23230,18,-0.4085,29,0.33954,33,0.54021,10,-1.2652,28,0.27737,9,-1.4128,29,0.37005
ENSG00000173113,TRMT112,162,0.50133,154,0.41935,90,-0.4603,122,0.02752,106,-0.1979,121,0.02356,111,-0.1240,106,-0.2267
ENSG00000126432,PRDX5,445,0.01958,478,0.13635,344,-0.3908,446,0.02238,485,0.15848,345,-0.3878,368,-0.2853,524,0.33116
ENSG00000162302,RPS6KA4,41,-0.2609,51,0.07366,40,-0.2871,66,0.49654,28,-0.8794,46,-0.0898,69,0.58653,48,-0.0213
ENSG00000110076,NRXN2,203,-0.3229,449,1.00752,261,0.08045,296,0.29217,130,-1.0114,189,-0.4342,243,-0.0308,231,-0.1324
ENSG00000068831,RASGRP2,59,1.28107,24,-0.2447,49,0.94043,10,-1.5025,15,-0.9549,39,0.54489,8,-1.8471,23,-0.3085
ENSG00000168066,SF1,91,0.24499,62,-0.3855,67,-0.2408,120,0.70365,61,-0.4043,70,-0.1794,57,-0.5178,89,0.24423
ENSG00000168067,MAP4K2,8,-1.5939,28,0.31463,20,-0.2739,41,0.92866,19,-0.2861,21,-0.1771,37,0.78789,18,-0.4827
ENSG00000133895,MEN1,28,-0.0354,33,0.19451,59,1.21708,37,0.40396,13,-1.2155,20,-0.5470,24,-0.2798,23,-0.4213
ENSG00000110047,EHD1,9,-1.2206,12,-0.9064,15,-0.5423,61,1.89820,17,-0.2960,19,-0.1478,16,-0.4558,20,-0.0835
ENSG00000110046,ATG2A,31,0.09692,41,0.56104,32,0.15437,44,0.68412,22,-0.4326,14,-1.0802,28,-0.0509,25,-0.2963
ENSG00000068971,PPP2R5B,98,0.57457,59,-0.2464,58,-0.2864,67,-0.0569,47,-0.5962,82,0.28327,65,-0.0923,73,0.09773
ENSG00000213465,ARL2,136,-0.5136,191,0.02446,194,0.05111,279,0.65487,225,0.29704,94,-1.0848,204,0.13240,185,-0.0329
ENSG00000110025,SNX15,32,0.28574,33,0.33959,14,-1.0109,35,0.47320,29,0.15579,19,-0.5010,23,-0.2164,27,0.01812
ENSG00000168061,SAC3D1,13,-0.7236,23,0.16590,17,-0.2787,26,0.34707,20,-0.0965,14,-0.5653,36,0.91563,19,-0.1687
ENSG00000162300,ZFPL1,39,0.88658,24,0.03385,19,-0.3153,21,-0.1484,18,-0.4185,21,-0.1462,17,-0.4600,25,0.11160
ENSG00000149823,VPS51,84,-0.3726,99,-0.1130,114,0.11039,140,0.45156,110,0.04934,96,-0.1720,105,-0.0180,105,-0.0254
ENSG00000149809,TM7SF2,213,0.96239,217,0.99715,142,0.26790,125,0.05934,62,-1.0434,82,-0.6030,96,-0.3685,74,-0.8489
ENSG00000149806,FAU,830,0.16336,493,-0.6681,536,-0.5372,899,0.29543,1091,0.62241,824,0.15237,519,-0.5874,783,0.07883
ENSG00000162298,SYVN1,32,0.45729,35,0.60534,19,-0.3784,40,0.83596,24,-0.0010,18,-0.4439,11,-1.1336,19,-0.4348
ENSG00000149792,MRPL49,24,0.56328,17,0.01449,12,-0.5488,8,-1.1311,22,0.43273,13,-0.3634,24,0.58298,16,-0.1159
ENSG00000014216,CAPN1,43,0.13595,40,0.04917,54,0.53635,31,-0.3486,28,-0.5254,36,-0.1528,42,0.11572,39,-0.0052
ENSG00000133884,DPF2,11,-0.9127,48,1.54014,22,0.14729,23,0.25921,24,0.30425,17,-0.2102,9,-1.2090,12,-0.8493
ENSG00000245532,NEAT1,12,-1.7990,26,-0.6526,13,-1.7301,129,2.17449,54,0.53317,32,-0.3305,38,-0.0388,25,-0.7811
ENSG00000251562,MALAT1,390,0.05463,264,-0.5670,218,-0.8593,778,1.25190,523,0.54572,251,-0.6454,279,-0.4808,344,-0.1665
ENSG00000142186,SCYL1,97,0.65326,83,0.39898,89,0.50645,29,-1.2270,52,-0.3637,80,0.34373,47,-0.5262,55,-0.3090
ENSG00000168056,LTBP3,87,0.43929,41,-0.7600,53,-0.3501,143,1.32498,88,0.45745,51,-0.4320,39,-0.8274,48,-0.5693
ENSG00000173465,ZNRD2,30,-0.1298,17,-1.0073,34,0.05646,36,0.14858,37,0.20045,16,-1.0967,46,0.56914,39,0.33517
ENSG00000176973,FAM89B,77,0.40356,33,-0.9113,67,0.17780,57,-0.0776,47,-0.3858,65,0.11964,82,0.50530,56,-0.1177
ENSG00000173442,EHBP1L1,43,-0.1477,31,-0.6428,55,0.25768,49,0.06620,34,-0.5303,34,-0.5079,82,0.92576,48,0.03460
ENSG00000173327,MAP3K11,13,-0.7376,22,0.00396,7,-1.6537,72,2.19341,28,0.38989,12,-0.9496,19,-0.1727,11,-1.1286
ENSG00000197136,PCNX3,31,0.11311,32,0.16613,41,0.60698,15,-0.9507,20,-0.5544,28,-0.0364,18,-0.7042,36,0.43686
ENSG00000173039,RELA,26,0.44607,6,-1.6787,17,-0.2453,39,1.12558,16,-0.3697,23,0.22248,25,0.38739,13,-0.6814
ENSG00000172977,KAT5,51,0.80476,37,0.27901,35,0.16802,29,-0.1242,15,-1.1322,27,-0.2487,25,-0.3601,32,0.02450
ENSG00000172922,RNASEH2C,41,-0.2157,36,-0.4246,46,-0.0311,65,0.54079,63,0.48936,40,-0.2618,37,-0.3710,47,0.00599
ENSG00000172757,CFL1,980,-0.0986,1218,0.25666,1200,0.23302,1166,0.18436,869,-0.2910,834,-0.3548,1199,0.23133,953,-0.1624
ENSG00000172803,SNX32,38,0.71404,25,0.03927,53,1.30683,7,-1.8540,8,-1.6495,25,-0.0009,20,-0.3456,23,-0.1262
ENSG00000172732,MUS81,17,0.05121,9,-0.9631,21,0.39478,25,0.65497,19,0.20076,25,0.68236,2,-2.6439,15,-0.1288
ENSG00000172638,EFEMP2,9,-1.0688,4,-2.0808,9,-1.1143,32,0.88864,31,0.85444,21,0.14804,16,-0.2425,23,0.37956
ENSG00000172500,FIBP,111,0.32152,67,-0.4834,106,0.24207,92,0.02478,74,-0.3378,89,-0.0399,75,-0.3088,103,0.23116
ENSG00000175602,CCDC85B,455,-0.6553,548,-0.3644,658,-0.0723,863,0.37288,703,0.03553,557,-0.3386,719,0.07219,845,0.39232
ENSG00000175573,C11orf68,74,-0.3100,109,0.30598,129,0.59696,85,-0.1007,66,-0.4864,83,-0.1270,110,0.32756,78,-0.2757
ENSG00000175550,DRAP1,134,0.33799,89,-0.3152,93,-0.2543,98,-0.1685,118,0.12338,103,-0.0954,114,0.08054,116,0.11250
ENSG00000175467,SART1,35,0.45475,31,0.22385,26,-0.0447,54,1.19108,26,-0.0412,17,-0.6657,22,-0.3132,15,-1.0202
ENSG00000175376,EIF1AD,9,-0.9561,23,0.45826,27,0.76726,26,0.68029,14,-0.3093,9,-1.0553,18,0.03469,15,-0.2965
ENSG00000175334,BANF1,124,0.80445,64,-0.2838,70,-0.1530,80,0.06986,87,0.20835,73,-0.0875,68,-0.1925,62,-0.3744
ENSG00000175229,GAL3ST3,36,0.63507,39,0.75601,35,0.59930,15,-0.7533,17,-0.5723,22,-0.1859,17,-0.5518,20,-0.3827
ENSG00000087365,SF3B2,95,-0.1006,79,-0.3954,169,0.85598,82,-0.3309,82,-0.3325,81,-0.3647,109,0.12272,107,0.10719
ENSG00000175115,PACS1,51,-0.1587,65,0.24608,47,-0.2871,54,-0.0564,31,-0.9364,44,-0.3811,97,0.92195,58,0.06083
ENSG00000174996,KLC2,176,0.47922,207,0.75584,166,0.38366,96,-0.5055,58,-1.2717,135,0.03610,117,-0.1856,115,-0.2443
ENSG00000174903,RAB1B,165,0.50038,139,0.21483,127,0.06954,135,0.16575,72,-0.8262,103,-0.2671,122,0.00593,116,-0.0812
ENSG00000174871,CNIH2,288,0.07758,232,-0.2701,263,-0.0713,271,-0.0206,242,-0.2038,314,0.22072,308,0.18967,276,0.01232
ENSG00000174851,YIF1A,19,-0.6877,24,-0.3255,29,-0.0494,24,-0.3673,31,0.06640,27,-0.1781,48,0.76435,34,0.22861
ENSG00000179292,TMEM151A,141,0.49520,125,0.28947,192,1.03473,113,0.12864,48,-1.1957,131,0.36935,66,-0.7344,62,-0.8982
ENSG00000174791,RIN1,19,-0.4494,27,0.10185,50,1.17186,14,-0.8904,11,-1.2543,25,-0.0014,27,0.13290,26,0.09334
ENSG00000174744,BRMS1,31,0.60163,18,-0.2246,29,0.47756,17,-0.3137,17,-0.3139,20,-0.0676,16,-0.4225,21,-0.0097
ENSG00000174684,B4GAT1,455,-0.0590,684,0.61765,688,0.62633,584,0.34995,206,-1.2897,326,-0.5880,562,0.28497,372,-0.4278
ENSG00000174547,MRPL11,17,-0.3162,14,-0.5549,23,0.14612,21,0.06028,14,-0.6386,24,0.26507,27,0.44477,23,0.16967
ENSG00000174516,PELI3,35,-0.4561,57,0.31687,84,0.97527,45,-0.0805,30,-0.6960,37,-0.3623,58,0.33300,39,-0.3560
ENSG00000174165,ZDHHC24,31,-0.0384,36,0.23687,40,0.38103,49,0.72899,20,-0.7065,20,-0.7069,38,0.29441,25,-0.4169
ENSG00000174080,CTSF,146,-0.0815,184,0.30102,220,0.59621,202,0.45007,126,-0.3189,140,-0.1508,112,-0.4982,126,-0.3557
ENSG00000173992,CCS,23,-0.5085,26,-0.3601,30,-0.1328,71,1.34624,24,-0.4514,18,-0.8695,49,0.70346,25,-0.4794
ENSG00000239306,RBM14,30,-0.1804,31,-0.1556,26,-0.4293,42,0.36833,23,-0.5849,36,0.12502,41,0.32818,37,0.17079
ENSG00000173933,RBM4,84,0.12122,85,0.13582,63,-0.3482,87,0.17920,64,-0.3172,53,-0.6193,121,0.72734,73,-0.1191
ENSG00000173898,SPTBN2,200,-0.0365,194,-0.0918,186,-0.1563,195,-0.0815,150,-0.4913,231,0.19774,237,0.23630,226,0.17971
ENSG00000173599,PC,29,-0.9216,58,0.18526,31,-0.7945,71,0.52532,47,-0.1553,46,-0.1761,82,0.77163,51,-0.0391
ENSG00000173621,LRFN4,55,0.20477,54,0.15682,85,0.93109,60,0.33507,20,-1.3354,64,0.43137,21,-1.2636,40,-0.3591
ENSG00000173227,SYT12,45,-0.1907,120,1.50344,54,0.08728,25,-1.1087,21,-1.3802,29,-0.8618,87,0.90539,38,-0.5036
ENSG00000173120,KDM2A,46,0.63433,38,0.30704,46,0.60493,24,-0.4121,22,-0.5729,28,-0.2155,33,0.07686,24,-0.5135
ENSG00000173020,GRK2,154,-0.1536,152,-0.1679,132,-0.3937,194,0.22593,150,-0.1943,118,-0.5692,182,0.12060,220,0.50580
ENSG00000172932,ANKRD13D,51,0.06471,38,-0.4069,54,0.15976,45,-0.1367,52,0.08959,58,0.27490,65,0.46822,39,-0.4057
ENSG00000175482,POLD4,14,-0.8902,19,-0.4556,30,0.25971,68,1.70833,27,0.04960,20,-0.4202,15,-0.8595,19,-0.4939
ENSG00000172531,PPP1CA,127,0.07674,138,0.21966,137,0.20912,130,0.11951,77,-0.7177,104,-0.2322,166,0.52506,104,-0.2717
ENSG00000172508,CARNS1,12,-1.8859,12,-1.8981,6,-2.8998,222,3.58183,96,1.50039,8,-2.3713,3,-3.6305,4,-3.5353
ENSG00000175634,RPS6KB2,24,0.29422,17,-0.2768,7,-1.6698,44,1.33503,29,0.60324,11,-0.8866,19,-0.1188,15,-0.4814
ENSG00000172663,TMEM134,37,0.74628,12,-1.0194,18,-0.3729,61,1.67960,31,0.45747,20,-0.2533,9,-1.4761,11,-1.2058
ENSG00000110711,AIP,52,0.24776,28,-0.7362,59,0.43317,48,0.11117,45,-0.0064,44,-0.0365,33,-0.4992,48,0.12096
ENSG00000110697,PITPNM1,27,-1.3361,46,-0.5674,27,-1.3456,102,0.74664,65,-0.0135,44,-0.6338,117,0.98681,80,0.38342
ENSG00000167797,CDK2AP2,28,-0.1822,33,0.07592,32,0.04309,39,0.35011,37,0.27382,30,-0.0760,13,-1.3111,35,0.20359
ENSG00000084207,GSTP1,119,-0.6144,101,-0.8754,109,-0.7564,315,0.98834,206,0.25769,151,-0.2494,146,-0.2991,219,0.41409
ENSG00000167792,NDUFV1,210,-0.0396,230,0.11055,219,0.02881,263,0.33014,183,-0.2534,141,-0.6696,223,0.05800,233,0.15112
ENSG00000110717,NDUFS8,256,0.27193,195,-0.1739,190,-0.2113,205,-0.0959,214,-0.0268,227,0.07141,240,0.16217,214,-0.0281
ENSG00000110721,CHKA,30,-0.1487,24,-0.4440,35,0.13416,81,1.60231,21,-0.6741,36,0.15166,27,-0.3080,19,-0.9036
ENSG00000110066,KMT5B,29,0.97445,18,0.12496,30,0.99096,25,0.71215,11,-0.5747,4,-1.9280,7,-1.2737,11,-0.6338
ENSG00000171067,C11orf24,42,1.59983,34,1.19181,9,-0.9160,27,0.75609,10,-0.7961,7,-1.4047,7,-1.2797,8,-1.2770
ENSG00000110075,PPP6R3,26,-0.1385,26,-0.0908,37,0.46278,32,0.23700,13,-1.1741,32,0.23359,29,0.06174,28,-0.0052
ENSG00000197345,MRPL21,116,0.97173,49,-0.4677,78,0.29195,53,-0.3340,59,-0.1706,48,-0.4774,45,-0.6068,70,0.13718
ENSG00000131626,PPFIA1,23,0.10159,30,0.51048,12,-0.9223,43,1.17798,19,-0.1993,11,-0.9972,22,-0.0018,17,-0.3787
ENSG00000085733,CTTN,107,0.39046,74,-0.2042,140,0.85711,105,0.35509,52,-0.7711,57,-0.6232,66,-0.3784,79,-0.1229
ENSG00000162105,SHANK2,111,1.02800,68,0.20243,75,0.34544,27,-1.2408,42,-0.5793,66,0.15159,47,-0.4127,54,-0.2027
ENSG00000172893,DHCR7,49,0.22408,59,0.54868,53,0.37541,56,0.46831,27,-0.6989,57,0.48561,31,-0.5022,24,-0.9414
ENSG00000137522,RNF121,33,0.38768,33,0.41633,41,0.74238,31,0.31153,20,-0.3846,23,-0.2079,18,-0.5679,17,-0.7358
ENSG00000137497,NUMA1,111,1.00786,45,-0.4759,75,0.34165,107,0.95785,55,-0.1753,46,-0.4525,45,-0.4779,32,-1.0830
ENSG00000149357,LAMTOR1,206,0.15388,162,-0.2389,162,-0.2385,220,0.26213,190,0.01805,168,-0.1794,247,0.45709,167,-0.2130
ENSG00000110200,ANAPC15,57,-0.0567,40,-0.6294,48,-0.3178,57,-0.0597,89,0.68122,35,-0.8022,72,0.33363,66,0.22065
ENSG00000165458,INPPL1,18,0.11792,8,-1.1799,23,0.47021,42,1.56849,27,0.74332,8,-1.1148,5,-1.9078,11,-0.6912
ENSG00000162129,CLPB,33,0.14083,36,0.26881,30,-0.0213,31,0.06476,34,0.20274,27,-0.1662,24,-0.3510,28,-0.1263
ENSG00000186642,PDE2A,369,0.71276,237,-0.0317,363,0.67992,174,-0.5183,116,-1.1474,225,-0.1141,146,-0.7952,271,0.22060
ENSG00000186635,ARAP1,7,-1.7551,12,-0.9550,9,-1.4062,87,2.48907,26,0.22944,7,-1.7119,9,-1.4423,25,0.12664
ENSG00000214530,STARD10,25,-1.1564,55,0.07812,31,-0.7929,80,0.70718,61,0.24946,17,-1.7097,71,0.51264,65,0.41619
ENSG00000137478,FCHSD2,11,-0.9779,29,0.52591,12,-0.8902,41,1.11678,40,1.10240,12,-0.8658,21,0.02319,11,-1.0285
ENSG00000110237,ARHGEF17,43,-0.7503,99,0.58572,72,0.06355,108,0.74683,53,-0.4175,50,-0.5104,100,0.61269,49,-0.6149
ENSG00000054965,FAM168A,96,0.09821,80,-0.1823,129,0.59112,70,-0.3997,72,-0.3484,51,-0.8874,98,0.13681,107,0.32983
ENSG00000021300,PLEKHB1,123,-1.0619,102,-1.3512,89,-1.5531,508,1.27790,625,1.68307,125,-1.0328,172,-0.5456,219,-0.1884
ENSG00000175582,RAB6A,380,0.79086,272,0.22519,378,0.78299,119,-1.0862,141,-0.8203,247,0.06277,200,-0.2748,200,-0.3142
ENSG00000175581,MRPL48,39,0.49375,25,-0.2298,15,-1.0053,45,0.70171,15,-1.0167,34,0.22730,45,0.71136,22,-0.4730
ENSG00000181924,COA4,22,0.30516,20,0.16050,18,-0.0339,33,0.99026,33,0.97803,13,-0.5655,3,-2.4692,11,-0.8311
ENSG00000175575,PAAF1,40,-0.1317,43,-0.0478,26,-0.8335,61,0.54886,56,0.40749,33,-0.4640,56,0.38186,40,-0.1550
ENSG00000214517,PPME1,94,-0.0854,194,1.14937,152,0.71414,69,-0.5606,31,-1.7784,69,-0.5742,106,0.10962,88,-0.2127
ENSG00000165434,PGM2L1,315,0.06696,462,0.70714,432,0.59313,243,-0.3522,125,-1.3778,222,-0.4914,342,0.19887,291,-0.0705
ENSG00000118363,SPCS2,98,0.10158,98,0.10034,95,0.06250,90,-0.0238,101,0.15982,86,-0.0967,74,-0.3386,91,-0.0062
ENSG00000137491,SLCO2B1,9,-1.1770,10,-0.9957,4,-2.2832,52,1.78239,33,0.94330,24,0.36902,11,-0.8251,14,-0.5402
ENSG00000137486,ARRB1,85,-0.3190,88,-0.2561,62,-0.8004,183,0.96058,131,0.38074,58,-0.9083,120,0.23844,103,-0.0133
ENSG00000149273,RPS3,235,-0.3868,215,-0.5269,205,-0.6047,500,0.86385,550,1.03561,234,-0.3951,324,0.12922,216,-0.5786
ENSG00000158555,GDPD5,10,-1.5617,40,0.55029,18,-0.7275,32,0.19624,23,-0.3206,12,-1.3231,62,1.33710,29,0.06911
ENSG00000171533,MAP6,87,-0.1931,123,0.37290,99,0.00826,104,0.09940,62,-0.7173,80,-0.3204,119,0.31405,104,0.11416
ENSG00000137492,THAP12,49,1.01831,27,-0.0113,37,0.52153,9,-1.5656,23,-0.2636,14,-0.9855,33,0.31563,25,-0.1333
ENSG00000078124,ACER3,10,-1.6249,34,0.28775,18,-0.7177,49,0.92576,32,0.21803,12,-1.3158,39,0.53627,30,0.12789
ENSG00000149260,CAPN5,35,0.19371,27,-0.1878,63,1.23991,18,-0.8214,13,-1.3216,39,0.37223,34,0.15684,24,-0.4514
ENSG00000149269,PAK1,504,1.19266,245,-0.0470,522,1.25510,116,-1.2035,65,-2.0715,300,0.28623,154,-0.7749,181,-0.5920
ENSG00000074201,CLNS1A,68,0.53549,35,-0.5097,35,-0.5064,53,0.14351,39,-0.3484,55,0.17973,47,-0.0676,54,0.17363
ENSG00000048649,RSF1,45,-0.0668,48,0.05727,60,0.42572,40,-0.2270,43,-0.1394,34,-0.4883,59,0.38411,45,-0.0692
ENSG00000151366,NDUFC2,414,0.43284,253,-0.3665,568,0.98229,297,-0.1143,147,-1.2114,285,-0.1782,297,-0.1148,303,-0.0911
ENSG00000159063,ALG8,15,-0.1970,19,0.12524,29,0.87588,19,0.15732,13,-0.4444,14,-0.2767,26,0.66655,10,-0.9409
ENSG00000188997,KCTD21,15,-0.0889,14,-0.2260,6,-1.4166,27,0.79660,16,-0.0221,9,-0.9288,23,0.55073,18,0.21608
ENSG00000118369,USP35,6,-1.6276,43,1.52114,12,-0.6115,28,0.74140,13,-0.4738,7,-1.3150,16,-0.2226,18,-0.0066
ENSG00000149256,TENM4,63,1.30488,48,0.81742,38,0.42835,12,-1.3765,8,-2.0171,23,-0.3994,14,-1.1647,30,0.01704
ENSG00000182103,FAM181B,18,-0.6121,12,-1.1795,12,-1.2600,63,1.46059,30,0.18244,18,-0.6248,26,-0.0816,32,0.31090
ENSG00000137509,PRCP,31,0.11224,29,0.02576,35,0.34372,48,0.84783,32,0.20145,37,0.40148,15,-1.0095,15,-1.0443
ENSG00000137502,RAB30,23,-0.0640,36,0.65829,23,-0.1202,41,0.84385,20,-0.3490,19,-0.3846,26,0.09223,16,-0.7212
ENSG00000165494,PCF11,23,0.15753,18,-0.2400,20,-0.0655,42,1.21588,12,-0.8750,10,-1.1136,29,0.54790,16,-0.4069
ENSG00000137494,ANKRD42,19,-0.1160,25,0.32554,51,1.62771,11,-0.9437,8,-1.4251,12,-0.8556,22,0.14055,17,-0.2723
ENSG00000137500,CCDC90B,23,-0.7606,14,-1.4923,54,0.56622,37,-0.0701,46,0.29304,30,-0.3591,51,0.48432,44,0.26611
ENSG00000150672,DLG2,96,-0.2459,96,-0.2418,129,0.22883,136,0.32165,106,-0.0873,132,0.26602,83,-0.4768,115,0.04620
ENSG00000171204,TMEM126B,30,-0.1266,23,-0.5756,30,-0.1461,33,0.02269,20,-0.7969,34,0.05554,24,-0.4749,51,0.85761
ENSG00000171202,TMEM126A,32,0.02558,21,-0.6727,31,-0.0437,23,-0.4952,27,-0.2749,48,0.69736,26,-0.3097,39,0.37991
ENSG00000137504,CREBZF,23,0.11276,23,0.09496,27,0.40305,37,0.91272,15,-0.5022,22,0.01091,13,-0.7939,16,-0.4740
ENSG00000137501,SYTL2,17,-1.6733,47,-0.1745,95,1.01564,75,0.60218,65,0.35132,28,-0.9611,44,-0.2661,49,-0.1100
ENSG00000073921,PICALM,58,0.01404,58,0.01752,62,0.11683,99,0.90733,43,-0.4761,49,-0.2733,42,-0.5025,54,-0.1123
ENSG00000149196,HIKESHI,64,0.40887,55,0.17316,66,0.45775,34,-0.6171,38,-0.4437,51,0.03441,37,-0.4476,52,0.06936
ENSG00000151376,ME3,121,1.38715,58,0.12143,71,0.43344,35,-0.6719,25,-1.1692,48,-0.1825,69,0.38832,30,-1.0098
ENSG00000166575,TMEM135,24,0.23469,48,1.40868,13,-0.7505,26,0.34383,8,-1.4543,15,-0.5729,23,0.14584,16,-0.4408
ENSG00000168959,GRM5,136,0.86889,102,0.36476,167,1.23594,52,-0.7061,28,-1.6095,87,0.11148,49,-0.7814,55,-0.6865
ENSG00000110172,CHORDC1,45,1.09938,37,0.74286,26,0.17514,25,0.08118,13,-0.8452,24,0.06804,15,-0.6748,13,-1.0432
ENSG00000165323,FAT3,45,1.01232,48,1.14697,43,0.94871,8,-1.7320,6,-2.0878,30,0.35127,13,-0.9505,13,-1.0086
ENSG00000180773,SLC36A4,24,0.29396,22,0.13450,37,1.06955,14,-0.4964,10,-1.0222,21,0.07701,18,-0.1682,16,-0.3544
ENSG00000166012,TAF1D,52,-0.1016,41,-0.4809,56,0.03092,87,0.75744,75,0.50737,47,-0.2518,46,-0.2832,46,-0.3153
ENSG00000166025,AMOTL1,3,-3.1464,44,0.63340,6,-2.3089,47,0.74587,35,0.25183,3,-3.2939,80,1.72919,26,-0.2787
ENSG00000150316,CWC15,76,0.65516,42,-0.3123,44,-0.2567,55,0.10939,37,-0.5000,50,-0.0391,65,0.39048,46,-0.1919
ENSG00000263465,SRSF8,55,-0.0461,35,-0.7459,73,0.41757,62,0.15302,43,-0.4295,50,-0.1931,51,-0.1816,70,0.40719
ENSG00000149218,ENDOD1,30,-0.5363,61,0.60723,32,-0.4279,79,1.07087,32,-0.4373,18,-1.2731,43,0.02359,42,-0.0078
ENSG00000149212,SESN3,84,-0.4507,157,0.56634,151,0.49374,102,-0.1492,60,-0.9819,107,-0.0761,121,0.13318,112,0.00623
ENSG00000166037,CEP57,21,0.33390,25,0.63644,12,-0.5489,11,-0.7152,13,-0.4131,27,0.76932,14,-0.3092,15,-0.2049
ENSG00000087053,MTMR2,25,0.03684,11,-1.1718,51,1.27273,17,-0.5441,17,-0.5219,34,0.59531,18,-0.4609,22,-0.1866
ENSG00000149231,CCDC82,23,-0.3991,25,-0.2594,56,1.10250,62,1.27986,30,0.03913,14,-1.1506,12,-1.3454,21,-0.5806
ENSG00000149972,CNTN5,194,3.24042,0,-7.0734,52,0.44436,0,-5.8056,1,-4.5187,98,1.59253,0,-7.4781,5,-3.2066
ENSG00000110318,CEP126,86,1.42719,25,-0.6381,57,0.66178,17,-1.2516,16,-1.3217,41,0.14250,21,-0.9377,39,0.05562
ENSG00000110330,BIRC2,29,-0.2394,38,0.20816,38,0.20412,35,0.08426,30,-0.1920,28,-0.2937,57,0.90746,23,-0.6493
ENSG00000152558,TMEM123,5,-1.7553,6,-1.5929,1,-3.3010,57,2.20895,23,0.49814,19,0.19807,16,-0.0651,12,-0.5473
ENSG00000137692,DCUN1D5,30,0.13397,34,0.32603,41,0.63696,15,-0.9310,19,-0.5898,30,0.09896,26,-0.0945,28,-0.0178
ENSG00000152578,GRIA4,265,1.56261,126,0.23499,170,0.73980,53,-1.1097,34,-1.7999,135,0.34807,52,-1.1468,73,-0.7032
ENSG00000170903,MSANTD4,18,0.27750,21,0.49346,18,0.29817,25,0.84034,8,-1.0505,18,0.22475,13,-0.3029,8,-0.9827
ENSG00000149313,AASDHPPT,117,0.28068,153,0.73505,179,1.01700,56,-0.8773,41,-1.3736,79,-0.3497,74,-0.4454,94,-0.0960
ENSG00000152402,GUCY1A2,70,1.46066,21,-0.5464,51,0.88399,12,-1.4000,22,-0.4725,36,0.29976,14,-1.1300,22,-0.5583
ENSG00000110675,ELMOD1,146,0.44509,145,0.43669,207,1.05234,63,-0.8990,26,-2.1929,107,-0.0583,122,0.14921,93,-0.3257
ENSG00000166266,CUL5,44,0.42237,44,0.43571,41,0.30842,55,0.82720,16,-1.1719,29,-0.2501,32,-0.0590,21,-0.7932
ENSG00000075239,ACAT1,60,0.30685,48,-0.0739,75,0.66314,64,0.39643,31,-0.7438,54,0.11714,24,-1.1077,47,-0.1063
ENSG00000178105,DDX10,29,0.55750,23,0.17831,31,0.68374,27,0.42883,9,-1.2691,14,-0.5909,13,-0.6506,19,-0.1060
ENSG00000185742,C11orf87,148,0.89775,114,0.43971,146,0.87408,41,-1.1700,18,-2.3639,65,-0.4552,119,0.51704,66,-0.4996
ENSG00000137710,RDX,43,0.00029,40,-0.1247,20,-1.1757,101,1.46972,53,0.33835,32,-0.4968,27,-0.7573,37,-0.2872
ENSG00000137714,FDX1,23,0.08279,25,0.24944,28,0.40044,26,0.32278,22,-0.0022,19,-0.2213,30,0.53404,11,-1.1247
ENSG00000137727,ARHGAP20,14,-1.1840,39,0.38635,46,0.67497,43,0.55387,15,-1.0389,21,-0.5987,39,0.39491,29,-0.0933
ENSG00000170145,SIK2,79,1.24874,55,0.61379,11,-1.8358,34,-0.1861,24,-0.7013,28,-0.4847,34,-0.1799,39,0.02166
ENSG00000086848,ALG9,33,0.99236,14,-0.4635,25,0.48428,21,0.23673,8,-1.2287,11,-0.7506,16,-0.2507,19,0.02854
ENSG00000137720,C11orf1,14,-0.8395,18,-0.4385,36,0.69639,18,-0.4309,25,0.10601,22,-0.0876,20,-0.2656,30,0.43733
ENSG00000109846,CRYAB,70,-1.5190,52,-1.9716,55,-1.8743,763,2.72546,497,1.74401,67,-1.5827,47,-2.0988,65,-1.7510
ENSG00000150764,DIXDC1,31,-0.5444,49,0.20432,42,-0.0423,48,0.14247,48,0.16669,18,-1.3625,86,1.14869,35,-0.3873
ENSG00000150768,DLAT,33,-0.0533,52,0.70261,38,0.17701,32,-0.0774,19,-0.8720,31,-0.1227,38,0.17208,31,-0.1626
ENSG00000150776,NKAPD1,17,-0.1379,20,0.12078,21,0.17286,9,-1.0795,14,-0.4555,20,0.14430,35,1.03028,16,-0.2781
ENSG00000150779,TIMM8B,66,-0.4581,74,-0.2876,89,0.01137,70,-0.3746,73,-0.3092,93,0.08210,41,-1.2073,146,1.00247
ENSG00000204370,SDHD,39,-0.1358,48,0.18545,45,0.08932,26,-0.7745,34,-0.3409,47,0.15649,61,0.58383,42,-0.0352
ENSG00000150787,PTS,71,0.24002,62,0.02322,70,0.21793,42,-0.5998,54,-0.2018,48,-0.3987,123,1.18890,41,-0.7050
