Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000161960,EIF4A1,141,-0.4373,187,0.12315,207,0.24169,196,0.14766
ENSG00000129255,MPDU1,22,-0.7225,30,-0.1717,51,0.75453,44,0.49373
ENSG00000129194,SOX15,19,-0.2245,23,0.22480,8,-1.4528,33,0.71128
ENSG00000129245,FXR2,51,-0.1977,72,0.81624,19,-1.6549,42,-0.4676
ENSG00000141504,SAT2,78,-0.2721,91,0.00799,106,0.27415,98,0.12750
ENSG00000129244,ATP1B2,462,1.13085,191,-0.9005,195,-0.5479,307,0.19100
ENSG00000108947,EFNB3,33,-0.9704,88,1.69873,24,-1.3792,17,-1.8521
ENSG00000183011,NAA38,447,0.25119,376,-0.1269,336,-0.2552,412,0.07824
ENSG00000170004,CHD3,64,-0.4553,98,0.56869,101,0.35870,34,-1.3714
ENSG00000170043,TRAPPC1,136,0.13377,147,0.44968,91,-0.5305,66,-1.0410
ENSG00000179094,PER1,26,-0.3195,29,-0.2057,20,-0.7035,61,1.17706
ENSG00000220205,VAMP2,678,-0.0670,914,0.89993,359,-1.0618,244,-1.6517
ENSG00000108961,RANGRF,35,-0.0293,29,-0.5480,74,1.25136,27,-0.4637
ENSG00000161970,RPL26,1117,-0.1063,997,-0.4527,1747,0.66642,1479,0.37784
ENSG00000166579,NDEL1,36,-0.4788,60,0.75476,47,0.00402,20,-1.3294
ENSG00000133026,MYH10,49,-0.8196,116,1.53454,40,-1.0503,20,-2.0555
ENSG00000170310,STX8,47,-0.0105,46,-0.0491,55,0.26616,42,-0.1614
ENSG00000007237,GAS7,148,-0.5382,271,1.11760,102,-1.0441,101,-1.0629
ENSG00000133028,SCO1,15,-0.2439,20,0.49531,7,-1.2677,19,0.18052
ENSG00000188803,SHISA6,16,0.04777,14,-0.2890,17,0.12198,20,0.40557
ENSG00000065559,MAP2K4,61,-1.0070,158,1.49333,55,-1.0518,47,-1.2850
ENSG00000006740,ARHGAP44,28,-0.9324,69,1.39403,39,-0.2974,8,-2.6138
ENSG00000006744,ELAC2,20,-0.5526,34,0.69538,2,-3.5971,41,0.66751
ENSG00000109099,PMP22,43,-1.4017,62,-1.0833,7,-3.9445,432,3.14452
ENSG00000214941,ZSWIM7,30,0.18056,27,-0.0089,16,-0.8678,34,0.35794
ENSG00000011295,TTC19,36,-0.7306,70,0.92803,45,-0.2943,31,-0.8615
ENSG00000141027,NCOR1,93,-0.3927,139,0.59669,137,0.29053,43,-1.5397
ENSG00000166582,CENPV,37,0.35406,36,0.48659,4,-3.1258,25,-0.3370
ENSG00000170315,UBB,1013,-0.3608,1256,0.06131,1334,0.13513,1453,0.27857
ENSG00000175061,SNHG29,241,0.04202,195,-0.5042,350,0.66708,276,0.26020
ENSG00000181350,LRRC75A,21,0.02359,22,0.19064,15,-0.4961,20,-0.0404
ENSG00000133030,MPRIP,110,-0.3241,150,0.43433,142,0.14097,82,-0.7370
ENSG00000154803,FLCN,12,-0.0232,17,1.09395,0,-4.6241,6,-1.0090
ENSG00000141030,COPS3,31,-0.2931,48,0.91847,11,-1.8339,27,-0.4679
ENSG00000141026,MED9,12,-0.7687,23,0.66847,23,0.30791,11,-0.8744
ENSG00000108551,RASD1,40,-0.7943,86,1.12440,37,-0.8411,40,-0.7283
ENSG00000133027,PEMT,37,0.32495,33,0.13639,2,-4.0945,44,0.55563
ENSG00000108557,RAI1,37,-0.1922,52,0.78321,37,-0.1960,10,-2.1695
ENSG00000072310,SREBF1,73,0.25748,38,-1.2228,80,0.36032,134,1.29961
ENSG00000175662,TOM1L2,102,0.05440,114,0.41640,56,-0.8976,79,-0.3628
ENSG00000108591,DRG2,17,-0.8684,31,0.38307,25,-0.1504,37,0.47416
ENSG00000091542,ALKBH5,71,-0.1534,91,0.52070,49,-0.7172,61,-0.3593
ENSG00000177731,FLII,19,-0.6245,25,-0.1395,38,0.62810,35,0.47359
ENSG00000273018,FAM106A,5,-1.8867,25,1.72487,0,-4.9894,19,0.24863
ENSG00000141127,PRPSAP2,28,0.02717,29,0.07062,27,-0.0828,26,-0.1315
ENSG00000072134,EPN2,50,-0.6116,84,0.61737,21,-1.8366,99,0.59097
ENSG00000108641,B9D1,29,-0.4412,47,0.80341,17,-1.2051,32,-0.2265
ENSG00000128482,RNF112,11,-1.3481,39,2.21833,1,-4.1396,10,-1.3500
ENSG00000072210,ALDH3A2,27,-0.5128,32,-0.2966,48,0.49754,56,0.75280
ENSG00000083290,ULK2,33,-0.6341,61,0.91558,13,-1.9810,50,0.12432
ENSG00000108599,AKAP10,13,-0.4815,25,1.35691,0,-5.0934,11,-0.6414
ENSG00000128487,SPECC1,36,0.18202,24,-0.8052,35,0.10025,61,1.05458
ENSG00000124422,USP22,225,-0.3061,347,0.91496,166,-0.7473,118,-1.2736
ENSG00000109016,DHRS7B,12,-0.5989,14,-0.4884,24,0.56786,32,1.05359
ENSG00000178307,TMEM11,13,-0.4263,16,-0.0842,11,-0.7264,33,1.11547
ENSG00000212719,LINC02693,33,-0.3790,51,0.78019,36,-0.1852,17,-1.3703
ENSG00000256618,MTRNR2L1,159,1.39566,59,-0.9178,79,-0.1155,47,-0.9211
ENSG00000109046,WSB1,25,-1.6506,55,-0.4650,108,0.84247,148,1.44474
ENSG00000232859,LYRM9,50,-0.4886,90,1.18402,28,-1.3224,31,-1.1720
ENSG00000087095,NLK,72,-0.1616,114,1.36653,13,-2.6708,17,-2.3140
ENSG00000109083,IFT20,9,-2.0020,35,0.25842,72,1.44487,25,-0.3867
ENSG00000109079,TNFAIP1,29,0.21060,30,0.45774,25,-0.0361,4,-2.7570
ENSG00000004142,POLDIP2,54,-0.1047,63,0.33082,71,0.38287,22,-1.4631
ENSG00000244045,TMEM199,17,-0.4160,24,0.38149,10,-1.1070,29,0.54209
ENSG00000109103,UNC119,41,-0.0610,45,0.18601,58,0.53175,18,-1.3098
ENSG00000087111,PIGS,31,-0.2830,40,0.32105,51,0.58999,15,-1.3642
ENSG00000109107,ALDOC,1142,0.64184,727,-0.3719,514,-0.7755,967,0.24647
ENSG00000007202,KIAA0100,37,0.20816,38,0.40368,15,-1.1771,24,-0.4773
ENSG00000132581,SDF2,23,-0.5044,23,-0.6379,61,1.25539,39,0.45969
ENSG00000109111,SUPT6H,32,-0.2556,37,0.02675,37,0.02094,44,0.31058
ENSG00000109113,RAB34,33,0.69899,12,-1.5228,14,-0.7536,58,1.67051
ENSG00000198242,RPL23A,830,-0.0991,634,-0.8126,1486,0.91701,1311,0.69125
ENSG00000173065,FAM222B,20,0.72622,13,-0.0996,4,-1.8903,14,-0.0036
ENSG00000132591,ERAL1,28,-0.2111,35,0.39525,19,-0.7692,32,0.07787
ENSG00000132589,FLOT2,78,-0.4331,130,0.92707,65,-0.6712,51,-1.0550
ENSG00000063015,SEZ6,46,-1.2187,153,2.18402,35,-1.5227,5,-4.1970
ENSG00000108256,NUFIP2,33,-0.5758,61,1.04048,22,-1.0849,29,-0.6913
ENSG00000160551,TAOK1,55,-0.6601,96,0.58527,49,-0.7614,95,0.28242
ENSG00000167543,TP53I13,14,-0.8150,17,-0.7378,46,1.22479,39,0.94367
ENSG00000108262,GIT1,122,-0.1131,160,0.67819,91,-0.5647,63,-1.1383
ENSG00000198720,ANKRD13B,16,-1.0420,33,0.39293,46,0.78377,22,-0.4345
ENSG00000167549,CORO6,22,-0.3354,30,0.33127,35,0.45364,15,-0.9191
ENSG00000141298,SSH2,13,-0.6384,27,1.24361,12,-0.6539,5,-1.8817
ENSG00000126653,NSRP1,22,-0.3078,18,-0.9001,61,1.47757,33,0.35369
ENSG00000108578,BLMH,11,-0.4276,15,0.25404,3,-2.3519,25,1.06624
ENSG00000108582,CPD,24,-1.2025,62,0.87293,34,-0.5184,52,0.13976
ENSG00000108587,GOSR1,10,-1.1113,18,0.00647,36,1.17092,18,-0.0421
ENSG00000196712,NF1,64,-0.1265,86,0.76345,6,-3.5111,68,-0.0076
ENSG00000126861,OMG,64,-0.6190,102,0.37028,21,-2.2199,166,1.04860
ENSG00000126860,EVI2A,5,-3.3615,21,-1.5357,13,-1.8101,227,3.84865
ENSG00000131242,RAB11FIP4,140,0.33977,149,0.78287,40,-1.6867,26,-2.2895
ENSG00000172301,COPRS,200,-0.1648,245,0.34476,242,0.16810,127,-0.8585
ENSG00000108651,UTP6,9,-1.1176,22,0.88577,11,-0.7365,19,0.17667
ENSG00000178691,SUZ12,12,-1.3145,31,0.52825,30,0.21354,32,0.29561
ENSG00000126858,RHOT1,20,-1.4548,66,1.22071,37,-0.3720,35,-0.4884
ENSG00000108666,C17orf75,15,-0.3369,15,-0.3732,19,0.13707,31,0.97936
ENSG00000010244,ZNF207,48,-0.3740,62,0.15282,70,0.27856,57,-0.0499
ENSG00000108671,PSMD11,34,-0.5751,51,0.24745,69,0.67152,33,-0.5475
ENSG00000176749,CDK5R1,163,-0.4274,305,1.53012,70,-1.6819,26,-3.1408
ENSG00000006042,TMEM98,21,-0.4549,14,-1.4803,18,-0.5826,97,2.53807
ENSG00000108684,ASIC2,9,-2.1081,58,3.29108,2,-4.0424,3,-3.5164
ENSG00000005156,LIG3,12,-0.4324,19,0.84354,0,-4.8956,19,0.36068
ENSG00000073536,NLE1,12,-0.7773,17,-0.1717,48,1.71552,7,-1.5162
ENSG00000006125,AP2B1,123,-0.5388,230,1.18782,62,-1.5341,94,-0.8931
ENSG00000270647,TAF15,21,-1.0651,45,0.46941,58,0.67820,30,-0.4296
ENSG00000270885,RASL10B,39,1.09846,19,-0.5454,20,-0.1990,12,-1.0096
ENSG00000271447,MMP28,46,0.93583,26,-0.3111,0,-5.8326,38,0.43465
ENSG00000273611,ZNHIT3,80,0.44879,67,0.16439,42,-0.6692,39,-0.7880
ENSG00000278311,GGNBP2,43,-0.2691,60,0.54464,41,-0.3391,35,-0.5556
ENSG00000278535,DHRS11,24,0.09834,29,0.81750,3,-2.8133,14,-0.7340
ENSG00000278540,ACACA,29,-0.3189,47,1.01093,7,-2.4675,26,-0.4344
ENSG00000276023,DUSP14,12,-0.7715,22,0.63641,22,0.32035,11,-0.7814
ENSG00000275066,SYNRG,15,-0.3052,16,-0.2365,20,0.20162,27,0.69039
ENSG00000278845,MRPL45,11,-0.5630,24,1.70747,0,-4.9626,5,-1.5747
ENSG00000274211,SOCS7,21,-0.2211,36,1.72705,0,-5.5061,1,-4.4517
ENSG00000275832,ARHGAP23,45,-0.5731,57,-0.2067,34,-0.9583,141,1.47501
ENSG00000277363,SRCIN1,54,-0.7653,109,0.92999,11,-3.0338,108,0.44809
ENSG00000273604,EPOP,13,-0.3513,23,1.32269,4,-1.9307,5,-1.6924
ENSG00000275023,MLLT6,54,0.57091,38,-0.1627,11,-1.9278,52,0.42381
ENSG00000277972,CISD3,73,0.08371,71,0.03726,74,0.10094,56,-0.3681
ENSG00000277791,PSMB3,119,-0.2721,149,0.22482,109,-0.3848,162,0.26112
ENSG00000276293,PIP4K2B,136,-0.4549,238,1.11336,92,-1.0056,75,-1.3215
ENSG00000125691,RPL23,372,-0.3229,382,-0.3937,718,0.83391,546,0.35450
ENSG00000002834,LASP1,55,-0.1827,75,0.71328,31,-1.0483,42,-0.5800
ENSG00000263874,LINC00672,27,-1.1873,86,2.12424,6,-3.1360,18,-1.6720
ENSG00000067191,CACNB1,64,-0.5807,131,1.52872,45,-1.0704,8,-3.6267
ENSG00000108298,RPL19,765,-0.5138,729,-0.8269,1878,1.08096,1765,0.96592
ENSG00000108306,FBXL20,15,-0.4565,23,0.55284,31,0.76163,2,-3.2353
ENSG00000171532,NEUROD2,67,-0.9432,187,2.19759,17,-2.8675,11,-3.5510
ENSG00000131771,PPP1R1B,115,-0.4372,118,-0.5492,98,-0.6316,364,1.66706
ENSG00000131748,STARD3,19,-1.0173,39,0.37849,35,0.00958,47,0.49575
ENSG00000141741,MIEN1,92,0.12815,94,0.24143,35,-1.4151,97,0.19314
ENSG00000172057,ORMDL3,22,-0.6381,34,0.17945,24,-0.4272,50,0.77569
ENSG00000108344,PSMD3,46,-0.6826,85,0.76236,59,-0.2131,48,-0.5445
ENSG00000008838,MED24,29,-0.5969,56,1.23044,12,-1.8422,25,-0.7176
ENSG00000126351,THRA,144,-0.6499,241,0.48927,156,-0.4536,242,0.26307
ENSG00000126368,NR1D1,35,0.37206,33,0.38296,16,-0.9152,14,-1.1063
ENSG00000188895,MSL1,56,-0.2610,75,0.47493,62,-0.0588,41,-0.7121
ENSG00000108349,CASC3,36,-0.7015,61,0.42553,55,0.05600,54,0.03114
ENSG00000108352,RAPGEFL1,36,-0.4420,63,1.13250,34,-0.4452,7,-2.7174
ENSG00000171475,WIPF2,49,-0.3340,68,0.48559,58,-0.0049,38,-0.6606
ENSG00000141753,IGFBP4,7,-2.9519,25,-1.3257,199,3.19007,37,-0.2447
ENSG00000073584,SMARCE1,28,-0.9835,49,0.02634,88,1.04772,47,-0.0240
ENSG00000213424,KRT222,24,-0.4565,42,1.05186,32,0.04913,0,-6.9182
ENSG00000186395,KRT10,83,-0.2846,81,-0.4572,134,0.55473,147,0.71812
ENSG00000128422,KRT17,1,-6.8396,321,5.46261,17,-3.3722,7,-4.6483
ENSG00000173812,EIF1,594,-0.3723,720,-0.0226,842,0.24822,895,0.35050
ENSG00000141698,NT5C3B,79,-0.0731,103,0.74266,64,-0.4184,24,-1.8988
ENSG00000131473,ACLY,24,-1.0403,51,0.50609,39,-0.1570,56,0.41671
ENSG00000173786,CNP,63,-2.7312,189,-1.3208,31,-3.5644,1735,3.72841
ENSG00000168259,DNAJC7,74,-0.3939,118,0.89018,58,-0.7100,49,-0.9741
ENSG00000108773,KAT2A,22,-0.9885,48,0.61115,41,0.05493,39,-0.0319
ENSG00000108774,RAB5C,101,-0.1213,106,-0.0441,133,0.35550,102,-0.0869
ENSG00000173757,STAT5B,23,0.16265,22,0.18375,8,-1.5180,25,0.29304
ENSG00000168610,STAT3,32,-0.2895,27,-0.8693,77,1.23268,55,0.62592
ENSG00000033627,ATP6V0A1,252,-0.3930,432,1.17236,162,-1.0385,99,-1.7828
ENSG00000068120,COASY,31,-0.0693,33,0.00073,26,-0.3472,41,0.39148
ENSG00000108788,MLX,15,-0.6153,28,0.78768,20,-0.1288,12,-0.8691
ENSG00000141699,RETREG3,19,-0.4532,29,0.63140,20,-0.2943,18,-0.4926
ENSG00000131462,TUBG1,16,-0.3777,26,0.94202,9,-1.1461,12,-0.7655
ENSG00000037042,TUBG2,91,0.05781,112,0.79802,29,-1.7061,46,-1.0249
ENSG00000108797,CNTNAP1,106,-0.3443,178,1.21146,88,-0.5997,7,-4.2415
ENSG00000108799,EZH1,19,-0.4239,27,0.42014,16,-0.6665,28,0.26042
ENSG00000131477,RAMP2,17,-2.0029,11,-3.1420,298,3.64399,84,0.62386
ENSG00000131475,VPS25,23,-0.6368,35,0.18011,45,0.50719,33,-0.0195
ENSG00000183978,COA3,118,-0.1776,145,0.33711,109,-0.2816,113,-0.2228
ENSG00000126581,BECN1,41,-0.4465,64,0.69692,56,0.14003,20,-1.4714
ENSG00000131467,PSME3,42,-0.4689,64,0.52324,55,0.03996,38,-0.5632
ENSG00000266967,AARSD1,30,-0.3641,43,0.46647,31,-0.2464,31,-0.2584
ENSG00000198863,RUNDC1,19,-0.3213,30,1.08072,12,-1.0071,8,-1.6318
ENSG00000131469,RPL27,609,-0.1771,596,-0.3164,965,0.62081,786,0.26851
ENSG00000108828,VAT1,17,-1.3185,26,-0.8907,70,1.10277,88,1.56402
ENSG00000108830,RND2,29,0.03513,18,-1.1664,29,-0.0151,73,1.67551
ENSG00000188554,NBR1,46,-0.4885,60,-0.0107,76,0.38303,74,0.33694
ENSG00000175906,ARL4D,6,-1.7097,30,2.15819,12,-0.5857,0,-5.2890
ENSG00000067596,DHX8,14,0.24231,14,0.26855,0,-4.6537,17,0.46972
ENSG00000108861,DUSP3,91,-0.3855,141,0.76183,109,-0.0522,42,-1.5478
ENSG00000108852,MPP2,42,-0.4735,77,1.24006,0,-6.7308,45,-0.3228
ENSG00000091947,TMEM101,18,-0.3574,24,0.29428,0,-5.0950,41,1.13295
ENSG00000161654,LSM12,23,-0.2400,34,0.81263,14,-0.9377,15,-0.8534
ENSG00000141349,G6PC3,38,-0.4325,37,-0.6441,80,0.86933,79,0.85012
ENSG00000108840,HDAC5,147,0.53474,106,-0.1827,79,-0.5791,107,-0.0849
ENSG00000168591,TMUB2,24,-0.9081,43,0.24031,55,0.54264,43,0.13224
ENSG00000087152,ATXN7L3,71,-0.4394,128,1.24398,48,-0.9920,23,-2.0863
ENSG00000108312,UBTF,36,-1.0794,82,0.67435,64,-0.0734,69,0.05771
ENSG00000108309,RUNDC3A,331,0.12624,402,0.87855,128,-1.3934,84,-2.0229
ENSG00000013306,SLC25A39,44,-0.4248,40,-0.8013,105,1.13277,87,0.78877
ENSG00000030582,GRN,54,-0.5183,54,-0.7040,159,1.42719,88,0.34178
ENSG00000161682,FAM171A2,37,-0.3832,70,1.69451,2,-4.4524,9,-2.4198
ENSG00000186566,GPATCH8,13,-0.4098,19,0.43993,0,-5.0058,29,0.97586
ENSG00000180329,CCDC43,17,-0.2133,24,0.69449,16,-0.2893,8,-1.3247
ENSG00000073670,ADAM11,49,-0.4283,87,1.25784,23,-1.5010,23,-1.4933
ENSG00000131097,HIGD1B,18,-0.9164,19,-1.1632,100,2.20349,36,0.24007
ENSG00000108883,EFTUD2,27,-0.3947,49,1.39606,0,-5.8092,19,-0.9125
ENSG00000131095,GFAP,643,-2.3988,363,-3.7936,4421,0.84535,14482,3.82282
ENSG00000131094,C1QL1,35,-0.8605,46,-0.5701,94,0.85247,109,1.12364
ENSG00000172992,DCAKD,24,-0.2620,26,-0.1500,3,-3.2357,65,1.54031
ENSG00000136448,NMT1,54,-0.5698,91,0.69910,88,0.29866,28,-1.4918
ENSG00000161714,PLCD3,64,0.73272,28,-1.1210,13,-1.8373,104,1.51656
ENSG00000186834,HEXIM1,36,-0.2957,50,0.55472,43,0.04434,21,-1.0852
ENSG00000184922,FMNL1,44,0.45460,41,0.47062,23,-0.7011,7,-2.4884
ENSG00000264589,MAPT-AS1,11,-0.2534,15,0.55334,0,-4.6306,19,0.62964
ENSG00000186868,MAPT,165,-0.6005,330,1.34648,87,-1.5200,100,-1.3067
ENSG00000120071,KANSL1,14,-0.9412,28,0.45096,32,0.48031,21,-0.2327
ENSG00000073969,NSF,299,-0.5487,601,1.55184,162,-1.4252,58,-2.9429
ENSG00000108433,GOSR2,34,-0.2517,40,0.06964,38,-0.0673,47,0.29610
ENSG00000179673,RPRML,14,-1.7555,71,3.07997,0,-6.2158,4,-3.3323
ENSG00000004897,CDC27,33,-0.5702,59,0.93548,36,-0.3713,21,-1.1483
ENSG00000141279,NPEPPS,73,-0.1582,95,0.56552,44,-0.9392,66,-0.3010
ENSG00000108424,KPNB1,68,-0.7670,110,0.16449,132,0.40209,124,0.29283
ENSG00000198933,TBKBP1,16,-0.3517,25,0.67511,0,-4.7069,28,0.54571
ENSG00000159111,MRPL10,31,-0.3579,41,0.26591,48,0.41057,26,-0.5651
ENSG00000264920,AC018521.5,39,0.07318,33,-0.3977,58,0.72491,36,-0.0968
ENSG00000108439,PNPO,42,-0.1183,45,0.06673,53,0.29192,37,-0.2897
ENSG00000108465,CDK5RAP3,23,-0.6556,34,0.02423,21,-0.7682,66,1.17406
ENSG00000082641,NFE2L1,91,-0.5075,129,0.19662,96,-0.3654,170,0.58256
ENSG00000108468,CBX1,56,-0.2009,63,0.01313,58,-0.1343,79,0.39082
ENSG00000002919,SNX11,12,-0.3280,19,0.89525,0,-4.8731,16,0.12738
ENSG00000136436,CALCOCO2,17,-1.1374,22,-1.0390,83,1.64143,62,1.08672
ENSG00000159199,ATP5MC1,213,-0.0955,255,0.40091,190,-0.2661,156,-0.5839
ENSG00000159202,UBE2Z,65,-0.7602,132,0.98875,69,-0.5844,66,-0.6461
ENSG00000159210,SNF8,45,-0.3091,50,-0.1854,70,0.46387,66,0.36612
ENSG00000198740,ZNF652,15,-0.0304,12,-0.7015,7,-1.1095,39,1.66023
ENSG00000167085,PHB,59,-0.6045,73,-0.3182,156,1.11277,92,0.17761
ENSG00000182575,NXPH3,1,-4.9723,45,1.88662,34,0.31579,11,-1.3987
ENSG00000121067,SPOP,40,-0.4840,62,0.51279,27,-1.0498,65,0.36130
ENSG00000121073,SLC35B1,30,-0.3280,37,0.13920,50,0.58850,25,-0.5438
ENSG00000136504,KAT7,21,-0.4030,39,1.51343,9,-1.6434,3,-3.2943
ENSG00000005882,PDK2,66,-0.4516,103,0.65973,50,-0.8095,78,-0.1184
ENSG00000167100,SAMD14,17,-0.6502,32,0.98608,12,-1.0494,18,-0.4322
ENSG00000108819,PPP1R9B,107,0.01574,128,0.60140,88,-0.2973,34,-1.7378
ENSG00000108826,MRPL27,84,-0.2084,95,0.05134,62,-0.6681,139,0.66536
ENSG00000108829,LRRC59,33,-0.0132,32,-0.0510,49,0.66093,20,-0.7898
ENSG00000136444,RSAD1,14,-0.3565,18,0.25206,19,0.21843,14,-0.2485
ENSG00000006282,SPATA20,36,0.76727,26,0.14675,14,-0.9030,8,-1.7171
ENSG00000154945,ANKRD40,36,-0.9305,55,-0.2843,39,-0.7027,157,1.71705
ENSG00000108848,LUC7L3,73,-0.2312,91,0.26640,69,-0.2883,85,0.04014
ENSG00000141232,TOB1,23,-0.8022,24,-0.9925,75,1.29932,71,1.18298
ENSG00000008294,SPAG9,75,-0.3778,88,-0.1436,127,0.53227,110,0.29911
ENSG00000239672,NME1,104,-0.3136,159,0.86383,63,-1.0536,77,-0.7407
ENSG00000243678,NME2,327,-0.0244,331,-0.0014,455,0.53555,217,-0.6800
ENSG00000011260,UTP18,17,0.09237,18,0.41712,4,-2.0488,17,0.09833
ENSG00000154975,CA10,35,-0.8456,90,1.92306,22,-1.4994,1,-5.1140
ENSG00000166260,COX11,33,-0.2056,46,0.71455,27,-0.5036,18,-1.0903
ENSG00000108924,HLF,59,-0.7353,122,1.11426,38,-1.3326,68,-0.4366
ENSG00000108960,MMD,107,-0.7852,254,1.73388,44,-2.0532,47,-1.9436
ENSG00000153933,DGKE,33,0.29810,33,0.47865,25,-0.1968,3,-3.1094
ENSG00000121064,SCPEP1,19,-0.4438,25,0.10420,41,0.89307,14,-0.8079
ENSG00000121057,AKAP1,26,-0.4279,31,-0.1532,63,1.12911,24,-0.5325
ENSG00000153944,MSI2,69,0.39393,41,-0.8283,50,-0.2118,103,1.02587
ENSG00000181610,MRPS23,51,0.00796,67,0.89435,1,-5.3982,39,-0.4380
ENSG00000180891,CUEDC1,16,-0.3624,21,0.19991,6,-1.7054,35,0.96070
ENSG00000136450,SRSF1,31,-0.9087,66,0.83494,30,-0.8625,56,0.13501
ENSG00000264364,DYNLL2,310,-0.0861,391,0.59631,241,-0.4833,172,-1.0054
ENSG00000005379,TSPOAP1,49,-0.1164,61,0.50736,54,0.08223,19,-1.5526
ENSG00000213246,SUPT4H1,70,0.10312,71,0.19784,28,-1.3303,79,0.28633
ENSG00000108389,MTMR4,18,-0.8970,40,0.97726,15,-1.0177,28,-0.0791
ENSG00000108387,SEPTIN4,79,-1.5605,148,-0.7151,82,-1.3670,732,2.61917
ENSG00000108384,RAD51C,17,-0.6533,35,1.18970,0,-5.5583,25,0.02471
ENSG00000175175,PPM1E,25,0.06011,35,1.46157,0,-5.5515,1,-4.7052
ENSG00000108395,TRIM37,87,-0.1932,139,1.34471,12,-3.1007,31,-1.7632
ENSG00000182628,SKA2,49,0.02799,32,-0.9775,99,1.25206,60,0.36795
ENSG00000153982,GDPD1,13,-0.6661,29,1.47124,4,-2.4295,10,-1.0240
ENSG00000175155,YPEL2,15,-1.0036,39,1.41054,0,-5.7045,27,0.04005
ENSG00000108406,DHX40,12,-0.9623,21,0.00485,29,0.56019,30,0.61075
ENSG00000141367,CLTC,242,-0.3286,373,0.85582,114,-1.4533,223,-0.4184
ENSG00000141378,PTRH2,13,-0.4763,18,0.14923,12,-0.5448,26,0.73111
ENSG00000062716,VMP1,32,-0.9967,54,-0.1060,101,1.01109,68,0.32382
ENSG00000108443,RPS6KB1,15,-0.5695,30,1.28560,1,-4.3372,17,-0.3554
ENSG00000170832,USP32,16,-0.3697,26,0.89001,4,-2.2970,18,-0.1062
ENSG00000062725,APPBP2,34,-0.3799,53,0.72182,16,-1.4736,42,-0.0049
ENSG00000141376,BCAS3,22,-0.4191,37,0.97579,9,-1.6642,21,-0.4546
ENSG00000108510,MED13,25,-0.0056,25,0.01163,14,-0.8621,36,0.57882
ENSG00000146872,TLK2,25,0.25431,20,-0.2195,35,0.82178,9,-1.3844
ENSG00000170921,TANC2,30,-1.1049,82,1.47320,51,-0.1385,7,-3.1580
ENSG00000008283,CYB561,24,-0.1819,31,0.58434,25,-0.0711,11,-1.3434
ENSG00000136485,DCAF7,50,-0.2321,65,0.41787,40,-0.5582,54,-0.0864
ENSG00000136463,TACO1,18,-0.1450,24,0.75213,13,-0.5975,8,-1.3053
ENSG00000266173,STRADA,12,-0.9196,27,0.83489,19,-0.1794,16,-0.4048
ENSG00000136490,LIMD2,23,-0.2346,32,0.66814,21,-0.2921,12,-1.1368
ENSG00000108588,CCDC47,34,-0.6261,63,0.96532,16,-1.6478,45,-0.1018
ENSG00000198231,DDX42,40,-0.4940,61,0.51029,50,-0.0482,41,-0.3671
ENSG00000087191,PSMC5,142,-0.3179,193,0.41186,124,-0.4915,170,0.01170
ENSG00000266402,SNHG25,92,-0.3049,58,-1.4447,145,0.49870,304,1.92002
ENSG00000136478,TEX2,26,-0.9687,59,0.88919,27,-0.7994,47,0.05506
ENSG00000108654,DDX5,171,-0.6489,280,0.41997,207,-0.2674,286,0.26288
ENSG00000120063,GNA13,19,-0.4169,17,-0.8530,21,-0.1981,63,1.80609
ENSG00000154229,PRKCA,187,0.55033,145,0.04545,66,-1.2195,121,-0.2642
ENSG00000075461,CACNG4,18,0.16096,17,-0.0174,21,0.37866,10,-0.8194
ENSG00000198265,HELZ,16,-0.7512,36,1.35864,2,-3.4859,20,-0.3203
ENSG00000197170,PSMD12,42,-0.3044,62,0.76089,33,-0.6540,30,-0.8100
ENSG00000154217,PITPNC1,65,0.29037,60,0.18393,18,-1.7848,63,0.17358
ENSG00000130935,NOL11,11,-0.7501,20,0.54042,11,-0.6810,21,0.41738
ENSG00000171634,BPTF,59,0.07547,37,-1.0235,139,1.61158,48,-0.2618
ENSG00000186665,C17orf58,18,0.31779,17,0.32353,14,-0.0996,4,-2.0654
ENSG00000182481,KPNA2,27,-0.5979,51,1.15014,30,-0.3553,8,-2.2234
ENSG00000196704,AMZ2,72,-0.2577,89,0.22778,62,-0.4567,98,0.28567
ENSG00000108946,PRKAR1A,229,-0.5900,413,0.90730,165,-1.0297,256,-0.3455
ENSG00000154265,ABCA5,10,-0.9393,26,1.45338,16,-0.1921,1,-4.1006
ENSG00000125398,SOX9,86,0.50257,42,-1.1305,56,-0.3021,141,1.31231
ENSG00000180616,SSTR2,6,-3.5055,92,2.39630,4,-3.6867,53,-0.0651
ENSG00000166685,COG1,19,-0.6466,39,1.14189,15,-0.9262,15,-1.0064
ENSG00000133193,FAM104A,12,-1.0620,21,-0.0652,27,0.37758,38,0.95676
ENSG00000179604,CDC42EP4,100,0.69621,49,-0.9106,61,-0.2623,112,0.76778
ENSG00000069188,SDK2,3,-3.0269,39,2.80677,0,-5.2596,14,-0.6766
ENSG00000172809,RPL38,1360,0.07157,1152,-0.3510,1692,0.42967,1465,0.18547
ENSG00000141540,TTYH2,19,-1.9395,28,-1.7435,15,-2.1451,322,3.75659
