Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000148396,SEC16A,90,1.07756,28,-0.8332,68,0.57014,45,-0.1303,17,-1.5622,71,0.66106,40,-0.2781,27,-0.8927
ENSG00000148400,NOTCH1,97,1.09955,19,-1.4848,34,-0.6215,19,-1.6637,96,1.08421,70,0.51871,58,0.20256,46,-0.1542
ENSG00000172889,EGFL7,87,-0.2909,68,-0.6757,125,0.30553,168,0.96199,116,0.17688,151,0.61728,24,-2.2132,30,-1.9004
ENSG00000165716,DIPK1B,10,-2.3391,42,-0.2738,52,0.07247,120,1.98086,43,-0.2442,55,0.16084,4,-3.6317,3,-3.9656
ENSG00000233016,SNHG7,3,-3.4929,19,-0.7592,24,-0.3646,38,0.39917,35,0.20631,36,0.26572,49,0.77150,35,0.19976
ENSG00000244187,TMEM141,16,-1.9669,36,-0.7803,116,1.13419,57,-0.0711,78,0.42775,32,-0.9577,96,0.79785,48,-0.3530
ENSG00000196642,RABL6,231,1.19613,108,-0.0973,152,0.46355,138,0.34516,75,-0.6726,40,-1.6284,64,-0.9227,89,-0.4099
ENSG00000232434,AJM1,141,1.68422,32,-0.8148,73,0.48328,76,0.66819,49,-0.1662,7,-2.9780,13,-2.1887,21,-1.4573
ENSG00000054148,PHPT1,612,1.70327,97,-1.3733,175,-0.4655,117,-1.1979,403,0.91221,157,-0.6377,209,-0.1890,227,-0.0564
ENSG00000107223,EDF1,238,-0.4864,179,-0.9312,328,0.02470,374,0.27630,236,-0.4996,479,0.65612,319,-0.0239,382,0.27537
ENSG00000159069,FBXW5,96,0.36795,53,-0.5775,76,-0.0132,87,0.23011,34,-1.2489,181,1.49826,50,-0.6900,27,-1.5945
ENSG00000107317,PTGDS,5956,0.27328,933,-2.5730,1545,-1.8264,1137,-2.4361,10350,1.24092,17897,2.38111,4480,-0.1904,1944,-1.4818
ENSG00000214402,LCNL1,112,1.76538,15,-1.5599,46,0.17235,3,-4.0975,87,1.27510,80,1.10942,10,-2.1368,18,-1.2812
ENSG00000148362,PAXX,3,-4.6351,41,-0.7831,28,-1.3596,89,0.53055,98,0.60350,87,0.41056,90,0.46590,85,0.37352
ENSG00000107331,ABCA2,381,0.44435,105,-1.5817,101,-1.6363,192,-0.7336,138,-1.1687,288,-0.0184,1046,2.40450,179,-0.7656
ENSG00000107281,NPDC1,316,0.50183,140,-0.8055,298,0.40106,391,1.04938,153,-0.6651,209,-0.1774,123,-1.0059,80,-1.6457
ENSG00000186193,SAPCD2,3,-3.0764,15,-0.6174,43,1.07307,5,-2.3171,48,1.24185,14,-0.7099,35,0.68825,38,0.82011
ENSG00000177239,MAN1B1,3,-4.2288,31,-0.7867,80,0.74941,95,1.27271,58,0.20183,35,-0.5884,55,0.12633,9,-2.5247
ENSG00000176978,DPP7,186,0.79184,69,-0.8057,102,-0.2077,115,-0.0184,147,0.38939,104,-0.1750,100,-0.2388,106,-0.1458
ENSG00000176884,GRIN1,3,-7.2797,394,-0.1260,661,0.73641,1295,2.86424,23,-4.3547,86,-2.4334,19,-4.6493,57,-3.0323
ENSG00000176101,SSNA1,3,-4.8604,59,-0.4689,65,-0.3174,134,1.06363,52,-0.6710,74,-0.1050,148,1.05298,46,-0.8472
ENSG00000176058,TPRN,86,0.84288,27,-1.0296,28,-0.9755,26,-1.1546,69,0.45842,13,-2.1221,144,1.82387,49,-0.1009
ENSG00000187713,TMEM203,94,1.77005,26,-0.4728,25,-0.5066,46,0.53230,15,-1.2865,19,-0.9549,23,-0.6403,19,-0.9278
ENSG00000212864,RNF208,6,-3.5606,74,0.18952,137,1.24831,130,1.43968,32,-1.1339,43,-0.6643,28,-1.3212,14,-2.3138
ENSG00000188229,TUBB4B,406,1.05748,109,-1.0869,271,0.35751,353,0.97269,131,-0.7985,148,-0.6133,105,-1.1393,87,-1.4284
ENSG00000188986,NELFB,3,-4.1984,43,-0.2566,90,0.99227,58,0.25896,72,0.58627,46,-0.1471,52,0.04734,32,-0.7152
ENSG00000188747,NOXA1,3,-3.1052,26,0.18799,51,1.31859,48,1.54275,6,-2.0288,23,-0.0139,2,-3.6261,4,-2.6762
ENSG00000165802,NSMF,380,0.60528,271,0.04257,303,0.22412,418,0.92560,315,0.29141,96,-1.5667,67,-2.1048,108,-1.3887
ENSG00000182154,MRPL41,489,1.99791,103,-0.7237,118,-0.5172,159,-0.0460,136,-0.2890,62,-1.4909,131,-0.3457,109,-0.6327
ENSG00000148408,CACNA1B,3,-3.3847,22,-0.4358,51,0.96230,79,2.43448,25,-0.1978,0,-6.4527,0,-8.4143,0,-7.5315
ENSG00000015171,ZMYND11,88,0.00815,50,-0.8643,52,-0.8257,115,0.53314,91,0.07371,108,0.34240,96,0.14761,71,-0.3202
ENSG00000151240,DIP2C,161,1.69505,32,-1.0065,67,0.13157,71,0.26845,31,-1.0436,24,-1.4231,70,0.19838,27,-1.2576
ENSG00000107929,LARP4B,136,1.56640,25,-1.2090,120,1.32712,72,0.48063,14,-2.0650,8,-2.8796,31,-0.9168,23,-1.3439
ENSG00000067064,IDI1,330,1.75812,55,-1.2524,128,0.06541,116,-0.1131,112,-0.1472,45,-1.5586,94,-0.4217,112,-0.1561
ENSG00000185736,ADARB2,54,-0.3082,21,-1.7041,27,-1.3368,19,-2.0148,34,-1.0266,28,-1.3349,292,2.95776,95,0.61277
ENSG00000067057,PFKP,310,1.38211,66,-1.1754,147,0.08413,220,0.90820,170,0.32503,48,-1.6337,27,-2.5142,50,-1.5757
ENSG00000107959,PITRM1,100,1.52076,26,-0.7599,61,0.62837,38,-0.1496,58,0.53907,21,-1.0323,28,-0.6324,5,-3.0769
ENSG00000067082,KLF6,181,1.84046,32,-1.0864,32,-1.0985,46,-0.5980,13,-2.4384,205,2.10840,27,-1.3608,1,-5.9254
ENSG00000173848,NET1,3,-4.1873,33,-0.6512,9,-2.5997,29,-0.9360,60,0.30310,226,3.00279,29,-0.8684,32,-0.7065
ENSG00000196372,ASB13,3,-3.1157,20,-0.2817,39,0.83969,43,1.24142,2,-3.5261,14,-0.7557,16,-0.5882,32,0.49909
ENSG00000057608,GDI2,8,-3.5918,39,-1.3011,125,0.55092,84,-0.1339,106,0.26552,144,0.78511,154,0.91257,66,-0.4896
ENSG00000134452,FBH1,3,-3.3334,15,-0.9207,44,0.79825,31,0.24330,27,-0.0564,31,0.18458,31,0.18961,34,0.35764
ENSG00000134453,RBM17,3,-4.1257,36,-0.4578,53,0.16415,50,0.08754,18,-1.4845,85,0.97543,91,1.09416,44,-0.1219
ENSG00000170525,PFKFB3,988,4.28433,27,-2.6372,64,-1.3610,26,-2.8594,145,-0.1007,26,-2.6643,46,-1.8723,42,-1.9982
ENSG00000123243,ITIH5,3,-4.3233,23,-1.3303,0,-7.3495,26,-1.2443,18,-1.6915,390,4.87700,4,-3.7146,2,-4.5374
ENSG00000165629,ATP5F1C,3,-5.1987,35,-1.6163,145,0.60955,149,0.78495,117,0.24181,128,0.39460,106,0.08685,72,-0.5184
ENSG00000048740,CELF2,224,0.86247,117,-0.2202,301,1.40592,222,1.02146,33,-2.1418,28,-2.3788,26,-2.4581,34,-2.0781
ENSG00000151461,UPF2,3,-3.3429,30,0.10970,21,-0.4678,57,1.53660,6,-2.1897,38,0.51201,28,0.03330,10,-1.5293
ENSG00000065665,SEC61A2,3,-3.3386,26,-0.0833,59,1.29519,33,0.31246,19,-0.5715,3,-2.9608,55,1.15773,18,-0.6418
ENSG00000151465,CDC123,55,0.25912,15,-1.6985,36,-0.4196,80,1.08149,52,0.17412,44,-0.1177,45,-0.0795,16,-1.6687
ENSG00000183049,CAMK1D,96,1.29181,36,-0.3581,94,1.23980,51,0.23215,10,-2.2561,64,0.56302,2,-4.1647,3,-3.7321
ENSG00000123240,OPTN,16,-2.5410,67,-0.3692,138,0.81440,88,0.07108,37,-1.2987,147,0.92329,92,0.12219,92,0.12468
ENSG00000086475,SEPHS1,3,-3.1544,25,0.02038,34,0.53259,11,-1.2814,33,0.52215,41,0.87355,33,0.49811,28,0.21551
ENSG00000065809,FAM107B,84,-0.1299,26,-1.8874,8,-3.6569,19,-2.4980,19,-2.3451,106,0.24664,392,2.86519,145,0.78308
ENSG00000176244,ACBD7,323,2.52209,55,-0.6971,131,0.71651,12,-3.0591,205,1.53124,12,-2.9098,10,-3.1454,8,-3.4578
ENSG00000152465,NMT2,3,-2.7872,23,0.30573,23,0.32641,29,0.87745,28,0.65739,13,-0.5574,11,-0.8541,10,-0.9437
ENSG00000148468,FAM171A1,241,0.82889,54,-1.5503,243,0.84639,135,-0.1588,153,0.06336,62,-1.3525,198,0.49026,104,-0.5523
ENSG00000148481,MINDY3,62,0.88270,12,-1.6868,28,-0.4407,58,0.91956,19,-1.0311,23,-0.6898,44,0.30692,25,-0.5900
ENSG00000148484,RSU1,3,-3.3553,10,-1.4767,12,-1.3361,16,-0.9815,39,0.53597,77,1.79973,27,-0.0689,53,1.07308
ENSG00000026025,VIM,2423,1.51393,200,-2.4914,315,-1.8155,168,-2.9102,1383,0.49996,4229,2.76375,134,-3.0739,186,-2.5947
ENSG00000136738,STAM,3,-3.3834,20,-0.5817,45,0.75391,46,0.96001,0,-6.8017,24,-0.2739,41,0.60917,32,0.18977
ENSG00000148482,SLC39A12,348,3.30882,24,-1.6464,58,-0.2904,0,-8.3911,190,1.78715,1,-5.8639,4,-4.1118,2,-4.9593
ENSG00000120594,PLXDC2,184,2.32292,4,-3.6149,38,-0.5069,48,-0.1771,25,-1.1835,49,-0.1112,43,-0.3244,36,-0.6058
ENSG00000078114,NEBL,235,0.91565,62,-1.2215,144,0.08066,69,-1.1815,445,2.17263,38,-1.9757,40,-1.8865,130,-0.0800
ENSG00000148444,COMMD3,3,-3.1578,12,-1.0477,23,-0.0602,33,0.57786,41,0.87733,14,-0.8544,52,1.29761,8,-1.7145
ENSG00000168283,BMI1,3,-4.0306,26,-0.8334,43,-0.0524,43,-0.0662,24,-0.9689,49,0.16115,109,1.55515,62,0.53774
ENSG00000150867,PIP4K2A,14,-3.7881,60,-1.7135,39,-2.3476,93,-1.1606,91,-1.0904,93,-1.0492,796,2.91572,359,1.16742
ENSG00000148450,MSRB2,43,-1.0550,53,-0.7249,81,-0.0560,61,-0.5819,208,1.59401,76,-0.1590,90,0.10154,85,0.01905
ENSG00000120549,KIAA1217,3,-4.1678,17,-1.6084,32,-0.6666,165,3.32487,19,-1.4747,28,-0.8727,5,-3.4377,9,-2.5261
ENSG00000107863,ARHGAP21,115,-0.5428,93,-0.8606,122,-0.4451,171,0.10534,131,-0.3352,128,-0.3701,345,1.31782,176,0.14561
ENSG00000099256,PRTFDC1,123,2.28552,25,-0.5717,16,-1.2480,16,-1.3394,19,-0.9496,17,-1.1123,56,0.75275,33,-0.1240
ENSG00000151025,GPR158,25,-0.6402,12,-1.7901,35,-0.1283,130,3.38063,0,-7.6910,0,-6.8722,1,-4.9694,11,-1.8230
ENSG00000136750,GAD2,15,-2.7285,36,-1.4197,32,-1.5708,355,4.63090,0,-7.6889,2,-5.1172,7,-3.7853,5,-4.1329
ENSG00000136754,ABI1,3,-4.3773,40,-0.5704,132,1.46086,74,0.50898,81,0.58424,31,-0.9323,39,-0.5960,39,-0.6113
ENSG00000136758,YME1L1,149,1.47626,23,-1.5878,26,-1.3958,69,0.14865,50,-0.3894,85,0.46438,45,-0.5440,59,-0.1228
ENSG00000107897,ACBD5,190,1.57778,42,-0.9591,54,-0.5765,45,-0.9348,61,-0.3783,48,-0.7624,77,0.00166,135,0.93516
ENSG00000099246,RAB18,109,0.02541,62,-0.8483,70,-0.6784,173,0.96840,164,0.71013,66,-0.7544,103,-0.0566,43,-1.4030
ENSG00000095787,WAC,3,-5.0161,50,-0.8820,128,0.61759,108,0.38720,36,-1.3843,131,0.65733,131,0.65420,100,0.19169
ENSG00000165757,JCAD,3,-3.4231,22,-0.4212,52,0.97727,20,-0.6881,18,-0.7469,107,2.43501,4,-2.7717,17,-0.8613
ENSG00000148516,ZEB1,3,-3.8414,36,-0.4692,41,-0.2843,29,-0.9060,82,0.86615,166,2.26371,22,-1.2022,31,-0.7108
ENSG00000165322,ARHGAP12,12,-1.6017,13,-1.4565,49,0.53796,51,0.73282,58,0.84774,27,-0.4381,29,-0.2782,25,-0.5282
ENSG00000170759,KIF5B,105,-0.7089,100,-0.7971,47,-1.9328,121,-0.5604,85,-1.0444,139,-0.2814,371,1.40591,400,1.55509
ENSG00000150093,ITGB1,3,-5.1678,30,-1.8355,26,-2.0706,51,-1.1484,138,0.52952,360,2.40666,124,0.35441,117,0.26236
ENSG00000095794,CREM,3,-3.7378,15,-1.3531,14,-1.4511,31,-0.2993,62,0.88005,119,2.17360,31,-0.2479,22,-0.7526
ENSG00000108100,CCNY,67,-0.2744,41,-1.0539,176,1.37262,68,-0.2890,83,0.05449,42,-1.0081,108,0.50450,66,-0.3121
ENSG00000175395,ZNF25,3,-3.4656,21,-0.5794,46,0.70289,56,1.27103,14,-1.2146,18,-0.8116,19,-0.7320,40,0.46156
ENSG00000189180,ZNF33A,3,-3.4835,21,-0.5859,22,-0.4773,57,1.28323,27,-0.2070,19,-0.7133,35,0.23482,34,0.16258
ENSG00000198915,RASGEF1A,3,-3.2595,14,-0.9058,45,0.89647,69,2.28087,10,-1.5086,5,-2.3014,7,-2.0087,13,-1.0336
ENSG00000169813,HNRNPF,3,-4.1522,32,-0.9494,22,-1.5386,51,-0.2759,33,-0.9041,97,0.83038,159,1.76295,84,0.58304
ENSG00000169740,ZNF32,7,-2.5657,19,-1.0180,84,1.39254,35,-0.1297,74,1.17412,9,-2.1663,60,0.79521,14,-1.5231
ENSG00000107551,RASSF4,42,-0.3811,15,-1.9531,75,0.56427,36,-0.6652,129,1.56003,47,-0.1985,73,0.52011,25,-1.1609
ENSG00000165507,DEPP1,3,-6.0379,7,-4.7934,16,-3.5809,17,-3.7363,5,-5.2559,1532,7.08388,13,-3.9147,10,-4.2574
ENSG00000265354,TIMM23,45,0.06161,16,-1.5454,39,-0.1547,85,1.45559,17,-1.4413,50,0.23574,27,-0.7095,23,-0.9715
ENSG00000266412,NCOA4,27,-1.6085,29,-1.5167,49,-0.7253,102,0.54493,84,0.14372,101,0.43444,115,0.65515,86,0.17869
ENSG00000122873,CISD1,203,1.37732,56,-0.7897,121,0.45261,145,0.91189,58,-0.7122,24,-2.0291,32,-1.6062,42,-1.1971
ENSG00000072401,UBE2D1,73,0.93881,25,-0.7710,76,1.01633,66,0.92450,3,-3.8973,24,-0.8734,21,-1.0589,21,-1.0691
ENSG00000237949,LINC00844,433,0.26602,160,-1.2991,95,-2.0727,134,-1.6965,289,-0.3883,172,-1.1930,936,1.65249,963,1.70828
ENSG00000165443,PHYHIPL,270,0.89890,47,-1.8701,106,-0.6422,253,0.94495,154,-0.0500,27,-2.6947,241,0.69934,76,-1.1445
ENSG00000148541,FAM13C,3,-3.7212,18,-1.0699,27,-0.4404,31,-0.2616,7,-2.3301,49,0.51366,140,2.57121,18,-1.0837
ENSG00000108091,CCDC6,59,0.51637,19,-1.2422,69,0.79078,77,1.20320,36,-0.2839,23,-0.9807,14,-1.6676,12,-1.8732
ENSG00000151150,ANK3,3,-5.3337,71,-0.8432,158,0.44531,144,0.32922,69,-0.8788,101,-0.2907,266,1.36636,133,0.15399
ENSG00000138311,ZNF365,3,-3.1037,11,-1.1483,46,1.13312,23,-0.0091,1,-3.9868,0,-5.5205,78,2.20498,25,0.12319
ENSG00000181915,ADO,3,-3.3292,13,-1.0948,37,0.50140,39,0.66663,3,-2.9739,2,-3.8436,91,2.20232,20,-0.5122
ENSG00000171988,JMJD1C,82,1.09899,28,-0.6660,54,0.37088,39,-0.1757,5,-3.1000,88,1.20753,36,-0.2877,17,-1.4594
ENSG00000165476,REEP3,10,-2.3677,20,-1.3761,8,-2.7398,5,-3.6517,15,-1.8167,59,0.26106,277,3.65700,51,0.03240
ENSG00000183230,CTNNA3,102,1.89263,6,-2.5304,10,-1.9518,9,-2.1264,0,-6.3603,10,-1.8942,76,1.32237,95,1.75623
ENSG00000108176,DNAJC12,29,0.12311,11,-1.3362,44,0.79649,36,0.56692,26,-0.0695,10,-1.4418,32,0.25670,19,-0.5858
ENSG00000148634,HERC4,49,0.62644,18,-0.9272,44,0.43630,47,0.64284,10,-1.7974,46,0.52946,33,-0.0155,7,-2.2390
ENSG00000096746,HNRNPH3,32,-1.9066,59,-1.0135,147,0.43728,130,0.26990,54,-1.1518,163,0.60725,161,0.59353,139,0.33922
ENSG00000204130,RUFY2,12,-1.5895,22,-0.6989,33,-0.1024,43,0.40303,8,-2.1897,50,0.58282,77,1.35731,26,-0.4620
ENSG00000060339,CCAR1,51,0.25025,30,-0.5604,34,-0.3720,39,-0.1935,29,-0.6165,80,1.04376,51,0.26725,36,-0.2790
ENSG00000198954,KIF1BP,3,-3.6838,17,-1.1542,18,-0.9913,60,1.07161,24,-0.5653,80,1.41455,25,-0.5205,30,-0.2544
ENSG00000122862,SRGN,3,-5.2288,26,-2.0610,10,-3.4742,14,-3.1840,47,-1.2242,786,5.47517,17,-2.6775,7,-3.8706
ENSG00000122958,VPS26A,3,-4.2509,28,-0.9467,49,-0.0802,67,0.48573,41,-0.3764,127,1.56414,58,0.17085,28,-0.9691
ENSG00000156502,SUPV3L1,3,-2.7166,33,1.04070,70,2.56201,6,-1.6883,3,-2.6243,12,-0.6341,16,-0.1495,12,-0.6246
ENSG00000156515,HK1,16,-3.4418,81,-1.0549,233,0.62720,459,2.61949,61,-1.4952,69,-1.3086,19,-3.1554,41,-2.0865
ENSG00000099282,TSPAN15,3,-3.8967,13,-1.7474,19,-1.1622,3,-3.9234,5,-3.0227,39,-0.0822,233,3.74808,50,0.34300
ENSG00000079332,SAR1A,76,-0.2560,47,-0.9820,71,-0.3673,129,0.72190,83,-0.1151,100,0.18684,92,0.04532,76,-0.2552
ENSG00000180817,PPA1,3,-5.8462,79,-1.1158,118,-0.4993,302,1.31726,125,-0.4043,176,0.14454,237,0.64619,108,-0.6275
ENSG00000148730,EIF4EBP2,302,1.89281,53,-1.0689,79,-0.4542,62,-0.9287,145,0.52781,95,-0.1678,54,-1.0496,98,-0.1248
ENSG00000166228,PCBD1,69,0.24526,33,-0.9274,39,-0.6586,84,0.68338,88,0.65025,63,0.09254,24,-1.3574,50,-0.2812
ENSG00000107731,UNC5B,3,-3.0902,9,-1.3802,3,-2.8632,6,-2.2534,9,-1.4236,77,2.19570,78,2.22881,18,-0.3700
ENSG00000107738,VSIR,3,-4.1890,34,-0.6218,85,0.89416,25,-1.1771,81,0.80223,134,1.74351,28,-0.9014,36,-0.5114
ENSG00000197746,PSAP,4528,1.99721,504,-1.6995,1398,-0.1255,1270,-0.3144,1645,0.13868,945,-0.7435,1193,-0.3783,846,-0.9133
ENSG00000107742,SPOCK2,492,0.92918,160,-0.8975,283,-0.0063,585,1.56129,227,-0.3600,107,-1.5146,42,-2.9010,75,-2.0353
ENSG00000166295,ANAPC16,89,0.31426,49,-0.6361,102,0.53219,44,-0.8976,86,0.25874,145,1.15494,64,-0.2207,40,-0.9625
ENSG00000168209,DDIT4,637,2.55861,19,-3.2752,37,-2.2787,44,-2.1841,173,0.05762,411,1.59095,55,-1.6980,79,-1.1558
ENSG00000148719,DNAJB12,3,-3.5675,21,-0.6686,59,1.02405,34,0.09454,30,-0.1008,50,0.71195,47,0.61960,13,-1.4153
ENSG00000107745,MICU1,254,2.33328,32,-1.2857,71,-0.0347,88,0.35541,50,-0.5980,13,-2.5339,38,-1.0060,21,-1.9045
ENSG00000182180,MRPS16,174,1.94487,24,-1.4034,61,0.06154,49,-0.3499,58,-0.0186,34,-0.8393,60,0.01929,23,-1.4455
ENSG00000138279,ANXA7,3,-5.1596,58,-0.8125,135,0.52966,154,0.91590,106,0.13187,102,0.07055,129,0.45226,39,-1.4276
ENSG00000107758,PPP3CB,167,-0.6905,110,-1.3225,520,1.20908,660,2.20506,59,-2.2445,50,-2.5054,70,-1.9917,23,-3.6122
ENSG00000166348,USP54,3,-4.0437,23,-1.0696,11,-2.1535,16,-1.7490,34,-0.4649,71,0.75853,201,2.94685,33,-0.4807
ENSG00000176986,SEC24C,56,0.97109,19,-0.8094,48,0.69097,31,-0.0549,23,-0.4881,1,-5.0233,49,0.74257,27,-0.2626
ENSG00000172586,CHCHD1,53,-0.0488,26,-1.1228,41,-0.4670,64,0.28455,130,1.51616,57,0.06222,30,-0.9143,27,-1.0809
ENSG00000214655,ZSWIM8,3,-3.3662,15,-0.9837,64,1.42247,32,0.21422,7,-2.0112,27,-0.0600,51,0.99588,23,-0.3032
ENSG00000148660,CAMK2G,345,1.42740,78,-1.0468,82,-0.9617,248,0.98730,187,0.34115,101,-0.6532,23,-2.8644,57,-1.5035
ENSG00000156650,KAT6B,3,-3.7072,21,-0.7961,15,-1.2910,52,0.75749,36,0.02755,61,0.90661,35,-0.0200,44,0.33829
ENSG00000156671,SAMD8,49,-0.1613,29,-0.9865,60,0.13562,36,-0.7091,43,-0.3990,88,0.80308,91,0.86133,59,0.12433
ENSG00000165637,VDAC2,16,-2.4580,52,-0.7441,102,0.33010,85,0.02554,169,1.20665,83,-0.0069,120,0.60392,40,-1.1586
ENSG00000156113,KCNMA1,3,-5.5029,96,-0.4063,194,0.74316,256,1.55658,51,-1.3647,166,0.47565,36,-1.8873,60,-1.1216
ENSG00000148606,POLR3A,3,-3.3266,12,-1.2332,62,1.39544,55,1.46809,5,-2.5770,37,0.51306,10,-1.5374,8,-1.7814
ENSG00000138326,RPS24,1065,-0.1745,585,-1.1081,465,-1.4577,549,-1.3177,1047,-0.2011,2768,1.48399,1421,0.29583,2232,1.07943
ENSG00000108175,ZMIZ1,72,-0.1746,34,-1.3104,92,0.21668,131,0.98415,73,-0.1463,64,-0.3661,62,-0.4061,64,-0.3681
ENSG00000108179,PPIF,340,3.05180,9,-3.1203,33,-1.2383,31,-1.4700,86,0.24822,8,-3.2666,81,0.15886,45,-0.7656
ENSG00000165424,ZCCHC24,120,-0.4406,84,-0.9977,77,-1.1252,54,-1.7832,176,0.17053,189,0.29280,400,1.64051,270,0.90204
ENSG00000189129,PLAC9,6,-2.9232,22,-1.0335,43,0.01206,14,-1.8565,56,0.43443,220,3.37806,0,-5.7162,11,-2.0580
ENSG00000122359,ANXA11,99,0.13166,55,-0.7809,150,0.83794,135,0.78331,80,-0.2016,99,0.13607,22,-2.1677,44,-1.1425
ENSG00000122378,PRXL2A,714,2.01930,114,-1.1405,272,0.23548,176,-0.5215,329,0.55417,148,-0.7369,72,-1.8236,120,-1.0535
ENSG00000108219,TSPAN14,14,-1.4962,18,-1.1378,93,1.54559,42,0.15712,2,-3.9806,56,0.61847,27,-0.5314,51,0.45627
ENSG00000165678,GHITM,348,0.41371,136,-1.0784,311,0.22776,530,1.42855,211,-0.3975,136,-1.0744,118,-1.2915,116,-1.3203
ENSG00000107771,CCSER2,3,-4.2244,30,-0.8358,46,-0.1706,71,0.64212,26,-1.0378,70,0.52786,78,0.70935,64,0.37844
ENSG00000182771,GRID1,18,-0.1675,17,-0.2742,33,0.84689,27,0.59207,1,-4.3898,7,-1.6112,33,0.83384,17,-0.2664
ENSG00000062650,WAPL,3,-3.0866,16,-0.6068,42,0.98231,21,-0.2093,20,-0.2653,34,0.63904,50,1.32747,3,-2.8103
ENSG00000122367,LDB3,3,-3.9316,9,-2.2946,29,-0.5575,30,-0.5926,0,-7.6906,57,0.51556,197,3.11989,21,-1.0619
ENSG00000173267,SNCG,5,-5.0380,115,-0.4066,140,-0.0915,364,2.07175,100,-0.6224,151,0.03483,25,-2.6619,68,-1.2068
ENSG00000148671,ADIRF,157,-1.7875,192,-1.4858,224,-1.2558,152,-1.9770,875,0.94545,2497,3.31031,103,-2.4060,154,-1.8150
ENSG00000148672,GLUD1,541,0.73068,209,-0.8140,692,1.17307,170,-1.2380,920,1.72348,159,-1.2273,149,-1.3245,137,-1.4584
ENSG00000138138,ATAD1,216,2.01422,23,-1.7400,84,0.27237,72,0.00879,44,-0.7595,51,-0.5340,59,-0.2947,21,-1.8617
ENSG00000171862,PTEN,10,-3.5793,75,-0.5801,101,-0.1062,215,1.46833,127,0.26494,155,0.59795,36,-1.6778,38,-1.5980
ENSG00000107796,ACTA2,3,-6.3803,20,-3.6690,3,-6.2875,26,-3.4147,12,-4.3232,1954,7.25523,9,-4.8140,0,-9.2109
ENSG00000107798,LIPA,7,-3.1293,16,-1.9691,21,-1.5375,8,-3.1547,76,0.42350,89,0.70212,252,2.87059,48,-0.2952
ENSG00000185745,IFIT1,3,-3.9160,16,-1.4411,27,-0.6530,94,1.83917,21,-1.0470,66,0.77572,35,-0.2662,15,-1.5421
ENSG00000180628,PCGF5,21,-2.1581,46,-1.0183,95,0.11845,118,0.56112,155,0.94046,87,-0.0236,92,0.06977,63,-0.5304
ENSG00000119938,PPP1R3C,48,0.38870,33,-0.2399,23,-0.7562,17,-1.3621,142,2.47194,40,0.08630,8,-2.2636,14,-1.4872
ENSG00000107854,TNKS2,126,0.92072,37,-1.0739,156,1.30399,101,0.63003,17,-2.2326,34,-1.1726,63,-0.2310,23,-1.7658
ENSG00000107864,CPEB3,3,-4.0150,36,-0.3148,49,0.15068,135,2.84726,2,-4.5871,17,-1.4801,17,-1.4768,6,-3.0048
ENSG00000198060,MARCH5,67,1.06213,10,-1.9435,44,0.33441,39,0.16190,61,0.88796,15,-1.3039,29,-0.3430,18,-1.0370
ENSG00000148690,FRA10AC1,3,-4.1953,34,-0.6026,41,-0.3282,49,-0.0468,25,-1.0912,79,0.76052,67,0.47666,105,1.26987
ENSG00000108231,LGI1,230,2.52935,21,-1.6142,83,0.52330,96,0.92221,7,-3.2338,0,-6.9182,11,-2.5624,1,-5.2841
ENSG00000108239,TBC1D12,115,1.68924,20,-1.2497,11,-2.0715,4,-3.6746,13,-1.8024,36,-0.3437,170,2.55784,25,-0.8761
ENSG00000095637,SORBS1,336,2.07034,53,-1.1229,98,-0.1563,123,0.23616,73,-0.6297,89,-0.3096,49,-1.2286,31,-1.9273
ENSG00000197430,OPALIN,3,-5.8036,76,-1.1089,9,-4.1931,36,-2.3703,46,-1.8540,136,-0.2005,774,3.32572,273,0.96463
ENSG00000077147,TM9SF3,54,-1.0467,54,-1.0357,119,0.19328,123,0.28313,82,-0.4006,162,0.71158,171,0.80965,63,-0.8155
ENSG00000196233,LCOR,3,-2.9304,13,-0.7479,50,1.53834,21,-0.0134,7,-1.6627,3,-2.6363,54,1.66332,16,-0.4045
ENSG00000187122,SLIT1,3,-5.9331,83,-1.0989,217,0.42888,543,3.17293,42,-2.1217,20,-3.1693,7,-4.6757,48,-1.9247
ENSG00000171314,PGAM1,242,-0.4255,134,-1.3309,405,0.41082,580,1.27185,312,-0.0189,211,-0.6399,153,-1.1263,223,-0.5526
ENSG00000155229,MMS19,18,-1.0816,20,-0.9085,46,0.41604,60,1.05510,68,1.08886,3,-3.7423,25,-0.5924,23,-0.7209
ENSG00000171160,MORN4,3,-3.0274,24,0.13838,43,1.11628,32,0.68094,29,0.42567,12,-0.9388,13,-0.7816,13,-0.8743
ENSG00000155252,PI4K2A,3,-3.4238,12,-1.4108,42,0.58740,49,1.05397,60,1.20819,31,0.08674,16,-0.8937,2,-3.8134
ENSG00000155256,ZFYVE27,3,-3.5853,31,-0.0725,29,-0.1723,73,1.77098,22,-0.6073,22,-0.6254,33,0.02974,7,-2.2295
