Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to8,Feature log2 fold change topic 6to8
ENSG00000072210,ALDH3A2,24,-0.6422,33,-0.0312,41,0.47126
ENSG00000083290,ULK2,39,-0.0478,33,-0.3759,47,0.38898
ENSG00000108599,AKAP10,13,-1.0480,31,0.66022,24,-0.0032
ENSG00000128487,SPECC1,38,-0.1165,28,-0.7530,54,0.75027
ENSG00000124422,USP22,214,-0.5564,329,0.31012,300,0.08346
ENSG00000109016,DHRS7B,12,-0.8449,29,1.13743,14,-0.6651
ENSG00000178307,TMEM11,18,-0.2761,24,0.24999,21,-0.0448
ENSG00000212719,LINC02693,33,-0.6460,49,0.10360,54,0.34454
ENSG00000256618,MTRNR2L1,79,1.50860,20,-1.3858,35,-0.3075
ENSG00000109046,WSB1,37,0.00951,34,-0.1606,39,0.14882
ENSG00000141068,KSR1,18,0.13708,16,-0.0991,17,-0.0140
ENSG00000232859,LYRM9,70,-0.5052,99,0.17195,99,0.19094
ENSG00000087095,NLK,96,-0.4609,122,-0.0294,143,0.35868
ENSG00000109084,TMEM97,12,-1.1803,36,1.20261,18,-0.5423
ENSG00000109083,IFT20,23,0.10272,24,0.22810,19,-0.3261
ENSG00000109079,TNFAIP1,18,-1.0121,51,1.30977,22,-0.7706
ENSG00000004142,POLDIP2,60,-0.2754,88,0.58513,57,-0.4149
ENSG00000244045,TMEM199,13,-1.0752,23,-0.0925,32,0.75610
ENSG00000109103,UNC119,46,-0.1359,57,0.34264,44,-0.2511
ENSG00000087111,PIGS,23,-0.8980,44,0.35217,42,0.23901
ENSG00000109107,ALDOC,841,0.36307,526,-0.6121,781,0.25970
ENSG00000007202,KIAA0100,39,-0.1815,46,0.18158,42,-0.0437
ENSG00000132581,SDF2,25,-0.4434,41,0.62367,27,-0.3322
ENSG00000109111,SUPT6H,36,-0.4506,45,-0.0139,53,0.33732
ENSG00000198242,RPL23A,875,0.93257,389,-0.7744,527,-0.1467
ENSG00000132591,ERAL1,25,-0.3758,37,0.45436,28,-0.1915
ENSG00000132589,FLOT2,92,-0.3992,146,0.61769,97,-0.3578
ENSG00000063015,SEZ6,42,-0.8973,84,0.44604,74,0.14266
ENSG00000108256,NUFIP2,38,-0.5330,50,-0.0306,60,0.40502
ENSG00000160551,TAOK1,73,-0.4007,102,0.27212,92,0.02012
ENSG00000108262,GIT1,136,-0.2164,152,-0.0087,164,0.17292
ENSG00000198720,ANKRD13B,22,-0.5734,37,0.44016,30,-0.0417
ENSG00000167549,CORO6,13,-1.1085,29,0.41196,28,0.28427
ENSG00000141298,SSH2,15,-0.5974,15,-0.7331,32,1.05121
ENSG00000126653,NSRP1,22,-0.0457,28,0.46389,18,-0.4643
ENSG00000108582,CPD,26,-0.9396,58,0.73595,41,-0.1426
ENSG00000196712,NF1,52,-0.4239,71,0.17560,69,0.13427
ENSG00000126861,OMG,90,-0.6970,154,0.36021,139,0.11807
ENSG00000126860,EVI2A,19,-0.7261,14,-1.3937,49,1.60720
ENSG00000131242,RAB11FIP4,102,-0.5007,167,0.54898,122,-0.2080
ENSG00000172301,COPRS,176,-0.3675,261,0.48356,193,-0.2297
ENSG00000108651,UTP6,13,-0.4410,25,1.01947,11,-0.8168
ENSG00000178691,SUZ12,19,-0.4098,23,-0.0204,27,0.31703
ENSG00000126858,RHOT1,35,-1.0734,79,0.51191,69,0.16510
ENSG00000108666,C17orf75,14,-0.5349,20,0.19099,20,0.19075
ENSG00000010244,ZNF207,49,-0.6449,80,0.31652,74,0.13170
ENSG00000108671,PSMD11,41,-0.5279,70,0.65344,47,-0.3063
ENSG00000176749,CDK5R1,202,-0.6355,329,0.34281,298,0.09900
ENSG00000108684,ASIC2,14,-0.7039,20,-0.0626,26,0.53617
ENSG00000006125,AP2B1,138,-0.6630,276,0.84481,163,-0.4348
ENSG00000270647,TAF15,38,-0.2025,53,0.53973,35,-0.4206
ENSG00000270885,RASL10B,29,0.58571,19,-0.2519,19,-0.2749
ENSG00000271447,MMP28,37,1.29893,5,-2.5957,25,0.50047
ENSG00000273611,ZNHIT3,59,-0.3446,79,0.23295,72,0.02175
ENSG00000278311,GGNBP2,42,-0.7538,69,0.21352,72,0.29896
ENSG00000278535,DHRS11,17,-0.7837,38,0.92041,22,-0.4441
ENSG00000278540,ACACA,38,-0.2524,44,0.04553,46,0.14559
ENSG00000276023,DUSP14,29,-0.1614,30,-0.1217,35,0.24130
ENSG00000278845,MRPL45,21,-0.2422,32,0.66346,19,-0.5346
ENSG00000274211,SOCS7,19,-0.3137,25,0.27144,22,-0.0401
ENSG00000275832,ARHGAP23,47,-0.1028,45,-0.2214,57,0.29112
ENSG00000277363,SRCIN1,50,-0.3907,64,0.09281,67,0.19452
ENSG00000273604,EPOP,23,-0.8197,38,0.05168,45,0.49240
ENSG00000275023,MLLT6,55,0.71332,26,-0.8602,41,0.14113
ENSG00000277972,CISD3,73,0.06421,77,0.20857,62,-0.2709
ENSG00000277791,PSMB3,165,-0.2795,223,0.37806,177,-0.1788
ENSG00000276293,PIP4K2B,154,-0.4486,206,0.12315,213,0.20289
ENSG00000125691,RPL23,503,0.53887,338,-0.2917,354,-0.1892
ENSG00000002834,LASP1,69,-0.0624,73,0.06347,71,-0.0144
ENSG00000263874,LINC00672,74,-0.0189,78,0.08308,73,-0.0689
ENSG00000067191,CACNB1,53,-1.1759,153,1.04706,88,-0.3643
ENSG00000108298,RPL19,851,0.56620,583,-0.2206,566,-0.2870
ENSG00000171532,NEUROD2,72,-1.3727,239,1.13028,134,-0.3623
ENSG00000131771,PPP1R1B,108,-0.0372,106,-0.0977,116,0.12520
ENSG00000131748,STARD3,29,-0.6780,50,0.40431,43,0.06105
ENSG00000141744,PNMT,22,-0.0863,27,0.39657,19,-0.3520
ENSG00000141741,MIEN1,95,-0.1195,116,0.33215,90,-0.2528
ENSG00000172057,ORMDL3,29,-0.0230,22,-0.6649,38,0.61258
ENSG00000108344,PSMD3,61,-0.5904,110,0.68241,73,-0.2965
ENSG00000008838,MED24,39,-0.5386,67,0.59722,48,-0.2357
ENSG00000126351,THRA,252,0.04323,227,-0.1807,261,0.14126
ENSG00000126368,NR1D1,30,-0.3781,40,0.22975,37,0.04828
ENSG00000188895,MSL1,72,-0.2272,80,-0.0446,89,0.21530
ENSG00000108349,CASC3,42,-0.1734,43,-0.1306,51,0.25843
ENSG00000108352,RAPGEFL1,30,-1.0173,64,0.39017,61,0.26190
ENSG00000171475,WIPF2,58,-0.0881,60,-0.0140,63,0.08286
ENSG00000073584,SMARCE1,28,-0.2373,34,0.09616,34,0.08447
ENSG00000213424,KRT222,30,-0.8033,62,0.68493,44,-0.1647
ENSG00000186395,KRT10,88,0.43450,71,0.01512,59,-0.4041
ENSG00000173812,EIF1,805,-0.0200,784,-0.0838,849,0.09836
ENSG00000141698,NT5C3B,80,-0.2042,108,0.45520,77,-0.3222
ENSG00000131473,ACLY,47,-0.9034,95,0.46782,83,0.12343
ENSG00000173786,CNP,167,-0.5718,171,-0.6083,325,0.93581
ENSG00000168259,DNAJC7,91,-0.2949,127,0.44152,95,-0.2369
ENSG00000108773,KAT2A,37,-0.5196,60,0.49034,47,-0.1309
ENSG00000108774,RAB5C,96,-0.3305,119,0.09745,122,0.14903
ENSG00000173757,STAT5B,26,0.11071,20,-0.3940,27,0.28235
ENSG00000168610,STAT3,35,0.46928,28,0.03248,22,-0.4583
ENSG00000033627,ATP6V0A1,267,-0.6756,499,0.64382,354,-0.1976
ENSG00000068120,COASY,27,-0.5559,46,0.60650,33,-0.2343
ENSG00000108788,MLX,16,-1.0387,36,0.46064,32,0.20076
ENSG00000141699,RETREG3,23,-0.1370,27,0.21961,24,-0.1176
ENSG00000131462,TUBG1,34,-0.6261,63,0.69046,42,-0.2817
ENSG00000037042,TUBG2,105,-0.1556,129,0.30011,104,-0.1891
ENSG00000108797,CNTNAP1,103,-0.8742,232,0.85009,146,-0.3073
ENSG00000108799,EZH1,28,-0.2037,34,0.21321,30,-0.0599
ENSG00000131477,RAMP2,52,2.39165,9,-1.4960,10,-1.3705
ENSG00000131475,VPS25,31,-0.4710,44,0.21665,42,0.12391
ENSG00000183978,COA3,120,-0.6000,179,0.16786,185,0.25403
ENSG00000126581,BECN1,61,-0.0853,62,-0.0423,66,0.10848
ENSG00000131467,PSME3,48,-0.5177,82,0.60592,57,-0.2597
ENSG00000266967,AARSD1,51,0.08952,59,0.45207,37,-0.5731
ENSG00000198863,RUNDC1,20,-0.9445,43,0.52549,36,0.08528
ENSG00000131469,RPL27,762,0.52423,481,-0.4404,579,-0.0347
ENSG00000108828,VAT1,32,0.33808,32,0.40629,19,-0.7675
ENSG00000188554,NBR1,49,-0.3169,48,-0.4150,74,0.61309
ENSG00000175906,ARL4D,12,-1.2215,33,0.74010,24,-0.0037
ENSG00000108861,DUSP3,101,-0.4998,157,0.42452,128,-0.0732
ENSG00000108852,MPP2,49,-0.6009,79,0.38135,69,0.03764
ENSG00000091947,TMEM101,24,0.26798,23,0.22373,17,-0.4744
ENSG00000161654,LSM12,26,0.07155,22,-0.2877,28,0.21815
ENSG00000141349,G6PC3,38,-0.3186,45,0.00233,50,0.23401
ENSG00000108840,HDAC5,86,-0.1239,79,-0.3472,110,0.41985
ENSG00000168591,TMUB2,29,-1.1143,61,0.27603,64,0.42283
ENSG00000087152,ATXN7L3,79,-0.2875,107,0.35589,86,-0.1489
ENSG00000108312,UBTF,43,-0.8191,74,0.20490,78,0.34364
ENSG00000108309,RUNDC3A,384,-0.2375,406,-0.1551,498,0.32695
ENSG00000013306,SLC25A39,39,0.12520,39,0.15047,33,-0.2610
ENSG00000030582,GRN,62,-0.2656,86,0.45897,63,-0.2785
ENSG00000161682,FAM171A2,46,-0.4383,81,0.81279,45,-0.5587
ENSG00000186566,GPATCH8,19,0.09411,22,0.45848,13,-0.5852
ENSG00000180329,CCDC43,22,0.00331,28,0.59119,16,-0.6629
ENSG00000073670,ADAM11,45,-0.9311,108,0.88826,66,-0.3174
ENSG00000108883,EFTUD2,38,-0.6849,75,0.79236,47,-0.3593
ENSG00000131095,GFAP,1247,2.40398,162,-2.0761,308,-0.9482
ENSG00000131094,C1QL1,42,-0.1179,36,-0.4404,54,0.49649
ENSG00000172992,DCAKD,30,0.31650,28,0.19819,20,-0.4926
ENSG00000136448,NMT1,52,-1.0187,127,0.79589,86,-0.1655
ENSG00000161714,PLCD3,30,0.52404,16,-0.7467,26,0.22732
ENSG00000186834,HEXIM1,40,-0.3537,61,0.57532,42,-0.3432
ENSG00000184922,FMNL1,39,-0.1932,53,0.46898,37,-0.3466
ENSG00000120088,CRHR1,11,-0.8994,19,0.00674,24,0.57694
ENSG00000186868,MAPT,152,-1.2231,402,0.70953,308,0.02953
ENSG00000120071,KANSL1,22,-0.1750,24,-0.0514,26,0.18428
ENSG00000073969,NSF,369,-1.1433,960,0.80306,670,-0.1092
ENSG00000108433,GOSR2,47,0.05366,49,0.14562,42,-0.1941
ENSG00000179673,RPRML,15,-1.0777,34,0.39734,32,0.28432
ENSG00000004897,CDC27,31,-0.9662,64,0.46612,57,0.15831
ENSG00000141279,NPEPPS,75,-1.0204,154,0.35236,151,0.30162
ENSG00000108424,KPNB1,70,-0.7864,143,0.71544,99,-0.2086
ENSG00000198933,TBKBP1,18,-0.2864,20,-0.0017,23,0.21565
ENSG00000159111,MRPL10,32,-0.3630,39,0.00842,44,0.25828
ENSG00000264920,AC018521.5,30,0.20626,26,-0.0982,26,-0.0739
ENSG00000108439,PNPO,40,0.09085,37,-0.0527,38,-0.0213
ENSG00000108465,CDK5RAP3,27,-0.4898,37,0.09728,40,0.25491
ENSG00000082641,NFE2L1,93,-0.6563,181,0.78415,113,-0.3687
ENSG00000108468,CBX1,50,-0.1102,56,0.12947,52,-0.0445
ENSG00000159199,ATP5MC1,241,-0.3227,322,0.27521,282,-0.0376
ENSG00000159202,UBE2Z,71,-0.5431,116,0.45977,93,-0.0823
ENSG00000159210,SNF8,61,-0.0355,68,0.21787,57,-0.1969
ENSG00000167085,PHB,72,-0.4334,115,0.57888,80,-0.2886
ENSG00000121067,SPOP,40,-0.5910,56,0.03237,64,0.38045
ENSG00000121073,SLC35B1,39,-0.6541,78,0.81425,47,-0.4051
ENSG00000136504,KAT7,26,-0.7380,39,-0.0246,49,0.51972
ENSG00000005882,PDK2,109,-0.4143,153,0.26310,139,0.03871
ENSG00000167100,SAMD14,28,0.40026,17,-0.6180,25,0.23228
ENSG00000108819,PPP1R9B,136,0.57399,85,-0.4105,97,-0.1098
ENSG00000108826,MRPL27,85,0.19411,87,0.28863,62,-0.4785
ENSG00000108829,LRRC59,28,-0.3622,43,0.62574,28,-0.3948
ENSG00000136444,RSAD1,14,-0.4960,24,0.67103,16,-0.3487
ENSG00000006282,SPATA20,43,0.60874,23,-0.7199,34,0.12785
ENSG00000154945,ANKRD40,60,0.23541,44,-0.4005,57,0.18603
ENSG00000108848,LUC7L3,62,-0.4192,92,0.37418,76,-0.0743
ENSG00000141232,TOB1,21,-0.1047,16,-0.7049,30,0.70421
ENSG00000008294,SPAG9,67,-0.3209,78,-0.0533,90,0.28899
ENSG00000239672,NME1,136,-0.5177,206,0.31477,185,0.05387
ENSG00000243678,NME2,335,-0.0680,328,-0.1287,374,0.17852
ENSG00000011260,UTP18,31,-0.2379,48,0.78046,26,-0.6826
ENSG00000154975,CA10,81,-0.3841,91,-0.2051,121,0.47210
ENSG00000166260,COX11,50,-0.2685,53,-0.1894,67,0.38025
ENSG00000108924,HLF,84,-0.5243,114,0.03371,129,0.33833
ENSG00000108960,MMD,149,-0.4395,186,-0.0364,219,0.35155
ENSG00000153933,DGKE,15,-1.4410,57,1.32985,27,-0.5594
ENSG00000121064,SCPEP1,26,-0.5607,44,0.54910,33,-0.1677
ENSG00000121057,AKAP1,33,-0.4668,35,-0.4056,55,0.70202
ENSG00000153944,MSI2,51,0.75131,17,-1.3840,42,0.46877
ENSG00000181610,MRPS23,62,-0.6327,107,0.49298,85,-0.0604
ENSG00000136450,SRSF1,47,-0.3863,67,0.36363,55,-0.0859
ENSG00000264364,DYNLL2,266,-0.3744,365,0.27562,325,-0.0016
ENSG00000005379,TSPOAP1,59,0.15291,41,-0.5928,65,0.41827
ENSG00000213246,SUPT4H1,63,-0.3788,89,0.30893,77,-0.0333
ENSG00000108389,MTMR4,28,-0.6624,52,0.57164,39,-0.1267
ENSG00000108387,SEPTIN4,70,-0.5828,74,-0.5867,138,0.92477
ENSG00000108384,RAD51C,25,-0.1392,28,0.09563,27,0.01224
ENSG00000175175,PPM1E,20,-0.9605,54,1.24667,24,-0.7248
ENSG00000108395,TRIM37,111,-0.5378,178,0.43827,145,-0.0628
ENSG00000182628,SKA2,34,0.45819,17,-0.9195,32,0.41872
ENSG00000153982,GDPD1,22,-0.2352,31,0.46373,22,-0.3075
ENSG00000175155,YPEL2,25,-0.4597,36,0.24000,34,0.09277
ENSG00000265313,LINC01476,14,-0.4913,13,-0.6460,25,0.91713
ENSG00000108406,DHX40,16,-0.2336,16,-0.2320,21,0.39492
ENSG00000141367,CLTC,300,-1.0427,705,0.68247,532,-0.0297
ENSG00000141378,PTRH2,20,-0.4809,39,1.15071,16,-0.9578
ENSG00000062716,VMP1,48,-0.6450,102,1.05493,49,-0.7022
ENSG00000108443,RPS6KB1,19,-0.1466,20,-0.0990,23,0.20900
ENSG00000167434,CA4,25,-0.4034,27,-0.3662,41,0.62777
ENSG00000170832,USP32,13,-1.4230,38,0.59996,33,0.23067
ENSG00000062725,APPBP2,46,-0.1890,61,0.47366,43,-0.3553
ENSG00000141376,BCAS3,22,-0.5393,36,0.52460,27,-0.1550
ENSG00000108510,MED13,23,-0.2887,26,-0.0603,30,0.27356
ENSG00000146872,TLK2,15,-0.5611,22,0.20110,22,0.19706
ENSG00000170921,TANC2,57,-0.3709,80,0.33532,67,-0.0667
ENSG00000008283,CYB561,36,-0.7075,71,0.72422,48,-0.2671
ENSG00000136485,DCAF7,45,-0.3681,58,0.10801,59,0.16428
ENSG00000136463,TACO1,16,-0.8898,30,0.23283,32,0.35394
ENSG00000266173,STRADA,19,-0.6158,36,0.70526,23,-0.3054
ENSG00000136490,LIMD2,29,-0.3971,50,0.77701,28,-0.5473
ENSG00000108588,CCDC47,49,-0.6623,68,-0.1052,89,0.55189
ENSG00000198231,DDX42,48,-0.4689,69,0.25177,64,0.08684
ENSG00000087191,PSMC5,158,-0.2567,212,0.37236,167,-0.1897
ENSG00000266402,SNHG25,111,1.14799,32,-1.4047,68,0.09404
ENSG00000136478,TEX2,36,-0.7691,63,0.33711,59,0.18354
ENSG00000108654,DDX5,232,-0.4790,299,-0.0179,349,0.35926
ENSG00000154229,PRKCA,188,0.18938,122,-0.7141,208,0.48699
ENSG00000075461,CACNG4,19,0.13674,17,-0.1148,18,0.00167
ENSG00000198265,HELZ,24,-0.2792,22,-0.4472,35,0.61529
ENSG00000197170,PSMD12,44,-0.5862,74,0.47588,59,-0.0716
ENSG00000154217,PITPNC1,35,-0.1402,20,-1.2465,58,1.11971
ENSG00000171634,BPTF,50,0.24941,38,-0.3004,45,0.08319
ENSG00000182481,KPNA2,46,-0.4895,83,0.82654,47,-0.5365
ENSG00000196704,AMZ2,79,-0.4221,113,0.32289,98,-0.0181
ENSG00000108946,PRKAR1A,253,-0.7049,451,0.47148,374,0.00677
ENSG00000154265,ABCA5,21,-0.6594,36,0.38914,31,0.06564
ENSG00000125398,SOX9,78,0.84861,27,-1.2609,58,0.29889
ENSG00000180616,SSTR2,20,-2.0454,123,1.85775,43,-0.9238
ENSG00000166685,COG1,38,-0.5674,65,0.55377,48,-0.1683
ENSG00000133193,FAM104A,21,-0.0008,26,0.44981,17,-0.4874
ENSG00000179604,CDC42EP4,70,1.26354,17,-1.6004,41,0.09338
ENSG00000172809,RPL38,1455,0.63958,886,-0.4026,982,-0.1814
ENSG00000141540,TTYH2,43,0.35658,14,-1.8157,54,1.05712
ENSG00000109062,SLC9A3R1,101,1.08414,25,-1.7195,70,0.34102
ENSG00000161509,GRIN2C,45,0.85034,7,-2.6748,43,0.96092
ENSG00000167861,HID1,44,-0.3740,70,0.62359,46,-0.3834
ENSG00000167862,MRPL58,26,-0.1039,30,0.18850,27,-0.1107
ENSG00000180901,KCTD2,63,-0.5041,104,0.58520,74,-0.2459
ENSG00000167863,ATP5PD,268,-0.2836,356,0.32184,296,-0.1152
ENSG00000189159,JPT1,152,-0.5330,268,0.70081,173,-0.3569
ENSG00000188612,SUMO2,318,-0.1774,325,-0.1632,394,0.29186
ENSG00000125450,NUP85,11,-0.9479,22,0.38860,21,0.22819
ENSG00000125447,GGA3,38,-0.6146,62,0.38623,54,0.04111
ENSG00000125445,MRPS7,76,-0.3326,100,0.20449,93,0.04258
ENSG00000177885,GRB2,113,-0.6442,175,0.19769,179,0.25106
ENSG00000177728,TMEM94,79,0.34652,43,-0.8767,81,0.48269
ENSG00000161526,SAP30BP,41,-0.5968,61,0.14956,64,0.27019
ENSG00000132475,H3F3B,253,0.21924,171,-0.5976,264,0.36862
ENSG00000132471,WBP2,305,-0.6861,555,0.55670,426,-0.0957
ENSG00000132481,TRIM47,29,0.43903,18,-0.4926,24,0.09043
ENSG00000204316,MRPL38,49,-0.6856,86,0.44573,72,0.02229
ENSG00000161533,ACOX1,40,0.29228,19,-1.1595,46,0.72779
ENSG00000167881,SRP68,42,-0.5282,59,0.11356,63,0.26320
ENSG00000182473,EXOC7,57,-0.2734,71,0.14664,68,0.05956
ENSG00000141576,RNF157,61,0.02000,61,0.01514,59,-0.0313
ENSG00000185262,UBALD2,35,-0.0083,40,0.29583,31,-0.3047
ENSG00000161542,PRPSAP1,25,-0.5729,42,0.47718,33,-0.0816
ENSG00000175931,UBE2O,45,-0.8305,95,0.74471,65,-0.2147
ENSG00000161544,CYGB,22,-0.7273,33,-0.0235,41,0.51280
ENSG00000163597,SNHG16,32,0.25535,23,-0.4136,30,0.18091
ENSG00000182534,MXRA7,129,-0.0605,116,-0.3141,154,0.34371
ENSG00000181038,METTL23,25,0.50017,19,0.01936,15,-0.4755
ENSG00000161547,SRSF2,101,-0.4245,133,0.09732,139,0.21254
ENSG00000167889,MGAT5B,59,-0.0747,53,-0.3202,72,0.35981
ENSG00000129657,SEC14L1,65,0.18318,44,-0.5905,69,0.39207
ENSG00000184640,SEPTIN9,57,0.03274,61,0.21924,50,-0.2555
ENSG00000078687,TNRC6C,43,-0.1950,46,-0.1172,54,0.26143
ENSG00000108639,SYNGR2,27,0.65289,14,-0.6683,20,0.04328
ENSG00000183077,AFMID,22,0.03145,25,0.34309,18,-0.3923
ENSG00000087157,PGS1,18,-0.3963,25,0.28719,23,0.00147
ENSG00000108669,CYTH1,37,-0.0124,30,-0.4724,44,0.44579
ENSG00000035862,TIMP2,199,-0.4874,335,0.65516,222,-0.3367
ENSG00000108679,LGALS3BP,42,0.69508,22,-0.6922,30,0.02281
ENSG00000171302,CANT1,20,-0.9367,42,0.48710,36,0.12115
ENSG00000167281,RBFOX3,84,-0.7025,148,0.43610,126,0.04256
ENSG00000141582,CBX4,30,-0.6497,56,0.64737,39,-0.2181
ENSG00000171298,GAA,29,-0.4121,36,-0.0357,42,0.33309
ENSG00000141543,EIF4A3,30,-0.5571,51,0.55072,38,-0.1718
ENSG00000181045,SLC26A11,22,-0.4102,31,0.31798,27,-0.0211
ENSG00000173818,ENDOV,14,-0.4489,24,0.66950,15,-0.3809
ENSG00000171246,NPTX1,448,-0.9564,745,-0.0607,996,0.66896
ENSG00000141564,RPTOR,27,-0.1988,30,-0.0007,32,0.15237
ENSG00000176108,CHMP6,16,-0.5638,28,0.71348,18,-0.3500
ENSG00000226137,BAIAP2-DT,41,0.25830,43,0.44915,25,-0.7372
ENSG00000175866,BAIAP2,154,-0.8697,290,0.35829,274,0.21768
ENSG00000181409,AATK,35,-1.2744,101,0.84638,70,-0.0934
ENSG00000224877,NDUFAF8,311,0.56033,193,-0.4373,229,-0.0718
ENSG00000157637,SLC38A10,24,-0.4290,33,0.20162,32,0.11139
ENSG00000184009,ACTG1,1252,-0.3830,1935,0.57420,1331,-0.3201
ENSG00000182446,NPLOC4,39,-0.4868,54,0.16976,55,0.18132
ENSG00000204237,OXLD1,29,-0.4553,47,0.61002,32,-0.3081
ENSG00000214087,ARL16,49,-0.4495,75,0.45375,59,-0.1388
ENSG00000185359,HGS,60,-0.1808,75,0.31296,61,-0.1833
ENSG00000262814,MRPL12,90,0.08827,91,0.12509,79,-0.2018
ENSG00000225663,MCRIP1,143,-0.2823,199,0.44446,148,-0.2496
ENSG00000185624,P4HB,104,-0.3295,147,0.41763,114,-0.1849
ENSG00000141522,ARHGDIA,203,-0.4748,312,0.41843,254,-0.0835
ENSG00000183684,ALYREF,28,0.22468,32,0.60309,16,-0.9034
ENSG00000141552,ANAPC11,253,0.31855,205,-0.1068,200,-0.1652
ENSG00000183979,NPB,23,0.23658,20,-0.0205,19,-0.1793
ENSG00000185813,PCYT2,50,-0.3597,54,-0.2668,75,0.51170
ENSG00000197063,MAFG,48,0.04372,51,0.20457,41,-0.2489
ENSG00000169696,ASPSCR1,22,-0.5068,31,0.07526,33,0.28720
ENSG00000169689,CENPX,65,-0.1895,73,0.04343,75,0.10212
ENSG00000169750,RAC3,33,-0.2660,48,0.62372,30,-0.4677
ENSG00000169738,DCXR,155,0.36548,89,-0.7798,151,0.39261
ENSG00000169733,RFNG,37,-0.0139,35,-0.1230,39,0.13132
ENSG00000169727,GPS1,90,-0.3790,141,0.60788,94,-0.3615
ENSG00000169718,DUS1L,32,-0.3243,51,0.71370,30,-0.5283
ENSG00000169710,FASN,179,-0.2107,205,0.05178,210,0.10939
ENSG00000141551,CSNK1D,86,-0.2537,119,0.47624,85,-0.3071
ENSG00000178927,CYBC1,17,-0.2401,20,0.02234,21,0.15957
ENSG00000141562,NARF,50,-0.0232,62,0.48677,40,-0.5112
ENSG00000141568,FOXK2,27,-0.9059,51,0.27779,51,0.31784
ENSG00000141580,WDR45B,63,-0.1447,71,0.09257,69,0.01953
ENSG00000141542,RAB40B,166,-0.2809,173,-0.2434,231,0.43789
ENSG00000141560,FN3KRP,39,-0.2072,44,-0.0096,47,0.16717
ENSG00000141556,TBCD,58,-0.5059,85,0.23039,81,0.13266
ENSG00000101557,USP14,55,-0.9826,129,0.76101,90,-0.1466
ENSG00000141433,ADCYAP1,12,-0.9883,36,1.38709,14,-0.8838
ENSG00000101577,LPIN2,36,-0.2782,43,0.05380,45,0.15572
ENSG00000118680,MYL12B,254,-0.3027,409,0.81771,217,-0.6741
ENSG00000170579,DLGAP1,115,-0.7424,222,0.63378,162,-0.1451
ENSG00000263878,DLGAP1-AS4,23,-0.2939,32,0.45212,24,-0.2494
ENSG00000263753,LINC00667,24,-0.6523,45,0.70834,30,-0.2847
ENSG00000082397,EPB41L3,112,-0.3673,163,0.44136,125,-0.1834
ENSG00000173482,PTPRM,43,-0.1490,50,0.16805,46,-0.0544
ENSG00000206418,RAB12,22,-0.1872,20,-0.4575,31,0.56057
ENSG00000178127,NDUFV2,161,-0.3230,210,0.22730,192,0.01239
ENSG00000101745,ANKRD12,110,-0.1260,135,0.34238,104,-0.2588
ENSG00000017797,RALBP1,62,-0.2380,96,0.79073,51,-0.6955
ENSG00000168461,RAB31,74,0.84938,31,-0.9430,51,0.07294
ENSG00000101558,VAPA,193,-0.5692,314,0.42745,260,-0.0309
ENSG00000154856,APCDD1,57,1.02060,15,-1.6091,41,0.34335
ENSG00000134265,NAPG,57,-0.8291,118,0.67683,85,-0.1406
ENSG00000141404,GNAL,91,-0.3457,58,-1.2572,173,1.27135
ENSG00000255112,CHMP1B,67,-0.8183,98,-0.1719,139,0.69951
ENSG00000154889,MPPE1,22,-0.3146,30,0.29266,26,-0.0617
ENSG00000141385,AFG3L2,50,-0.4375,63,-0.0023,72,0.31779
ENSG00000134278,SPIRE1,56,-0.2367,66,0.09592,65,0.08426
ENSG00000128789,PSMG2,51,-0.1618,59,0.14523,55,-0.0211
ENSG00000085415,SEH1L,29,-0.9692,62,0.52791,52,0.09571
ENSG00000168675,LDLRAD4,36,-0.5918,49,-0.0177,59,0.42859
ENSG00000101654,RNMT,33,-0.8640,76,0.90794,45,-0.3796
ENSG00000167088,SNRPD1,63,-0.3039,89,0.43435,68,-0.2222
ENSG00000101752,MIB1,42,0.17410,42,0.21278,33,-0.3734
ENSG00000134508,CABLES1,43,0.56193,17,-1.2432,41,0.55204
ENSG00000101782,RIOK3,18,-0.3626,22,0.01110,25,0.25539
ENSG00000141452,RMC1,11,-0.9539,25,0.57874,20,0.03423
ENSG00000141458,NPC1,16,-0.3648,13,-0.7879,28,0.94789
ENSG00000141447,OSBPL1A,85,-0.4058,140,0.71004,86,-0.4605
ENSG00000154059,IMPACT,13,-0.7966,27,0.63084,20,-0.1095
ENSG00000266489,AC007922.3,14,-0.4979,25,0.69294,16,-0.3726
ENSG00000134504,KCTD1,45,-0.6871,59,-0.2297,86,0.67925
ENSG00000171885,AQP4,557,1.39975,100,-2.0544,322,0.18701
ENSG00000170558,CDH2,50,-0.6010,77,0.22366,76,0.19905
ENSG00000118276,B4GALT6,44,-0.4866,67,0.39626,56,-0.0520
ENSG00000153339,TRAPPC8,15,-0.9151,26,0.02622,33,0.56665
ENSG00000101746,NOL4,29,-0.7144,35,-0.4915,62,0.92209
ENSG00000134769,DTNA,136,0.50509,67,-0.9421,125,0.39427
ENSG00000166974,MAPRE2,191,-0.6878,365,0.68772,250,-0.2387
ENSG00000172466,ZNF24,22,-0.5084,25,-0.3382,38,0.66945
ENSG00000141429,GALNT1,26,0.02505,28,0.22342,23,-0.2535
