Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000182175,RGMA,59,0.29693,54,0.37342,76,0.70580,25,-1.0192,24,-1.1458
ENSG00000185551,NR2F2,14,-2.8322,94,0.03118,153,0.78965,60,-0.6908,118,0.40780
ENSG00000140450,ARRDC4,56,1.17620,18,-1.2021,96,2.16434,31,0.17402,11,-1.4381
ENSG00000140443,IGF1R,14,-1.6785,47,0.35691,63,0.59982,24,-0.8689,42,-0.0498
ENSG00000182253,SYNM,105,1.27403,38,-0.6949,83,0.86906,72,0.64023,26,-1.0246
ENSG00000168904,LRRC28,5,-1.3213,14,0.15294,32,1.38043,2,-2.7329,12,-0.1673
ENSG00000068305,MEF2A,53,-0.2745,79,0.94731,32,-1.0551,35,-0.9129,43,-0.6589
ENSG00000131873,CHSY1,16,0.58343,3,-2.6207,61,3.09949,0,-5.8216,17,0.77632
ENSG00000131871,SELENOS,71,1.04004,31,-0.6051,92,1.48011,5,-2.9248,34,-0.1906
ENSG00000131876,SNRPA1,34,-0.2911,46,0.47979,31,-0.4309,43,0.09016,29,-0.5780
ENSG00000184277,TM2D3,59,-1.2904,186,1.40986,83,-0.7749,76,-0.9085,65,-1.2136
ENSG00000185418,TARSL2,96,2.07498,28,-0.0754,2,-3.5143,11,-1.4725,19,-0.6525
ENSG00000161980,POLR3K,18,-1.0882,42,0.55990,59,0.75827,27,-0.4370,19,-1.0303
ENSG00000161981,SNRNP25,54,-0.8357,99,0.19183,78,-0.2972,124,0.44670,89,-0.1012
ENSG00000103152,MPG,22,-1.3416,62,0.45836,77,0.53726,50,-0.1433,38,-0.6247
ENSG00000103148,NPRL3,38,0.17861,33,-0.0641,40,0.25984,21,-0.7271,37,0.17312
ENSG00000188536,HBA2,22,-4.6242,3,-8.6280,43,-3.6400,5897,9.18213,12,-5.5859
ENSG00000206172,HBA1,11,-4.4056,8,-6.0309,8,-4.7976,2604,8.18812,10,-4.6591
ENSG00000086506,HBQ1,1,-3.3164,22,1.40263,2,-3.0671,21,0.42243,8,-1.1188
ENSG00000007392,LUC7L,57,0.03665,57,0.09926,95,0.85997,39,-0.5387,38,-0.6331
ENSG00000167930,FAM234A,51,0.92059,25,-0.4391,40,0.52789,10,-1.5127,35,0.30748
ENSG00000076344,RGS11,48,0.65208,33,0.14467,27,-0.2468,26,-0.3370,25,-0.4306
ENSG00000242173,ARHGDIG,46,-2.3059,272,0.97090,136,-0.7159,193,-0.1772,158,-0.5230
ENSG00000185615,PDIA2,27,0.50504,23,0.72332,4,-2.1038,0,-5.7200,19,-0.0144
ENSG00000103126,AXIN1,31,0.96783,19,0.34456,6,-1.5403,2,-2.8201,17,-0.0066
ENSG00000086504,MRPL28,82,-0.6799,144,0.45105,62,-1.0902,146,0.21634,117,-0.1467
ENSG00000129925,TMEM8A,13,-0.3898,16,-0.0980,26,0.67578,12,-0.5529,19,0.16568
ENSG00000103202,NME4,62,0.05873,40,-1.0854,149,1.52459,19,-1.6887,101,0.96828
ENSG00000242612,DECR2,15,-0.2598,16,-0.1554,35,1.12602,2,-2.6809,20,0.25756
ENSG00000090565,RAB11FIP3,38,-0.5094,50,-0.1323,79,0.65163,50,-0.0877,55,0.08812
ENSG00000103326,CAPN15,8,-0.9365,15,0.06927,23,0.68763,17,0.17518,12,-0.3103
ENSG00000007541,PIGQ,48,-0.2714,69,0.76498,58,0.02848,25,-1.2547,36,-0.7796
ENSG00000197562,RAB40C,20,-1.3222,63,1.14401,37,-0.4310,23,-1.1295,31,-0.7524
ENSG00000130731,METTL26,92,-0.9826,191,0.33714,124,-0.5287,274,0.72398,133,-0.4542
ENSG00000172366,MCRIP2,48,-0.0435,54,0.32715,39,-0.3662,32,-0.6530,48,-0.0575
ENSG00000140983,RHOT2,60,-0.1123,78,0.81105,28,-1.2391,44,-0.5946,45,-0.5816
ENSG00000103269,RHBDL1,3,-3.1199,42,1.43084,9,-1.7579,19,-0.7535,22,-0.5286
ENSG00000103266,STUB1,134,-0.4569,195,0.29375,171,-0.0809,169,-0.1012,161,-0.1944
ENSG00000161999,JMJD8,40,0.11403,35,-0.2220,36,-0.0481,76,1.14874,26,-0.6030
ENSG00000127580,WDR24,14,-0.0273,13,-0.2512,22,0.66517,23,0.75887,10,-0.5760
ENSG00000127585,FBXL16,81,-2.7087,598,0.75281,233,-1.1564,605,0.31242,427,-0.2571
ENSG00000103260,METRN,906,1.53590,161,-1.9971,713,1.11025,275,-0.4273,661,1.12936
ENSG00000103254,ANTKMT,75,0.14437,72,0.19816,50,-0.4688,53,-0.3906,68,-0.0077
ENSG00000103253,HAGHL,47,0.08873,53,0.71898,10,-2.1907,35,-0.3712,34,-0.4298
ENSG00000103245,CIAO3,24,-0.0756,28,0.46905,29,0.22487,11,-1.1971,19,-0.4619
ENSG00000007376,RPUSD1,14,-0.5479,24,0.71399,18,-0.1989,17,-0.2428,12,-0.8467
ENSG00000103227,LMF1,33,0.28806,28,0.17473,13,-1.1443,44,0.79189,18,-0.6628
ENSG00000260807,AC009041.2,149,1.00221,81,0.02078,16,-2.4134,26,-1.6705,104,0.44998
ENSG00000005513,SOX8,327,3.36204,22,-2.2318,7,-3.0821,50,-0.1700,68,0.33879
ENSG00000196557,CACNA1H,0,-7.6956,21,0.74378,32,0.98874,2,-2.9035,14,-0.3735
ENSG00000103275,UBE2I,77,-0.3350,103,0.28011,90,-0.0853,99,0.06196,79,-0.3266
ENSG00000007516,BAIAP3,70,-2.3210,414,1.01036,246,-0.4403,178,-0.9367,266,-0.3482
ENSG00000007520,TSR3,102,0.54604,70,-0.0920,82,0.20797,62,-0.2475,64,-0.1929
ENSG00000090581,GNPTG,163,0.71317,112,0.24629,80,-0.4182,40,-1.4420,94,-0.1797
ENSG00000059145,UNKL,11,-1.4269,33,0.62563,8,-1.8445,46,0.81796,20,-0.5398
ENSG00000174109,C16orf91,2,-2.8978,18,0.21289,20,0.27734,20,0.23963,18,0.06554
ENSG00000103249,CLCN7,61,-0.3621,91,0.67000,68,-0.1891,40,-0.9997,58,-0.4664
ENSG00000100726,TELO2,31,0.91477,17,-0.1580,14,-0.3551,10,-0.8649,19,0.16630
ENSG00000187535,IFT140,11,-0.5043,18,0.72835,15,0.02200,0,-4.2267,14,-0.1615
ENSG00000007545,CRAMP1,3,-2.0716,16,1.47697,0,-3.9548,0,-5.8705,12,0.09142
ENSG00000138834,MAPK8IP3,104,-1.0008,238,0.69245,186,-0.1188,120,-0.7877,163,-0.3481
ENSG00000103024,NME3,137,0.38540,106,-0.0364,117,0.13796,96,-0.1701,97,-0.1695
ENSG00000074071,MRPS34,101,0.54100,77,0.28699,52,-0.4822,55,-0.4051,54,-0.4579
ENSG00000197774,EME2,4,-2.8163,34,1.17333,0,-5.5611,26,-0.0024,22,-0.2653
ENSG00000162032,SPSB3,43,0.03097,41,-0.1222,81,1.04989,32,-0.4473,33,-0.4014
ENSG00000095906,NUBP2,70,0.58598,45,-0.2325,37,-0.3949,67,0.51866,45,-0.1101
ENSG00000063854,HAGH,75,-0.7705,157,0.97765,98,-0.3719,83,-0.6194,70,-0.9456
ENSG00000180185,FAHD1,20,-0.7105,40,0.82855,12,-1.4759,38,0.24478,20,-0.7647
ENSG00000198736,MSRB1,24,0.93667,10,-0.8068,13,-0.0819,13,-0.0269,20,0.70782
ENSG00000140990,NDUFB10,212,-0.0169,224,0.16081,216,0.01056,281,0.43053,147,-0.6311
ENSG00000140988,RPS2,699,0.32311,465,-0.6243,782,0.50426,711,0.34944,698,0.35708
ENSG00000255198,SNHG9,78,0.12356,58,-0.6289,64,-0.1849,138,1.06334,87,0.33126
ENSG00000183751,TBL3,23,0.08556,25,0.58089,16,-0.4208,4,-2.2563,20,-0.1473
ENSG00000127554,GFER,19,0.28110,14,-0.2523,19,0.29669,23,0.62577,13,-0.3362
ENSG00000127561,SYNGR3,22,-3.5195,334,1.65579,107,-1.2264,155,-0.6628,122,-1.1020
ENSG00000167962,ZNF598,16,0.01840,21,1.32728,9,-0.8969,2,-2.8938,7,-1.2285
ENSG00000065054,SLC9A3R2,70,0.00956,42,-1.3452,256,2.27607,115,0.80598,49,-0.5794
ENSG00000065057,NTHL1,31,-0.2720,38,0.16637,51,0.53065,20,-0.8909,34,-0.1126
ENSG00000103197,TSC2,55,-0.3056,71,0.18367,83,0.32981,74,0.14737,50,-0.5045
ENSG00000008710,PKD1,48,-1.2237,123,0.55415,97,-0.1587,107,0.00753,84,-0.4108
ENSG00000167964,RAB26,10,-2.9160,94,1.36988,50,-0.5059,29,-1.3433,46,-0.6962
ENSG00000260260,SNHG19,74,0.77488,29,-1.1981,46,0.01657,96,1.21137,63,0.56497
ENSG00000131653,TRAF7,14,-1.1172,30,0.00756,81,1.65735,7,-2.1444,24,-0.3931
ENSG00000167971,CASKIN1,40,-1.3949,113,0.42812,58,-0.8510,115,0.19963,104,0.04306
ENSG00000167965,MLST8,65,-0.1213,73,0.13471,60,-0.2400,40,-0.8533,84,0.30066
ENSG00000184207,PGP,54,-0.9420,126,0.99012,53,-0.9667,80,-0.3462,65,-0.7222
ENSG00000167967,E4F1,22,-0.0915,26,0.53304,22,-0.0853,13,-0.8108,17,-0.5028
ENSG00000167969,ECI1,55,0.19641,32,-1.1674,102,1.22594,58,0.28129,72,0.71261
ENSG00000205937,RNPS1,104,-0.9576,236,0.78067,157,-0.3325,131,-0.6139,147,-0.4780
ENSG00000167972,ABCA3,54,-1.2384,154,0.97440,98,-0.3461,96,-0.3711,71,-0.8951
ENSG00000162065,TBC1D24,22,-1.3814,70,0.89773,15,-1.9383,40,-0.5205,54,-0.0634
ENSG00000185883,ATP6V0C,502,-1.2914,1476,0.99542,779,-0.6292,777,-0.6316,821,-0.5935
ENSG00000162066,AMDHD2,15,-0.5823,31,1.64973,3,-2.7471,1,-4.5780,14,-0.6791
ENSG00000140992,PDPK1,30,-1.5513,97,0.61443,62,-0.4445,46,-0.9040,89,0.12547
ENSG00000167977,KCTD5,26,1.05598,10,-0.8513,13,-0.0301,17,0.37883,17,0.46762
ENSG00000167978,SRRM2,134,0.29935,106,-0.1483,126,0.20013,108,-0.0481,111,-0.0083
ENSG00000103363,ELOB,594,-0.1069,639,0.01685,726,0.20761,755,0.27020,543,-0.2710
ENSG00000162076,FLYWCH2,21,-0.3391,26,0.07974,42,0.78876,21,-0.2838,20,-0.4075
ENSG00000059122,FLYWCH1,21,-0.9700,46,0.51937,30,-0.4171,32,-0.3241,37,-0.1049
ENSG00000162073,PAQR4,201,2.71883,36,-0.6459,19,-1.2955,12,-1.9570,25,-0.9336
ENSG00000103145,HCFC1R1,152,-0.7426,250,0.05434,285,0.23140,332,0.47357,218,-0.2091
ENSG00000085644,ZNF213,20,0.65016,13,-0.1108,7,-0.9935,12,-0.1640,15,0.24759
ENSG00000006194,ZNF263,16,-0.5739,28,0.76290,32,0.52573,11,-1.1005,11,-1.1575
ENSG00000122390,NAA60,38,-0.1176,42,0.10022,40,-0.0264,35,-0.2502,42,0.03049
ENSG00000103351,CLUAP1,16,-0.8727,36,0.93641,9,-1.7865,13,-1.2099,28,-0.0596
ENSG00000126602,TRAP1,62,-0.4204,98,0.72099,90,0.14851,65,-0.3539,39,-1.1864
ENSG00000005339,CREBBP,66,0.36860,49,-0.1970,47,-0.1456,70,0.45841,49,-0.0901
ENSG00000162104,ADCY9,4,-2.0480,22,1.42000,15,-0.0878,1,-3.1835,10,-0.8403
ENSG00000217930,PAM16,54,-0.3066,73,0.36456,72,0.15260,66,-0.0045,45,-0.6437
ENSG00000262246,CORO7,32,0.52969,26,0.51734,5,-2.2499,18,-0.3938,18,-0.3773
ENSG00000103423,DNAJA3,29,-0.6405,52,0.59355,41,-0.1313,37,-0.2652,32,-0.5631
ENSG00000153406,NMRAL1,78,0.82888,51,0.33958,27,-0.7998,28,-0.7528,34,-0.5394
ENSG00000103415,HMOX2,72,-0.4616,126,1.14742,61,-0.7169,46,-1.1333,52,-1.0212
ENSG00000089486,CDIP1,119,-0.9257,251,0.56929,188,-0.2261,141,-0.6694,199,-0.1457
ENSG00000153443,UBALD1,27,-0.8682,51,0.24296,60,0.36842,25,-0.9939,52,0.13694
ENSG00000102858,MGRN1,39,-0.3500,59,0.79748,24,-1.0944,30,-0.7603,39,-0.3836
ENSG00000168101,NUDT16L1,42,-0.5498,63,0.13996,100,0.80669,51,-0.2553,46,-0.4611
ENSG00000168096,ANKS3,18,0.49220,17,1.04518,6,-1.2825,0,-4.5475,8,-0.7871
ENSG00000067836,ROGDI,224,1.23245,118,0.41581,26,-2.0777,77,-0.4996,58,-0.9947
ENSG00000140632,GLYR1,70,-0.5730,129,1.02443,44,-1.2586,55,-0.9303,73,-0.5503
ENSG00000118900,UBN1,14,-0.3911,21,0.71110,23,0.41006,3,-2.4643,12,-0.6225
ENSG00000118898,PPL,3,-3.8565,68,2.04862,15,-1.7228,24,-0.9823,19,-1.4053
ENSG00000103184,SEC14L5,126,3.27880,14,-1.1290,1,-4.3540,6,-1.7844,14,-0.6821
ENSG00000103174,NAGPA,6,-1.9864,30,1.22772,9,-1.4317,7,-1.7544,21,-0.1530
ENSG00000033011,ALG1,9,-0.8521,19,0.70169,6,-1.4178,16,0.02910,13,-0.3039
ENSG00000153446,C16orf89,26,0.23133,11,-1.8031,109,2.83444,2,-3.2532,29,0.44895
ENSG00000078328,RBFOX1,19,-3.1384,205,1.09699,45,-1.9178,122,-0.4151,146,-0.1492
ENSG00000183044,ABAT,62,-1.7708,224,0.44374,181,-0.1435,151,-0.4272,214,0.12461
ENSG00000153048,CARHSP1,91,0.68994,52,-0.4358,57,-0.0652,88,0.62787,57,-0.0661
ENSG00000187555,USP7,80,-0.3719,124,0.83530,51,-1.0500,78,-0.4040,69,-0.6377
ENSG00000182831,C16orf72,35,0.21139,32,0.17685,12,-1.4357,37,0.29345,29,-0.0787
ENSG00000183454,GRIN2A,53,-1.2390,164,1.49961,39,-1.6979,55,-1.1880,71,-0.8648
ENSG00000166669,ATF7IP2,6,-1.3573,19,0.63309,1,-3.9899,26,0.77176,14,-0.2848
ENSG00000213853,EMP2,14,-0.3332,8,-1.7995,97,3.18440,3,-2.5239,19,0.11297
ENSG00000166676,TVP23A,10,-0.7004,20,0.81068,21,0.40514,6,-1.4765,9,-0.8915
ENSG00000182108,DEXI,46,-0.0737,49,0.02494,65,0.46879,12,-2.1126,58,0.32747
ENSG00000038532,CLEC16A,21,0.05212,23,0.35280,17,-0.2941,15,-0.4828,18,-0.2676
ENSG00000189067,LITAF,181,3.16307,10,-2.5953,54,0.78788,10,-1.7366,40,0.32970
ENSG00000184602,SNN,106,-0.9401,241,0.86713,165,-0.2663,117,-0.7881,136,-0.6097
ENSG00000153066,TXNDC11,6,-1.3500,16,0.02999,37,1.36982,0,-6.4196,18,0.19106
ENSG00000122299,ZC3H7A,28,0.33620,23,0.09300,13,-0.8018,26,0.19214,21,-0.1304
ENSG00000171490,RSL1D1,49,-0.5023,73,0.24515,61,-0.1757,83,0.30600,57,-0.2944
ENSG00000103342,GSPT1,66,-0.1957,76,0.04903,63,-0.2565,72,-0.0587,82,0.17209
ENSG00000048471,SNX29,18,0.27088,12,-0.7857,34,1.31855,16,0.11179,16,0.12178
ENSG00000103381,CPPED1,49,2.21174,9,-1.0009,13,-0.0050,12,-0.1376,11,-0.3867
ENSG00000237515,SHISA9,8,-3.0475,85,1.52529,36,-0.8344,38,-0.7616,33,-1.0419
ENSG00000186260,MRTFB,7,-4.0712,138,0.83510,66,-0.8220,103,-0.1426,105,-0.1187
ENSG00000140694,PARN,14,-0.8483,30,0.82265,11,-1.2047,18,-0.4357,20,-0.3127
ENSG00000103429,BFAR,25,0.17588,21,-0.1761,49,1.25443,10,-1.2061,19,-0.3290
ENSG00000103512,NOMO1,46,-0.0693,59,0.84532,37,-0.4110,25,-0.9531,27,-0.9151
ENSG00000183426,NPIPA1,30,0.42959,27,0.72174,21,-0.1143,5,-2.1792,13,-0.9135
ENSG00000179889,PDXDC1,44,-0.3744,61,0.33847,44,-0.3568,65,0.24719,44,-0.3980
ENSG00000157045,NTAN1,35,-0.0984,35,-0.1904,49,0.41478,44,0.23278,37,-0.0049
ENSG00000085721,RRN3,21,-0.4418,32,0.60105,37,0.46728,6,-2.2871,21,-0.4529
ENSG00000156968,MPV17L,29,0.84906,18,0.08705,17,-0.0131,12,-0.4955,12,-0.5780
ENSG00000166780,BMERB1,76,-2.1538,409,1.11165,186,-0.8234,198,-0.7307,243,-0.4512
ENSG00000166783,MARF1,35,-0.8302,67,0.35034,50,-0.2955,74,0.30157,51,-0.2882
ENSG00000133393,FOPNL,20,-0.8863,40,0.28287,26,-0.5140,68,0.98832,24,-0.6883
ENSG00000103489,XYLT1,13,-1.8748,61,1.50845,10,-2.2584,28,-0.7127,28,-0.7650
ENSG00000134419,RPS15A,858,0.81796,322,-1.2951,1041,1.14667,833,0.76926,611,0.29390
ENSG00000170540,ARL6IP1,255,-1.4805,806,0.72247,417,-0.7412,685,0.02697,542,-0.3675
ENSG00000157106,SMG1,59,0.43127,42,-0.2079,58,0.41540,60,0.46905,33,-0.5124
ENSG00000167186,COQ7,19,0.41514,16,0.34866,7,-1.0290,10,-0.6024,13,-0.1569
ENSG00000103528,SYT17,13,-2.5407,95,1.15997,56,-0.4076,48,-0.6296,47,-0.7359
ENSG00000006007,GDE1,91,0.08562,94,0.31894,75,-0.2132,60,-0.5569,75,-0.2353
ENSG00000103540,CCP110,173,2.12685,44,-0.4018,12,-2.1171,33,-0.6424,38,-0.4755
ENSG00000103544,VPS35L,49,0.30829,47,0.59508,21,-1.0012,7,-2.5222,39,-0.0612
ENSG00000174628,IQCK,77,2.12650,15,-1.0199,17,-0.4243,6,-1.8839,30,0.49544
ENSG00000167191,GPRC5B,1510,2.92146,122,-2.2118,392,0.38270,144,-1.1599,398,0.45381
ENSG00000066654,THUMPD1,25,-0.2172,33,0.44024,28,-0.0921,10,-1.6359,29,-0.0136
ENSG00000102897,LYRM1,35,-0.6649,58,0.28234,28,-0.9889,93,0.88730,41,-0.4458
ENSG00000011638,TMEM159,2,-2.7341,21,1.56908,21,0.53212,0,-6.1547,5,-1.5706
ENSG00000103316,CRYM,13,-3.9604,301,2.37077,100,-1.0628,106,-0.9755,35,-2.7106
ENSG00000197006,METTL9,86,-0.0570,87,-0.1041,79,-0.1996,99,0.15322,101,0.21863
ENSG00000140740,UQCRC2,87,-1.0942,217,0.82307,137,-0.4102,162,-0.1464,114,-0.7413
ENSG00000185716,MOSMO,17,-1.3443,50,0.65194,38,-0.1705,43,0.01074,30,-0.5619
ENSG00000103319,EEF2K,5,-1.6538,20,0.87673,5,-1.7858,10,-0.6996,16,0.06766
ENSG00000058600,POLR3E,25,0.34256,20,0.08308,21,0.09611,6,-1.8325,22,0.19149
ENSG00000140743,CDR2,0,-6.6402,27,1.42584,27,0.44252,7,-1.5778,8,-1.4187
ENSG00000122254,HS3ST2,9,-1.2864,31,2.03305,15,-0.4928,4,-2.4277,4,-2.4475
ENSG00000103404,USP31,22,0.48468,18,0.25528,2,-2.8131,37,1.32886,6,-1.5761
ENSG00000168434,COG7,29,1.01408,17,0.41154,0,-6.8369,1,-3.1093,17,0.16388
ENSG00000103365,GGA2,15,-0.8376,31,0.70334,29,0.17292,11,-1.3312,20,-0.4374
ENSG00000103356,EARS2,7,-0.9658,18,1.12282,13,-0.0855,2,-2.7861,9,-0.6856
ENSG00000103353,UBFD1,18,-1.5269,62,0.80328,22,-1.2917,57,0.17529,40,-0.4084
ENSG00000004779,NDUFAB1,118,-1.2180,313,0.72191,256,-0.0385,289,0.15391,143,-0.9910
ENSG00000166847,DCTN5,38,-1.0951,87,0.37476,97,0.34098,54,-0.5806,72,-0.1377
ENSG00000166501,PRKCB,43,-1.8721,216,1.84550,63,-1.3358,74,-1.0799,59,-1.5108
ENSG00000006116,CACNG3,8,-4.0632,186,1.84294,39,-1.8013,97,-0.4433,56,-1.3542
ENSG00000122257,RBBP6,42,0.05839,35,-0.4647,59,0.59060,56,0.52666,42,0.07206
ENSG00000090905,TNRC6A,74,0.54046,52,-0.0513,52,-0.0242,23,-1.2233,59,0.22092
ENSG00000140750,ARHGAP17,24,0.63925,11,-1.1367,63,2.35477,12,-0.3821,10,-0.7798
ENSG00000205629,LCMT1,30,-1.1916,78,0.69159,54,-0.2957,59,-0.1587,48,-0.4971
ENSG00000155592,ZKSCAN2,8,-0.2820,11,0.30285,10,0.03554,4,-1.3735,11,0.11472
ENSG00000182601,HS3ST4,17,-1.7530,79,1.68623,28,-1.0623,44,-0.3686,16,-1.9916
ENSG00000169189,NSMCE1,55,0.48362,45,0.38813,29,-0.5127,15,-1.4809,36,-0.1934
ENSG00000077235,GTF3C1,51,-0.6617,93,0.67436,35,-1.2233,54,-0.5636,75,-0.0764
ENSG00000169181,GSG1L,7,-1.1288,19,0.75942,24,0.64784,7,-1.1384,8,-0.9725
ENSG00000169180,XPO6,62,0.01537,74,0.72090,34,-0.8986,18,-1.8635,54,-0.2110
ENSG00000188322,SBK1,8,-1.0012,17,0.00175,28,0.84264,4,-1.9728,21,0.41147
ENSG00000188603,CLN3,23,0.24956,19,-0.0896,32,0.79828,12,-0.7719,17,-0.2119
ENSG00000176046,NUPR1,250,2.09571,18,-3.0631,283,2.34936,17,-2.1967,107,0.66407
ENSG00000196502,SULT1A1,18,-1.5866,58,0.40967,85,0.78392,31,-0.7819,42,-0.3609
ENSG00000168488,ATXN2L,43,-0.0345,52,0.70565,14,-1.6832,31,-0.5469,36,-0.3338
ENSG00000178952,TUFM,142,-0.2851,181,0.22205,224,0.43777,133,-0.3818,138,-0.3513
ENSG00000178188,SH2B1,58,0.29274,53,0.36474,28,-0.8502,42,-0.2162,39,-0.3453
ENSG00000176953,NFATC2IP,15,-0.5877,24,0.25505,14,-0.7512,10,-1.1395,31,0.55021
ENSG00000169682,SPNS1,37,0.59068,29,0.47348,12,-1.1237,19,-0.4673,18,-0.5866
ENSG00000183336,BOLA2,14,-1.2580,42,1.14027,35,0.09921,17,-0.9415,14,-1.3194
ENSG00000103485,QPRT,33,0.62061,16,-0.9616,55,1.46791,12,-0.9653,29,0.44251
ENSG00000079616,KIF22,60,0.31820,39,-0.6610,105,1.24857,40,-0.3093,54,0.15968
ENSG00000103495,MAZ,87,-0.4222,132,0.55295,91,-0.3546,99,-0.2334,86,-0.4754
ENSG00000167371,PRRT2,14,-3.3691,179,0.96412,65,-1.1873,75,-0.9856,151,0.10484
ENSG00000280789,PAGR1,60,0.88640,33,-0.1216,44,0.38550,18,-0.9687,29,-0.2626
ENSG00000103502,CDIPT,67,-0.7470,130,0.72798,128,0.25394,52,-1.1303,73,-0.6615
ENSG00000174938,SEZ6L2,84,-2.0156,412,1.12889,184,-0.8434,228,-0.5224,223,-0.6013
ENSG00000174939,ASPHD1,78,-0.0356,87,0.33104,47,-0.7986,99,0.34957,61,-0.4561
ENSG00000174943,KCTD13,29,-0.8158,64,1.08537,29,-0.8071,18,-1.4994,37,-0.5227
ENSG00000149932,TMEM219,256,0.94253,120,-0.5435,136,-0.0808,120,-0.2761,183,0.43080
ENSG00000149930,TAOK2,41,-0.3715,60,0.60094,22,-1.2649,45,-0.2082,45,-0.2366
ENSG00000149929,HIRIP3,40,0.47641,28,-0.1617,35,0.28540,39,0.43102,22,-0.5127
ENSG00000169592,INO80E,49,0.15002,43,-0.1441,92,1.18995,13,-1.8760,41,-0.1405
ENSG00000149927,DOC2A,5,-4.7858,173,1.31490,70,-0.9533,101,-0.3881,85,-0.6945
ENSG00000149926,TLCD3B,1,-4.8646,41,0.47545,27,-0.4135,82,1.34774,18,-1.1159
ENSG00000149925,ALDOA,62,-0.4014,102,1.05173,99,0.33657,21,-2.0103,32,-1.4816
ENSG00000149923,PPP4C,62,0.61911,38,-0.3557,51,0.29236,33,-0.3801,48,0.22581
ENSG00000090238,YPEL3,184,-0.6541,347,0.88951,157,-0.8890,190,-0.5990,202,-0.5491
ENSG00000102882,MAPK3,113,-0.8781,209,0.15569,236,0.25917,112,-0.8976,239,0.31211
ENSG00000102879,CORO1A,23,-2.0361,120,1.35447,66,-0.4624,52,-0.8173,46,-1.0931
ENSG00000169627,BOLA2B,20,-0.1180,22,0.03462,19,-0.1720,30,0.51594,19,-0.2513
ENSG00000169217,CD2BP2,75,0.26563,71,0.39742,58,-0.1577,33,-1.0122,51,-0.3625
ENSG00000169221,TBC1D10B,70,0.39614,52,-0.1195,63,0.23347,36,-0.6440,58,0.12011
ENSG00000180035,ZNF48,6,-1.3923,19,0.68134,31,1.08598,4,-2.0338,9,-0.9948
ENSG00000180096,SEPTIN1,31,1.33829,8,-1.3273,34,1.46810,2,-2.8019,20,0.66811
ENSG00000179965,ZNF771,13,-1.7652,44,0.03477,82,1.03600,26,-0.7656,46,0.10371
ENSG00000179958,DCTPP1,33,-0.7162,56,0.24250,69,0.43744,76,0.58276,30,-0.9370
ENSG00000179918,SEPHS2,12,-2.0892,65,1.15504,51,0.01483,20,-1.3627,31,-0.7900
ENSG00000169957,ZNF768,20,0.54400,11,-0.7366,34,1.39070,5,-1.4372,17,0.33472
ENSG00000169955,ZNF747,22,0.41492,18,0.27441,22,0.40793,6,-1.4888,13,-0.4962
ENSG00000229809,ZNF688,17,-0.1732,20,0.16693,25,0.46226,2,-2.9053,22,0.23881
ENSG00000156858,PRR14,21,0.22627,21,0.49562,7,-1.4038,6,-1.5533,20,0.10355
ENSG00000156860,FBRS,22,-0.1534,21,-0.4686,55,1.32756,38,0.70227,16,-0.7406
ENSG00000080603,SRCAP,34,0.35072,30,0.41978,22,-0.2756,19,-0.5006,18,-0.6366
ENSG00000156873,PHKG2,15,-1.3467,44,0.80936,50,0.52614,21,-0.8145,19,-1.0133
ENSG00000103549,RNF40,40,-0.3980,57,0.32206,51,-0.0242,34,-0.6426,51,-0.0490
ENSG00000102870,ZNF629,23,0.28662,20,0.21609,31,0.77717,3,-2.4485,15,-0.4234
ENSG00000099385,BCL7C,56,0.25039,36,-0.7830,143,1.86803,28,-0.8287,44,-0.1142
ENSG00000099364,FBXL19,22,-0.8366,43,0.55127,28,-0.4692,25,-0.6243,37,-0.0495
ENSG00000099381,SETD1A,22,0.61862,15,0.12618,26,0.90405,0,-4.3461,11,-0.5086
ENSG00000099365,STX1B,30,-2.9140,265,0.95510,71,-1.6576,240,0.19769,171,-0.3590
ENSG00000103496,STX4,88,1.44073,37,0.01570,28,-0.4354,16,-1.2698,26,-0.5972
ENSG00000167397,VKORC1,60,0.35162,39,-0.5874,113,1.41882,42,-0.2067,42,-0.2359
ENSG00000103507,BCKDK,45,-0.1926,59,0.61352,68,0.45924,18,-1.5854,31,-0.7836
ENSG00000103510,KAT8,70,0.59506,49,0.04650,56,0.22740,32,-0.6463,40,-0.3329
ENSG00000089280,FUS,180,0.20745,166,0.16134,187,0.26173,138,-0.2192,118,-0.4980
ENSG00000169900,PYDC1,9,-1.8443,41,1.28069,2,-3.5781,19,-0.7238,27,-0.2638
ENSG00000140691,ARMC5,10,-1.0064,23,0.64557,26,0.45569,11,-0.9164,13,-0.6453
ENSG00000140688,C16orf58,39,-0.7259,76,0.77748,36,-0.8464,53,-0.2726,46,-0.4996
ENSG00000069329,VPS35,100,-0.7475,197,0.79371,120,-0.4577,148,-0.1432,99,-0.8115
ENSG00000155330,C16orf87,12,-0.3552,17,0.41664,16,0.12160,11,-0.4631,11,-0.4159
ENSG00000166123,GPT2,85,0.52675,50,-0.5795,53,-0.2076,22,-1.5233,109,1.07798
