Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000131242,RAB11FIP4,110,-0.8490,251,0.60347,156,-0.3116,127,-0.6383,255,0.54480,149,-0.3870,101,-0.9839
ENSG00000172301,COPRS,264,0.08387,319,0.52056,258,0.04344,194,-0.4059,293,0.28264,145,-0.8592,107,-1.3096
ENSG00000108651,UTP6,31,0.84177,20,0.10876,19,-0.0139,12,-0.6637,16,-0.2626,22,0.23544,12,-0.6751
ENSG00000178691,SUZ12,70,1.55290,20,-0.6417,22,-0.4168,19,-0.6421,34,0.34304,14,-1.0563,29,0.06103
ENSG00000126858,RHOT1,79,0.27232,81,0.42116,62,-0.0954,115,0.91421,52,-0.4366,32,-1.1088,29,-1.2434
ENSG00000108666,C17orf75,5,-1.8857,22,0.39448,13,-0.5715,24,0.43992,20,0.13630,15,-0.3322,21,0.20123
ENSG00000010244,ZNF207,67,-0.1117,84,0.34564,60,-0.2924,79,0.15622,57,-0.3867,59,-0.3069,85,0.26647
ENSG00000108671,PSMD11,100,1.06480,55,0.08544,54,0.02682,60,0.19624,31,-0.8989,26,-1.1054,62,0.25247
ENSG00000176749,CDK5R1,513,0.96315,377,0.59453,332,0.22711,261,-0.1572,245,-0.2879,108,-1.5076,45,-2.7912
ENSG00000006042,TMEM98,30,0.32300,11,-1.3625,6,-2.0141,5,-2.2154,14,-0.9758,42,0.87334,100,2.60344
ENSG00000108684,ASIC2,8,-1.9625,13,-1.3866,136,2.98140,37,0.40624,19,-0.6687,18,-0.7071,10,-1.5681
ENSG00000006125,AP2B1,221,-0.1739,301,0.42959,320,0.42338,170,-0.5808,265,0.13453,155,-0.7227,165,-0.6270
ENSG00000270647,TAF15,63,0.76733,39,-0.0042,36,-0.1531,20,-1.0459,31,-0.4243,31,-0.3676,64,0.81309
ENSG00000270885,RASL10B,8,-2.1150,27,-0.4074,32,-0.0220,43,0.43798,47,0.69829,51,0.72560,19,-0.8643
ENSG00000271447,MMP28,8,-1.7246,14,-1.1511,22,-0.2445,41,0.74245,36,0.61550,41,0.74383,34,0.41967
ENSG00000274767,AC243829.1,11,-0.7969,33,1.46719,7,-1.3097,12,-0.5714,12,-0.6986,19,0.12743,7,-1.2924
ENSG00000273611,ZNHIT3,70,-0.1599,84,0.15561,53,-0.5922,75,-0.0480,112,0.70356,53,-0.6036,49,-0.7183
ENSG00000278311,GGNBP2,55,-0.1575,79,0.55297,55,-0.1680,58,-0.0929,47,-0.4459,41,-0.6353,72,0.25688
ENSG00000278535,DHRS11,33,-0.1032,46,0.57001,11,-1.7445,33,-0.1244,49,0.59540,22,-0.7416,20,-0.8957
ENSG00000275700,AATF,5,-1.7657,21,0.42029,5,-1.8564,19,0.18874,14,-0.3132,17,0.01235,33,1.10985
ENSG00000278540,ACACA,47,-0.1421,60,0.32784,60,0.26708,46,-0.1607,57,0.18386,39,-0.4366,27,-0.9788
ENSG00000276023,DUSP14,59,1.36052,29,0.23265,14,-0.8989,44,0.84062,19,-0.5718,12,-1.1261,7,-1.9211
ENSG00000275066,SYNRG,12,-0.6372,15,-0.3494,23,0.38102,29,0.77370,21,0.31458,17,-0.0401,11,-0.7774
ENSG00000278845,MRPL45,29,-0.1793,50,1.03704,33,0.05271,27,-0.2606,24,-0.4927,15,-1.1006,17,-0.9499
ENSG00000274211,SOCS7,12,-1.0494,22,-0.1613,57,1.53249,33,0.56854,22,-0.0637,12,-1.0362,10,-1.3106
ENSG00000275832,ARHGAP23,24,-1.1087,37,-0.5668,50,0.00667,36,-0.5003,45,-0.1576,73,0.63017,112,1.37349
ENSG00000277363,SRCIN1,77,-0.3846,83,-0.3412,170,0.91311,78,-0.3668,77,-0.4296,107,0.13808,148,0.67789
ENSG00000275023,MLLT6,12,-2.1213,29,-1.0258,32,-0.7252,94,1.02506,48,-0.1030,78,0.71657,107,1.26374
ENSG00000277972,CISD3,84,0.08428,71,-0.2132,96,0.30254,66,-0.2838,109,0.59849,70,-0.2116,46,-0.8408
ENSG00000277791,PSMB3,194,0.16772,207,0.36951,110,-0.7188,133,-0.4325,179,0.04636,172,-0.0257,157,-0.1720
ENSG00000276293,PIP4K2B,252,0.29363,192,-0.1857,313,0.65506,243,0.23363,204,-0.0503,181,-0.2355,129,-0.7671
ENSG00000125691,RPL23,368,-0.2375,401,-0.1283,377,-0.1969,349,-0.3205,370,-0.2544,532,0.35616,702,0.82388
ENSG00000002834,LASP1,75,0.19355,56,-0.3520,74,0.17329,92,0.52223,82,0.39013,46,-0.5808,47,-0.5398
ENSG00000263874,LINC00672,76,0.06965,56,-0.5215,148,1.19539,90,0.34696,71,-0.0462,40,-0.9270,64,-0.1879
ENSG00000067191,CACNB1,67,-0.5487,121,0.52615,134,0.56182,132,0.53673,83,-0.2409,44,-1.1851,44,-1.1766
ENSG00000108298,RPL19,848,-0.1794,707,-0.5734,824,-0.2248,619,-0.6712,819,-0.2600,1338,0.56328,2100,1.35450
ENSG00000141750,STAC2,13,-0.8055,22,0.00323,39,0.94202,6,-1.8863,23,0.07832,18,-0.3259,32,0.60317
ENSG00000108306,FBXL20,16,-0.3058,22,0.23912,10,-1.0479,46,1.42756,17,-0.2651,15,-0.4101,10,-1.0437
ENSG00000171532,NEUROD2,164,0.22395,185,0.57545,225,0.75482,141,-0.0148,122,-0.2781,56,-1.4441,40,-1.9329
ENSG00000131771,PPP1R1B,147,0.83472,40,-1.4338,166,1.05315,57,-0.6788,64,-0.5595,142,0.77453,125,0.55917
ENSG00000131748,STARD3,73,0.81666,32,-0.6051,44,-0.0082,74,0.84316,37,-0.3099,31,-0.5465,50,0.18742
ENSG00000141741,MIEN1,176,0.57261,137,0.20564,79,-0.7061,100,-0.3365,109,-0.2215,142,0.21946,114,-0.1385
ENSG00000172057,ORMDL3,18,-0.6399,31,0.28556,20,-0.4303,22,-0.3243,27,0.01318,30,0.15954,33,0.30581
ENSG00000108344,PSMD3,101,0.01081,98,-0.0369,116,0.23460,131,0.43180,101,0.00586,80,-0.3584,78,-0.3871
ENSG00000008838,MED24,66,0.29402,66,0.38740,61,0.17490,55,-0.0033,41,-0.4870,47,-0.2521,40,-0.4978
ENSG00000126351,THRA,237,0.52029,121,-0.6845,246,0.58042,274,0.76797,108,-0.7943,179,0.05843,208,0.30572
ENSG00000126368,NR1D1,26,-0.0829,33,0.42848,25,-0.1428,39,0.56684,22,-0.3436,20,-0.4592,18,-0.6264
ENSG00000188895,MSL1,90,0.07709,86,0.00658,99,0.22602,93,0.12578,93,0.14700,62,-0.5206,71,-0.3089
ENSG00000108349,CASC3,61,-0.1545,57,-0.3259,62,-0.1336,76,0.17684,54,-0.3894,83,0.32863,114,0.86356
ENSG00000108352,RAPGEFL1,72,0.34346,59,0.01776,70,0.28046,98,0.85432,49,-0.3236,35,-0.7992,36,-0.7706
ENSG00000171475,WIPF2,113,0.93692,61,-0.1017,60,-0.1165,72,0.17956,60,-0.1331,44,-0.6058,52,-0.3385
ENSG00000073584,SMARCE1,55,0.56335,31,-0.4223,56,0.57065,31,-0.3656,30,-0.4615,47,0.30271,48,0.31484
ENSG00000213424,KRT222,52,-0.1582,67,0.33924,51,-0.1842,46,-0.3499,85,0.75715,33,-0.8449,19,-1.6884
ENSG00000186395,KRT10,143,0.63478,87,-0.2258,96,-0.0192,75,-0.4155,100,0.04964,101,0.06218,97,-0.0085
ENSG00000128422,KRT17,2,-5.5951,0,-9.2326,821,6.23472,0,-6.8932,1,-6.2253,23,-2.0758,67,-0.4796
ENSG00000173812,EIF1,820,0.01721,786,-0.0659,697,-0.2408,787,-0.0486,792,-0.0446,858,0.09015,1011,0.35744
ENSG00000141698,NT5C3B,127,0.04950,123,-0.0048,132,0.10095,98,-0.3710,170,0.60299,110,-0.1893,59,-1.1405
ENSG00000131473,ACLY,121,0.75546,97,0.50463,41,-0.9544,43,-0.8962,84,0.17873,62,-0.3318,39,-1.0276
ENSG00000173786,CNP,131,-1.4951,141,-1.6230,256,-0.4774,105,-1.8285,106,-1.9330,399,0.22593,1940,3.51342
ENSG00000168259,DNAJC7,99,-0.3239,140,0.28836,157,0.40801,140,0.21946,128,0.08576,69,-0.8916,80,-0.6604
ENSG00000108773,KAT2A,53,-0.4149,80,0.33203,67,-0.0522,84,0.32844,58,-0.2899,72,0.08364,54,-0.3870
ENSG00000108774,RAB5C,114,-0.2914,134,-0.0493,171,0.35230,155,0.19507,142,0.06286,122,-0.1888,125,-0.1511
ENSG00000173757,STAT5B,33,0.37658,22,-0.3281,13,-1.0445,37,0.55559,22,-0.3172,17,-0.6799,52,1.13326
ENSG00000168610,STAT3,12,-1.4433,23,-0.6277,24,-0.4556,16,-1.0523,33,0.07735,42,0.46868,88,1.77731
ENSG00000033627,ATP6V0A1,511,0.23197,474,0.14490,565,0.39895,433,-0.0324,475,0.13063,303,-0.5949,238,-0.9643
ENSG00000068120,COASY,37,-0.0850,40,0.05100,25,-0.6778,21,-0.9265,51,0.47138,54,0.50695,33,-0.2812
ENSG00000108788,MLX,27,0.15099,36,0.87784,22,-0.1761,10,-1.2923,22,-0.1641,22,-0.1675,11,-1.2634
ENSG00000141699,RETREG3,36,0.06227,41,0.36906,39,0.17972,31,-0.1686,28,-0.3860,39,0.17145,23,-0.6480
ENSG00000131462,TUBG1,37,-0.0978,62,1.00666,14,-1.5360,19,-1.0996,57,0.66379,16,-1.3385,12,-1.7829
ENSG00000037042,TUBG2,104,-0.0603,131,0.41567,99,-0.1338,111,0.04138,105,-0.0550,101,-0.1047,62,-0.8575
ENSG00000108797,CNTNAP1,206,0.18200,223,0.41557,256,0.54302,186,0.01689,180,-0.0389,103,-0.9072,59,-1.7351
ENSG00000108799,EZH1,37,0.03678,37,0.04718,28,-0.4302,56,0.71953,24,-0.7079,36,-0.0142,47,0.40275
ENSG00000131477,RAMP2,43,-0.0337,13,-2.1231,7,-2.7695,19,-1.2778,36,-0.3560,32,-0.4870,231,3.26119
ENSG00000131475,VPS25,75,0.95297,36,-0.3448,41,-0.0569,42,-0.0296,49,0.28429,34,-0.3322,26,-0.7615
ENSG00000183978,COA3,202,0.27619,164,-0.0826,165,-0.0581,151,-0.1893,194,0.23439,155,-0.1540,154,-0.1676
ENSG00000126581,BECN1,69,0.25598,69,0.33400,93,0.74644,40,-0.6090,54,-0.1550,35,-0.8197,38,-0.6880
ENSG00000131467,PSME3,52,-0.2948,69,0.20765,72,0.22944,55,-0.2093,85,0.57259,47,-0.4377,22,-1.5683
ENSG00000266967,AARSD1,48,-0.0423,61,0.46422,49,0.00498,46,-0.0989,43,-0.2214,33,-0.6275,46,-0.1144
ENSG00000198863,RUNDC1,63,1.08353,35,0.15771,46,0.55042,19,-0.8564,36,0.17725,14,-1.2318,7,-2.2623
ENSG00000131469,RPL27,427,-0.6079,533,-0.3312,571,-0.1558,498,-0.3711,664,0.09759,815,0.42173,1055,0.85728
ENSG00000108828,VAT1,27,-0.5274,39,0.02104,30,-0.3891,36,-0.1168,35,-0.1889,46,0.28222,60,0.72664
ENSG00000108830,RND2,4,-2.6699,14,-1.0317,5,-2.1949,15,-0.6995,24,-0.0209,63,1.67528,63,1.67740
ENSG00000188554,NBR1,62,-0.0185,64,0.05479,64,0.05091,38,-0.7490,48,-0.4632,61,-0.0360,110,0.94886
ENSG00000175906,ARL4D,25,0.21586,26,0.37895,58,1.65448,22,-0.0140,8,-1.5755,13,-0.7605,6,-1.8141
ENSG00000108861,DUSP3,232,0.56162,186,0.26034,178,0.12058,125,-0.4297,181,0.17464,118,-0.5205,72,-1.2726
ENSG00000108852,MPP2,34,-0.8905,58,-0.1094,86,0.54722,79,0.41233,61,-0.0002,41,-0.6302,76,0.34512
ENSG00000091947,TMEM101,33,0.02809,34,0.11833,21,-0.6970,33,0.04689,27,-0.3218,24,-0.4529,56,0.90144
ENSG00000161654,LSM12,15,-1.0449,41,0.71092,33,0.17458,19,-0.6819,28,-0.1048,20,-0.6551,32,0.09180
ENSG00000141349,G6PC3,96,1.16917,40,-0.3463,24,-1.0291,49,0.03504,25,-1.1029,62,0.41193,77,0.78908
ENSG00000108840,HDAC5,113,-0.4557,139,-0.1581,94,-0.7383,142,-0.0998,158,0.08868,225,0.65632,199,0.45444
ENSG00000168591,TMUB2,34,-0.7776,73,0.54380,69,0.31250,44,-0.3868,62,0.17100,33,-0.8111,43,-0.4374
ENSG00000087152,ATXN7L3,139,0.32056,117,0.05691,171,0.65907,99,-0.2332,125,0.16752,85,-0.4676,46,-1.3935
ENSG00000108312,UBTF,156,0.88282,78,-0.3222,128,0.54667,85,-0.1224,75,-0.3527,57,-0.7320,106,0.23994
ENSG00000108309,RUNDC3A,400,-0.1367,466,0.13953,492,0.19478,568,0.42906,437,0.00457,403,-0.1272,225,-1.0265
ENSG00000013306,SLC25A39,41,-0.4981,56,-0.0405,30,-0.9876,58,0.03798,58,0.04493,71,0.37323,83,0.62910
ENSG00000030582,GRN,110,0.36284,88,0.00671,69,-0.3778,80,-0.1452,66,-0.5003,86,-0.0440,138,0.73921
ENSG00000161682,FAM171A2,46,-0.2208,68,0.54121,92,0.90358,61,0.22880,31,-0.8959,39,-0.4965,26,-1.0744
ENSG00000186566,GPATCH8,32,0.85682,22,0.23821,11,-0.7835,9,-1.0811,11,-0.9065,16,-0.2936,36,1.03440
ENSG00000180329,CCDC43,24,0.02975,34,0.79571,21,-0.1648,14,-0.7810,14,-0.8340,18,-0.4126,28,0.30352
ENSG00000073670,ADAM11,120,0.06829,156,0.67848,125,0.13161,107,-0.1169,117,0.03254,66,-0.8681,30,-2.0379
ENSG00000131097,HIGD1B,17,-0.6781,4,-3.1330,16,-0.7990,16,-0.7682,19,-0.5502,25,-0.1093,144,3.33172
ENSG00000108883,EFTUD2,117,0.95340,83,0.49898,49,-0.4826,63,-0.0829,58,-0.2253,35,-0.9810,31,-1.1505
ENSG00000131095,GFAP,351,-1.6517,165,-3.0808,303,-1.8704,270,-2.0399,167,-2.8917,2813,1.76069,5716,3.49283
ENSG00000131094,C1QL1,22,-1.1227,27,-1.0030,21,-1.1852,53,0.21445,74,0.89842,43,-0.1407,96,1.21525
ENSG00000172992,DCAKD,15,-0.6413,26,0.29256,40,0.92321,9,-1.4023,26,0.22538,21,-0.1716,13,-0.8270
ENSG00000136448,NMT1,119,0.55146,79,-0.1501,112,0.46121,108,0.39808,76,-0.1868,43,-1.0380,76,-0.1759
ENSG00000161714,PLCD3,15,-1.4850,41,0.03927,22,-0.8880,13,-1.6831,48,0.36240,76,1.06731,53,0.47665
ENSG00000186834,HEXIM1,63,0.41514,60,0.45837,37,-0.4030,54,0.16304,49,0.02606,31,-0.6995,22,-1.2293
ENSG00000184922,FMNL1,53,-0.1559,73,0.45264,45,-0.4223,65,0.15294,61,0.06888,56,-0.0847,30,-1.0621
ENSG00000120088,CRHR1,33,1.08172,26,0.89027,5,-1.6619,10,-0.8547,18,0.04007,3,-2.3501,8,-1.0996
ENSG00000186868,MAPT,255,0.00914,292,0.30216,378,0.65613,320,0.37912,213,-0.3059,124,-1.1098,155,-0.7676
ENSG00000120071,KANSL1,29,0.07011,25,-0.1840,29,0.10224,30,0.14459,25,-0.1751,23,-0.2923,39,0.56553
ENSG00000073969,NSF,969,0.48478,1051,0.86286,502,-0.5684,771,0.11008,657,-0.1622,313,-1.2878,176,-2.1454
ENSG00000108433,GOSR2,69,0.68436,36,-0.4685,52,0.21500,53,0.24142,47,0.05687,40,-0.2000,40,-0.2196
ENSG00000179673,RPRML,11,-1.5774,24,-0.5552,109,2.17122,21,-0.6906,35,0.12430,23,-0.5246,17,-0.9461
ENSG00000004897,CDC27,86,0.83192,63,0.43919,76,0.62855,50,-0.0642,26,-1.1730,40,-0.3935,24,-1.1750
ENSG00000141279,NPEPPS,214,0.45589,178,0.20392,139,-0.2406,162,0.00400,167,0.06166,142,-0.1993,90,-0.9083
ENSG00000108424,KPNB1,143,0.26733,122,0.01793,116,-0.0729,141,0.23667,96,-0.4029,96,-0.3675,158,0.42505
ENSG00000198933,TBKBP1,27,-0.1054,21,-0.5691,39,0.48981,67,1.42238,21,-0.5174,38,0.42509,11,-1.4403
ENSG00000159111,MRPL10,47,0.26633,39,-0.0622,43,0.11431,33,-0.3057,46,0.27030,32,-0.3532,36,-0.1752
ENSG00000141295,SCRN2,45,1.21852,22,-0.0117,26,0.31863,16,-0.4315,13,-0.8359,21,-0.0775,17,-0.3472
ENSG00000264920,AC018521.5,16,-0.3031,18,-0.2195,13,-0.6577,14,-0.5282,19,-0.0835,40,1.12734,25,0.35984
ENSG00000108439,PNPO,23,-1.0122,55,0.44398,41,-0.1418,57,0.39295,43,-0.0861,57,0.39826,19,-1.3296
ENSG00000108465,CDK5RAP3,46,-0.0834,56,0.29552,57,0.23054,26,-0.9614,27,-0.9937,53,0.13858,84,0.88811
ENSG00000082641,NFE2L1,169,-0.0188,216,0.49809,162,-0.0932,162,-0.0928,156,-0.1712,143,-0.2842,120,-0.5590
ENSG00000108468,CBX1,80,0.47450,61,0.03577,45,-0.4306,62,0.07042,53,-0.2197,65,0.13067,57,-0.0785
ENSG00000002919,SNX11,14,-0.6552,17,-0.4545,30,0.48060,37,0.83197,24,0.13969,20,-0.1391,20,-0.1871
ENSG00000136436,CALCOCO2,7,-1.8209,10,-1.4452,30,0.39508,33,0.57193,20,-0.2681,36,0.72592,55,1.48422
ENSG00000159199,ATP5MC1,319,-0.1372,404,0.32027,227,-0.6688,359,0.05337,468,0.55871,226,-0.6744,197,-0.8853
ENSG00000159202,UBE2Z,112,0.01987,127,0.29496,171,0.71461,131,0.28156,86,-0.4387,70,-0.7002,67,-0.7689
ENSG00000159210,SNF8,33,-0.9386,50,-0.3623,58,-0.0727,74,0.33666,86,0.66396,50,-0.2910,66,0.14769
ENSG00000167085,PHB,75,-0.3579,97,0.07225,65,-0.5776,114,0.31182,112,0.32072,91,-0.0443,79,-0.2790
ENSG00000121067,SPOP,57,0.01638,61,0.13139,111,1.11923,62,0.14405,33,-0.9151,52,-0.1294,38,-0.6423
ENSG00000121073,SLC35B1,89,0.70360,76,0.57046,27,-1.1850,39,-0.6090,58,0.00079,49,-0.2786,34,-0.8159
ENSG00000136504,KAT7,20,-0.6997,36,0.26008,45,0.56152,24,-0.4260,38,0.33598,33,0.06850,11,-1.6015
ENSG00000005882,PDK2,164,0.60417,132,0.33098,122,0.11628,123,0.14084,71,-0.7932,115,0.02321,69,-0.7723
ENSG00000167100,SAMD14,53,1.36103,12,-1.2249,10,-1.3095,28,0.26225,20,-0.2633,42,0.93526,27,0.22454
ENSG00000108819,PPP1R9B,106,0.22282,64,-0.7165,130,0.55652,147,0.76827,81,-0.2337,106,0.21561,82,-0.1827
ENSG00000108826,MRPL27,81,-0.5736,113,-0.0750,92,-0.3846,110,-0.1082,158,0.55647,106,-0.1534,129,0.15073
ENSG00000108829,LRRC59,21,-0.8473,45,0.42127,57,0.70925,19,-1.0414,38,0.07329,30,-0.3352,30,-0.2948
ENSG00000136444,RSAD1,32,0.41061,31,0.49358,8,-1.6253,24,-0.0305,26,0.11895,26,0.11507,10,-1.3712
ENSG00000006282,SPATA20,12,-1.4812,28,-0.2192,19,-0.7463,26,-0.3256,51,0.92808,44,0.54682,27,-0.2200
ENSG00000154945,ANKRD40,50,-0.5394,53,-0.5549,48,-0.5957,60,-0.2627,35,-1.1892,98,0.52342,223,2.03831
ENSG00000108848,LUC7L3,53,-0.9677,68,-0.7243,143,0.59393,119,0.28790,89,-0.1980,85,-0.2552,212,1.28530
ENSG00000141232,TOB1,53,1.10128,15,-1.0725,33,0.27702,10,-1.5148,14,-1.0754,31,0.21094,72,1.67686
ENSG00000008294,SPAG9,128,0.36032,82,-0.4342,107,0.07175,91,-0.1831,93,-0.1719,124,0.30967,142,0.52701
ENSG00000239672,NME1,203,-0.0598,261,0.47011,210,-0.0040,176,-0.2773,240,0.24211,153,-0.4979,97,-1.1951
ENSG00000243678,NME2,490,0.29618,433,0.12452,319,-0.3897,262,-0.6945,494,0.35380,356,-0.2171,366,-0.1728
ENSG00000011260,UTP18,62,1.02990,45,0.62286,17,-1.0187,20,-0.7900,27,-0.3711,16,-1.1508,32,-0.0737
ENSG00000154975,CA10,282,1.89250,96,-0.0106,110,0.20962,89,-0.1181,64,-0.7105,36,-1.5106,31,-1.7161
ENSG00000166260,COX11,93,0.66659,59,-0.0802,79,0.39174,65,0.07747,68,0.16632,50,-0.3251,18,-1.9001
ENSG00000108924,HLF,154,0.40925,120,-0.0004,220,1.01709,182,0.68515,96,-0.3857,48,-1.3986,42,-1.6039
ENSG00000108960,MMD,182,0.03247,157,-0.2528,413,1.43379,306,0.89585,127,-0.5952,105,-0.8327,54,-1.8190
ENSG00000153933,DGKE,47,-0.0008,69,0.86891,38,-0.3179,48,0.03055,44,-0.1079,26,-0.9002,15,-1.7139
ENSG00000121064,SCPEP1,67,0.90319,55,0.77991,17,-1.2250,34,-0.2172,28,-0.5555,20,-1.0022,28,-0.4862
ENSG00000121057,AKAP1,64,0.69200,45,0.13665,30,-0.5484,34,-0.3342,55,0.50990,32,-0.4480,16,-1.4879
ENSG00000153944,MSI2,12,-1.6808,19,-1.1887,20,-0.9192,49,0.44085,50,0.57398,93,1.57068,38,0.03695
ENSG00000181610,MRPS23,68,-0.2703,105,0.57029,62,-0.4165,66,-0.3200,89,0.18990,60,-0.4610,58,-0.5266
ENSG00000180891,CUEDC1,24,0.19475,13,-0.8852,31,0.61151,9,-1.3442,4,-2.6385,35,0.81925,67,2.01077
ENSG00000136451,VEZF1,13,-0.4527,9,-1.1803,14,-0.4253,15,-0.2617,11,-0.7437,23,0.37964,63,2.26699
ENSG00000136450,SRSF1,81,0.42471,63,0.03937,59,-0.0907,60,-0.0682,61,-0.0300,46,-0.4819,65,0.05937
ENSG00000264364,DYNLL2,377,0.28194,344,0.17274,297,-0.1003,329,0.06427,327,0.05852,268,-0.2661,209,-0.6503
ENSG00000005379,TSPOAP1,41,-0.6910,54,-0.3409,103,0.77892,74,0.24646,86,0.54722,65,0.02766,23,-1.5361
ENSG00000213246,SUPT4H1,52,-0.5634,80,0.15870,62,-0.2945,95,0.39993,89,0.34044,62,-0.2851,53,-0.5278
ENSG00000108389,MTMR4,60,0.33769,64,0.62432,32,-0.6271,39,-0.3206,57,0.28419,25,-1.0224,22,-1.2377
ENSG00000108387,SEPTIN4,84,-1.6362,151,-0.9074,206,-0.2707,83,-1.6529,156,-0.7729,289,0.27247,1016,2.67509
ENSG00000108384,RAD51C,59,0.84644,45,0.51754,34,-0.0466,32,-0.1201,22,-0.7596,24,-0.6096,23,-0.6336
ENSG00000175175,PPM1E,35,-0.5048,62,0.55784,35,-0.4960,36,-0.4566,78,0.94705,23,-1.1524,9,-2.4609
ENSG00000108395,TRIM37,137,-0.2822,221,0.66311,132,-0.3469,188,0.21779,191,0.27535,92,-0.9009,47,-1.9069
ENSG00000182628,SKA2,29,-0.4082,27,-0.5898,27,-0.4784,25,-0.5897,46,0.40214,45,0.31424,71,1.06657
ENSG00000153982,GDPD1,21,-0.3429,41,0.93547,18,-0.6168,23,-0.2467,28,0.09100,24,-0.1773,4,-2.7662
ENSG00000175155,YPEL2,36,-0.1701,37,-0.1853,57,0.56273,28,-0.5384,55,0.59982,24,-0.8129,36,-0.1662
ENSG00000108406,DHX40,15,-0.9875,30,0.15518,21,-0.4596,27,-0.0694,37,0.52512,21,-0.4108,31,0.17799
ENSG00000141367,CLTC,591,0.23850,729,0.80933,461,-0.1587,450,-0.1979,465,-0.1654,265,-1.0163,214,-1.3410
ENSG00000141378,PTRH2,63,1.04037,37,0.21511,20,-0.8229,23,-0.6203,38,0.19127,17,-1.0225,27,-0.3274
ENSG00000062716,VMP1,69,-0.1886,118,0.95832,42,-0.9550,61,-0.3708,62,-0.3859,61,-0.3817,65,-0.2714
ENSG00000108443,RPS6KB1,12,-1.0681,27,0.20040,43,0.91612,35,0.53963,18,-0.5421,26,0.05052,14,-0.8620
ENSG00000170832,USP32,27,-0.3811,38,0.22233,34,0.00484,33,-0.0417,35,0.03539,33,-0.0494,31,-0.1780
ENSG00000062725,APPBP2,42,-0.4805,69,0.41861,35,-0.7604,58,0.03801,58,0.02365,45,-0.3672,66,0.24194
ENSG00000141376,BCAS3,23,-0.6308,41,0.32622,29,-0.2583,43,0.33865,43,0.40805,25,-0.5133,19,-0.9601
ENSG00000108510,MED13,15,-0.7005,24,-0.0317,18,-0.4461,37,0.68775,24,-0.0050,25,0.07160,26,0.14472
ENSG00000146872,TLK2,21,-0.2954,37,0.77802,40,0.72535,14,-0.9055,16,-0.7762,26,0.00295,14,-0.9430
ENSG00000170921,TANC2,107,0.55047,77,0.01916,119,0.73608,92,0.30040,65,-0.2884,47,-0.7330,36,-1.1354
ENSG00000008283,CYB561,69,0.44833,69,0.60770,25,-1.1434,36,-0.6020,60,0.24123,48,-0.1482,20,-1.4932
ENSG00000136485,DCAF7,86,0.69341,48,-0.3156,74,0.45525,70,0.35234,38,-0.6546,42,-0.4660,70,0.34422
ENSG00000136463,TACO1,79,1.28065,40,0.16526,15,-1.3377,51,0.51386,33,-0.1988,14,-1.4172,24,-0.6762
ENSG00000266173,STRADA,57,1.08211,34,0.30742,31,0.07816,27,-0.1272,21,-0.5959,16,-0.9492,20,-0.5764
ENSG00000136490,LIMD2,73,1.03979,56,0.78881,30,-0.4086,26,-0.6142,19,-1.2018,42,0.10295,15,-1.4503
ENSG00000108588,CCDC47,109,1.19959,49,-0.1618,63,0.27638,21,-1.4537,39,-0.5551,61,0.21467,55,0.03954
ENSG00000198231,DDX42,87,0.36701,70,0.01183,101,0.61791,94,0.48826,50,-0.5613,52,-0.4427,50,-0.5188
ENSG00000087191,PSMC5,242,0.14288,262,0.36218,167,-0.4438,176,-0.3604,259,0.28972,183,-0.2951,140,-0.7185
ENSG00000266402,SNHG25,95,0.27362,49,-0.9419,56,-0.5607,68,-0.2570,47,-0.8934,149,1.03645,193,1.50576
ENSG00000136478,TEX2,146,1.16072,91,0.46807,50,-0.5961,70,-0.0814,44,-0.8588,51,-0.5515,54,-0.4814
ENSG00000108654,DDX5,404,0.46891,318,0.10453,309,0.03431,294,-0.0473,249,-0.3440,240,-0.3658,327,0.12547
ENSG00000154229,PRKCA,103,-1.0483,276,0.69754,50,-2.1142,278,0.51967,264,0.49673,173,-0.2429,60,-1.8475
ENSG00000198265,HELZ,32,0.33494,24,-0.1346,35,0.45410,20,-0.4474,24,-0.1807,28,0.12698,26,-0.0008
ENSG00000197170,PSMD12,61,-0.1946,84,0.41343,70,0.03309,32,-1.1925,83,0.32966,59,-0.2481,52,-0.4533
ENSG00000154217,PITPNC1,54,0.33496,23,-1.1313,77,0.95105,34,-0.3703,53,0.37397,67,0.70509,26,-0.8146
ENSG00000130935,NOL11,38,0.61937,28,0.16904,31,0.29647,27,0.06922,15,-0.9188,11,-1.2664,37,0.59387
ENSG00000171634,BPTF,12,-1.7736,24,-0.8405,65,0.87346,23,-0.7682,34,-0.2062,54,0.54999,87,1.40238
ENSG00000182481,KPNA2,58,-0.0696,90,0.89513,43,-0.5494,61,0.01514,71,0.27979,21,-1.6021,12,-2.3678
ENSG00000196704,AMZ2,74,-0.3366,102,0.21995,97,0.09305,83,-0.1481,91,-0.0029,107,0.24755,67,-0.4994
ENSG00000108946,PRKAR1A,486,0.33933,523,0.62524,348,-0.1979,417,0.09146,325,-0.3367,197,-1.0732,272,-0.5793
