Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000197702,PARVA,55,-0.1734,43,-0.5556,46,-0.4953,54,-0.1916,91,0.64653,64,0.05698,87,0.58230,65,0.10186
ENSG00000187079,TEAD1,170,1.82972,42,-0.5804,14,-2.3562,48,-0.3693,77,0.37839,6,-3.3122,81,0.47154,96,0.75504
ENSG00000148925,BTBD10,2,-5.2017,113,0.48170,119,0.67485,30,-1.5697,42,-1.0744,169,1.18705,89,0.08669,76,-0.1766
ENSG00000197601,FAR1,208,1.57240,74,-0.2291,76,-0.1941,37,-1.2996,23,-1.9982,96,0.20239,76,-0.1788,99,0.24404
ENSG00000262655,SPON1,1,-5.3565,0,-7.5395,6,-3.2930,44,-0.2621,93,1.00627,91,0.96925,105,1.22410,116,1.41694
ENSG00000129084,PSMA1,63,-0.3624,89,0.17778,92,0.27445,61,-0.4281,134,0.87008,31,-1.4339,48,-0.8057,107,0.48316
ENSG00000110696,C11orf58,104,-0.4742,95,-0.6047,188,0.57260,101,-0.5214,160,0.21759,161,0.22859,178,0.39951,84,-0.7999
ENSG00000110700,RPS13,432,-0.0929,169,-1.5465,344,-0.5083,653,0.59466,769,0.87799,281,-0.7714,551,0.30577,573,0.37059
ENSG00000011405,PIK3C2A,192,0.56926,13,-3.4729,68,-1.1820,77,-0.9023,87,-0.7056,100,-0.4936,199,0.62490,423,2.06587
ENSG00000070081,NUCB2,17,-1.3667,59,0.51658,68,0.92151,39,-0.1439,48,0.18323,33,-0.4245,43,0.00513,11,-2.0988
ENSG00000129159,KCNC1,1,-5.7966,31,-1.2692,141,1.49568,45,-0.6946,18,-2.0558,109,0.73171,32,-1.2284,113,0.80095
ENSG00000129158,SERGEF,1,-5.1200,67,0.72438,44,0.01960,60,0.52975,59,0.49940,72,0.83780,40,-0.1548,5,-3.1313
ENSG00000134333,LDHA,168,-0.2076,325,0.89254,227,0.32773,77,-1.4021,205,0.11095,166,-0.2239,123,-0.6997,203,0.09524
ENSG00000074319,TSG101,149,1.25102,41,-0.8880,86,0.34184,29,-1.4056,35,-1.1366,104,0.61205,55,-0.4167,62,-0.2234
ENSG00000110786,PTPN5,13,-2.8287,181,1.25691,149,1.09297,39,-1.2524,81,-0.1274,45,-1.0382,38,-1.2718,90,0.05443
ENSG00000165973,NELL1,1,-5.3378,164,2.15361,65,0.48719,25,-1.0903,38,-0.4456,50,-0.0196,20,-1.3970,27,-0.9965
ENSG00000091664,SLC17A6,94,0.52785,160,1.48630,102,0.79854,5,-3.8781,29,-1.3002,18,-1.9948,68,-0.0035,35,-1.0232
ENSG00000198168,SVIP,84,-0.2112,117,0.32455,149,0.86994,99,0.03942,59,-0.7696,42,-1.2699,68,-0.5591,99,0.04922
ENSG00000187398,LUZP2,58,0.42751,27,-0.7611,54,0.36925,64,0.59381,24,-0.9581,76,0.90344,16,-1.5514,27,-0.7708
ENSG00000134343,ANO3,103,0.25912,233,1.72357,120,0.58963,23,-2.0288,41,-1.1957,11,-3.1518,40,-1.2099,104,0.26254
ENSG00000109881,CCDC34,28,-0.6718,83,1.08433,68,0.89626,38,-0.2309,13,-1.8780,22,-1.0312,53,0.31783,19,-1.2792
ENSG00000148943,LIN7C,16,-2.5746,109,0.31155,137,0.82818,55,-0.7790,85,-0.0953,71,-0.3921,90,-0.0071,113,0.36137
ENSG00000254584,AL035078.1,56,-0.5137,0,-8.1202,84,0.14800,129,0.85952,98,0.38373,64,-0.2925,139,0.99380,43,-0.9298
ENSG00000049449,RCN1,187,1.04429,142,0.55965,104,0.04465,27,-1.9907,69,-0.6012,28,-1.9412,110,0.14090,139,0.52646
ENSG00000149100,EIF3M,59,-0.7793,116,0.29040,79,-0.3735,73,-0.4654,161,0.84795,76,-0.3894,120,0.34632,112,0.23048
ENSG00000110422,HIPK3,281,2.39179,10,-3.0105,33,-1.4550,48,-0.7830,84,0.11843,58,-0.4849,95,0.31721,64,-0.3332
ENSG00000110427,KIAA1549L,185,-0.3976,459,1.12532,395,1.03391,97,-1.3946,110,-1.2051,152,-0.7061,141,-0.8273,206,-0.2320
ENSG00000085063,CD59,561,0.88299,179,-0.9770,283,-0.2959,224,-0.6298,699,1.28355,299,-0.1743,189,-0.8927,279,-0.2804
ENSG00000110429,FBXO3,38,-1.6732,233,1.25433,152,0.57604,75,-0.6360,51,-1.2301,111,-0.0272,52,-1.1881,150,0.46994
ENSG00000135387,CAPRIN1,72,-0.9332,133,0.04469,157,0.36541,87,-0.6246,155,0.28991,164,0.38340,96,-0.4763,146,0.19428
ENSG00000110435,PDHX,27,-1.2716,126,1.21836,45,-0.5489,31,-1.0787,41,-0.6466,114,1.04269,46,-0.4637,80,0.43281
ENSG00000110436,SLC1A2,1326,-1.7085,737,-2.5791,1759,-1.3987,1859,-1.1983,4227,0.09005,7548,1.08580,8252,1.25056,8528,1.31237
ENSG00000149090,PAMR1,29,-0.8555,4,-3.8026,10,-2.6240,45,-0.1764,60,0.29204,170,2.27381,76,0.70364,47,-0.1070
ENSG00000166326,TRIM44,340,1.25259,161,-0.0376,161,-0.0362,177,0.11523,66,-1.4093,96,-0.8541,191,0.24764,127,-0.4107
ENSG00000110442,COMMD9,1,-5.2476,69,0.61795,46,-0.0685,39,-0.3319,45,-0.1000,81,0.88350,62,0.43113,41,-0.2477
ENSG00000148948,LRRC4C,1,-5.3043,135,1.78496,67,0.57022,32,-0.6826,22,-1.2376,10,-2.3724,38,-0.4238,75,0.67647
ENSG00000166181,API5,11,-3.1953,249,1.81157,83,-0.1573,74,-0.3152,45,-1.0979,40,-1.2581,122,0.49851,107,0.27532
ENSG00000149084,HSD17B12,46,-1.2754,36,-1.6425,74,-0.6275,68,-0.6880,232,1.36247,148,0.56064,66,-0.7466,206,1.14109
ENSG00000187479,C11orf96,2667,6.07726,37,-3.2886,43,-3.2655,17,-4.4158,167,-1.0694,0,-9.9030,6,-5.8371,0,-10.293
ENSG00000175274,TP53I11,488,2.10457,77,-1.0936,249,0.95992,23,-2.8928,42,-1.9904,47,-1.8316,116,-0.4644,103,-0.6504
ENSG00000019505,SYT13,52,-1.9773,525,1.82073,318,1.04665,65,-1.6522,70,-1.5414,67,-1.6073,125,-0.6586,170,-0.1769
ENSG00000175264,CHST1,47,-2.3288,471,1.32541,259,0.32235,130,-0.8229,130,-0.8181,234,0.10502,186,-0.2580,254,0.23997
ENSG00000121671,CRY2,125,-0.0978,236,0.98025,138,0.08058,84,-0.7205,63,-1.1556,278,1.28040,91,-0.5956,39,-1.8901
ENSG00000121653,MAPK8IP1,388,-0.1196,354,-0.2670,418,-0.0006,437,0.07313,383,-0.1403,306,-0.4976,445,0.10280,612,0.63761
ENSG00000149091,DGKZ,265,-0.8718,520,0.19859,627,0.60367,441,-0.0703,267,-0.8569,560,0.32240,388,-0.2760,448,-0.0430
ENSG00000175224,ATG13,41,-1.2729,90,-0.0627,148,0.92724,68,-0.5087,114,0.32990,79,-0.2655,41,-1.2867,112,0.28804
ENSG00000175220,ARHGAP1,151,0.82345,147,0.77668,63,-0.6663,52,-0.8953,81,-0.2136,140,0.68987,28,-1.8102,106,0.22437
ENSG00000175216,CKAP5,26,-2.0604,192,1.09692,82,-0.3774,68,-0.6193,30,-1.8477,260,1.67509,99,-0.0238,69,-0.6024
ENSG00000134569,LRP4,1,-5.9610,3,-4.6867,16,-2.5773,59,-0.4587,74,-0.0988,295,2.51397,124,0.77339,118,0.68133
ENSG00000149179,C11orf49,115,0.46748,130,0.68875,101,0.30343,54,-0.7427,18,-2.3550,101,0.25940,60,-0.5797,96,0.17368
ENSG00000149182,ARFGAP2,51,-1.5266,162,0.27626,168,0.39063,110,-0.3473,138,0.01922,177,0.42278,185,0.49737,72,-0.9943
ENSG00000110514,MADD,266,0.63381,239,0.44796,227,0.42119,89,-1.1237,74,-1.4033,288,0.76855,110,-0.7967,120,-0.6644
ENSG00000165916,PSMC3,70,-1.3578,285,0.88718,237,0.67106,191,0.20975,146,-0.2326,97,-0.8633,166,-0.0191,85,-1.0622
ENSG00000149187,CELF1,361,0.83258,351,0.78312,297,0.58489,130,-0.8259,129,-0.8405,127,-0.8582,100,-1.2214,187,-0.2618
ENSG00000213619,NDUFS3,5,-4.4023,144,0.70017,95,-0.0047,61,-0.6935,81,-0.2587,142,0.67186,125,0.45507,107,0.19227
ENSG00000110536,PTPMT1,40,-0.4147,27,-1.0193,40,-0.4592,36,-0.5632,65,0.37624,71,0.51273,52,-0.0044,96,1.03906
ENSG00000172247,C1QTNF4,303,0.31990,304,0.32181,323,0.49960,273,0.14592,94,-1.5137,204,-0.3200,189,-0.4462,233,-0.1117
ENSG00000109919,MTCH2,1,-5.4913,41,-0.4922,55,-0.0557,70,0.35672,73,0.42766,64,0.20567,35,-0.7614,114,1.20273
ENSG00000149136,SSRP1,137,0.99373,152,1.17392,80,0.09613,43,-0.8993,50,-0.6579,42,-0.9345,61,-0.3659,41,-0.9508
ENSG00000186907,RTN4RL2,1,-5.4673,107,0.72666,146,1.63078,32,-1.1914,26,-1.4767,60,-0.2296,38,-0.9321,64,-0.1122
ENSG00000156587,UBE2L6,4,-3.5085,16,-1.4890,36,-0.3220,52,0.32352,54,0.36754,54,0.38643,55,0.41445,79,1.02758
ENSG00000156603,MED19,142,1.56754,14,-2.0948,92,0.92900,25,-1.2829,17,-1.8800,78,0.48577,34,-0.8538,28,-1.1438
ENSG00000213593,TMX2,166,0.44555,125,-0.0277,113,-0.2063,112,-0.2062,173,0.50889,173,0.51265,56,-1.2573,111,-0.2183
ENSG00000211450,SELENOH,79,-1.0620,339,1.33750,172,0.17464,86,-0.9390,137,-0.2126,75,-1.1544,128,-0.3190,221,0.57302
ENSG00000198561,CTNND1,164,1.41770,57,-0.3879,37,-1.1469,19,-2.0133,126,0.92253,73,0.00418,61,-0.2896,80,0.15838
ENSG00000186660,ZFP91,139,0.99266,135,0.94081,62,-0.3986,103,0.47790,46,-0.8132,54,-0.5536,50,-0.6930,44,-0.8648
ENSG00000110107,PRPF19,1,-6.3089,187,1.06181,138,0.62218,49,-1.1110,95,-0.0879,148,0.64427,61,-0.7866,86,-0.2502
ENSG00000006118,TMEM132A,111,-0.8447,302,0.77483,149,-0.4370,90,-1.1685,111,-0.8543,237,0.35883,251,0.45512,313,0.83845
ENSG00000167986,DDB1,229,0.71613,182,0.32138,172,0.26322,134,-0.1703,142,-0.0822,84,-0.9121,133,-0.1901,97,-0.6751
ENSG00000149532,CPSF7,239,1.75443,73,-0.3220,41,-1.3107,58,-0.6886,49,-0.9476,145,0.81354,23,-2.0784,135,0.68644
ENSG00000011347,SYT7,6,-4.8803,317,0.94854,309,1.09383,144,-0.3623,58,-1.7580,201,0.16563,108,-0.8180,178,-0.0285
ENSG00000134780,DAGLA,1,-5.4164,109,1.21306,25,-1.2794,30,-0.9217,53,-0.0333,143,1.74303,44,-0.3056,53,-0.0234
ENSG00000124920,MYRF,41,-0.1490,0,-5.9158,11,-2.2308,117,1.68866,44,-0.0347,170,2.50628,4,-3.5381,7,-2.8228
ENSG00000134825,TMEM258,1,-6.0237,77,-0.0984,57,-0.6312,76,-0.1213,196,1.53306,97,0.27914,72,-0.2153,103,0.38318
ENSG00000134824,FADS2,64,-0.4456,7,-3.6688,76,-0.1881,117,0.54658,97,0.22900,150,0.97608,125,0.65961,46,-0.9372
ENSG00000149485,FADS1,12,-2.5289,57,-0.1728,61,-0.0778,124,1.12691,51,-0.3544,122,1.10835,70,0.13776,16,-2.0528
ENSG00000221968,FADS3,34,-0.6147,152,2.00890,27,-1.0653,32,-0.7202,52,0.04775,60,0.30190,17,-1.6863,51,0.03948
ENSG00000167996,FTH1,1638,-0.9492,1754,-0.8443,2186,-0.5611,3765,0.37774,3347,0.18189,3096,0.05461,4183,0.55592,4792,0.79104
ENSG00000162174,ASRGL1,8,-3.6647,5,-4.2260,113,0.36222,129,0.53248,159,0.89646,121,0.42995,132,0.57110,60,-0.6802
ENSG00000124942,AHNAK,1180,2.93355,25,-3.5473,44,-2.8911,189,-0.5554,530,1.16985,114,-1.3352,217,-0.3374,69,-2.0793
ENSG00000254772,EEF1G,592,0.86310,207,-0.8519,243,-0.6672,341,-0.0653,530,0.66774,285,-0.3516,375,0.08850,379,0.10595
ENSG00000149541,B3GAT3,11,-2.7179,99,0.65508,93,0.65815,64,-0.0494,25,-1.4810,42,-0.7241,54,-0.3398,117,0.95687
ENSG00000089597,GANAB,25,-1.3507,55,-0.1615,66,0.16339,40,-0.6442,86,0.58557,59,-0.0394,65,0.10577,82,0.51260
ENSG00000162191,UBXN1,214,1.70382,30,-1.5322,63,-0.4646,46,-0.9091,72,-0.2065,79,-0.0698,62,-0.4419,109,0.46146
ENSG00000168000,BSCL2,175,-1.1495,818,1.40799,472,0.49706,165,-1.2357,232,-0.7154,327,-0.1766,195,-0.9834,427,0.25776
ENSG00000162188,GNG3,84,-2.4043,956,1.50311,520,0.47981,268,-0.6558,156,-1.4820,300,-0.4821,432,0.10326,415,0.03507
ENSG00000214753,HNRNPUL2,110,-0.0786,130,0.19489,102,-0.2254,146,0.38982,195,0.88963,102,-0.1975,88,-0.4218,62,-0.9647
ENSG00000168002,POLR2G,51,-0.8136,85,-0.0209,34,-1.5701,60,-0.5720,173,1.20114,114,0.46818,115,0.48632,107,0.36794
ENSG00000168003,SLC3A2,39,-2.1754,66,-1.4149,59,-1.7046,118,-0.5248,359,1.36274,276,0.87585,192,0.25875,307,1.06950
ENSG00000168539,CHRM1,48,-1.1415,236,1.50391,176,1.16475,42,-1.3283,30,-1.8209,95,-0.0780,39,-1.4529,56,-0.8929
ENSG00000176485,PLAAT3,130,0.68268,67,-0.3881,47,-1.0530,100,0.24671,130,0.69396,125,0.62090,86,-0.0035,42,-1.0971
ENSG00000133318,RTN3,529,-0.8831,2083,1.41212,1131,0.37989,609,-0.6662,540,-0.8525,816,-0.2045,564,-0.7854,940,0.02226
ENSG00000072518,MARK2,37,-0.8333,108,0.91043,92,0.74391,55,-0.2136,14,-2.2754,56,-0.1961,54,-0.2293,58,-0.1169
ENSG00000176340,COX8A,485,-0.1644,512,-0.0791,619,0.26639,280,-1.0244,576,0.11184,247,-1.2163,643,0.29357,858,0.78571
ENSG00000167770,OTUB1,151,-0.1329,315,1.11054,169,0.05121,99,-0.7941,118,-0.5229,178,0.13263,74,-1.2378,205,0.36409
ENSG00000168439,STIP1,65,0.12674,12,-2.4229,111,1.26528,24,-1.4442,100,0.84156,47,-0.3880,25,-1.3578,48,-0.3491
ENSG00000110011,DNAJC4,56,0.21511,30,-0.7566,47,-0.0480,50,0.05275,59,0.30121,96,1.16285,31,-0.6842,21,-1.2850
ENSG00000173511,VEGFB,46,-1.7720,66,-1.2279,106,-0.5532,189,0.43677,144,-0.0106,284,1.15473,282,1.13849,81,-0.9083
ENSG00000173457,PPP1R14B,47,-0.7099,38,-1.0355,97,0.51675,38,-1.0393,102,0.54036,77,0.06485,102,0.53672,67,-0.1527
ENSG00000002330,BAD,55,-1.5032,129,-0.1871,233,0.95599,122,-0.2748,134,-0.1307,142,-0.0323,160,0.16282,97,-0.6362
ENSG00000173264,GPR137,75,0.56317,76,0.59380,65,0.37632,69,0.42605,57,0.12048,6,-3.1122,51,-0.0675,14,-1.9850
ENSG00000173113,TRMT112,23,-2.0268,115,0.44344,120,0.60100,86,-0.0357,84,-0.0812,101,0.22406,40,-1.2396,103,0.26494
ENSG00000126432,PRDX5,40,-2.6609,127,-0.9353,252,0.16453,214,-0.1240,356,0.72685,271,0.26075,253,0.15022,313,0.50113
ENSG00000110076,NRXN2,272,-1.2702,804,0.44709,1043,1.08776,400,-0.6778,285,-1.1983,663,0.12755,335,-0.9522,675,0.15721
ENSG00000168066,SF1,240,1.03324,195,0.66638,83,-0.8059,116,-0.1933,186,0.57927,133,0.02353,88,-0.6206,54,-1.3597
ENSG00000068971,PPP2R5B,63,-0.1043,62,-0.1274,101,0.82723,30,-1.2152,48,-0.5339,85,0.38706,42,-0.7357,70,0.06830
ENSG00000213465,ARL2,283,0.54708,257,0.38614,223,0.17274,155,-0.4366,128,-0.7375,206,0.01851,131,-0.6911,225,0.16619
ENSG00000149823,VPS51,126,0.49144,70,-0.4547,87,-0.1412,98,0.08168,89,-0.0871,70,-0.4551,125,0.47906,90,-0.0589
ENSG00000149809,TM7SF2,18,-2.6905,190,0.94217,118,0.16410,92,-0.2610,72,-0.6395,49,-1.2309,126,0.24439,192,0.96880
ENSG00000149806,FAU,590,-0.0563,415,-0.6146,456,-0.5221,742,0.32001,1178,1.12572,385,-0.7303,618,0.01885,657,0.11881
ENSG00000245532,NEAT1,2743,3.84932,0,-10.730,38,-3.9595,294,-0.7526,681,0.60550,205,-1.3021,189,-1.4230,73,-2.8383
ENSG00000251562,MALAT1,42688,3.59761,1224,-2.8309,3949,-1.1883,4998,-0.7206,2944,-1.5285,2440,-1.8099,6265,-0.3667,2438,-1.8111
ENSG00000142186,SCYL1,28,-1.1665,166,1.81845,53,-0.2224,41,-0.6064,65,0.11766,33,-0.9155,15,-2.1171,86,0.59808
ENSG00000168056,LTBP3,90,0.02683,58,-0.6603,54,-0.8499,90,0.02030,160,1.00057,158,0.97490,73,-0.2997,60,-0.6260
ENSG00000176973,FAM89B,63,0.00320,108,0.91929,43,-0.6514,41,-0.6708,141,1.40630,45,-0.5349,54,-0.2414,26,-1.3463
ENSG00000173442,EHBP1L1,192,1.73342,55,-0.4455,101,0.65661,50,-0.5933,70,-0.0644,24,-1.6744,24,-1.7076,35,-1.1318
ENSG00000172757,CFL1,511,-0.7874,1355,0.80243,1063,0.44990,667,-0.3701,919,0.14403,605,-0.5236,728,-0.2318,659,-0.3910
ENSG00000172500,FIBP,1,-5.9298,123,0.79327,88,0.25997,79,0.05791,77,0.00857,63,-0.3153,94,0.33950,76,-0.0119
ENSG00000175602,CCDC85B,388,-0.6676,630,0.10547,604,0.04232,612,0.05861,584,-0.0179,703,0.28594,593,0.00724,597,0.01646
ENSG00000175573,C11orf68,80,-0.0327,104,0.38582,80,-0.0399,69,-0.2685,54,-0.6524,103,0.37884,75,-0.1473,92,0.18383
ENSG00000175550,DRAP1,1,-6.1082,18,-2.3508,117,0.57274,54,-0.7490,112,0.42020,185,1.30987,106,0.32945,71,-0.3168
ENSG00000175334,BANF1,124,0.90227,60,-0.3083,103,0.68328,56,-0.4156,42,-0.8481,28,-1.4876,48,-0.6487,90,0.34841
ENSG00000087365,SF3B2,99,-0.4503,182,0.53336,146,0.18502,89,-0.6238,118,-0.1864,189,0.59295,60,-1.2360,160,0.31760
ENSG00000175115,PACS1,1,-5.5386,33,-0.8870,108,1.28898,51,-0.2306,31,-0.9901,66,0.20420,51,-0.2266,76,0.44026
ENSG00000174996,KLC2,1,-6.1529,122,0.49628,135,0.79031,65,-0.5292,48,-0.9949,170,1.07349,38,-1.3443,101,0.17569
ENSG00000174903,RAB1B,106,-0.0309,124,0.22157,91,-0.3077,99,-0.1511,184,0.89398,111,0.04404,93,-0.2399,75,-0.5897
ENSG00000174871,CNIH2,63,-1.7702,273,0.51465,258,0.48666,172,-0.2432,157,-0.3901,106,-0.9957,217,0.13452,297,0.66063
ENSG00000179292,TMEM151A,48,-1.4444,408,2.24418,102,-0.3142,82,-0.6160,67,-0.9393,117,-0.0614,57,-1.1863,111,-0.1436
ENSG00000174684,B4GAT1,491,0.20970,740,0.91029,525,0.37017,236,-0.9512,260,-0.8007,364,-0.2761,346,-0.3568,403,-0.1130
ENSG00000174080,CTSF,75,-1.3423,121,-0.6163,180,0.01902,131,-0.4911,222,0.35826,229,0.41438,156,-0.2108,310,0.93662
ENSG00000239306,RBM14,79,0.59263,57,0.06246,52,-0.0875,43,-0.3904,40,-0.4873,46,-0.2775,67,0.33316,57,0.06403
ENSG00000173933,RBM4,48,-0.7896,27,-1.6413,126,0.94544,63,-0.3613,37,-1.1780,114,0.61899,35,-1.2656,133,0.88549
ENSG00000173898,SPTBN2,117,-1.3060,232,-0.2422,328,0.37501,266,-0.0205,223,-0.3027,273,0.01676,410,0.69731,251,-0.1157
ENSG00000173599,PC,1,-5.5409,62,0.02446,50,-0.3535,49,-0.3379,61,0.00806,108,0.96787,95,0.75276,71,0.25326
ENSG00000173621,LRFN4,138,0.55515,193,1.14547,113,0.25584,79,-0.3478,39,-1.4373,72,-0.5067,28,-1.9441,114,0.23127
ENSG00000173227,SYT12,16,-2.2067,36,-1.0030,109,0.91250,92,0.45777,21,-1.8006,185,1.74071,29,-1.3292,26,-1.5116
ENSG00000173120,KDM2A,1,-5.2502,88,1.03230,50,0.07812,49,0.04077,27,-0.8842,34,-0.5190,40,-0.2998,91,1.10262
ENSG00000173020,GRK2,76,-1.5552,218,0.07015,336,0.95839,214,0.04031,121,-0.8557,190,-0.1527,225,0.12236,163,-0.3942
ENSG00000172932,ANKRD13D,43,-0.5993,90,0.59936,59,-0.1297,70,0.17703,56,-0.1911,50,-0.3496,106,0.87647,33,-0.9953
ENSG00000172531,PPP1CA,55,-1.0314,252,1.50314,100,-0.1118,83,-0.3924,117,0.15115,130,0.31770,78,-0.4985,45,-1.3509
ENSG00000110697,PITPNM1,10,-3.0038,16,-2.3047,92,0.42519,75,0.03094,108,0.62743,79,0.10581,114,0.72070,79,0.10131
ENSG00000167797,CDK2AP2,36,-0.6162,29,-0.9627,41,-0.4872,31,-0.8475,109,1.22327,107,1.17444,46,-0.2517,43,-0.3539
ENSG00000084207,GSTP1,153,-0.6003,138,-0.7518,129,-0.9451,182,-0.3218,494,1.38672,280,0.37626,177,-0.3670,322,0.61098
ENSG00000167792,NDUFV1,69,-1.3150,242,0.67182,160,-0.0125,124,-0.4147,164,0.02430,247,0.71036,184,0.21530,102,-0.7244
ENSG00000110717,NDUFS8,100,-0.6741,157,0.04470,216,0.68580,113,-0.4803,174,0.21118,143,-0.1054,108,-0.5459,146,-0.0661
ENSG00000110066,KMT5B,27,-0.8206,42,-0.1153,47,0.07020,43,-0.0846,60,0.46488,45,-0.0118,38,-0.2626,58,0.41025
ENSG00000110075,PPP6R3,88,0.71518,26,-1.2189,51,-0.2136,26,-1.2487,50,-0.2148,88,0.71036,33,-0.8491,104,0.99268
ENSG00000110090,CPT1A,154,1.37289,42,-0.7963,16,-2.3949,22,-1.7807,106,0.70765,138,1.17545,51,-0.4897,82,0.26033
ENSG00000131626,PPFIA1,114,1.44669,24,-1.1192,26,-1.1025,63,0.38830,60,0.32096,43,-0.2208,21,-1.3192,69,0.53994
ENSG00000085733,CTTN,134,0.70994,131,0.67176,95,0.14928,52,-0.8014,58,-0.6469,79,-0.1495,92,0.08518,50,-0.8618
ENSG00000162105,SHANK2,29,-1.6575,95,0.15526,152,1.16694,67,-0.4043,74,-0.2589,64,-0.4649,49,-0.8944,95,0.15199
ENSG00000137497,NUMA1,192,0.92843,72,-0.6737,86,-0.4614,64,-0.8693,95,-0.2436,125,0.18958,114,0.04635,165,0.65727
ENSG00000149357,LAMTOR1,85,-0.7535,191,0.54164,100,-0.5630,146,0.09547,143,0.06153,165,0.30085,156,0.20227,152,0.16074
ENSG00000186642,PDE2A,77,-2.1194,589,1.12290,450,0.76467,167,-0.9503,253,-0.3039,168,-0.9365,191,-0.7417,407,0.47136
ENSG00000110237,ARHGEF17,125,1.31964,21,-1.5408,50,-0.2587,40,-0.5851,71,0.32125,110,1.08332,22,-1.4990,34,-0.8586
ENSG00000054965,FAM168A,63,-1.4372,125,-0.3896,171,0.12493,142,-0.1880,152,-0.0774,174,0.13991,209,0.44015,231,0.61170
ENSG00000021300,PLEKHB1,106,-2.0238,224,-0.8975,239,-0.8817,873,1.37550,477,0.30683,681,0.91759,342,-0.2341,382,-0.0587
ENSG00000175582,RAB6A,288,0.43960,438,1.17225,182,-0.3549,140,-0.7228,193,-0.2166,160,-0.5092,238,0.12365,168,-0.4369
ENSG00000175575,PAAF1,1,-5.1183,29,-0.6240,62,0.68593,61,0.55423,50,0.22352,31,-0.5437,22,-1.0226,74,0.88085
ENSG00000214517,PPME1,94,-0.3122,256,1.41127,125,0.17782,70,-0.7562,79,-0.5826,103,-0.1562,67,-0.8218,104,-0.1392
ENSG00000165434,PGM2L1,330,0.01980,672,1.24400,466,0.70179,159,-1.1285,110,-1.6795,127,-1.4615,351,0.11811,256,-0.3861
ENSG00000118363,SPCS2,114,-0.4812,172,0.18111,134,-0.2520,137,-0.1840,167,0.13228,276,0.99548,167,0.13248,84,-0.9551
ENSG00000137486,ARRB1,177,0.34084,142,-0.0257,102,-0.6018,168,0.25667,91,-0.7302,165,0.22385,131,-0.1506,216,0.68083
ENSG00000149273,RPS3,570,0.97298,145,-1.2360,264,-0.3526,413,0.41552,626,1.14244,177,-0.9388,170,-0.9948,261,-0.3318
ENSG00000171533,MAP6,194,0.78297,257,1.28637,134,0.17955,79,-0.6743,85,-0.5741,51,-1.3581,54,-1.2495,108,-0.1970
ENSG00000137492,THAP12,5,-3.2135,46,-0.0111,84,1.26003,41,-0.1790,17,-1.5356,51,0.16903,26,-0.8557,59,0.39870
ENSG00000078124,ACER3,21,-1.4985,19,-1.6704,44,-0.4468,80,0.55938,53,-0.1131,152,1.73497,47,-0.3201,53,-0.1293
ENSG00000149269,PAK1,133,-0.8571,782,2.28348,243,0.11072,72,-1.7817,49,-2.3399,114,-1.0929,145,-0.7258,282,0.33936
ENSG00000074201,CLNS1A,25,-1.8936,57,-0.6905,104,0.31515,82,-0.1042,140,0.77882,152,0.92175,86,-0.0237,40,-1.2001
ENSG00000048649,RSF1,396,1.72323,106,-0.5585,184,0.39214,135,-0.1703,84,-0.9143,51,-1.6735,147,-0.0300,65,-1.3108
ENSG00000151366,NDUFC2,9,-4.4512,316,0.93331,222,0.37674,96,-1.0060,153,-0.2824,139,-0.4242,201,0.16525,280,0.72339
ENSG00000182103,FAM181B,32,-1.0554,0,-7.7015,30,-1.2621,51,-0.3604,75,0.26869,122,1.10242,125,1.15275,108,0.88490
ENSG00000137509,PRCP,1,-5.3293,7,-2.9480,47,-0.1341,23,-1.2395,106,1.26893,41,-0.3118,31,-0.7553,152,1.99258
ENSG00000137502,RAB30,117,0.71046,94,0.32723,43,-0.9806,46,-0.7969,113,0.64065,49,-0.7130,64,-0.2844,120,0.75303
ENSG00000150672,DLG2,130,-0.4463,146,-0.2582,204,0.32133,175,0.02510,155,-0.1640,118,-0.5909,232,0.49892,183,0.10226
ENSG00000171204,TMEM126B,36,-0.5661,68,0.43700,46,-0.2337,36,-0.5762,71,0.51635,53,0.01588,28,-0.9538,85,0.81322
ENSG00000137501,SYTL2,52,-0.8870,138,0.67807,105,0.24737,109,0.27449,71,-0.4078,89,-0.0535,89,-0.0493,69,-0.4461
ENSG00000073921,PICALM,553,2.26969,148,-0.1610,66,-1.5348,91,-0.9238,235,0.61010,120,-0.4883,66,-1.4018,124,-0.4359
ENSG00000168959,GRM5,18,-2.8614,295,1.58169,203,1.06907,46,-1.4701,53,-1.2781,83,-0.5823,50,-1.3504,130,0.12635
ENSG00000165323,FAT3,74,0.60533,39,-0.4120,75,0.75784,27,-0.9837,50,-0.0293,6,-3.1547,38,-0.4806,75,0.64978
ENSG00000166012,TAF1D,228,1.27436,115,0.08882,79,-0.5578,104,-0.0767,79,-0.5058,132,0.31946,84,-0.3999,78,-0.5311
ENSG00000150316,CWC15,40,-0.5278,6,-3.2714,54,-0.0964,21,-1.5032,76,0.49024,128,1.41536,35,-0.7266,94,0.85781
