Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000162961,DPY30,53,-0.1702,63,0.32358,46,-0.3965,51,-0.2343
ENSG00000021574,SPAST,29,0.13518,28,0.32990,17,-0.6533,21,-0.3866
ENSG00000119820,YIPF4,113,0.40177,90,0.13701,76,-0.2337,57,-0.6676
ENSG00000115760,BIRC6,52,0.64324,34,-0.1192,34,-0.0239,25,-0.5293
ENSG00000119812,FAM98A,33,-0.6431,57,0.92039,33,-0.6401,24,-1.0890
ENSG00000260025,CRIM1-DT,14,-1.7136,47,0.66344,32,-0.4358,44,0.03633
ENSG00000150938,CRIM1,23,-1.4652,65,0.42919,78,0.41122,43,-0.5124
ENSG00000171055,FEZ2,129,0.75441,80,-0.0680,69,-0.2540,54,-0.6357
ENSG00000115808,STRN,89,1.79374,27,-0.5622,19,-0.7248,14,-1.1943
ENSG00000008869,HEATR5B,13,-1.2249,35,1.45293,8,-1.8349,16,-0.8610
ENSG00000152133,GPATCH11,29,-0.1635,34,0.18014,36,0.15231,24,-0.4848
ENSG00000055332,EIF2AK2,49,0.00944,51,0.25852,51,0.05829,28,-0.8400
ENSG00000218739,CEBPZOS,38,-0.3969,52,0.30218,51,0.05385,37,-0.4415
ENSG00000115816,CEBPZ,53,0.62237,37,0.10540,32,-0.1819,17,-1.1172
ENSG00000003509,NDUFAF7,3,-1.6621,13,0.89919,11,-0.0004,5,-1.0557
ENSG00000115828,QPCT,1,-4.8713,34,1.97016,8,-1.8715,17,-0.7171
ENSG00000163171,CDC42EP3,0,-4.3191,21,1.22974,8,-1.1399,17,-0.0254
ENSG00000119787,ATL2,5,-2.8258,39,1.16674,29,-0.1864,17,-0.9739
ENSG00000143889,HNRNPLL,31,-0.5992,54,1.08562,21,-1.2107,23,-1.0254
ENSG00000115875,SRSF7,56,-0.3839,77,0.36840,69,-0.0593,52,-0.4926
ENSG00000152147,GEMIN6,5,-1.1738,14,0.72323,11,-0.1950,8,-0.5892
ENSG00000163214,DHX57,6,-1.1131,16,1.13826,6,-1.0979,8,-0.7331
ENSG00000188010,MORN2,26,-0.7562,44,0.08179,48,0.17356,50,0.22089
ENSG00000115904,SOS1,20,-0.0892,22,0.14826,22,0.00445,18,-0.2873
ENSG00000011566,MAP4K3,26,-0.4329,39,0.85881,20,-0.7813,18,-1.0070
ENSG00000231312,MAP4K3-DT,6,-2.2787,31,1.04228,15,-0.8575,24,-0.1716
ENSG00000152154,TMEM178A,38,-1.6757,136,1.28815,62,-0.9509,67,-0.8208
ENSG00000183023,SLC8A1,22,-2.2234,117,1.18286,72,-0.4915,59,-0.7977
ENSG00000162878,PKDCC,6,-0.6480,11,0.54854,10,-0.0208,6,-0.7986
ENSG00000143924,EML4,12,0.29323,10,0.11699,9,-0.0866,6,-0.6043
ENSG00000115944,COX7A2L,95,-0.7613,172,0.62809,104,-0.6314,135,-0.2230
ENSG00000057935,MTA3,23,-1.0641,51,0.50164,40,-0.2607,45,-0.0746
ENSG00000152518,ZFP36L2,113,1.97405,20,-1.9247,94,1.61637,28,-0.3943
ENSG00000138036,DYNC2LI1,20,-0.9198,42,0.97734,18,-1.0147,25,-0.5816
ENSG00000138095,LRPPRC,53,-1.0762,119,0.72197,87,-0.3051,76,-0.5225
ENSG00000138032,PPM1B,83,0.29599,71,0.18404,63,-0.1351,42,-0.7708
ENSG00000138078,PREPL,122,-2.1410,606,1.38266,283,-0.8949,291,-0.8509
ENSG00000143919,CAMKMT,9,-0.2451,10,-0.4280,19,0.86358,12,0.20855
ENSG00000171132,PRKCE,17,-3.2242,185,1.80923,57,-1.4562,83,-0.8985
ENSG00000116016,EPAS1,38,-0.4719,39,-1.0831,162,1.99479,51,-0.0069
ENSG00000119729,RHOQ,64,0.59933,36,-0.9182,100,1.35078,39,-0.2022
ENSG00000151665,PIGF,27,0.62015,18,-0.0382,17,-0.1035,12,-0.6566
ENSG00000119878,CRIPT,100,0.89746,52,-0.4460,68,0.26763,47,-0.3308
ENSG00000171150,SOCS5,14,-1.2240,36,0.72901,30,-0.0883,20,-0.7134
ENSG00000180398,MCFD2,35,-1.4154,96,0.47840,94,0.09181,77,-0.2087
ENSG00000143933,CALM2,1726,-0.3884,2471,0.70420,1409,-0.7012,1415,-0.6946
ENSG00000095002,MSH2,15,-0.8676,31,1.01411,15,-0.8230,15,-0.8917
ENSG00000184261,KCNK12,3,-2.8186,29,0.83920,20,-0.3095,23,-0.1128
ENSG00000116062,MSH6,30,0.87202,17,-0.0665,13,-0.4523,11,-0.6692
ENSG00000138081,FBXO11,38,-1.2045,97,0.96048,56,-0.6238,55,-0.6722
ENSG00000170802,FOXN2,54,2.70026,7,-1.7331,15,0.36815,6,-1.0301
ENSG00000162869,PPP1R21,35,-0.0116,38,0.43158,18,-0.9863,31,-0.2161
ENSG00000179915,NRXN1,48,-2.4511,284,1.07169,181,-0.4591,176,-0.5096
ENSG00000115239,ASB3,44,0.27763,35,-0.2097,54,0.59906,25,-0.5768
ENSG00000068912,ERLEC1,55,-1.0552,127,1.06473,68,-0.7397,59,-0.9380
ENSG00000068878,PSME4,33,1.51226,12,-0.4411,10,-0.4969,7,-0.9489
ENSG00000170634,ACYP2,165,0.31463,135,-0.0200,123,-0.1519,123,-0.1569
ENSG00000115306,SPTBN1,453,0.12267,405,-0.1737,456,0.13389,463,0.15512
ENSG00000214595,EML6,6,-1.0056,15,1.08065,7,-0.8425,7,-0.9157
ENSG00000115310,RTN4,901,-0.4650,1379,0.84722,719,-0.8115,680,-0.8949
ENSG00000143947,RPS27A,2823,1.41543,996,-0.8631,1283,0.08197,1330,0.13945
ENSG00000085760,MTIF2,12,-0.5657,19,0.38089,17,-0.0321,14,-0.3828
ENSG00000115355,CCDC88A,485,2.03412,114,-1.1464,179,0.26213,93,-0.7549
ENSG00000163001,CFAP36,51,-1.4851,155,0.86271,98,-0.5104,106,-0.3905
ENSG00000275052,PPP4R3B,58,0.42282,41,-0.4125,65,0.60971,40,-0.1562
ENSG00000138035,PNPT1,37,1.26779,16,-0.2538,10,-0.7443,11,-0.6842
ENSG00000115380,EFEMP1,81,1.09951,23,-2.0069,169,2.52477,27,-0.6627
ENSG00000055813,CCDC85A,6,-2.8729,45,0.79099,34,-0.2504,38,-0.0675
ENSG00000115392,FANCL,29,0.40400,24,0.22423,21,-0.1151,10,-1.2030
ENSG00000119866,BCL11A,17,-2.4944,113,1.48929,46,-1.0796,56,-0.7748
ENSG00000115421,PAPOLG,12,-0.1993,15,0.67859,9,-0.6782,7,-0.8993
ENSG00000162928,PEX13,14,0.19168,12,-0.2970,22,0.91226,7,-0.7941
ENSG00000162929,KIAA1841,10,-0.6220,17,0.56923,12,-0.3881,11,-0.4153
ENSG00000237651,C2orf74,47,0.13917,45,0.14342,34,-0.3815,40,-0.1444
ENSG00000115464,USP34,62,0.31837,49,-0.1552,66,0.42208,36,-0.5112
ENSG00000082898,XPO1,73,0.07389,73,0.26234,72,0.04776,38,-0.9484
ENSG00000170264,FAM161A,22,0.47849,16,0.00919,15,-0.0960,11,-0.5575
ENSG00000115484,CCT4,105,-0.6046,174,0.73473,120,-0.4017,88,-0.8712
ENSG00000173163,COMMD1,51,0.60807,34,-0.0428,26,-0.4279,29,-0.2572
ENSG00000170340,B3GNT2,7,-1.2215,18,1.21024,5,-1.5609,11,-0.5110
ENSG00000186889,TMEM17,2,-2.6968,20,2.17045,4,-1.9923,6,-1.3722
ENSG00000115504,EHBP1,27,-0.8676,53,0.64456,35,-0.4628,39,-0.3263
ENSG00000143951,WDPCP,20,1.03619,10,-0.3576,9,-0.2586,9,-0.2567
ENSG00000014641,MDH1,125,-2.7769,971,1.58471,419,-0.9872,425,-0.9651
ENSG00000169764,UGP2,61,-1.8511,232,0.74839,174,-0.2686,179,-0.2239
ENSG00000197329,PELI1,27,0.67133,18,0.19770,10,-0.8460,11,-0.7443
ENSG00000119862,LGALSL,5,-2.4323,30,0.99622,19,-0.4946,21,-0.3280
ENSG00000119844,AFTPH,30,-0.6402,52,0.78115,29,-0.7169,31,-0.6101
ENSG00000179833,SERTAD2,22,1.29178,9,-0.3874,11,0.18675,3,-1.6818
ENSG00000237638,LINC02245,6,-1.3164,16,0.79642,9,-0.6199,12,-0.2437
ENSG00000115902,SLC1A4,41,-1.2039,83,-0.3854,195,1.29015,90,-0.0039
ENSG00000011523,CEP68,19,-1.3383,52,1.02943,33,-0.5040,25,-0.8873
ENSG00000138069,RAB1A,105,-1.0477,233,0.74895,185,-0.1808,126,-0.7746
ENSG00000138071,ACTR2,108,-0.8033,204,0.73019,128,-0.5521,133,-0.4930
ENSG00000198369,SPRED2,8,-2.2037,43,1.13087,22,-0.7693,28,-0.4201
ENSG00000197223,C1D,44,-0.6692,76,0.63577,51,-0.4606,51,-0.4658
ENSG00000243667,WDR92,7,-0.4155,10,0.67983,7,-0.3482,4,-1.0162
ENSG00000115946,PNO1,12,0.08310,11,-0.0956,9,-0.3441,14,0.40962
ENSG00000221823,PPP3R1,25,-2.7525,195,1.47745,79,-1.1017,105,-0.6593
ENSG00000119865,CNRIP1,53,-1.7793,196,0.91081,143,-0.2785,116,-0.6018
ENSG00000169604,ANTXR1,31,1.63251,7,-1.5929,27,1.35619,12,-0.0107
ENSG00000198380,GFPT1,18,-0.9516,39,1.00338,22,-0.6395,18,-0.9847
ENSG00000169599,NFU1,30,-0.6961,50,0.32594,45,-0.0807,45,-0.0923
ENSG00000115977,AAK1,58,-1.5819,192,1.08665,97,-0.8052,115,-0.5576
ENSG00000196975,ANXA4,25,1.65825,8,-0.7632,9,0.00086,6,-0.6980
ENSG00000087338,GMCL1,13,-0.1439,15,0.29491,13,-0.0830,10,-0.5279
ENSG00000124380,SNRNP27,91,0.37503,72,0.01380,55,-0.4057,68,-0.0906
ENSG00000059728,MXD1,18,0.78818,11,0.09003,5,-1.1475,8,-0.4081
ENSG00000169564,PCBP1,255,0.04653,261,0.30586,232,-0.0995,146,-0.8152
ENSG00000115998,C2orf42,14,0.63804,10,0.41612,5,-0.9813,3,-1.3999
ENSG00000116001,TIA1,45,0.71570,29,0.00219,27,-0.1129,15,-1.0288
ENSG00000116005,PCYOX1,46,-0.6513,77,0.52442,75,0.09971,39,-0.9212
ENSG00000143977,SNRPG,116,1.02368,55,-0.5690,71,0.22443,57,-0.1269
ENSG00000035141,FAM136A,12,-1.2383,31,0.78977,16,-0.8067,25,-0.1341
ENSG00000075340,ADD2,11,-3.4899,147,1.63267,33,-1.9371,97,-0.3315
ENSG00000144043,TEX261,22,0.36315,15,-0.6756,27,0.68228,24,0.47941
ENSG00000124357,NAGK,60,0.29165,51,0.04040,52,0.05472,35,-0.5470
ENSG00000124383,MPHOSPH10,40,0.16572,39,0.53458,20,-0.9020,21,-0.8091
ENSG00000124374,PAIP2B,152,3.96161,9,-2.6375,13,-0.7917,9,-1.4067
ENSG00000075292,ZNF638,99,0.48444,75,0.13913,68,-0.1137,37,-1.0299
ENSG00000003137,CYP26B1,6,-1.8299,26,1.52442,8,-1.4285,12,-0.8620
ENSG00000144036,EXOC6B,77,0.89212,42,-0.2853,41,-0.1207,36,-0.3468
ENSG00000135638,EMX1,0,-4.7065,18,1.33655,5,-1.5919,15,0.04240
ENSG00000144040,SFXN5,48,-1.2450,89,-0.8906,245,1.35287,200,0.99498
ENSG00000135631,RAB11FIP5,13,-1.7345,47,1.04471,26,-0.6950,29,-0.4900
ENSG00000272702,AC010913.1,6,-1.0766,12,-0.0416,8,-0.6676,24,1.07487
ENSG00000135632,SMYD5,13,-0.7413,24,0.92902,13,-0.7176,12,-0.9024
ENSG00000135617,PRADC1,25,0.09237,22,-0.1895,23,0.00809,29,0.33246
ENSG00000135624,CCT7,113,-0.6042,187,0.70531,142,-0.2626,89,-0.9777
ENSG00000163013,FBXO41,16,-2.4015,83,0.28270,82,0.05880,107,0.48428
ENSG00000135625,EGR4,0,-8.4194,19,2.69091,3,-2.1732,5,-1.5553
ENSG00000144034,TPRKB,27,0.06073,26,-0.0525,31,0.27277,22,-0.2458
ENSG00000144048,DUSP11,8,-0.2544,10,-0.1461,17,0.78914,7,-0.4416
ENSG00000124356,STAMBP,67,1.53275,23,-0.6937,26,-0.0672,19,-0.5006
ENSG00000114956,DGUOK,36,-0.8114,68,0.70880,37,-0.7692,52,-0.2556
ENSG00000187605,TET3,14,0.83848,8,-0.0104,9,0.01399,3,-1.6557
ENSG00000163170,BOLA3,51,-0.4718,73,0.23026,64,-0.1341,70,0.00982
ENSG00000225439,BOLA3-AS1,12,-0.4324,17,0.31991,16,-0.0370,13,-0.3400
ENSG00000114978,MOB1A,29,0.69009,15,-0.8399,40,1.24579,15,-0.3872
ENSG00000204843,DCTN1,177,-0.7806,331,0.81039,201,-0.5821,188,-0.6854
ENSG00000005448,WDR54,9,-1.8017,37,1.34526,11,-1.5422,23,-0.4654
ENSG00000114993,RTKN,79,4.08646,3,-3.3680,18,0.81549,1,-2.6555
ENSG00000115274,INO80B,19,-0.8714,39,0.82496,21,-0.7535,25,-0.4804
ENSG00000239779,WBP1,99,0.85164,49,-0.7674,79,0.46828,75,0.38113
ENSG00000115275,MOGS,17,0.09436,18,0.60856,5,-1.5991,12,-0.4325
ENSG00000115289,PCGF1,8,-0.5110,12,0.38680,7,-0.7587,13,0.17610
ENSG00000115307,AUP1,58,0.52006,39,-0.3424,59,0.56409,31,-0.4541
ENSG00000115317,HTRA2,16,-0.7129,27,0.23037,30,0.24708,22,-0.2285
ENSG00000135622,SEMA4F,6,-2.1513,31,1.73247,9,-1.4543,12,-1.1131
ENSG00000115350,POLE4,69,0.06198,67,0.04576,54,-0.3162,71,0.11334
ENSG00000115364,MRPL19,48,0.72384,29,-0.1706,35,0.23482,16,-0.9327
ENSG00000005436,GCFC2,15,0.81333,9,0.06690,5,-0.8248,6,-0.6292
ENSG00000176204,LRRTM4,4,-2.9447,39,1.65023,12,-1.4355,20,-0.6931
ENSG00000066032,CTNNA2,34,-1.9142,124,0.14115,168,0.53599,134,0.17240
ENSG00000162951,LRRTM1,4,-3.3145,53,1.07384,39,-0.2288,31,-0.5817
ENSG00000163541,SUCLG1,95,0.08436,94,0.26823,84,-0.1048,56,-0.7396
ENSG00000186854,TRABD2A,0,-8.4693,20,2.99188,3,-2.2027,4,-2.0565
ENSG00000034510,TMSB10,725,-1.9016,2857,0.78440,1937,-0.4184,2313,-0.1416
ENSG00000176407,KCMF1,27,-0.8601,52,0.48378,48,-0.0167,37,-0.4256
ENSG00000152291,TGOLN2,126,-0.2740,167,0.67808,105,-0.5565,82,-0.9313
ENSG00000042445,RETSAT,46,1.01471,21,-0.6512,32,0.42088,23,-0.1157
ENSG00000042493,CAPG,31,1.39637,7,-2.1278,44,2.09433,16,0.35560
ENSG00000168906,MAT2A,91,0.76487,54,-0.2096,61,0.12759,36,-0.6800
ENSG00000115486,GGCX,27,0.05868,26,0.07053,31,0.28274,17,-0.6386
ENSG00000168899,VAMP5,66,2.18051,11,-1.8763,35,1.02145,20,0.12951
ENSG00000168894,RNF181,126,0.75834,74,-0.3039,87,0.14946,62,-0.3676
ENSG00000168883,USP39,11,-0.5794,18,0.47606,18,0.14389,9,-0.9220
ENSG00000115525,ST3GAL5,69,-0.0394,77,0.52595,45,-0.6859,46,-0.6623
ENSG00000068654,POLR1A,13,0.04266,13,0.13708,16,0.36790,6,-1.0323
ENSG00000132300,PTCD3,68,0.58332,46,-0.1570,59,0.33162,27,-0.8442
ENSG00000132305,IMMT,30,-1.2999,81,1.01450,43,-0.7552,47,-0.6071
ENSG00000132313,MRPL35,20,-1.3026,53,0.87609,34,-0.4867,32,-0.5463
ENSG00000068615,REEP1,14,-2.7670,109,1.34787,66,-0.5037,48,-0.9863
ENSG00000115548,KDM3A,21,0.12834,19,0.03889,25,0.45694,10,-0.9821
ENSG00000115561,CHMP3,99,-0.5085,146,0.34410,99,-0.5133,147,0.10162
ENSG00000239305,RNF103,50,0.05894,54,0.61360,27,-0.9205,28,-0.8569
ENSG00000153561,RMND5A,57,0.25951,49,0.07401,38,-0.3781,45,-0.1190
ENSG00000222041,CYTOR,0,-4.6271,19,0.96022,6,-1.5245,22,0.50098
ENSG00000172086,KRCC1,53,2.10494,12,-1.0502,14,-0.1251,9,-0.8564
ENSG00000144115,THNSL2,22,1.24220,9,-0.6846,13,0.42462,7,-0.4909
ENSG00000172071,EIF2AK3,16,0.80764,10,0.31486,3,-1.6962,5,-0.8447
ENSG00000172005,MAL,842,4.31187,36,-3.1499,104,-0.1545,27,-2.1914
ENSG00000144029,MRPS5,50,0.22051,45,0.14506,37,-0.2606,34,-0.3694
ENSG00000144026,ZNF514,18,0.73785,10,-0.5028,13,0.23560,12,0.13135
ENSG00000115041,KCNIP3,14,-1.3812,41,0.81728,26,-0.5263,29,-0.3323
ENSG00000115042,FAHD2A,36,0.50095,27,0.09636,18,-0.6049,22,-0.3230
ENSG00000174501,ANKRD36C,82,2.64656,12,-1.5690,14,-0.4332,15,-0.3522
ENSG00000158050,DUSP2,0,-8.3771,18,1.84612,6,-1.2199,8,-0.8377
ENSG00000084090,STARD7,160,0.32414,132,0.05178,108,-0.2965,114,-0.2190
ENSG00000135956,TMEM127,21,-1.2075,53,0.83257,33,-0.5443,35,-0.4485
ENSG00000144021,CIAO1,75,-0.1030,86,0.42490,65,-0.3204,52,-0.6729
ENSG00000144028,SNRNP200,49,-0.0930,52,-0.0195,74,0.55286,36,-0.6029
ENSG00000114982,KANSL3,17,0.03900,17,0.36440,8,-1.0977,16,-0.0555
ENSG00000114988,LMAN2L,12,0.09772,11,-0.1505,19,0.84169,5,-1.0765
ENSG00000158158,CNNM4,5,-0.7878,10,0.88841,4,-1.0399,7,-0.4702
ENSG00000168763,CNNM3,23,0.92285,10,-0.8174,25,1.06813,9,-0.5196
ENSG00000213337,ANKRD39,19,-0.9269,39,0.65351,23,-0.6787,32,-0.1298
ENSG00000168758,SEMA4C,45,1.31076,19,-0.2286,16,-0.4079,8,-1.4037
ENSG00000144199,FAHD2B,41,0.57364,28,-0.0916,32,0.19810,16,-0.8359
ENSG00000135940,COX5B,588,-0.2334,684,0.01497,683,0.00161,760,0.17245
ENSG00000115073,ACTR1B,31,-1.4670,96,0.98343,52,-0.7127,61,-0.4774
ENSG00000075568,TMEM131,25,-0.5707,39,0.46841,37,0.04609,22,-0.7377
ENSG00000040933,INPP4A,16,-2.0924,80,1.33701,30,-1.2199,47,-0.5202
ENSG00000183513,COA5,52,-0.1183,55,-0.1331,72,0.40053,56,-0.0080
ENSG00000115446,UNC50,48,0.30229,41,0.11359,42,0.07193,23,-0.8516
ENSG00000071073,MGAT4A,25,-0.3068,34,0.63563,11,-1.5866,30,-0.0619
ENSG00000196872,KIAA1211L,2,-5.0663,96,1.43722,35,-1.2537,68,-0.2330
ENSG00000158411,MITD1,27,0.88246,14,-0.3343,18,0.27689,9,-0.7183
ENSG00000185414,MRPL30,30,-0.0854,33,0.11456,31,-0.0367,29,-0.1570
ENSG00000115514,TXNDC9,16,-0.7897,31,0.86598,12,-1.1811,22,-0.3293
ENSG00000158417,EIF5B,304,1.31874,124,-0.5132,127,-0.1268,99,-0.5226
ENSG00000135945,REV1,22,0.28822,18,0.10607,16,-0.1469,13,-0.4839
ENSG00000144218,AFF3,4,-3.2146,38,0.68260,39,0.21058,28,-0.3021
ENSG00000170500,LONRF2,18,-3.1271,174,1.09109,129,-0.2200,97,-0.6658
ENSG00000115526,CHST10,22,-0.4952,31,0.14723,37,0.34636,24,-0.3251
ENSG00000115539,PDCL3,30,0.52456,21,-0.0770,15,-0.5693,22,0.06241
ENSG00000170485,NPAS2,3,-3.2922,35,0.86103,27,-0.2151,28,-0.1684
ENSG00000071082,RPL31,1686,0.75294,947,-0.5348,1166,0.14751,1264,0.27737
ENSG00000158435,CNOT11,12,-0.3893,17,0.52091,13,-0.2953,10,-0.6244
ENSG00000163162,RNF149,25,-0.1926,32,0.80805,18,-0.6978,11,-1.3451
ENSG00000175874,CREG2,23,-3.8445,386,2.02262,98,-1.7418,164,-0.9706
ENSG00000071054,MAP4K4,559,3.22978,55,-2.0801,95,-0.1592,54,-1.0187
ENSG00000233639,PANTR1,38,0.67390,20,-0.8357,43,0.88314,30,0.27047
ENSG00000198914,POU3F3,123,1.42450,35,-1.4656,132,1.54646,41,-0.3861
ENSG00000135972,MRPS9,24,-0.3256,33,0.64379,22,-0.5034,18,-0.8154
ENSG00000135966,TGFBRAP1,10,-0.7603,18,0.60142,14,-0.2576,12,-0.5186
ENSG00000135974,C2orf49,22,0.18009,20,-0.0501,28,0.53828,11,-0.8927
ENSG00000115641,FHL2,0,-9.4783,40,1.96085,12,-1.4514,18,-0.8533
ENSG00000071051,NCK2,18,-1.2627,48,0.99077,28,-0.6135,26,-0.7158
ENSG00000115652,UXS1,16,-0.9123,33,0.74096,25,-0.2726,18,-0.7436
ENSG00000144057,ST6GAL2,9,-1.4084,26,0.71923,25,0.15437,12,-0.9544
ENSG00000135968,GCC2,59,-0.7026,103,0.62633,64,-0.5768,76,-0.3081
ENSG00000169756,LIMS1,44,1.95086,8,-1.8455,33,1.42155,13,-0.1255
ENSG00000153201,RANBP2,36,-1.0164,82,1.10269,34,-1.0879,43,-0.7364
ENSG00000172985,SH3RF3,4,-1.4725,10,-0.1429,21,1.13482,9,-0.2415
ENSG00000282033,AC074387.1,0,-4.2620,9,0.59343,10,0.28662,8,-0.1033
ENSG00000175701,MTLN,59,-1.0361,127,0.56492,86,-0.4624,112,-0.0502
ENSG00000175772,LINC01106,1,-4.4190,29,1.85932,8,-1.5186,14,-0.7727
ENSG00000153107,ANAPC1,13,-0.5911,21,0.36027,19,-0.0747,17,-0.2590
ENSG00000153208,MERTK,1,-2.5699,6,-1.5531,38,2.60420,13,0.56940
ENSG00000144161,ZC3H8,15,-0.4742,22,0.62211,15,-0.4411,13,-0.6436
ENSG00000188177,ZC3H6,135,1.11961,50,-1.2066,129,1.04724,86,0.36639
ENSG00000114999,TTL,70,0.69262,45,-0.1150,42,-0.1165,33,-0.5187
ENSG00000125611,CHCHD5,45,0.23490,36,-0.3897,56,0.57565,40,0.06068
ENSG00000144136,SLC20A1,20,-1.4991,63,0.90224,48,-0.2069,32,-0.8311
ENSG00000144134,RABL2A,7,-1.0171,16,1.09317,6,-1.1456,9,-0.6691
ENSG00000115084,SLC35F5,26,0.53453,16,-0.5592,39,1.24260,7,-1.3383
ENSG00000115091,ACTR3,66,-0.4226,95,0.52126,71,-0.3113,60,-0.5690
ENSG00000175497,DPP10,17,-1.8968,74,1.41658,35,-0.8729,30,-1.0773
ENSG00000235026,DPP10-AS1,0,-4.9427,21,1.53714,8,-1.1019,13,-0.4853
ENSG00000088205,DDX18,86,0.91104,45,-0.4385,61,0.32985,36,-0.4770
ENSG00000125633,CCDC93,13,0.67712,8,-0.3842,11,0.39656,7,-0.3145
ENSG00000125629,INSIG2,12,-1.6376,43,1.30770,18,-1.0610,21,-0.7896
ENSG00000144119,C1QL2,3,-2.1333,13,0.34310,15,0.27671,13,0.11697
ENSG00000155368,DBI,791,1.67078,203,-1.4288,537,0.97234,317,0.10131
ENSG00000144120,TMEM177,3,-2.0054,17,1.39567,9,-0.6886,6,-1.1886
ENSG00000088179,PTPN4,21,-1.0916,49,0.69919,41,-0.1150,28,-0.6922
ENSG00000115109,EPB41L5,14,0.24230,11,-0.3481,21,0.87329,8,-0.5845
ENSG00000226479,TMEM185B,16,0.46556,11,-0.4138,21,0.91673,7,-0.8370
ENSG00000144118,RALB,20,-1.4838,59,0.53542,44,-0.3052,57,0.08936
ENSG00000074054,CLASP1,30,-1.0165,64,0.70608,56,-0.0313,32,-0.9056
ENSG00000236859,NIFK-AS1,39,2.42547,6,-1.8369,16,0.76591,8,-0.2454
ENSG00000155438,NIFK,44,0.90205,25,-0.0794,16,-0.6697,18,-0.4733
ENSG00000211460,TSN,64,0.02922,66,0.28225,57,-0.1537,42,-0.6320
ENSG00000136717,BIN1,593,2.14772,141,-0.9046,113,-0.6828,90,-1.0272
ENSG00000163161,ERCC3,13,-0.9185,28,0.93917,15,-0.7995,16,-0.6733
ENSG00000169967,MAP3K2,28,0.51055,21,0.00660,13,-0.6907,20,-0.0374
ENSG00000236682,MAP3K2-DT,9,0.17692,9,0.12062,8,-0.1556,7,-0.3549
ENSG00000163166,IWS1,57,1.20482,25,-0.3842,26,-0.1011,17,-0.7531
ENSG00000136709,WDR33,38,0.00444,38,0.04040,46,0.33649,26,-0.5500
ENSG00000144231,POLR2D,26,0.40785,19,-0.1600,18,-0.2009,22,0.12134
ENSG00000144233,AMMECR1L,7,-0.5740,11,0.86336,6,-0.7329,5,-0.8899
ENSG00000136715,SAP130,8,-1.1988,19,0.22410,21,0.18397,20,0.14023
ENSG00000136731,UGGT1,28,0.80884,17,-0.1212,15,-0.2179,11,-0.6104
ENSG00000136720,HS6ST1,35,-1.0799,79,0.68292,39,-0.9259,74,0.05632
ENSG00000136699,SMPD4,33,0.26155,29,0.12817,26,-0.1034,19,-0.5661
ENSG00000152082,MZT2B,462,-0.0255,457,-0.1281,516,0.15289,522,0.17081
ENSG00000136710,CCDC115,52,-0.1542,63,0.54255,44,-0.4146,33,-0.8514
ENSG00000136718,IMP4,45,-0.3643,59,0.26069,43,-0.4246,61,0.10277
ENSG00000072135,PTPN18,18,0.23415,13,-0.6634,26,0.88707,19,0.32470
ENSG00000178171,AMER3,3,-2.0091,15,1.07748,8,-0.7340,10,-0.4114
ENSG00000136002,ARHGEF4,55,-1.0555,115,0.25258,122,0.15908,113,0.03723
ENSG00000152102,FAM168B,69,-0.8699,136,0.70628,84,-0.5751,96,-0.3638
ENSG00000115762,PLEKHB2,93,-1.2840,244,0.83118,125,-0.8344,192,-0.1717
ENSG00000173272,MZT2A,167,-0.3754,211,-0.0166,220,0.05568,255,0.29545
ENSG00000287151,C2orf27A,4,-1.0967,10,0.89169,6,-0.4120,5,-0.8212
ENSG00000150551,LYPD1,18,-0.2990,18,-0.8053,47,1.21881,33,0.60371
ENSG00000152127,MGAT5,24,-0.5817,39,0.56112,34,-0.0757,20,-0.8269
ENSG00000152128,TMEM163,7,-1.5886,26,1.09427,13,-0.8197,15,-0.5579
ENSG00000082258,CCNT2,25,0.11907,26,0.69720,11,-1.1004,11,-1.0749
ENSG00000115839,RAB3GAP1,36,-1.3346,102,1.07500,46,-0.9960,63,-0.5192
ENSG00000048991,R3HDM1,19,-2.2085,95,0.93918,42,-1.0385,87,0.08642
ENSG00000144224,UBXN4,170,1.08909,77,-0.5913,132,0.66131,47,-0.9552
ENSG00000076003,MCM6,5,-1.6163,17,0.62507,18,0.27376,9,-0.7493
ENSG00000115866,DARS,65,0.09630,56,-0.4478,127,1.20577,37,-0.7975
ENSG00000150540,HNMT,24,0.52581,15,-0.5032,24,0.55916,17,0.03226
ENSG00000144228,SPOPL,23,0.71044,15,0.28520,7,-1.1167,8,-0.9073
ENSG00000144227,NXPH2,0,-8.0617,13,0.62962,12,0.09956,12,0.11872
ENSG00000168702,LRP1B,11,-1.2351,30,1.09999,14,-0.8772,16,-0.7393
ENSG00000121964,GTDC1,34,-0.5298,52,0.56561,35,-0.4916,37,-0.3882
ENSG00000169554,ZEB2,437,2.30765,87,-1.2543,120,0.01214,65,-0.9432
ENSG00000121989,ACVR2A,5,-2.1973,27,1.29953,16,-0.5177,11,-1.0662
ENSG00000115947,ORC4,34,-0.8951,69,0.68298,51,-0.2884,42,-0.5814
ENSG00000204406,MBD5,12,-0.5448,19,0.42797,19,0.08334,11,-0.6988
