Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000171766,GATM,70,-0.5862,60,-0.9977,80,-0.3824,77,-0.5590,241,1.46433,221,1.30878
ENSG00000104164,BLOC1S6,150,1.00506,102,0.47876,64,-0.3901,70,-0.3294,41,-1.0832,50,-0.7634
ENSG00000137872,SEMA6D,9,-1.9669,58,1.41936,15,-1.1848,23,-0.6627,25,-0.4125,33,0.02535
ENSG00000104177,MYEF2,42,-0.3514,57,0.17264,55,0.07206,64,0.42850,38,-0.5084,27,-1.0378
ENSG00000233932,CTXN2,7,-1.9654,28,0.17133,31,0.32070,38,0.90108,15,-0.8235,5,-2.3494
ENSG00000128951,DUT,87,-0.2124,132,0.60508,66,-0.6441,85,-0.3158,64,-0.6943,131,0.44154
ENSG00000255302,EID1,236,-0.4087,326,0.13781,283,-0.1185,341,0.23558,237,-0.3978,294,-0.0595
ENSG00000138593,SECISBP2L,153,0.71440,78,-0.4604,123,0.34467,61,-0.9224,67,-0.6053,231,1.44441
ENSG00000166200,COPS2,47,-0.4367,80,0.56202,56,-0.1553,57,-0.1597,51,-0.2952,53,-0.2472
ENSG00000104047,DTWD1,50,1.10338,20,-0.4461,21,-0.3310,26,-0.0101,20,-0.3865,28,0.15304
ENSG00000285410,GABPB1-IT1,41,0.61934,22,-0.4548,24,-0.2499,34,0.41555,18,-0.6907,29,0.03840
ENSG00000138592,USP8,15,-1.6764,51,0.22835,52,0.20882,51,0.21762,28,-0.7504,57,0.34665
ENSG00000138600,SPPL2A,20,0.17775,17,-0.1288,22,0.29533,10,-1.0485,23,0.42870,34,1.03108
ENSG00000183578,TNFAIP8L3,7,-1.9942,30,0.17503,22,-0.3339,40,0.87930,23,-0.2392,10,-1.4560
ENSG00000104093,DMXL2,150,0.30732,139,0.23912,261,1.25724,114,-0.1747,45,-1.5462,26,-2.3380
ENSG00000104112,SCG3,314,-0.1323,349,0.04557,396,0.23921,362,0.11992,448,0.44108,124,-1.5514
ENSG00000140280,LYSMD2,179,0.83252,145,0.64611,67,-0.7410,103,-0.1049,44,-1.3892,49,-1.2246
ENSG00000128872,TMOD2,235,-0.0372,289,0.39511,286,0.28195,252,0.09855,189,-0.3827,71,-1.8563
ENSG00000138594,TMOD3,34,0.69481,18,-0.4124,14,-0.6709,22,-0.0247,5,-2.2771,49,1.34344
ENSG00000166477,LEO1,15,-0.8162,27,0.12103,26,0.05222,36,0.80281,16,-0.6965,7,-1.9760
ENSG00000069956,MAPK6,67,0.27930,65,0.31339,44,-0.3653,66,0.35874,28,-1.0691,27,-1.0983
ENSG00000069966,GNB5,125,-0.0137,179,0.78611,77,-0.7670,131,0.07517,62,-1.0920,68,-0.9607
ENSG00000197535,MYO5A,223,-0.1677,282,0.27375,297,0.29151,305,0.44629,107,-1.2986,92,-1.5277
ENSG00000128989,ARPP19,2086,0.98311,1256,0.17003,1417,0.32680,1171,0.02358,438,-1.4984,359,-1.7961
ENSG00000137766,UNC13C,5,-1.8653,16,-0.2614,17,-0.1617,31,1.19431,10,-0.9311,12,-0.6415
ENSG00000137876,RSL24D1,130,0.31795,130,0.42418,103,-0.0642,94,-0.2628,83,-0.3940,81,-0.4331
ENSG00000260916,CCPG1,85,0.60981,60,0.07517,57,-0.0429,45,-0.4854,60,0.03455,64,0.15466
ENSG00000137871,ZNF280D,29,0.30340,20,-0.3570,23,-0.0273,15,-0.8046,19,-0.3847,61,1.62277
ENSG00000140262,TCF12,30,0.18144,22,-0.3543,25,-0.0909,14,-1.2029,36,0.51638,66,1.57322
ENSG00000255529,POLR2M,21,-1.1873,44,-0.1042,55,0.26190,57,0.45583,44,-0.0777,40,-0.2508
ENSG00000137845,ADAM10,27,-0.7952,44,-0.0161,84,1.05886,34,-0.5366,49,0.15269,52,0.24286
ENSG00000128923,MINDY2,16,-1.4220,34,-0.3531,72,0.95987,39,-0.0622,50,0.33494,47,0.25835
ENSG00000157450,RNF111,64,1.08258,37,0.19543,36,0.14332,29,-0.2606,29,-0.2120,6,-2.4442
ENSG00000137776,SLTM,29,-0.9380,52,-0.0310,89,0.86104,44,-0.3633,40,-0.4439,83,0.73793
ENSG00000157470,FAM81A,96,0.37483,108,0.79359,50,-0.6466,75,-0.0262,40,-0.9936,24,-1.7252
ENSG00000140307,GTF2A2,52,-0.2786,80,0.55051,32,-1.0476,56,-0.2064,77,0.34880,53,-0.2647
ENSG00000069667,RORA,8,-1.6932,43,1.19530,8,-1.7538,29,0.26948,17,-0.6231,8,-1.7645
ENSG00000129003,VPS13C,35,-0.7141,48,-0.3170,77,0.53232,69,0.44993,41,-0.4992,56,0.00046
ENSG00000171914,TLN2,114,0.00057,133,0.33025,183,0.78777,112,-0.0311,73,-0.6857,32,-1.9074
ENSG00000140416,TPM1,161,0.39013,137,0.16100,78,-0.7465,120,-0.1090,82,-0.6698,174,0.51703
ENSG00000185088,RPS27L,69,-0.7286,103,-0.1232,81,-0.4693,114,0.06839,121,0.15327,177,0.78261
ENSG00000166128,RAB8B,15,-1.6470,61,0.62830,47,0.05868,51,0.24345,26,-0.8716,32,-0.5684
ENSG00000138613,APH1B,18,-0.0691,24,0.55110,16,-0.2477,15,-0.4466,10,-0.8794,26,0.51160
ENSG00000103657,HERC1,175,0.35021,203,0.82871,117,-0.2965,118,-0.3488,76,-0.9594,77,-0.9346
ENSG00000166797,CIAO2A,28,0.31847,21,-0.1344,12,-0.9463,27,0.35508,11,-1.0600,32,0.53069
ENSG00000028528,SNX1,36,-0.2649,40,-0.1369,35,-0.2801,31,-0.5740,42,0.00185,97,1.40560
ENSG00000166794,PPIB,100,-0.2865,124,0.05785,76,-0.7090,96,-0.4444,129,0.11690,238,1.14571
ENSG00000180304,OAZ2,190,0.27269,183,0.27689,152,-0.0844,144,-0.2154,129,-0.3438,152,-0.0834
ENSG00000090487,SPG21,51,0.21461,53,0.39176,36,-0.3460,38,-0.2868,31,-0.5521,51,0.22711
ENSG00000090470,PDCD7,19,0.00111,21,0.24715,18,-0.0834,14,-0.5226,15,-0.3541,30,0.75713
ENSG00000166855,CLPX,18,-1.0296,38,0.13132,46,0.43210,40,0.25887,31,-0.1895,25,-0.5441
ENSG00000074603,DPP8,42,-0.4024,58,0.15181,47,-0.2287,62,0.30237,38,-0.5423,52,-0.0545
ENSG00000074696,HACD3,118,-0.2077,162,0.39576,133,-0.0232,138,0.04741,95,-0.5487,102,-0.4425
ENSG00000174485,DENND4A,36,0.80989,23,0.07001,15,-0.5817,27,0.45838,17,-0.4393,2,-3.2917
ENSG00000103769,RAB11A,247,0.10497,331,0.80405,162,-0.5620,218,-0.1257,124,-0.9669,138,-0.8138
ENSG00000166938,DIS3L,53,0.69009,29,-0.3137,46,0.46055,40,0.30666,15,-1.2589,23,-0.6032
ENSG00000169032,MAP2K1,438,0.58889,349,0.27722,671,1.33706,237,-0.5042,97,-1.7553,97,-1.7539
ENSG00000174446,SNAPC5,69,0.27864,58,-0.0254,56,-0.0625,76,0.57616,35,-0.8054,23,-1.4485
ENSG00000174444,RPL4,765,0.00335,549,-0.6397,782,0.03865,696,-0.1874,919,0.30044,1434,1.05742
ENSG00000166949,SMAD3,51,0.75343,32,-0.0147,42,0.43513,30,-0.1102,28,-0.2073,13,-1.3495
ENSG00000103591,AAGAB,23,-1.0406,72,1.06208,26,-0.8493,46,0.02104,19,-1.3625,34,-0.4770
ENSG00000189227,C15orf61,89,-0.1099,136,0.80231,81,-0.2494,89,-0.1290,62,-0.6677,44,-1.1869
ENSG00000137764,MAP2K5,65,0.63638,58,0.61615,29,-0.6199,39,-0.2298,28,-0.6789,24,-0.8975
ENSG00000033800,PIAS1,47,0.12877,39,-0.2170,59,0.49787,52,0.41540,28,-0.6492,24,-0.8832
ENSG00000169018,FEM1B,74,-0.6757,137,0.39497,158,0.53023,116,0.04401,53,-1.1823,95,-0.2929
ENSG00000103647,CORO2B,220,1.21987,98,-0.1758,102,-0.0693,90,-0.3454,100,-0.1085,83,-0.3942
ENSG00000140350,ANP32A,98,0.07848,87,-0.1435,132,0.57020,76,-0.3922,90,-0.0608,123,0.44558
ENSG00000138604,GLCE,32,0.72095,9,-1.3798,66,2.05848,14,-0.7186,14,-0.5689,23,0.17002
ENSG00000137818,RPLP1,1112,-0.6750,1097,-0.8461,1249,-0.4949,1691,-0.0227,2792,0.81219,3581,1.25326
ENSG00000166173,LARP6,113,0.10140,118,0.22070,82,-0.4030,82,-0.4968,95,-0.1667,170,0.77631
ENSG00000137821,LRRC49,29,-0.2715,50,0.89581,33,-0.0218,29,-0.3125,19,-0.8918,20,-0.7906
ENSG00000066933,MYO9A,51,0.79951,30,-0.1018,29,-0.1170,31,0.00748,17,-0.9141,32,0.04540
ENSG00000067225,PKM,1207,0.52229,971,0.21495,722,-0.3082,939,0.14300,592,-0.6178,518,-0.8227
ENSG00000137817,PARP6,66,-0.0418,75,0.22696,67,-0.0242,82,0.40993,43,-0.7216,30,-1.2680
ENSG00000140488,CELF6,66,1.36583,27,-0.1626,10,-1.5722,33,0.24685,21,-0.4979,16,-0.9484
ENSG00000213614,HEXA,30,-0.2935,37,0.02241,57,0.75402,25,-0.6826,45,0.34513,44,0.31406
ENSG00000166233,ARIH1,67,0.30786,59,0.12007,69,0.36506,53,-0.0904,32,-0.8457,50,-0.1519
ENSG00000140463,BBS4,22,0.25097,27,0.73747,18,-0.0745,17,-0.2195,16,-0.2618,3,-2.6697
ENSG00000159322,ADPGK,49,1.32568,31,0.71221,5,-2.0755,14,-0.8443,18,-0.3124,15,-0.5809
ENSG00000067141,NEO1,23,-0.5778,27,-0.3818,23,-0.5321,30,-0.2071,28,-0.2572,85,1.63130
ENSG00000156642,NPTN,1153,1.18766,694,0.42344,670,0.26034,488,-0.3111,212,-1.5256,123,-2.3256
ENSG00000205363,INSYN1,8,-1.2015,12,-0.6998,23,0.36002,28,0.99282,18,0.03193,10,-0.8508
ENSG00000067221,STOML1,200,0.75015,142,0.23770,193,0.68892,111,-0.2723,79,-0.7414,39,-1.8104
ENSG00000138623,SEMA7A,35,0.35547,29,0.06754,40,0.55927,21,-0.5442,19,-0.5795,37,0.40926
ENSG00000138629,UBL7,60,-0.5855,106,0.41355,118,0.49261,70,-0.4244,83,-0.0802,83,-0.0767
ENSG00000179335,CLK3,7,-1.3090,16,-0.1144,21,0.27875,14,-0.4471,18,0.06622,37,1.26985
ENSG00000179151,EDC3,14,-0.3029,17,-0.0415,40,1.38031,13,-0.5540,10,-0.8421,20,0.22197
ENSG00000103653,CSK,53,0.48605,35,-0.2426,44,0.17350,36,-0.1740,37,-0.1162,47,0.29272
ENSG00000213578,CPLX3,1,-4.8814,2,-4.3819,263,4.28360,5,-3.1405,49,0.39586,45,0.27167
ENSG00000140474,ULK3,18,-1.5183,59,0.36941,83,0.85838,50,0.02770,38,-0.4195,28,-0.8544
ENSG00000140497,SCAMP2,36,0.31786,17,-1.0599,56,1.05759,12,-1.6355,38,0.42330,80,1.72849
ENSG00000178802,MPI,73,-0.0233,86,0.33045,64,-0.2230,81,0.18340,67,-0.1428,33,-1.2189
ENSG00000178761,FAM219B,38,-0.6777,74,0.49952,63,0.12904,57,-0.0561,64,0.13602,28,-1.1175
ENSG00000178741,COX5A,472,0.11442,508,0.30481,341,-0.4050,495,0.24817,339,-0.4130,241,-0.9404
ENSG00000178718,RPP25,5,-2.4690,23,-0.2053,14,-0.9767,36,0.68476,23,-0.1917,42,0.77054
ENSG00000198794,SCAMP5,525,0.58512,385,0.09895,405,0.15701,375,0.03963,273,-0.4673,191,-1.0150
ENSG00000140365,COMMD4,30,-0.9245,55,0.00720,45,-0.3174,55,0.00688,49,-0.1613,93,0.88651
ENSG00000140400,MAN2C1,68,0.54204,43,-0.2328,63,0.42548,41,-0.3406,40,-0.2947,62,0.39846
ENSG00000169375,SIN3A,14,-0.7547,19,-0.3391,36,0.80563,22,-0.0614,19,-0.2502,33,0.62120
ENSG00000169410,PTPN9,28,0.06651,34,0.50626,36,0.46410,25,-0.1607,17,-0.7067,11,-1.2849
ENSG00000169371,SNUPN,28,0.02857,28,0.05671,26,-0.0665,32,0.32711,15,-0.8725,24,-0.2199
ENSG00000177971,IMP3,92,0.23632,99,0.47023,53,-0.6157,87,0.19092,51,-0.6867,40,-1.0466
ENSG00000140367,UBE2Q2,42,0.65173,32,0.28911,21,-0.4250,23,-0.3897,20,-0.5222,31,0.19688
ENSG00000167196,FBXO22,12,-0.7671,24,0.39690,21,0.06773,18,-0.2374,10,-1.0346,32,0.73007
ENSG00000140374,ETFA,21,-0.9912,43,0.09092,51,0.35781,45,0.20139,34,-0.2781,39,-0.0822
ENSG00000140386,SCAPER,12,-1.1739,18,-0.6464,36,0.53323,27,0.10063,29,0.20142,44,0.89728
ENSG00000117906,RCN2,148,-0.3128,211,0.33628,224,0.35316,195,0.16671,108,-0.7942,103,-0.8656
ENSG00000140391,TSPAN3,622,0.75955,398,0.02838,392,-0.0053,375,-0.0970,316,-0.3463,280,-0.5306
ENSG00000173517,PEAK1,68,1.48051,21,-0.6136,43,0.67671,14,-1.3001,35,0.32273,35,0.34194
ENSG00000140382,HMG20A,50,0.34633,40,-0.0125,68,0.86424,37,-0.1460,28,-0.5502,24,-0.7971
ENSG00000169783,LINGO1,498,0.82168,362,0.38182,319,0.08339,278,-0.1758,172,-0.8886,123,-1.3945
ENSG00000166411,IDH3A,121,-0.1708,162,0.40076,99,-0.4787,162,0.39570,102,-0.4340,52,-1.4749
ENSG00000103740,ACSBG1,37,0.07222,16,-1.4751,42,0.28365,46,0.54514,76,1.27496,16,-1.2029
ENSG00000140403,DNAJA4,229,0.55123,220,0.65881,103,-0.7263,174,0.12749,73,-1.2419,48,-1.8580
ENSG00000140395,WDR61,84,0.64874,65,0.28670,40,-0.5242,56,-0.0259,37,-0.6562,42,-0.4646
ENSG00000136381,IREB2,25,0.07811,24,0.06423,27,0.19739,24,0.01421,14,-0.7544,26,0.13456
ENSG00000041357,PSMA4,196,0.77446,166,0.66109,104,-0.2568,100,-0.4058,75,-0.7708,56,-1.2139
ENSG00000185787,MORF4L1,615,0.03446,680,0.25855,661,0.15261,631,0.09841,409,-0.6083,400,-0.6407
ENSG00000103811,CTSH,10,-2.1946,21,-1.2990,44,0.03707,25,-0.9932,118,1.76629,118,1.76545
ENSG00000058335,RASGRF1,141,-0.1225,231,0.94625,120,-0.3873,149,-0.0541,75,-1.1091,54,-1.5880
ENSG00000166557,TMED3,55,-0.0554,85,0.88477,64,0.16561,44,-0.5086,38,-0.6458,30,-0.9884
ENSG00000180953,AC015871.1,29,0.78357,16,-0.2736,18,0.02188,21,0.27483,15,-0.2875,9,-1.0349
ENSG00000086666,ZFAND6,76,0.66882,46,-0.1768,64,0.36997,46,-0.1960,42,-0.3083,48,-0.0851
ENSG00000259417,CTXND1,32,0.43156,11,-1.4537,19,-0.3878,36,0.87366,32,0.43699,21,-0.2491
ENSG00000172379,ARNT2,234,0.06039,247,0.19839,148,-0.6543,287,0.53031,162,-0.5208,104,-1.1917
ENSG00000136379,ABHD17C,33,0.22024,19,-0.8129,54,1.03332,31,0.12387,32,0.14943,22,-0.4348
ENSG00000117899,MESD,51,0.69822,28,-0.3208,32,-0.0495,25,-0.5428,35,0.08945,54,0.79703
ENSG00000140406,TLNRD1,52,0.50988,41,0.11838,62,0.78544,30,-0.5045,31,-0.3083,27,-0.5438
ENSG00000182774,RPS17,465,-0.0258,394,-0.3605,457,-0.0536,408,-0.2938,589,0.35758,808,0.89227
ENSG00000214575,CPEB1,56,0.81147,28,-0.3795,52,0.68863,34,-0.0241,10,-1.8087,37,0.15200
ENSG00000103723,AP3B2,111,0.50847,92,0.26669,79,-0.0452,95,0.33973,43,-0.9850,17,-2.3512
ENSG00000103942,HOMER2,10,-1.2787,20,-0.3213,47,1.17966,23,0.03617,19,-0.2833,26,0.16503
ENSG00000169612,RAMAC,5,-1.7470,24,0.92744,15,-0.1065,15,-0.0690,19,0.23727,3,-2.4825
ENSG00000064726,BTBD1,45,0.10801,55,0.60213,44,0.08846,40,-0.1145,20,-1.1574,26,-0.7438
ENSG00000136404,TM6SF1,13,-1.4524,58,1.30427,28,-0.3122,31,-0.1608,23,-0.5791,6,-2.5740
ENSG00000166503,HDGFL3,116,-0.5940,189,0.23569,261,0.71264,165,-0.0461,135,-0.3583,117,-0.5857
ENSG00000140600,SH3GL3,91,-0.1642,87,-0.2980,180,0.97219,90,-0.2297,68,-0.6202,138,0.51803
ENSG00000140612,SEC11A,25,-0.7040,26,-0.8227,31,-0.3911,37,-0.1451,53,0.44013,102,1.60555
ENSG00000166716,ZNF592,15,-0.2437,21,0.35631,20,0.15493,13,-0.6731,22,0.29933,21,0.26421
ENSG00000073417,PDE8A,0,-4.6393,8,-1.3923,14,-0.2929,14,-0.3442,28,0.81845,62,2.31367
ENSG00000170776,AKAP13,14,-1.3621,56,1.06417,14,-1.4057,34,-0.0644,21,-0.7647,33,-0.1052
ENSG00000140538,NTRK3,166,1.07085,78,-0.2321,112,0.39956,89,0.04076,47,-0.9576,48,-0.9184
ENSG00000259494,MRPL46,15,-1.0582,33,0.17268,42,0.52104,36,0.35193,15,-1.0209,24,-0.3415
ENSG00000181991,MRPS11,60,-0.3399,90,0.40577,85,0.22440,67,-0.2069,48,-0.6679,79,0.09560
ENSG00000140545,MFGE8,30,-0.9111,16,-2.0746,45,-0.2774,66,0.43857,71,0.45843,145,1.72047
ENSG00000140526,ABHD2,72,-0.7378,139,0.40188,88,-0.4195,132,0.28134,119,0.04217,62,-0.9560
ENSG00000140521,POLG,15,-1.2600,37,0.18647,30,-0.1841,44,0.57450,21,-0.7553,30,-0.2139
ENSG00000166823,MESP1,114,0.64428,82,0.13544,91,0.28014,71,-0.1485,56,-0.4931,47,-0.7724
ENSG00000157823,AP3S2,54,-0.1778,66,0.18813,64,0.09199,64,0.11695,44,-0.4841,52,-0.2451
ENSG00000259291,ZNF710-AS1,5,-2.3847,17,-0.7822,23,-0.1588,35,0.64206,44,0.88856,30,0.26491
ENSG00000182054,IDH2,98,0.29722,60,-0.5952,96,0.26243,91,0.23809,87,0.10631,80,-0.0211
ENSG00000185043,CIB1,90,0.97597,28,-1.0676,38,-0.4232,41,-0.3609,75,0.66288,87,0.92841
ENSG00000182768,NGRN,545,0.14057,591,0.35956,530,0.09261,504,0.01856,336,-0.6242,301,-0.7940
ENSG00000140577,CRTC3,21,0.04765,16,-0.5256,18,-0.2486,12,-0.9662,23,0.15544,61,1.89236
ENSG00000140564,FURIN,64,0.21566,73,0.58697,54,-0.0616,55,-0.0271,23,-1.3640,33,-0.7887
ENSG00000196547,MAN2A2,127,0.64710,100,0.33464,43,-1.0747,67,-0.4673,63,-0.4875,121,0.56025
ENSG00000184508,HDDC3,14,-1.0188,32,0.32353,24,-0.1812,26,-0.1280,40,0.61149,23,-0.2984
ENSG00000140553,UNC45A,18,-0.5810,29,0.19912,17,-0.6675,32,0.37685,23,-0.2255,24,-0.1433
ENSG00000184056,VPS33B,23,-0.0216,32,0.71156,19,-0.2957,20,-0.2465,16,-0.5430,16,-0.5682
ENSG00000185518,SV2B,413,0.45148,429,0.70461,658,1.26191,182,-1.0129,146,-1.1812,77,-2.1394
ENSG00000176463,SLCO3A1,32,-0.4574,50,0.34336,32,-0.4656,33,-0.4716,25,-0.8238,87,1.19945
ENSG00000185442,FAM174B,61,1.13907,40,0.56976,38,0.33957,18,-1.0203,23,-0.4316,12,-1.3854
ENSG00000272888,LINC01578,57,-1.0104,93,-0.3200,111,0.02737,95,-0.2844,147,0.48799,213,1.12746
ENSG00000173575,CHD2,37,-0.4934,41,-0.4359,37,-0.5015,58,0.25821,51,-0.0155,90,0.93872
ENSG00000182175,RGMA,7,-3.2267,76,0.39303,126,1.16014,63,0.01084,55,-0.2149,25,-1.4041
ENSG00000185551,NR2F2,22,-1.2813,34,-0.7940,21,-1.3613,82,1.04668,52,0.00581,77,0.62966
ENSG00000140443,IGF1R,53,0.66822,36,0.03225,50,0.56458,33,-0.1236,23,-0.6826,20,-0.8778
ENSG00000182253,SYNM,81,0.57646,58,0.05937,36,-0.7226,41,-0.6298,53,-0.1026,100,0.93684
ENSG00000168904,LRRC28,20,0.17694,20,0.21999,14,-0.4320,21,0.35578,5,-1.7308,17,-0.1197
ENSG00000068305,MEF2A,173,1.08370,105,0.31910,61,-0.6179,95,0.10061,37,-1.3667,34,-1.5184
ENSG00000131871,SELENOS,19,-0.6558,31,0.07117,17,-0.8572,26,-0.2245,41,0.54414,47,0.75684
ENSG00000131876,SNRPA1,36,-0.2326,46,0.22741,31,-0.4645,51,0.44086,33,-0.3653,24,-0.8572
ENSG00000184277,TM2D3,238,0.66722,212,0.64217,164,0.05164,136,-0.3030,85,-0.9721,54,-1.6347
ENSG00000185418,TARSL2,45,0.71102,28,-0.0683,16,-0.8544,17,-1.0049,23,-0.3816,71,1.53455
ENSG00000161980,POLR3K,28,-0.3837,42,0.35588,36,0.01881,39,0.18520,25,-0.5450,24,-0.6126
ENSG00000161981,SNRNP25,75,-1.0025,178,0.48213,153,0.11769,153,0.15236,124,-0.2150,79,-0.9215
ENSG00000103152,MPG,97,0.59983,79,0.36344,48,-0.5250,68,0.03552,50,-0.4738,33,-1.0926
ENSG00000103148,NPRL3,60,0.70512,33,-0.3481,30,-0.4088,32,-0.3847,44,0.17142,63,0.76883
ENSG00000188536,HBA2,68,-2.8043,2,-8.0590,2,-7.7208,7,-6.2789,23,-4.3318,4246,8.24743
ENSG00000206172,HBA1,131,-1.7132,0,-9.8413,1,-8.2026,2,-7.7008,19,-4.4744,3849,7.73071
ENSG00000086506,HBQ1,33,0.56093,23,-0.0180,27,0.20622,22,-0.1610,19,-0.3146,21,-0.1845
ENSG00000007392,LUC7L,50,-0.0597,51,-0.0380,54,0.07133,56,0.13777,33,-0.6843,62,0.28905
ENSG00000167930,FAM234A,36,0.44342,21,-0.4945,24,-0.2066,12,-1.4662,27,-0.0380,88,2.05407
ENSG00000076344,RGS11,41,0.53017,25,-0.3107,32,0.15563,30,0.05409,39,0.45675,16,-0.9453
ENSG00000242173,ARHGDIG,534,0.42856,457,0.22857,400,-0.0384,462,0.25129,227,-0.9192,183,-1.2475
ENSG00000185615,PDIA2,32,0.30022,23,-0.2913,21,-0.4038,18,-0.6959,14,-1.0226,76,1.81978
ENSG00000086504,MRPL28,271,0.70357,168,-0.1029,254,0.59592,177,0.01042,108,-0.7642,97,-0.9376
ENSG00000129925,TMEM8A,1,-3.6343,20,0.28837,10,-0.7958,18,0.12255,23,0.44000,24,0.53032
ENSG00000103202,NME4,50,-0.2799,30,-1.2354,64,0.11159,77,0.55405,84,0.54954,77,0.41326
ENSG00000090565,RAB11FIP3,72,0.35779,44,-0.5305,64,0.17751,68,0.37093,62,0.13083,40,-0.5647
ENSG00000007541,PIGQ,93,0.62228,62,-0.0714,89,0.54779,59,-0.1431,47,-0.4804,45,-0.5364
ENSG00000197562,RAB40C,96,0.77174,74,0.44774,77,0.40396,48,-0.4303,25,-1.3281,36,-0.8048
ENSG00000130731,METTL26,200,-0.0521,225,0.17486,180,-0.2250,240,0.31731,172,-0.2907,122,-0.8264
ENSG00000172366,MCRIP2,57,-0.1282,60,-0.0524,52,-0.2579,71,0.29766,75,0.30738,39,-0.6914
ENSG00000140983,RHOT2,35,-0.5120,61,0.50139,37,-0.4090,39,-0.3930,46,-0.0551,63,0.43027
ENSG00000103269,RHBDL1,73,0.46324,70,0.53525,22,-1.3803,60,0.17424,27,-1.0938,37,-0.6144
ENSG00000103266,STUB1,170,-0.6389,260,0.03519,261,0.03676,292,0.28782,226,-0.1955,240,-0.0988
ENSG00000161999,JMJD8,27,-0.4896,32,-0.3073,32,-0.2266,40,0.17713,41,0.17461,54,0.60860
ENSG00000127580,WDR24,37,0.96593,17,-0.4258,22,0.10846,22,0.11483,17,-0.3164,15,-0.4768
ENSG00000127585,FBXL16,692,0.44057,421,-0.4445,487,-0.1280,669,0.51707,635,0.29939,193,-1.5429
ENSG00000103260,METRN,160,-1.2338,168,-1.3743,341,-0.0683,335,-0.1263,934,1.67649,617,0.91471
ENSG00000103254,ANTKMT,183,0.64871,125,0.02458,88,-0.5365,127,0.06787,95,-0.4064,110,-0.1752
ENSG00000103253,HAGHL,64,0.16956,67,0.31438,48,-0.2802,53,-0.1593,51,-0.1897,53,-0.1443
ENSG00000103245,CIAO3,39,0.20022,32,-0.1173,49,0.56745,40,0.33387,16,-1.1348,22,-0.7164
ENSG00000007376,RPUSD1,20,-0.1382,33,0.96564,18,-0.3048,18,-0.2954,13,-0.7534,10,-1.0934
ENSG00000103227,LMF1,13,-0.4770,17,-0.1530,18,-0.0720,16,-0.2700,30,0.79330,24,0.40946
ENSG00000260807,AC009041.2,115,0.26105,114,0.32950,58,-0.8117,99,0.03318,78,-0.3498,86,-0.2055
ENSG00000005513,SOX8,21,-1.7429,48,-0.6253,44,-0.6574,34,-1.2414,65,-0.0335,289,2.78249
ENSG00000196557,CACNA1H,32,0.21857,37,0.60302,27,-0.0743,24,-0.3051,26,-0.1079,12,-1.2455
ENSG00000103275,UBE2I,129,0.49269,98,0.06829,110,0.22957,96,0.02451,87,-0.1385,42,-1.2633
ENSG00000007516,BAIAP3,174,-0.2568,260,0.52601,285,0.54491,177,-0.2868,165,-0.3386,108,-0.9870
ENSG00000007520,TSR3,28,-1.3297,70,0.11630,50,-0.4322,66,0.00060,76,0.22882,99,0.65714
ENSG00000090581,GNPTG,143,0.29058,142,0.36639,60,-1.0612,107,-0.2196,103,-0.2379,142,0.27893
ENSG00000059145,UNKL,38,0.31095,48,1.01205,26,-0.2737,22,-0.6605,21,-0.5871,15,-1.1114
ENSG00000174109,C16orf91,17,-0.4030,27,0.42457,15,-0.6018,23,0.03163,17,-0.4389,24,0.13467
ENSG00000103249,CLCN7,123,0.77473,88,0.27966,60,-0.3964,63,-0.3918,76,-0.0124,58,-0.4592
ENSG00000100726,TELO2,37,0.76453,18,-0.4864,27,0.21685,25,0.18206,24,0.03587,14,-0.7199
ENSG00000138834,MAPK8IP3,291,0.21906,283,0.22434,322,0.38643,234,-0.1680,191,-0.4518,187,-0.4803
ENSG00000103024,NME3,101,-0.4097,110,-0.3356,186,0.58201,113,-0.2891,141,0.13066,207,0.76230
ENSG00000074071,MRPS34,192,1.02694,82,-0.4548,111,0.11203,103,-0.0123,89,-0.2462,89,-0.2376
ENSG00000197774,EME2,27,0.61060,17,-0.2054,33,0.97113,16,-0.2782,20,0.08843,7,-1.4780
ENSG00000162032,SPSB3,59,0.43423,58,0.57731,51,0.18958,25,-1.1108,44,-0.0279,46,0.04912
ENSG00000095906,NUBP2,37,-0.5106,37,-0.6250,68,0.46532,53,0.04829,68,0.45563,71,0.52549
ENSG00000063854,HAGH,159,-0.0785,184,0.20803,192,0.22752,170,0.03124,144,-0.2303,113,-0.6190
ENSG00000180185,FAHD1,45,0.84139,28,0.10369,44,0.77859,21,-0.4512,18,-0.6163,14,-1.0085
ENSG00000140990,NDUFB10,336,0.01622,329,-0.0190,248,-0.4614,383,0.29744,281,-0.2647,324,-0.0417
ENSG00000140988,RPS2,432,-0.7059,514,-0.5402,668,-0.0215,650,-0.0840,978,0.60309,1203,0.95894
ENSG00000255198,SNHG9,73,-0.3114,71,-0.4396,91,0.03290,76,-0.3181,144,0.78006,143,0.77304
ENSG00000183751,TBL3,87,1.90874,27,-0.1757,15,-1.0009,18,-0.9456,22,-0.4411,35,0.29960
