Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000095059,DHPS,38,-0.6998,32,-0.9816,49,-0.2982,29,-1.0899,77,0.48349,78,0.62764
ENSG00000105576,TNPO2,73,-0.4035,63,-0.6154,102,0.13892,87,-0.1278,87,-0.1335,115,0.46265
ENSG00000123144,TRIR,205,0.95518,85,-0.4969,136,0.24829,176,0.69202,112,-0.0669,74,-0.8945
ENSG00000198356,GET3,47,-0.9446,50,-0.8407,53,-0.7381,67,-0.3841,102,0.33146,116,0.72340
ENSG00000171223,JUNB,53,0.63932,28,-0.4030,23,-0.7234,68,1.07865,21,-0.9334,37,0.05131
ENSG00000167815,PRDX2,277,-1.0530,322,-0.8224,329,-0.7872,490,-0.1607,686,0.45449,695,0.57975
ENSG00000105613,MAST1,1,-5.3773,35,-1.0425,48,-0.5821,80,0.24696,71,0.05656,104,1.02584
ENSG00000179115,FARSA,17,-2.0862,48,-0.5496,49,-0.5186,57,-0.2986,76,0.19052,97,0.85182
ENSG00000179218,CALR,275,0.38535,139,-0.7111,235,0.12067,241,0.16513,168,-0.4631,245,0.25970
ENSG00000179262,RAD23A,132,0.00927,71,-0.9532,105,-0.3431,236,1.00011,130,-0.0143,125,-0.1048
ENSG00000179271,GADD45GIP1,149,-0.2850,145,-0.3324,166,-0.1190,151,-0.2655,245,0.61960,168,-0.1263
ENSG00000008441,NFIX,247,1.75417,80,-0.2340,76,-0.3151,97,0.08895,64,-0.6536,68,-0.6238
ENSG00000160877,NACC1,42,0.28804,13,-1.5119,38,0.14043,71,1.19945,29,-0.3228,31,-0.2533
ENSG00000141837,CACNA1A,33,-0.6232,9,-2.5496,101,1.24038,44,-0.1874,62,0.44056,44,-0.2380
ENSG00000104979,C19orf53,133,-0.1513,163,0.17625,126,-0.2409,99,-0.6086,189,0.49636,138,-0.1114
ENSG00000187556,NANOS3,4,-2.6865,18,-0.6701,12,-1.3430,17,-0.7933,44,0.86589,39,0.71908
ENSG00000132024,CC2D1A,37,0.27347,26,-0.2771,16,-1.0309,34,0.16047,17,-0.9919,44,0.82318
ENSG00000141858,SAMD1,103,1.73702,24,-0.7645,57,0.62366,13,-1.6526,30,-0.4574,31,-0.4690
ENSG00000072062,PRKACA,47,-1.5437,55,-1.3074,89,-0.5678,72,-0.9040,146,0.24619,199,1.09999
ENSG00000072071,ADGRL1,50,-1.6924,46,-1.8066,168,0.19385,133,-0.1874,197,0.53353,185,0.48500
ENSG00000123143,PKN1,47,0.44198,39,0.13688,59,0.83450,30,-0.2701,36,0.03979,25,-0.7368
ENSG00000123159,GIPC1,106,0.62020,37,-1.0426,73,-0.0086,62,-0.2617,87,0.33631,68,-0.1435
ENSG00000132002,DNAJB1,110,0.44878,47,-0.9071,68,-0.3317,43,-1.0444,64,-0.4693,119,0.84527
ENSG00000099797,TECR,292,0.90195,132,-0.4189,232,0.50237,113,-0.6519,119,-0.6421,178,0.08330
ENSG00000099795,NDUFB7,300,-0.0338,316,0.04987,215,-0.5602,305,-0.0059,372,0.37183,292,-0.1017
ENSG00000105143,SLC1A6,0,-7.3365,16,-1.0309,14,-1.2551,21,-0.5996,30,-0.0739,57,1.59772
ENSG00000105135,ILVBL,50,0.17164,16,-1.5448,78,0.91762,24,-0.9758,31,-0.6376,58,0.59087
ENSG00000141867,BRD4,75,0.12324,55,-0.3612,106,0.69717,82,0.26889,55,-0.4061,66,-0.1227
ENSG00000011243,AKAP8L,82,0.59037,25,-1.2726,74,0.40813,55,-0.0633,48,-0.3352,62,0.16139
ENSG00000011451,WIZ,23,-0.3196,29,0.05022,48,0.88070,4,-2.7951,34,0.32489,28,-0.0477
ENSG00000167460,TPM4,164,1.87635,57,-0.0096,64,0.16486,37,-0.7095,47,-0.3824,35,-0.9884
ENSG00000105058,FAM32A,42,-0.6154,26,-1.3652,49,-0.3708,74,0.27772,72,0.28280,75,0.41870
ENSG00000072958,AP1M1,114,0.33614,25,-2.0128,86,-0.1299,142,0.71452,70,-0.5008,109,0.37252
ENSG00000085872,CHERP,49,0.49730,19,-1.0106,19,-1.0131,67,1.04120,30,-0.3159,37,0.05591
ENSG00000127526,SLC35E1,48,0.33403,31,-0.3933,26,-0.6682,67,0.89586,36,-0.1830,37,-0.1254
ENSG00000214046,SMIM7,109,1.11992,31,-0.9394,47,-0.3050,37,-0.6658,59,0.07670,56,-0.0301
ENSG00000072954,TMEM38A,16,-1.0301,12,-1.4597,24,-0.4342,45,0.55866,45,0.69013,33,0.06336
ENSG00000127511,SIN3B,18,-2.3679,29,-1.6765,104,0.31517,129,0.68166,68,-0.4089,119,0.76887
ENSG00000053501,USE1,41,-0.1836,42,-0.1403,43,-0.1020,61,0.45935,47,0.06363,44,-0.1002
ENSG00000160113,NR2F6,30,-0.3731,36,-0.0869,18,-1.2009,56,0.63561,47,0.40645,37,-0.1019
ENSG00000105393,BABAM1,52,-1.3171,59,-1.1256,116,-0.0643,106,-0.2125,150,0.40592,152,0.53012
ENSG00000127220,ABHD8,23,-1.8799,41,-0.9925,76,-0.0463,99,0.39161,79,0.02754,101,0.61480
ENSG00000130312,MRPL34,96,0.07262,54,-0.8255,82,-0.1746,104,0.21183,115,0.42809,86,-0.1268
ENSG00000130311,DDA1,34,-1.5512,60,-0.7117,106,0.19992,87,-0.1249,116,0.41251,108,0.31984
ENSG00000130304,SLC27A1,150,2.50400,34,-0.2370,57,0.60660,15,-1.5292,25,-0.8268,17,-1.5128
ENSG00000130313,PGLS,78,1.34378,38,0.11653,14,-1.4566,13,-1.5123,39,0.17326,33,-0.1503
ENSG00000130477,UNC13A,38,-1.8925,53,-1.4032,121,-0.1318,207,0.76382,110,-0.3169,181,0.75847
ENSG00000130479,MAP1S,33,-1.2437,43,-0.8486,71,-0.0703,142,1.09382,71,-0.0916,80,0.14810
ENSG00000105640,RPL18A,1125,1.15247,854,0.66209,745,0.42987,559,-0.0443,448,-0.4467,330,-1.0743
ENSG00000007080,CCDC124,28,-1.3510,67,0.01278,56,-0.2771,90,0.50428,60,-0.1785,79,0.38866
ENSG00000105642,KCNN1,7,-2.9185,61,0.38453,22,-1.1959,31,-0.7058,56,0.27700,67,0.78822
ENSG00000099308,MAST3,119,-1.2134,109,-1.3533,302,0.25035,562,1.34066,150,-0.9520,314,0.43684
ENSG00000105647,PIK3R2,56,-0.6775,77,-0.1950,111,0.39890,85,-0.0338,72,-0.3388,103,0.38179
ENSG00000105649,RAB3A,22,-4.2637,163,-1.3110,108,-1.9265,295,-0.3954,445,0.30912,642,1.38022
ENSG00000130522,JUND,436,0.79557,97,-1.5886,499,1.03532,334,0.33781,190,-0.6368,233,-0.3184
ENSG00000130520,LSM4,103,-0.4993,65,-1.2043,107,-0.4455,153,0.12658,182,0.48745,160,0.27628
ENSG00000130511,SSBP4,187,0.60956,45,-1.6285,147,0.21179,203,0.74856,86,-0.7095,137,0.12096
ENSG00000105701,FKBP8,115,-1.0056,130,-0.8157,176,-0.3421,204,-0.1058,239,0.17297,286,0.63818
ENSG00000105700,KXD1,88,0.86128,22,-1.3460,50,-0.0979,50,-0.0837,48,-0.1695,56,0.14116
ENSG00000221983,UBA52,1164,1.00354,767,0.28355,654,0.02327,489,-0.4423,615,-0.0891,501,-0.5174
ENSG00000006015,REX1BD,138,0.07128,100,-0.4442,97,-0.4959,122,-0.1260,162,0.38714,136,0.06593
ENSG00000105696,TMEM59L,165,-2.4726,314,-1.5183,1046,0.36946,1207,0.61279,613,-0.5517,1187,0.84714
ENSG00000105662,CRTC1,55,-0.2443,20,-1.8106,126,1.15175,187,1.92201,26,-1.5240,46,-0.6551
ENSG00000005007,UPF1,73,1.04867,28,-0.5523,56,0.58892,49,0.35197,21,-1.0607,35,-0.2245
ENSG00000223802,CERS1,128,1.68621,45,-0.1311,44,-0.1759,50,0.01447,27,-1.0473,41,-0.3804
ENSG00000105669,COPE,157,0.39363,97,-0.3895,155,0.37079,139,0.19656,91,-0.5462,127,0.06719
ENSG00000064607,SUGP2,109,-0.2878,64,-1.1025,114,-0.2179,206,0.77277,96,-0.5343,162,0.50058
ENSG00000105676,ARMC6,15,-1.1717,6,-2.4250,14,-1.3249,48,0.62401,37,0.19789,47,0.81973
ENSG00000254901,BORCS8,19,-1.5600,19,-1.5700,53,0.01887,61,0.26706,61,0.31864,64,0.49310
ENSG00000130287,NCAN,40,-1.2292,85,-0.0805,145,0.82402,67,-0.4560,100,0.22523,88,-0.0309
ENSG00000187664,HAPLN4,0,-8.6580,35,-1.2834,0,-9.3265,2,-5.3683,163,1.54742,118,0.95704
ENSG00000105705,SUGP1,25,-0.4031,43,0.48634,10,-1.7571,43,0.45594,40,0.42086,29,-0.1819
ENSG00000186010,NDUFA13,476,-0.0457,427,-0.2196,471,-0.0612,360,-0.4908,627,0.47744,473,-0.0756
ENSG00000250067,YJEFN3,12,-3.9730,100,-0.9016,80,-1.2348,202,0.20534,207,0.29233,264,0.96417
ENSG00000105726,ATP13A1,44,0.65133,19,-0.6958,19,-0.7195,37,0.34086,30,0.01236,30,-0.0001
ENSG00000167232,ZNF91,65,-0.2557,238,2.08802,40,-1.0026,52,-0.5898,59,-0.4395,56,-0.5944
ENSG00000261824,LINC00662,46,-0.1778,47,-0.1387,40,-0.3962,35,-0.5845,56,0.16511,61,0.36808
ENSG00000169021,UQCRFS1,107,-1.3751,143,-0.9304,122,-1.1771,185,-0.5355,364,0.66690,349,0.70258
ENSG00000187135,VSTM2B,63,0.10241,15,-2.0651,89,0.68049,126,1.31315,34,-0.9313,56,-0.0975
ENSG00000105171,POP4,31,-0.2295,11,-1.7847,43,0.33877,41,0.22706,40,0.22367,38,0.13441
ENSG00000131943,C19orf12,41,-0.7371,20,-1.8450,55,-0.2931,71,0.10752,43,-0.7561,108,1.23517
ENSG00000105176,URI1,90,0.92525,55,0.09219,42,-0.3129,41,-0.3770,44,-0.3057,50,-0.0636
ENSG00000105185,PDCD5,109,-0.4016,102,-0.5059,152,0.13486,221,0.76564,160,0.24654,119,-0.3373
ENSG00000124299,PEPD,99,0.61213,66,-0.0620,83,0.32174,44,-0.7051,47,-0.6610,77,0.25242
ENSG00000124302,CHST8,8,-2.2963,17,-1.1254,7,-2.4952,5,-2.8371,39,0.17649,69,1.81775
ENSG00000257103,LSM14A,87,1.35144,28,-0.5792,67,0.87009,23,-0.8416,19,-1.2858,39,-0.0551
ENSG00000105220,GPI,264,-0.9134,211,-1.2576,318,-0.6288,615,0.43453,454,-0.0730,645,0.74066
ENSG00000126261,UBA2,107,0.31080,52,-0.8287,98,0.17845,87,-0.0219,81,-0.1508,96,0.18114
ENSG00000089335,ZNF302,86,1.05271,33,-0.5264,43,-0.0979,56,0.33053,34,-0.5400,43,-0.1570
ENSG00000089351,GRAMD1A,35,-0.1907,14,-1.6414,41,0.05797,50,0.35494,36,-0.1697,49,0.45843
ENSG00000105711,SCN1B,33,-1.5457,42,-1.2051,105,0.24837,89,-0.0344,104,0.27046,112,0.49372
ENSG00000153902,LGI4,70,0.49193,34,-0.6347,129,1.61322,31,-0.7914,46,-0.2193,36,-0.7032
ENSG00000266964,FXYD1,166,0.77962,117,0.18906,367,2.35891,48,-1.2134,65,-0.8177,36,-1.9121
ENSG00000221946,FXYD7,34,-2.3310,55,-1.5966,102,-0.6706,289,1.05387,165,0.10771,197,0.54514
ENSG00000105698,USF2,231,1.47713,74,-0.4703,135,0.51198,110,0.17327,76,-0.4787,63,-0.8758
ENSG00000105695,MAG,674,4.93886,78,-0.2875,46,-1.1215,13,-2.9897,9,-3.7059,6,-4.4267
ENSG00000105677,TMEM147,145,0.77026,32,-1.6279,127,0.55096,124,0.50468,67,-0.5566,87,-0.1052
ENSG00000126254,RBM42,56,0.59110,27,-0.5919,41,0.09169,38,-0.0504,32,-0.3263,41,0.13301
ENSG00000126267,COX6B1,434,-0.1770,416,-0.2439,280,-0.8653,496,0.03931,592,0.38371,516,0.14092
ENSG00000205155,PSENEN,99,0.51292,23,-1.7369,48,-0.6658,79,0.13056,63,-0.2545,93,0.56898
ENSG00000004777,ARHGAP33,15,-1.6011,24,-0.9331,39,-0.1889,106,1.51409,30,-0.6769,51,0.32708
ENSG00000105290,APLP1,1068,0.84552,290,-1.2513,496,-0.4218,827,0.40686,484,-0.5186,723,0.25013
ENSG00000011600,TYROBP,88,2.11198,67,1.56133,18,-0.6560,3,-3.3688,16,-0.8866,13,-1.3879
ENSG00000205138,SDHAF1,27,-0.0910,13,-1.1439,14,-1.1235,18,-0.6700,32,0.20545,40,0.80660
ENSG00000239382,ALKBH6,17,-1.2860,16,-1.4300,15,-1.5043,48,0.28608,56,0.63509,51,0.56448
ENSG00000105270,CLIP3,160,-0.9420,206,-0.5475,292,0.00661,312,0.11734,225,-0.4607,399,0.75270
ENSG00000105258,POLR2I,236,0.56896,164,-0.0271,140,-0.2889,175,0.07626,175,0.08423,147,-0.2737
ENSG00000105254,TBCB,290,0.51908,92,-1.3056,212,-0.0018,264,0.36105,184,-0.2610,228,0.15803
ENSG00000126247,CAPNS1,172,-0.7421,133,-1.1323,242,-0.2037,403,0.64095,282,0.05330,319,0.33528
ENSG00000161281,COX7A1,101,0.44737,74,-0.0593,53,-0.5876,93,0.29946,112,0.72137,50,-0.8519
ENSG00000167635,ZNF146,93,1.90045,23,-0.5148,41,0.39955,22,-0.5792,18,-1.0343,25,-0.5075
ENSG00000186020,ZNF529,38,0.01091,10,-2.0502,80,1.27366,45,0.27989,27,-0.6043,38,0.02241
ENSG00000011332,DPF1,8,-2.6967,16,-1.6882,55,0.17585,68,0.53195,54,0.17014,62,0.55605
ENSG00000167642,SPINT2,70,-1.7239,79,-1.5377,220,0.04709,305,0.59442,176,-0.3475,299,0.80202
ENSG00000167641,PPP1R14A,927,4.55695,166,0.30414,45,-1.7111,22,-2.7621,17,-3.2601,14,-3.7374
ENSG00000167645,YIF1B,38,0.10963,18,-1.0987,41,0.21762,61,0.88473,29,-0.3889,36,-0.0056
ENSG00000099341,PSMD8,130,-0.4857,104,-0.8378,109,-0.7513,165,-0.1034,195,0.19147,229,0.61299
ENSG00000178982,EIF3K,222,0.02419,168,-0.4176,145,-0.6524,151,-0.5867,247,0.23045,263,0.41565
ENSG00000130402,ACTN4,259,2.54957,47,-0.5824,108,0.77913,43,-0.7277,26,-1.5753,33,-1.3279
ENSG00000104823,ECH1,154,1.11379,40,-1.0765,69,-0.2358,75,-0.1131,73,-0.1771,79,-0.0227
ENSG00000104824,HNRNPL,129,0.97307,55,-0.4233,72,-0.0151,71,-0.0229,69,-0.0939,62,-0.3135
ENSG00000068903,SIRT2,467,1.99805,141,-0.1546,144,-0.1267,114,-0.4888,115,-0.5402,101,-0.8489
ENSG00000128626,MRPS12,30,-0.5585,22,-1.0071,21,-1.0954,43,0.01897,52,0.37583,54,0.56431
ENSG00000179134,SAMD4B,97,1.42312,51,0.29348,53,0.34267,22,-1.0202,32,-0.5020,32,-0.5592
ENSG00000006712,PAF1,40,0.25191,28,-0.2987,38,0.19037,32,-0.1016,22,-0.7848,42,0.45564
ENSG00000063322,MED29,79,0.14560,59,-0.3151,72,0.01177,98,0.50269,59,-0.3527,74,0.05599
ENSG00000105193,RPS16,1221,1.72099,658,0.57940,586,0.38294,294,-0.7236,309,-0.7212,268,-1.0680
ENSG00000196235,SUPT5H,67,-0.0631,41,-0.8359,55,-0.3885,114,0.81102,39,-1.0214,92,0.63618
ENSG00000105197,TIMM50,41,-0.4674,14,-2.0675,23,-1.3410,104,1.05348,63,0.22094,65,0.32609
ENSG00000176396,EID2,41,-0.8902,14,-2.4923,46,-0.6888,107,0.65168,85,0.31163,90,0.51777
ENSG00000105202,FBL,68,0.73594,21,-1.1433,72,0.83311,40,-0.1145,28,-0.7520,45,0.06516
ENSG00000013275,PSMC4,107,0.85052,55,-0.2510,30,-1.1682,18,-1.9633,73,0.22114,75,0.33904
ENSG00000130758,MAP3K10,11,-1.9294,74,1.11806,36,-0.1109,43,0.18228,35,-0.1881,38,-0.0455
ENSG00000174521,TTC9B,54,-2.4643,158,-0.8491,94,-1.6386,379,0.55385,329,0.36622,367,0.71147
ENSG00000105223,PLD3,125,-2.8193,346,-1.3067,663,-0.2991,966,0.31106,761,-0.0909,1191,0.97980
ENSG00000090013,BLVRB,70,0.65246,46,-0.0578,40,-0.2495,11,-2.1604,43,-0.1658,57,0.43454
ENSG00000160460,SPTBN4,30,-1.5393,28,-1.6450,102,0.37779,102,0.38234,77,-0.0939,104,0.58947
ENSG00000105245,NUMBL,9,-2.8441,20,-1.6580,39,-0.6370,111,1.06869,42,-0.5960,90,1.02135
ENSG00000167578,RAB4B,58,-0.0093,21,-1.5673,36,-0.7490,51,-0.2332,57,-0.0530,83,0.81383
ENSG00000269858,EGLN2,44,-0.6347,43,-0.6810,89,0.48943,81,0.33404,70,0.11907,65,-0.0155
ENSG00000105323,HNRNPUL1,92,0.72592,33,-0.9258,84,0.57336,86,0.61222,39,-0.7394,54,-0.1980
ENSG00000142046,TMEM91,14,-1.5521,18,-1.1316,40,0.05629,36,-0.1138,24,-0.7997,63,1.26376
ENSG00000248098,BCKDHA,33,-0.1550,25,-0.5948,32,-0.1606,71,1.15752,37,0.06424,29,-0.4058
ENSG00000105372,RPS19,1467,1.43773,994,0.72750,863,0.48387,610,-0.0880,370,-0.9647,374,-1.0562
ENSG00000105404,RABAC1,227,-0.2567,131,-1.1150,262,-0.0309,240,-0.1715,229,-0.2748,361,0.71500
ENSG00000105409,ATP1A3,66,-3.2904,210,-1.5941,318,-0.9628,583,-0.0116,706,0.34957,899,1.05864
ENSG00000105737,GRIK5,26,-1.5838,46,-0.7385,87,0.29183,155,1.30036,40,-1.0453,88,0.41842
ENSG00000160570,DEDD2,28,-0.0423,17,-0.8004,15,-0.9756,26,-0.1334,31,0.14876,36,0.54719
ENSG00000105723,GSK3A,65,-0.5770,57,-0.7727,96,0.05532,49,-1.0084,72,-0.4700,143,1.05802
ENSG00000079432,CIC,47,-0.1567,26,-1.0733,99,1.08928,76,0.63575,38,-0.5679,48,-0.1624
ENSG00000079462,PAFAH1B3,27,-1.0812,29,-0.9389,104,1.11969,56,0.05240,61,0.23430,49,-0.2011
ENSG00000105429,MEGF8,17,-1.8379,47,-0.2774,45,-0.3477,50,-0.1806,71,0.46702,67,0.42002
ENSG00000167378,IRGQ,28,-0.9032,21,-1.3456,29,-0.8519,75,0.63933,51,0.00198,67,0.65367
ENSG00000131116,ZNF428,120,0.54016,66,-0.4346,90,0.07514,82,-0.0795,86,-0.0102,82,-0.0980
ENSG00000105767,CADM4,215,1.05176,105,-0.1600,71,-0.7745,93,-0.3463,89,-0.4742,127,0.20352
ENSG00000130204,TOMM40,40,-0.6683,28,-1.2470,34,-0.9554,31,-1.0575,66,0.13005,97,1.12502
ENSG00000130203,APOE,1471,0.94660,1123,0.47722,2832,2.25453,613,-0.5060,377,-1.3701,261,-2.1132
ENSG00000130208,APOC1,106,0.31608,127,0.61596,215,1.58138,90,0.04801,74,-0.2988,34,-1.7501
ENSG00000234906,APOC2,35,0.18839,37,0.26269,77,1.57475,48,0.70149,27,-0.2422,10,-2.0147
ENSG00000104853,CLPTM1,72,-1.1251,83,-0.9084,151,0.02403,160,0.12033,163,0.17847,181,0.45484
ENSG00000007047,MARK4,19,-1.6191,26,-1.1936,39,-0.5619,30,-0.9513,48,-0.2792,97,1.46408
ENSG00000012061,ERCC1,54,0.20730,38,-0.3421,46,-0.0586,54,0.22401,46,-0.0632,47,0.00975
ENSG00000125744,RTN2,12,-1.8890,27,-0.6727,27,-0.7006,72,0.90562,44,0.09006,50,0.41675
ENSG00000125743,SNRPD2,170,-0.3294,194,-0.1114,123,-0.8248,279,0.48148,259,0.41581,197,-0.1185
ENSG00000185800,DMWD,70,0.10665,29,-1.2603,55,-0.2917,92,0.56891,62,-0.0979,73,0.24450
ENSG00000125755,SYMPK,54,0.99178,12,-1.3569,42,0.53146,31,0.02931,33,0.15775,22,-0.6118
ENSG00000176182,MYPOP,4,-3.1956,25,-0.4428,23,-0.5761,26,-0.3769,57,1.06929,37,0.18457
ENSG00000104967,NOVA2,8,-2.9254,23,-1.4401,80,0.48514,116,1.12862,65,0.16146,60,0.00465
ENSG00000011485,PPP5C,75,-0.6257,45,-1.3895,84,-0.4423,105,-0.0962,109,-0.0302,158,0.83809
ENSG00000277531,PNMA8C,49,-0.9740,9,-3.3885,68,-0.4714,213,1.47667,80,-0.2399,108,0.37149
ENSG00000182013,PNMA8A,79,-1.8009,106,-1.3584,200,-0.3747,469,1.04845,227,-0.2045,325,0.57480
ENSG00000204851,PNMA8B,48,-2.3119,84,-1.4873,133,-0.7907,249,0.20686,211,-0.0682,346,1.14517
ENSG00000160014,CALM3,342,-2.3356,651,-1.3773,1119,-0.5448,1328,-0.2748,2040,0.49991,2219,0.82432
ENSG00000197380,DACT3,54,-0.3103,54,-0.3060,23,-1.5705,101,0.72478,98,0.79729,53,-0.4114
ENSG00000090372,STRN4,25,-0.9891,18,-1.4605,58,0.30934,96,1.19239,44,-0.1374,48,0.00959
ENSG00000042753,AP2S1,75,-1.7750,106,-1.2680,157,-0.6654,233,-0.0349,307,0.48564,321,0.69812
ENSG00000160007,ARHGAP35,104,-0.5994,104,-0.5936,194,0.41027,131,-0.2357,137,-0.1832,185,0.46191
ENSG00000130748,TMEM160,146,-1.0356,295,0.07049,257,-0.1535,234,-0.3009,364,0.48659,295,0.09086
ENSG00000142230,SAE1,28,-1.3600,31,-1.2139,42,-0.7595,98,0.60074,65,-0.1011,95,0.79177
ENSG00000257704,INAFM1,18,-1.9974,52,-0.4070,26,-1.4689,44,-0.6508,75,0.22452,104,1.09393
ENSG00000105419,MEIS3,21,-2.1165,30,-1.5962,135,0.75658,162,1.08490,54,-0.7981,105,0.45825
ENSG00000118160,SLC8A2,20,-2.5032,29,-1.9892,102,-0.0725,162,0.70631,83,-0.4350,159,0.98731
ENSG00000105402,NAPA,117,-1.0606,98,-1.3336,162,-0.5628,162,-0.5655,330,0.70022,293,0.55365
ENSG00000105373,NOP53,213,1.65384,119,0.57861,133,0.78059,39,-1.1732,66,-0.4169,39,-1.4486
ENSG00000178980,SELENOW,1158,-0.0061,1040,-0.1788,634,-0.9523,1137,-0.0346,1397,0.35182,1231,0.12732
ENSG00000105438,KDELR1,68,0.79665,15,-1.5584,42,-0.0223,27,-0.6730,17,-1.5102,64,1.04294
ENSG00000142235,LMTK3,7,-3.5056,17,-2.2434,86,0.22934,142,1.10292,65,-0.2468,96,0.59258
ENSG00000063177,RPL18,1177,1.36564,518,-0.0568,838,0.74830,615,0.22320,358,-0.7154,322,-1.0000
ENSG00000105516,DBP,9,-2.2747,32,-0.3544,56,0.55171,46,0.24457,38,-0.0813,46,0.35034
ENSG00000063180,CA11,68,-1.7797,213,-0.0271,294,0.50319,304,0.56277,205,-0.1021,221,0.03677
ENSG00000104805,NUCB1,46,-0.7919,36,-1.1732,42,-0.9445,90,0.25695,71,-0.1303,111,0.89725
ENSG00000087086,FTL,3587,1.56767,1925,0.44118,2471,0.87262,976,-0.6535,841,-0.9767,875,-1.0188
ENSG00000183207,RUVBL2,78,0.29129,29,-1.2623,46,-0.5402,89,0.49771,76,0.29229,65,-0.0253
ENSG00000104852,SNRNP70,99,0.34136,41,-1.0576,81,0.00546,114,0.58189,47,-0.9102,98,0.44843
ENSG00000104863,LIN7B,17,-2.0484,31,-1.2092,34,-1.0675,73,0.13801,120,1.21380,69,0.06617
ENSG00000177380,PPFIA3,22,-2.4083,50,-1.1751,94,-0.2028,148,0.54563,127,0.33739,130,0.45721
ENSG00000104888,SLC17A7,167,-3.1116,432,-1.7124,1078,-0.3086,2122,0.81629,977,-0.5190,2002,1.06170
ENSG00000104872,PIH1D1,43,-0.1381,44,-0.1185,33,-0.5501,38,-0.3244,58,0.40544,50,0.11197
ENSG00000142541,RPL13A,2303,1.60583,1379,0.66207,1261,0.50836,647,-0.5739,551,-0.9084,553,-1.0115
ENSG00000142534,RPS11,1445,1.31928,996,0.64937,889,0.45535,430,-0.7152,525,-0.4504,422,-0.9261
ENSG00000142546,NOSIP,33,-0.1666,38,0.05176,32,-0.2585,54,0.60924,46,0.40548,28,-0.5406
ENSG00000126461,SCAF1,31,-0.7433,32,-0.6634,57,0.22502,65,0.45642,49,-0.0216,54,0.19400
ENSG00000126457,PRMT1,81,-0.4451,74,-0.5863,81,-0.4298,43,-1.3870,110,0.05304,154,0.88386
ENSG00000169169,CPT1C,18,-2.0803,33,-1.1965,36,-1.0714,74,0.06151,69,-0.0531,114,1.18557
ENSG00000196961,AP2A1,35,-1.3877,27,-1.7870,91,0.10784,76,-0.1890,78,-0.1684,128,0.99552
ENSG00000104973,MED25,71,0.99293,18,-1.1954,35,-0.1725,59,0.67958,19,-1.2187,44,0.25098
ENSG00000104960,PTOV1,207,0.12490,113,-0.8351,171,-0.1886,296,0.72278,144,-0.5102,218,0.27920
ENSG00000204673,AKT1S1,37,0.06636,33,-0.1101,39,0.14923,27,-0.4459,39,0.15876,35,-0.0030
ENSG00000104946,TBC1D17,56,0.29631,50,0.10166,38,-0.3349,39,-0.3074,28,-0.8722,61,0.60363
ENSG00000131408,NR1H2,48,0.71057,32,0.02481,25,-0.3572,31,-0.0376,46,0.76277,18,-1.0603
ENSG00000161671,EMC10,191,1.44847,31,-1.5119,109,0.44230,73,-0.2038,65,-0.4553,72,-0.3051
ENSG00000161677,JOSD2,62,0.97129,23,-0.6750,17,-1.0646,23,-0.6566,39,0.21550,37,0.11702
ENSG00000131409,LRRC4B,67,-0.6514,51,-1.0512,107,0.09877,118,0.25849,98,-0.0560,123,0.44914
ENSG00000169035,KLK7,0,-6.8025,23,-0.7575,94,1.57815,103,1.76468,8,-2.4034,35,-0.1618
ENSG00000105379,ETFB,158,0.77982,160,0.80490,70,-0.5440,39,-1.4358,100,0.00924,88,-0.2388
ENSG00000105568,PPP2R1A,227,-1.4689,216,-1.5443,544,-0.1204,433,-0.4827,612,0.08095,876,0.99072
ENSG00000179820,MYADM,26,-0.4446,19,-0.8799,12,-1.6262,41,0.30307,30,-0.2356,50,0.91037
ENSG00000126583,PRKCG,18,-4.0580,83,-1.8745,176,-0.7438,316,0.19200,256,-0.1701,475,1.36356
ENSG00000142408,CACNG8,16,-2.4433,49,-0.7807,110,0.51640,65,-0.3470,52,-0.7541,127,1.13681
ENSG00000170906,NDUFA3,390,-0.5286,456,-0.2829,398,-0.4994,333,-0.7755,772,0.68818,592,0.18595
ENSG00000105619,TFPT,41,-0.5605,76,0.42208,31,-1.0136,64,0.14055,79,0.56664,53,-0.2109
ENSG00000105618,PRPF31,76,0.67702,29,-0.8537,43,-0.2738,47,-0.1185,56,0.17051,50,-0.0316
ENSG00000125505,MBOAT7,58,-2.0131,64,-1.8488,212,-0.0193,328,0.70678,138,-0.7746,332,1.08123
ENSG00000170889,RPS9,1145,1.58919,688,0.65326,604,0.43206,369,-0.3722,311,-0.7118,253,-1.1730
ENSG00000167614,TTYH1,468,1.04544,289,0.21457,733,1.92045,188,-0.4748,156,-0.8494,97,-1.7725
ENSG00000125503,PPP1R12C,32,-1.2837,71,-0.0567,59,-0.3702,51,-0.5858,72,-0.0637,103,0.79272
ENSG00000129990,SYT5,12,-3.8479,61,-1.5291,123,-0.4599,347,1.28760,148,-0.1988,214,0.61370
ENSG00000105063,PPP6R1,25,-1.0610,49,-0.0368,63,0.36234,24,-1.1364,50,-0.0138,64,0.54650
