"","top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
"766",166,"enrichment","OPC","OPHN1",12.7011357487002,2.31280467170578e-28,2.73564285914306e-26,20507,3.08989019872333,"ENSG00000079482"
"767",167,"enrichment","OPC","GLCCI1",12.6829524982851,2.65129126837303e-28,3.1183951682392e-26,7862,2.21153373810691,"ENSG00000106415"
"768",168,"enrichment","OPC","GPNMB",12.679008188044,2.73100789681621e-28,3.19421124736001e-26,7919,5.0641109568548,"ENSG00000136235"
"769",169,"enrichment","OPC","INSC",12.6767599422192,2.77751214636241e-28,3.23055523868019e-26,11405,3.84167433577845,"ENSG00000188487"
"770",170,"enrichment","OPC","SMOC1",12.6487677861691,3.427194129686e-28,3.96418432591746e-26,14268,6.26084674604214,"ENSG00000198732"
"771",171,"enrichment","OPC","ENSG00000268555",12.6346707982411,3.80974880590494e-28,4.38246708793549e-26,18243,3.8284588220908,"ENSG00000268555"
"772",172,"enrichment","OPC","TNR",12.6278326882904,4.01038596519466e-28,4.58805686160193e-26,1521,6.90032283751203,"ENSG00000116147"
"773",173,"enrichment","OPC","ASCL1",12.6268294974555,4.04069480039801e-28,4.59760795332243e-26,13158,4.9445159334537,"ENSG00000139352"
"774",174,"enrichment","OPC","FMO3",12.6196276067597,4.26509932343152e-28,4.82670915866823e-26,1487,4.02911799919954,"ENSG00000007933"
"775",175,"enrichment","OPC","OLIG2",12.6060128756544,4.72386386807567e-28,5.31714053451787e-26,19598,5.99127872461421,"ENSG00000205927"
"776",176,"enrichment","OPC","HAS2-AS1",12.6004484056863,4.92525514294375e-28,5.51417869907328e-26,9417,4.25666495708498,"ENSG00000248690"
"777",177,"enrichment","OPC","ENSG00000272159",12.5593347350608,6.70426854158393e-28,7.46598756311709e-26,9034,2.96504600473463,"ENSG00000272159"
"778",178,"enrichment","OPC","DBX2",12.5151960759749,9.33345480183749e-28,1.03293208927463e-25,12694,5.06807695439438,"ENSG00000185610"
"779",179,"enrichment","OPC","ENSG00000251670",12.5146155632155,9.37414486827376e-28,1.03293208927463e-25,6571,4.33989858385915,"ENSG00000251670"
"780",180,"enrichment","OPC","TMEM100",12.5102124297975,9.68859488788997e-28,1.06199174121919e-25,16965,4.54612885952504,"ENSG00000166292"
"781",181,"enrichment","OPC","ENSG00000286778",12.4563898322048,1.44991553111535e-27,1.58101206038703e-25,2898,6.95235728193036,"ENSG00000286778"
"782",182,"enrichment","OPC","SOX4",12.4328993571791,1.72867327984117e-27,1.87520745009092e-25,6810,4.37701574568972,"ENSG00000124766"
"783",183,"enrichment","OPC","ENSG00000248529",12.3845509676327,2.48207662573438e-27,2.65232964757565e-25,5865,4.77888299446987,"ENSG00000248529"
"784",184,"enrichment","OPC","OLIG1",12.3838688153665,2.49477244982308e-27,2.65232964757565e-25,19599,5.96641812885841,"ENSG00000184221"
"785",185,"enrichment","OPC","CACNG4",12.3838167622841,2.49574388886322e-27,2.65232964757565e-25,17083,6.02795720831807,"ENSG00000075461"
"786",186,"enrichment","OPC","UPF3A",12.3506299708295,3.19866574604723e-27,3.38218515450732e-25,13875,1.56720021083068,"ENSG00000169062"
"787",187,"enrichment","OPC","ENSG00000236494",12.299836058908,4.67527439025547e-27,4.89407723171943e-25,7991,2.98851059240324,"ENSG00000236494"
"788",188,"enrichment","OPC","ENSG00000287209",12.2839735914843,5.26329419074206e-27,5.48220533220775e-25,17530,4.38207038160243,"ENSG00000287209"
"789",189,"enrichment","OPC","C1QL2",12.2528205962863,6.64149390855932e-27,6.81599590537245e-25,2796,4.59009527701121,"ENSG00000144119"
"790",190,"enrichment","OPC","ENSG00000253361",12.2401640760279,7.29941197348956e-27,7.45465800375499e-25,9036,4.3862670973299,"ENSG00000253361"
"791",191,"enrichment","OPC","FZD9",12.2311244435393,7.80875549350538e-27,7.93612160252566e-25,8171,3.64788393051124,"ENSG00000188763"
"792",192,"enrichment","OPC","NMT1",12.2263120794247,8.09422131412013e-27,8.18650325760478e-25,16841,1.87007346940023,"ENSG00000136448"
"793",193,"enrichment","OPC","AK4P3",12.1682368137264,1.24811879527977e-26,1.25627957201814e-24,12647,3.38194040951814,"ENSG00000233381"
"794",194,"enrichment","OPC","PRKG2-AS1",12.1659366782786,1.26970063182697e-26,1.27188767597748e-24,5126,3.18169260611564,"ENSG00000251059"
"795",195,"enrichment","OPC","SULF2",12.1594441805448,1.33264858754958e-26,1.32858718233038e-24,19356,4.9526159066817,"ENSG00000196562"
"796",196,"enrichment","OPC","AFAP1L2",12.1516810313373,1.41201613859844e-26,1.40104122643113e-24,11097,5.54125965532082,"ENSG00000169129"
"797",197,"enrichment","OPC","ENSG00000271811",12.0782804877241,2.43906122365234e-26,2.40641891330498e-24,1484,4.82816931337364,"ENSG00000271811"
"798",198,"enrichment","OPC","AGAP1",12.0777747892299,2.44825768310069e-26,2.40641891330498e-24,3444,2.86595652634207,"ENSG00000157985"
"799",199,"enrichment","OPC","SUSD5",12.072665424684,2.54313754738925e-26,2.4879966211281e-24,3693,5.23806225177994,"ENSG00000173705"
"800",200,"enrichment","OPC","KAT2B",12.0520547407079,2.9645962595007e-26,2.8868273157631e-24,3646,3.16797992947613,"ENSG00000114166"
"801",1,"enrichment","Oligo","ENSG00000289845",43.543605725053,4.65277885444413e-113,9.74105780966423e-109,18338,5.0989112421929,"ENSG00000289845"
"802",2,"enrichment","Oligo","ENSG00000260042",42.2151735991925,2.63038952918749e-110,2.75349175915347e-106,15808,5.86419909807481,"ENSG00000260042"
"803",3,"enrichment","Oligo","ENSG00000287174",40.0318212770304,1.23587643108273e-105,8.62476965371601e-102,5042,4.1153446866138,"ENSG00000287174"
"804",4,"enrichment","Oligo","LINC02473",36.9559735204425,1.01776541560156e-98,5.32698418525855e-95,4901,6.537037063612,"ENSG00000261121"
"805",5,"enrichment","Oligo","LINC01222",35.3804053497594,5.1472851352526e-95,2.15527123183297e-91,1626,5.39043814547093,"ENSG00000233410"
"806",6,"enrichment","Oligo","ENSG00000258214",33.0961476966639,1.9424793009828e-89,5.80967809219656e-86,12923,4.45791698606129,"ENSG00000258214"
"807",7,"enrichment","Oligo","HAGLR",32.7710503991664,1.266677990377e-88,3.31489630081661e-85,3067,6.00111022170381,"ENSG00000224189"
"808",8,"enrichment","Oligo","ENSG00000289279",32.31677852912,1.77563511263383e-87,4.13052185756688e-84,3740,7.42899176069852,"ENSG00000289279"
"809",9,"enrichment","Oligo","ENSG00000228392",32.1822019608751,3.89981367059062e-87,8.16464990074852e-84,10189,5.14416780613978,"ENSG00000228392"
"810",10,"enrichment","Oligo","ENSG00000286541",31.5811764090504,1.34349562032645e-85,2.55703857337769e-82,1628,6.61188963249085,"ENSG00000286541"
"811",11,"enrichment","Oligo","LAMP2",31.3764819464427,4.52863871790305e-85,7.90096501650152e-82,20721,3.31726948413169,"ENSG00000005893"
"812",12,"enrichment","Oligo","ENSG00000229494",31.3107902888473,6.69553648995624e-85,1.07829039964403e-81,2561,5.26809611293425,"ENSG00000229494"
"813",13,"enrichment","Oligo","ENSG00000261696",31.2842628531094,7.84194082803717e-85,1.1727062369699e-81,9681,4.36779950460083,"ENSG00000261696"
"814",14,"enrichment","Oligo","TMEM165",31.1299601122766,1.96965732238081e-84,2.74911638009098e-81,5021,3.60697910994375,"ENSG00000134851"
"815",15,"enrichment","Oligo","ENSG00000261710",30.3354420350839,2.36251699603722e-82,2.90950916641383e-79,9504,3.93025247358257,"ENSG00000261710"
"816",16,"enrichment","Oligo","ENSG00000283462",30.149914817999,7.30429995572407e-82,8.49571243739106e-79,6090,6.14245913835457,"ENSG00000283462"
"817",17,"enrichment","Oligo","FFAR1",30.1404781743509,7.73678548338172e-82,8.52512320421472e-79,18340,4.81002684464898,"ENSG00000126266"
"818",18,"enrichment","Oligo","LINC01978",30.0650832085546,1.22553114396922e-81,1.28288600150698e-78,17250,5.31693133423176,"ENSG00000262188"
"819",19,"enrichment","Oligo","ENSG00000253924",29.8027952811363,6.10386838622181e-81,6.0852661206638e-78,9087,4.33476316522016,"ENSG00000253924"
"820",20,"enrichment","Oligo","TRPV5",29.7583027140404,8.02133863598777e-81,7.63339753104727e-78,8675,5.28428983243287,"ENSG00000127412"
"821",21,"enrichment","Oligo","IFNA2",29.7103558728336,1.07700253074956e-80,9.42590521518316e-78,9680,4.11890218804279,"ENSG00000188379"
"822",22,"enrichment","Oligo","PXK",29.7098226411156,1.0805393827111e-80,9.42590521518316e-78,3983,3.91962476375658,"ENSG00000168297"
"823",23,"enrichment","Oligo","SLC44A1",29.6402126309527,1.6582418556084e-80,1.34399100084564e-77,10058,4.21823661844748,"ENSG00000070214"
"824",24,"enrichment","Oligo","LINC01792",29.6391549942276,1.66907556467265e-80,1.34399100084564e-77,3205,7.49926723745619,"ENSG00000237166"
"825",25,"enrichment","Oligo","TRPV6",29.2693463197207,1.64053864885287e-79,1.27208582045865e-76,8674,4.21079906881166,"ENSG00000165125"
"826",26,"enrichment","Oligo","HOXD1",29.2480646321199,1.87208103223647e-79,1.39978173181795e-76,3068,4.64514032066063,"ENSG00000128645"
"827",27,"enrichment","Oligo","ENSG00000287801",28.903047148261,1.60420964652658e-78,1.15812872964416e-75,19545,6.40615783079335,"ENSG00000287801"
"828",28,"enrichment","Oligo","NIPAL4",28.6751880508585,6.68177847287254e-78,4.66299047026865e-75,6492,5.66502204364158,"ENSG00000172548"
"829",29,"enrichment","Oligo","GPR62",28.4858942045185,2.19670077484362e-77,1.48355249748793e-74,3917,5.5647410956451,"ENSG00000180929"
"830",30,"enrichment","Oligo","LINC00706",28.3135083087861,6.51868563936851e-77,4.26485007955685e-74,10451,5.42569590322705,"ENSG00000281186"
"831",31,"enrichment","Oligo","MAN2A1",28.2939962661297,7.37445366268597e-77,4.67853217824223e-74,6103,3.60606216910697,"ENSG00000112893"
"832",32,"enrichment","Oligo","LPGAT1",28.2806061732417,8.02608760745395e-77,4.94218147498988e-74,1746,3.07132765156528,"ENSG00000123684"
"833",33,"enrichment","Oligo","CPB1",28.107726712357,2.39973393003133e-76,1.39557859886488e-73,4412,6.33634937627442,"ENSG00000153002"
"834",34,"enrichment","Oligo","LINC01299",28.0553648334817,3.3461847346028e-76,1.89339793523363e-73,9148,6.52932382554028,"ENSG00000254081"
"835",35,"enrichment","Oligo","PSEN1",27.9346976600695,7.20862068279706e-76,3.97157059513261e-73,14295,2.74110400394094,"ENSG00000080815"
"836",36,"enrichment","Oligo","ENSG00000240687",27.8176127568078,1.52059515274994e-75,8.16286669691608e-73,2067,6.39495496997625,"ENSG00000240687"
"837",37,"enrichment","Oligo","ENSG00000289314",27.6499781420788,4.4403931437518e-75,2.32410177143969e-72,5408,6.04917750698485,"ENSG00000289314"
"838",38,"enrichment","Oligo","ENSG00000241345",27.5606240819976,7.87264344267659e-75,4.02004056380188e-72,8541,7.41207075639133,"ENSG00000241345"
"839",39,"enrichment","Oligo","ENSG00000226764",27.5062163145533,1.11626231894817e-74,5.56430188321403e-72,2102,4.98074303101969,"ENSG00000226764"
"840",40,"enrichment","Oligo","CLCA4",27.3603820618174,2.85121881420298e-74,1.38821202544543e-71,842,6.85184928373818,"ENSG00000016602"
"841",41,"enrichment","Oligo","S1PR5",27.2736001748462,4.98805776779099e-74,2.37340857787437e-71,17969,5.97920613029084,"ENSG00000180739"
"842",42,"enrichment","Oligo","TMEM125",26.7558523810772,1.43096489823717e-72,6.65748469099854e-70,556,6.16179550208957,"ENSG00000179178"
"843",43,"enrichment","Oligo","PLP1",26.6258716948184,3.34104120273761e-72,1.52060953522858e-69,20644,6.62716268897462,"ENSG00000123560"
"844",44,"enrichment","Oligo","FRYL",26.559257262098,5.16377438244232e-72,2.30018681852792e-69,4996,2.75751156896253,"ENSG00000075539"
"845",45,"enrichment","Oligo","FOLH1",26.5517772938012,5.42268442846591e-72,2.36519419154921e-69,11592,7.52540984370758,"ENSG00000086205"
"846",46,"enrichment","Oligo","ENSG00000286515",26.4646266647187,9.59386602405521e-72,4.09912610366571e-69,2821,4.09893214924818,"ENSG00000286515"
"847",47,"enrichment","Oligo","ENSG00000268170",26.3980055170411,1.48485911154755e-71,6.21740207187191e-69,8677,3.83254631041622,"ENSG00000268170"
"848",48,"enrichment","Oligo","KLK6",26.3394531995632,2.18073376574157e-71,8.95212590579717e-69,18762,6.78662802617922,"ENSG00000167755"
"849",49,"enrichment","Oligo","PACRG-AS1",26.325158692674,2.39541644288434e-71,9.64431512465896e-69,7721,5.72910110409212,"ENSG00000281692"
"850",50,"enrichment","Oligo","CLDND1",25.9475777290987,2.88777170988189e-70,1.14072431166202e-67,4087,4.35665158018744,"ENSG00000080822"
"851",51,"enrichment","Oligo","PLAC9P1",25.9099693973599,3.70406896825741e-70,1.43608125776735e-67,2845,5.91531391765589,"ENSG00000291116"
"852",52,"enrichment","Oligo","PIK3C2B",25.6996398169049,1.49540413988252e-69,5.65593829976088e-67,1685,2.80663082929046,"ENSG00000133056"
"853",53,"enrichment","Oligo","PDE8A",25.6978941420178,1.51286083677211e-69,5.65593829976088e-67,15159,2.97858981072844,"ENSG00000073417"
"854",54,"enrichment","Oligo","ZFYVE16",25.6273008702721,2.41973098505466e-69,8.88762945668499e-67,5981,2.52838377877005,"ENSG00000039319"
"855",55,"enrichment","Oligo","TMEM235",25.4570545093393,7.52985947730572e-69,2.71801962098056e-66,17233,7.21060546314921,"ENSG00000204278"
"856",56,"enrichment","Oligo","ENSG00000225140",25.349227260744,1.54833318380511e-68,5.49422093832946e-66,10406,5.44886528056282,"ENSG00000225140"
"857",57,"enrichment","Oligo","SEPTIN7",25.3162820516862,1.93040182485184e-68,6.73581543418303e-66,8004,2.89597436557067,"ENSG00000122545"
"858",58,"enrichment","Oligo","ENSG00000288537",25.2538181567427,2.93369356099344e-68,9.90642070854172e-66,10188,4.04693161982198,"ENSG00000288537"
"859",59,"enrichment","Oligo","GJB1",25.0494239063953,1.15792158636501e-67,3.84797560827585e-65,20526,6.28006508025948,"ENSG00000169562"
"860",60,"enrichment","Oligo","NKX6-2",25.0032481462541,1.58015408454847e-67,5.1690790490792e-65,11207,7.23339439690935,"ENSG00000148826"
"861",61,"enrichment","Oligo","ENSG00000257869",24.9778566518983,1.87497259362284e-67,6.03914249539814e-65,13989,4.19780163976103,"ENSG00000257869"
"862",62,"enrichment","Oligo","ENSG00000286810",24.7649705351018,7.89366767330777e-67,2.46659442400554e-64,10544,4.5476046218897,"ENSG00000286810"
"863",63,"enrichment","Oligo","MBP",24.7111550919019,1.13626955801743e-66,3.44767238647143e-64,17673,4.97603843263534,"ENSG00000197971"
"864",64,"enrichment","Oligo","TMEM144",24.6543797756489,1.6693811148291e-66,4.99288043143743e-64,5477,5.97617341878187,"ENSG00000164124"
"865",65,"enrichment","Oligo","ENSG00000286992",24.6010029585668,2.39766344990975e-66,7.0700678855367e-64,12227,6.29589546712857,"ENSG00000286992"
"866",66,"enrichment","Oligo","LINC00940",24.4075316501053,8.93290124774539e-66,2.59748917392774e-63,12358,3.8875528491355,"ENSG00000235049"
"867",67,"enrichment","Oligo","DICER1",24.2678157329179,2.31605183410269e-65,6.55254881064513e-63,14461,1.76350780961892,"ENSG00000100697"
"868",68,"enrichment","Oligo","ENSG00000289622",24.2284840177958,3.02981134822437e-65,8.45761738485671e-63,8821,4.12050618872508,"ENSG00000289622"
"869",69,"enrichment","Oligo","ANAPC5",24.1894903365723,3.95514634899997e-65,1.08953873635083e-62,13342,1.76742894630746,"ENSG00000089053"
"870",70,"enrichment","Oligo","LINC03010",24.130447097087,5.92351681187675e-65,1.61058114251236e-62,8767,4.40367202013523,"ENSG00000218672"
"871",71,"enrichment","Oligo","DMRT2",24.0022572283541,1.42585937252267e-64,3.82715279783776e-62,9594,4.94746314278619,"ENSG00000173253"
"872",72,"enrichment","Oligo","ST18",23.9985381823211,1.46270881339989e-64,3.87636350852405e-62,9086,7.44058047169476,"ENSG00000147488"
"873",73,"enrichment","Oligo","TMEM88B",23.9674453139039,1.81063342902363e-64,4.73842768375483e-62,35,7.11902672819749,"ENSG00000205116"
"874",74,"enrichment","Oligo","LINC00351",23.9151385617125,2.59327452581978e-64,6.70281425587198e-62,13744,4.82306998424531,"ENSG00000226317"
"875",75,"enrichment","Oligo","LINC01992",23.7848205329472,6.35612500763692e-64,1.62282723365715e-61,16536,5.685944884136,"ENSG00000260019"
"876",76,"enrichment","Oligo","TRIM59",23.748381379638,8.17000430925374e-64,2.06080976166911e-61,4489,7.04060517720435,"ENSG00000213186"
"877",77,"enrichment","Oligo","CTNNA3",23.7109245889058,1.05772067490211e-63,2.63624286306553e-61,10730,5.69468659918973,"ENSG00000183230"
"878",78,"enrichment","Oligo","MOBP",23.669875580372,1.40398073742797e-63,3.45808714338729e-61,3738,7.58056335996105,"ENSG00000168314"
"879",79,"enrichment","Oligo","PTBP2",23.5228330951004,3.87850175562277e-63,9.33336928226647e-61,908,1.93949078230927,"ENSG00000117569"
"880",80,"enrichment","Oligo","ENSG00000222044",23.5009157584099,4.5137833310424e-63,1.07387008884891e-60,20026,3.96122427168988,"ENSG00000222044"
"881",81,"enrichment","Oligo","LINC01608",23.4587804764302,6.04307537896712e-63,1.42154860824782e-60,9382,7.97176999305151,"ENSG00000253877"
"882",82,"enrichment","Oligo","OPALIN",23.3952808040546,9.38435572320384e-63,2.18300968245551e-60,10954,7.31173833374346,"ENSG00000197430"
"883",83,"enrichment","Oligo","CARNS1",23.1911594613151,3.87521593181255e-62,8.91555173059642e-60,11844,6.8442360917123,"ENSG00000172508"
"884",84,"enrichment","Oligo","ENSG00000289591",23.1780678268879,4.24494574810688e-62,9.66002001982236e-60,20804,7.54627946021946,"ENSG00000289591"
"885",85,"enrichment","Oligo","CD22",23.1196543858821,6.37627458392371e-62,1.43541596439814e-59,18339,7.5033499404507,"ENSG00000012124"
"886",86,"enrichment","Oligo","CERCAM",22.9015031508949,2.92440566793348e-61,6.51333585785696e-59,10235,6.10086040846403,"ENSG00000167123"
"887",87,"enrichment","Oligo","SH3TC2-DT",22.8944840658386,3.07158146380836e-61,6.7691188975044e-59,6421,6.98805482961566,"ENSG00000250072"
"888",88,"enrichment","Oligo","KEL",22.8794573286298,3.41210874509505e-61,7.44124048826146e-59,8676,5.87172185937619,"ENSG00000197993"
"889",89,"enrichment","Oligo","SECISBP2L",22.8406370570928,4.47752706105552e-61,9.66407284023281e-59,14815,2.3713026708019,"ENSG00000138593"
"890",90,"enrichment","Oligo","IP6K3",22.811881931144,5.4765337546592e-61,1.16996643558719e-58,7034,5.66102907595597,"ENSG00000161896"
"891",91,"enrichment","Oligo","ENSG00000284377",22.7782686741973,6.931152233791e-61,1.46576366834998e-58,20805,5.6067195669065,"ENSG00000284377"
"892",92,"enrichment","Oligo","FNIP1",22.5186886266862,4.29334016496489e-60,8.89954155383218e-58,6207,1.45717656514546,"ENSG00000217128"
"893",93,"enrichment","Oligo","LINC01445",22.4751885075369,5.83252853588799e-60,1.19715507281717e-57,8095,6.43944849250949,"ENSG00000231427"
"894",94,"enrichment","Oligo","SH3TC2",22.4640072952324,6.3106571314963e-60,1.28271764762142e-57,6420,6.89714219806758,"ENSG00000169247"
"895",95,"enrichment","Oligo","MOG",22.4142958542425,8.95949803723875e-60,1.80361587411183e-57,6891,7.11325059261908,"ENSG00000204655"
"896",96,"enrichment","Oligo","MAG",22.353306846149,1.37783229518479e-59,2.74726637447511e-57,18337,6.93168835932052,"ENSG00000105695"
"897",97,"enrichment","Oligo","ACP7",22.2955626546338,2.07176407410311e-59,4.0919294957946e-57,18446,4.94213602549769,"ENSG00000183760"
"898",98,"enrichment","Oligo","FAM107B",22.2337941053842,3.20640614577674e-59,6.27376813719457e-57,10493,5.0610463839047,"ENSG00000065809"
"899",99,"enrichment","Oligo","PIP4K2A",22.1313061696253,6.6247003401195e-59,1.28421042889576e-56,10545,3.86014510902219,"ENSG00000150867"
"900",100,"enrichment","Oligo","TF",22.1180741995274,7.27600684351328e-59,1.39752733280545e-56,4332,5.88384756167731,"ENSG00000091513"
"901",101,"enrichment","Oligo","ENSG00000286279",21.997263519769,1.71454099845115e-58,3.26323912214303e-56,12922,7.34634133281474,"ENSG00000286279"
"902",102,"enrichment","Oligo","ENSG00000290905",21.9605096549544,2.226096685285e-58,4.19869911739881e-56,3204,4.32147552701952,"ENSG00000290905"
"903",103,"enrichment","Oligo","ENSG00000286558",21.9213686298289,2.94022123003459e-58,5.49611354214323e-56,5478,6.62946993730337,"ENSG00000286558"
"904",104,"enrichment","Oligo","LINC02882",21.8958444969542,3.52548981612881e-58,6.53182785756396e-56,13007,7.130513605332,"ENSG00000251138"
"905",105,"enrichment","Oligo","CNDP1",21.8757589487202,4.06708358262843e-58,7.46916332332533e-56,17660,7.07856482644535,"ENSG00000150656"
"906",106,"enrichment","Oligo","DMBT1",21.8064069854187,6.66397800375318e-58,1.21319168249197e-55,11151,3.83229769350933,"ENSG00000187908"
"907",107,"enrichment","Oligo","SIK3",21.7358435533406,1.10198762198119e-57,1.98889765981019e-55,12167,2.7220983979094,"ENSG00000160584"
"908",108,"enrichment","Oligo","GIPR",21.6554684778891,1.95567024344755e-57,3.49947967665111e-55,18605,5.11157333938798,"ENSG00000010310"
"909",109,"enrichment","Oligo","RFFL",21.6451724393721,2.10489722243763e-57,3.73458713974189e-55,16650,3.12863863084432,"ENSG00000092871"
"910",110,"enrichment","Oligo","ENSG00000290891",21.548527575424,4.20000909722346e-57,7.38919247558575e-55,6873,3.70679591140555,"ENSG00000290891"
"911",111,"enrichment","Oligo","TYMSOS",21.4109854733964,1.1246609081885e-56,1.96215839781954e-54,17342,6.15801215384818,"ENSG00000176912"
"912",112,"enrichment","Oligo","ENSG00000287185",21.3098849121787,2.32298078710998e-56,4.01933270734996e-54,8948,4.41445141373598,"ENSG00000287185"
"913",113,"enrichment","Oligo","NT5DC1",21.2501304018147,3.56838021240053e-56,6.12357443662439e-54,7455,2.69877947305511,"ENSG00000178425"
"914",114,"enrichment","Oligo","ENPP2",21.2264627013375,4.23017909360741e-56,7.20024630111908e-54,9406,6.38487124396967,"ENSG00000136960"
"915",115,"enrichment","Oligo","ENSG00000253154",21.1978214887294,5.19767667324943e-56,8.77569022831855e-54,9258,5.11137932356443,"ENSG00000253154"
"916",116,"enrichment","Oligo","DLG1",21.141742946048,7.78152744837404e-56,1.30331246927327e-53,4713,2.66091363372119,"ENSG00000075711"
"917",117,"enrichment","Oligo","SLC45A3",21.0930584733338,1.10493103750498e-55,1.83593938104796e-53,1699,5.88016385076305,"ENSG00000158715"
"918",118,"enrichment","Oligo","ZDHHC20",21.0736552963394,1.27073238605532e-55,2.0948073412956e-53,13475,2.29144187593527,"ENSG00000180776"
"919",119,"enrichment","Oligo","ENSG00000285712",21.0576239013947,1.42637984038758e-55,2.33302252643394e-53,10629,4.89532192272624,"ENSG00000285712"
"920",120,"enrichment","Oligo","HPN-AS1",21.0403652182755,1.61536859802552e-55,2.62165557893506e-53,18326,6.49908115171815,"ENSG00000227392"
"921",121,"enrichment","Oligo","ENSG00000236854",20.9740243078085,2.60684545811402e-55,4.13461488720267e-53,2249,5.08481842132532,"ENSG00000236854"
"922",122,"enrichment","Oligo","ZNF638",20.9571474130145,2.94458006596741e-55,4.6351675384281e-53,2494,1.37655668006338,"ENSG00000075292"
"923",123,"enrichment","Oligo","ANKIB1",20.8826955736394,5.04181125014538e-55,7.87726569649579e-53,8292,1.91516070719199,"ENSG00000001629"
"924",124,"enrichment","Oligo","SLC5A11",20.8661206413063,5.68354784260789e-55,8.81413019502509e-53,15628,6.99002991115513,"ENSG00000158865"
"925",125,"enrichment","Oligo","LIPA",20.8034929771566,8.94006025655188e-55,1.37624339361155e-52,10894,2.52924704832068,"ENSG00000107798"
"926",126,"enrichment","Oligo","LINC01099",20.7816041420962,1.04746446463555e-54,1.60070919938758e-52,5544,6.75196378266212,"ENSG00000251504"
"927",127,"enrichment","Oligo","PRIMA1",20.775396548156,1.09560621450807e-54,1.66214577586528e-52,14449,6.34384442407046,"ENSG00000175785"
"928",128,"enrichment","Oligo","HBS1L",20.7565962283253,1.25536260351788e-54,1.89081089692449e-52,7555,2.10703455649112,"ENSG00000112339"
"929",129,"enrichment","Oligo","ENSG00000289950",20.5932271712364,4.1034643144065e-54,6.09291694229891e-52,18754,5.12718497177881,"ENSG00000289950"
"930",130,"enrichment","Oligo","ENSG00000286438",20.5802503781841,4.50881271022315e-54,6.64764104938253e-52,7543,5.64051727058474,"ENSG00000286438"
"931",131,"enrichment","Oligo","FAR1",20.5117420630358,7.41608417139221e-54,1.0857562112746e-51,11396,1.54331680072157,"ENSG00000197601"
"932",132,"enrichment","Oligo","GREM1",20.4753966992342,9.65861929268005e-54,1.40425592716354e-51,14644,6.29814403316761,"ENSG00000166923"
"933",133,"enrichment","Oligo","ENSG00000227088",20.3786012652787,1.95338069006225e-53,2.80109439227008e-51,2560,7.42434180402739,"ENSG00000227088"
"934",134,"enrichment","Oligo","ERMN",20.3580574458054,2.26860922912331e-53,3.23099338917862e-51,2951,6.99273034379338,"ENSG00000136541"
"935",135,"enrichment","Oligo","ADAMTS14",20.2676813158594,4.3834228283765e-53,6.15915035804634e-51,10767,6.06544888692206,"ENSG00000138316"
"936",136,"enrichment","Oligo","CDH1",20.1471190003689,1.05676926313947e-52,1.46520008563496e-50,15975,6.34469762058484,"ENSG00000039068"
"937",137,"enrichment","Oligo","WDR20",20.0861314099316,1.6502459423313e-52,2.27299664793737e-50,14509,1.78275536042149,"ENSG00000140153"
"938",138,"enrichment","Oligo","ANLN",20.0807850765791,1.71603137861559e-52,2.34815901586248e-50,8008,6.90843391529283,"ENSG00000011426"
"939",139,"enrichment","Oligo","ENSG00000289847",20.0685154536484,1.87711332800005e-52,2.55189900227331e-50,7424,3.72564670957184,"ENSG00000289847"
"940",140,"enrichment","Oligo","ENSG00000261329",19.9886086004768,3.36834316991652e-52,4.54965371647563e-50,15645,6.54722620405915,"ENSG00000261329"
"941",141,"enrichment","Oligo","PLEKHH1",19.8937898588872,6.74667582516785e-52,9.05438494075091e-50,14244,5.32219960555498,"ENSG00000054690"
"942",142,"enrichment","Oligo","ENSG00000287132",19.8372478858051,1.02133385257248e-51,1.36195194506098e-49,12989,4.07790187587006,"ENSG00000287132"
"943",143,"enrichment","Oligo","GJC2",19.7946507531969,1.39612401984384e-51,1.84995268857283e-49,1861,5.44933120778359,"ENSG00000198835"
"944",144,"enrichment","Oligo","ENSG00000272564",19.6937238050355,2.93011710269231e-51,3.85817180263938e-49,2593,4.25043179267214,"ENSG00000272564"
"945",145,"enrichment","Oligo","DNAH17-AS1",19.6254619061202,4.84046706120073e-51,6.33375114958116e-49,17237,4.06422608276823,"ENSG00000267432"
"946",146,"enrichment","Oligo","LDB3",19.5886418523186,6.34683940812931e-51,8.25325651233511e-49,10870,6.58913743011884,"ENSG00000122367"
"947",147,"enrichment","Oligo","UBE4B",19.4671167993295,1.55356506109264e-50,2.00774309376763e-48,131,1.46020789196019,"ENSG00000130939"
"948",148,"enrichment","Oligo","CAPN13",19.4260645283345,2.10279862244266e-50,2.70087067235949e-48,2231,5.2917401147989,"ENSG00000162949"
"949",149,"enrichment","Oligo","ENSG00000289415",19.3947894814075,2.64850617249705e-50,3.38104422118282e-48,15917,4.10295851538593,"ENSG00000289415"
"950",150,"enrichment","Oligo","SLC26A9",19.3604221341144,3.41316849596789e-50,4.33079367464144e-48,1705,3.60330521040811,"ENSG00000174502"
"951",151,"enrichment","Oligo","ENSG00000290548",19.2104954422627,1.03340489073855e-49,1.29553082589835e-47,5727,2.31563529951179,"ENSG00000290548"
"952",152,"enrichment","Oligo","MYRF",19.1910966624088,1.19285188261099e-49,1.4865206556157e-47,11658,6.8548673725422,"ENSG00000124920"
