Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000099822,HCN2,3,-5.0588,125,0.14255,61,-0.9576,57,-1.1420,59,-1.0093,351,1.94343,246,1.27987,77,-0.6175,91,-0.3656,130,0.20646
ENSG00000099864,PALM,140,-0.0795,217,0.63478,293,1.14307,160,0.15329,183,0.35396,11,-3.8458,267,0.98256,79,-0.9610,52,-1.5823,54,-1.5204
ENSG00000129951,PLPPR3,3,-3.3201,183,3.21550,23,-0.6154,34,-0.0009,72,1.23231,2,-3.7582,0,-6.0237,24,-0.5252,0,-6.4919,0,-8.2066
ENSG00000175221,MED16,3,-3.7930,162,2.14919,48,0.01891,42,-0.1912,31,-0.6762,35,-0.4555,46,-0.0583,7,-2.8545,74,0.71262,32,-0.6043
ENSG00000198858,R3HDM4,3,-3.6341,89,1.21970,9,-2.2801,27,-0.7588,39,-0.1204,60,0.55939,55,0.41240,37,-0.1970,98,1.40002,22,-0.9980
ENSG00000182087,TMEM259,3,-4.1369,109,0.97391,87,0.59277,25,-1.4090,18,-1.7861,128,1.25429,134,1.33577,36,-0.8025,65,0.13021,31,-1.0291
ENSG00000099817,POLR2E,3,-4.6555,163,1.04182,131,0.66850,44,-1.1100,95,0.15168,54,-0.7195,175,1.16894,68,-0.3642,142,0.80455,31,-1.5397
ENSG00000167468,GPX4,998,1.28629,578,0.35608,508,0.14838,284,-0.8228,218,-1.1589,392,-0.2624,777,0.84824,310,-0.6236,293,-0.7099,448,-0.0492
ENSG00000118046,STK11,3,-3.8533,157,1.99775,52,0.08480,42,-0.2711,72,0.59990,34,-0.5783,58,0.25267,42,-0.2486,22,-1.2148,20,-1.3981
ENSG00000099624,ATP5F1D,503,0.95430,537,1.06661,407,0.59646,139,-1.1690,49,-2.6244,194,-0.5793,532,1.04860,79,-1.9257,286,0.02328,233,-0.2974
ENSG00000099622,CIRBP,3,-5.9622,195,-0.1452,233,0.13225,117,-1.0130,73,-1.6436,423,1.12747,459,1.27144,99,-1.1836,381,0.94731,257,0.28955
ENSG00000160953,PWWP3A,3,-3.3383,41,0.26054,31,-0.1719,30,-0.2364,1,-4.3583,126,2.28058,43,0.33656,6,-2.4714,35,0.02265,34,-0.0314
ENSG00000115286,NDUFS7,3,-5.8105,178,-0.1772,207,0.06548,71,-1.6776,34,-2.6328,277,0.53425,697,2.22078,128,-0.6802,182,-0.1397,340,0.87551
ENSG00000130005,GAMT,3,-5.3105,129,-0.0871,38,-1.9139,61,-1.3178,5,-4.8747,299,1.31390,437,2.03702,62,-1.1972,142,0.06604,261,1.07193
ENSG00000071626,DAZAP1,3,-4.3021,75,0.15818,38,-0.8954,22,-1.8262,168,1.53857,94,0.53686,136,1.15921,25,-1.5218,102,0.66247,59,-0.2034
ENSG00000115268,RPS15,898,-1.2161,769,-1.4489,1185,-0.7960,590,-1.9532,1518,-0.4158,2775,0.54687,2453,0.34483,3179,0.77368,3582,0.97736,4230,1.26978
ENSG00000115266,APC2,3,-4.3428,169,1.49896,68,-0.0435,73,0.07995,6,-3.4522,61,-0.2156,148,1.25672,53,-0.4256,76,0.14563,35,-1.0528
ENSG00000119559,C19orf25,3,-3.5967,74,0.93622,41,-0.0229,34,-0.3553,3,-3.7440,92,1.33310,64,0.70240,11,-2.0240,71,0.88550,30,-0.5232
ENSG00000071655,MBD3,88,0.11707,3,-4.5650,64,-0.3897,58,-0.5880,127,0.71344,83,0.01938,224,1.71593,109,0.46363,58,-0.5300,29,-1.5914
ENSG00000127540,UQCR11,1007,0.66961,496,-0.4638,866,0.41897,318,-1.2261,512,-0.4159,764,0.21655,835,0.36056,759,0.20616,637,-0.0727,826,0.34373
ENSG00000129911,KLF16,3,-3.6959,203,2.80969,56,0.37214,46,0.04623,50,0.17441,13,-1.8442,11,-2.1106,0,-7.3275,57,0.40721,4,-3.2906
ENSG00000129968,ABHD17A,377,0.89613,217,-0.0110,208,-0.0778,93,-1.3947,81,-1.5161,565,1.61790,238,0.13821,183,-0.2785,144,-0.6520,203,-0.1141
ENSG00000133275,CSNK1G2,3,-3.5039,92,1.43671,32,-0.2879,39,-0.0066,8,-2.3771,34,-0.2211,64,0.80471,80,1.19119,28,-0.4987,9,-2.0995
ENSG00000133243,BTBD2,3,-4.7714,280,1.88921,129,0.51459,109,0.27260,43,-1.2064,114,0.31169,61,-0.6740,86,-0.1320,65,-0.5781,33,-1.5925
ENSG00000065000,AP3D1,139,0.74412,142,0.78501,113,0.39539,71,-0.3606,103,0.24633,114,0.41504,32,-1.5164,45,-1.0274,91,0.05030,46,-0.9968
ENSG00000104886,PLEKHJ1,3,-3.6928,84,1.04338,57,0.40893,48,0.15952,76,0.88664,59,0.46282,11,-2.0905,36,-0.3208,51,0.23750,12,-1.9232
ENSG00000104904,OAZ1,115,-1.6203,625,1.03990,446,0.47031,159,-1.2218,506,0.68015,290,-0.2145,710,1.26647,170,-1.0337,326,-0.0314,154,-1.1815
ENSG00000130332,LSM7,64,-0.2052,147,1.15808,109,0.64139,24,-1.7997,27,-1.4861,37,-1.0247,189,1.60985,22,-1.7882,113,0.70306,48,-0.6604
ENSG00000099800,TIMM13,291,1.51670,129,0.14035,144,0.31446,65,-0.9856,70,-0.8180,153,0.40616,132,0.17721,48,-1.3708,104,-0.2039,101,-0.2540
ENSG00000176533,GNG7,3,-5.2078,140,0.15472,132,0.06190,56,-1.3470,13,-3.3787,357,1.77590,302,1.46010,88,-0.5652,56,-1.2556,193,0.68366
ENSG00000176490,DIRAS1,140,1.29377,403,3.70146,30,-1.1592,52,-0.3609,1,-5.2477,0,-7.8369,0,-6.9291,25,-1.4148,0,-7.2544,4,-3.8993
ENSG00000104969,SGTA,3,-4.8369,162,0.82248,78,-0.3483,52,-1.0372,118,0.29526,236,1.47757,130,0.45118,29,-1.8338,68,-0.5722,149,0.67906
ENSG00000172009,THOP1,3,-3.6723,108,1.52800,41,-0.1107,29,-0.6696,59,0.48970,80,0.98663,49,0.17933,50,0.22568,12,-1.8968,19,-1.2641
ENSG00000104964,TLE5,601,0.47176,847,1.05009,450,0.00495,286,-0.7571,508,0.19999,314,-0.5565,522,0.24182,538,0.29059,287,-0.6952,294,-0.6559
ENSG00000088256,GNA11,3,-3.4539,54,0.59343,63,0.84658,35,-0.1156,20,-0.9355,69,0.98382,26,-0.5545,37,-0.0234,37,-0.0400,33,-0.1923
ENSG00000161082,CELF5,3,-4.8156,627,3.82943,54,-0.8914,175,1.13664,1,-5.8308,3,-4.9088,0,-7.5113,19,-2.4160,6,-4.0762,0,-9.5814
ENSG00000141905,NFIC,102,-0.6175,59,-1.4393,116,-0.4126,108,-0.5801,30,-2.4523,278,0.99563,348,1.39778,99,-0.6614,155,0.03815,265,0.91501
ENSG00000129932,DOHH,3,-4.4819,37,-1.1063,13,-2.6379,20,-2.1510,1,-5.4987,338,2.72873,89,0.23970,78,0.03381,64,-0.2744,180,1.42802
ENSG00000105325,FZR1,3,-3.2572,114,2.19595,25,-0.4015,27,-0.3487,1,-4.2776,42,0.40699,30,-0.1556,14,-1.3243,13,-1.3628,64,1.09559
ENSG00000161091,MFSD12,3,-4.0698,159,1.73670,27,-1.1320,24,-1.4273,16,-1.9129,68,0.27590,164,1.79592,9,-2.6814,51,-0.1817,86,0.65672
ENSG00000186111,PIP5K1C,129,1.78800,125,1.72443,100,1.31583,33,-0.5226,1,-4.7453,0,-7.3359,19,-1.2982,8,-2.5649,36,-0.3648,14,-1.7151
ENSG00000183617,MRPL54,3,-3.9874,33,-0.7808,76,0.52849,27,-1.1368,56,0.05910,15,-1.9619,218,2.50385,24,-1.2706,56,0.04824,64,0.24701
ENSG00000007264,MATK,3,-3.1111,129,2.68336,47,0.73178,49,0.96369,22,-0.4544,0,-6.7252,0,-5.8168,22,-0.4638,4,-2.8220,0,-7.9999
ENSG00000167654,ATCAY,3,-4.0473,395,4.08549,40,-0.5457,60,0.10434,1,-5.0643,0,-7.6538,12,-2.3413,26,-1.1856,15,-2.0020,11,-2.4118
ENSG00000167658,EEF2,377,-0.2598,420,-0.0904,532,0.28919,266,-0.8598,699,0.73791,597,0.47579,741,0.83731,440,-0.0170,323,-0.4986,227,-1.0383
ENSG00000178951,ZBTB7A,3,-5.6136,438,1.62823,183,0.13052,216,0.45089,187,0.16852,165,-0.0338,69,-1.3625,119,-0.5366,100,-0.8059,156,-0.1227
ENSG00000126934,MAP2K2,250,0.53111,477,1.66448,182,0.01725,128,-0.5828,121,-0.6163,209,0.24161,254,0.56012,74,-1.3640,48,-2.0050,108,-0.7871
ENSG00000105255,FSD1,3,-3.6664,281,3.79498,19,-1.2525,39,-0.2067,1,-4.6848,20,-1.2081,0,-6.3674,1,-5.2467,41,-0.0732,35,-0.3403
ENSG00000141985,SH3GL1,3,-3.3633,111,1.99267,34,-0.0560,31,-0.2190,1,-4.3783,57,0.77917,59,0.82321,19,-0.9418,13,-1.5044,28,-0.3551
ENSG00000167671,UBXN6,171,0.99940,254,1.71717,87,-0.1099,92,-0.0121,33,-1.5778,82,-0.1966,75,-0.3461,14,-2.8483,54,-0.8331,70,-0.4517
ENSG00000167680,SEMA6B,3,-4.0049,244,2.73587,62,0.18607,87,0.86182,1,-5.0220,21,-1.4711,0,-6.7038,73,0.44228,26,-1.1182,1,-5.8997
ENSG00000130254,SAFB2,3,-3.9278,61,0.25096,51,-0.0482,45,-0.2633,110,1.22970,79,0.67588,95,0.98158,37,-0.5498,17,-1.6569,32,-0.7691
ENSG00000160633,SAFB,201,1.31962,172,1.04270,61,-0.6242,43,-1.2438,21,-2.2050,71,-0.3834,243,1.67540,29,-1.7418,38,-1.3270,81,-0.1850
ENSG00000130255,RPL36,2037,0.21506,778,-1.2736,1255,-0.5462,861,-1.2041,1613,-0.1563,1611,-0.1581,1850,0.06075,2659,0.65110,3213,0.97218,2849,0.76739
ENSG00000174917,MICOS13,454,1.44058,245,0.37763,231,0.28867,69,-1.6749,203,0.08132,154,-0.3519,279,0.59174,78,-1.3934,155,-0.3438,188,-0.0407
ENSG00000167733,HSD11B1L,3,-3.9300,144,1.73445,68,0.41312,64,0.36125,38,-0.5075,45,-0.2251,0,-6.6287,34,-0.6650,76,0.60043,39,-0.4612
ENSG00000196365,LONP1,105,1.22662,109,1.29565,38,-0.4277,24,-1.2055,4,-3.6490,27,-0.9656,158,2.00287,6,-3.0698,26,-1.0227,30,-0.7876
ENSG00000174886,NDUFA11,385,0.85360,228,-0.0029,249,0.13407,81,-1.6888,357,0.72295,176,-0.4132,523,1.39173,105,-1.1884,146,-0.6981,184,-0.3365
ENSG00000130382,MLLT1,551,3.80099,26,-1.8152,133,0.70965,38,-1.3166,1,-5.6577,37,-1.2829,19,-2.2340,6,-3.8062,55,-0.6775,37,-1.2841
ENSG00000125656,CLPP,3,-3.6888,53,0.28140,60,0.47912,26,-0.8764,72,0.78725,39,-0.2095,84,1.04587,46,0.07640,51,0.21368,27,-0.7418
ENSG00000125652,ALKBH7,108,0.37302,25,-1.8733,105,0.31460,38,-1.3215,69,-0.3461,114,0.46095,173,1.15638,62,-0.5048,73,-0.2563,139,0.78788
ENSG00000088247,KHSRP,192,1.69976,101,0.56645,58,-0.3073,23,-1.8107,126,0.94239,129,0.99041,3,-4.5959,8,-3.1884,39,-0.9135,77,0.13844
ENSG00000125648,SLC25A23,291,0.75710,400,1.30543,261,0.57049,153,-0.3065,162,-0.1889,97,-0.9840,181,-0.0160,208,0.19988,18,-3.4317,90,-1.0971
ENSG00000104833,TUBB4A,5,-7.1196,1463,1.13300,118,-2.7577,122,-2.8437,233,-1.7577,2930,2.49330,1290,0.91456,195,-2.0207,338,-1.2023,1314,0.94632
ENSG00000171105,INSR,3,-4.2852,68,0.03029,36,-0.9691,23,-1.6981,146,1.29537,170,1.57686,105,0.73432,22,-1.6536,62,-0.1103,77,0.22244
ENSG00000198816,ZNF358,3,-4.6537,77,-0.1748,126,0.61422,67,-0.4404,168,1.10299,153,0.93131,31,-1.5627,117,0.48838,73,-0.2663,68,-0.3727
ENSG00000032444,PNPLA6,3,-4.5304,140,0.93318,66,-0.2968,34,-1.3865,211,1.66900,122,0.70264,114,0.58917,24,-1.7976,67,-0.2602,56,-0.5312
ENSG00000229833,PET100,3,-5.3394,83,-0.8060,184,0.45029,58,-1.4378,179,0.40278,272,1.11094,284,1.18392,84,-0.7782,223,0.76735,103,-0.4698
ENSG00000181029,TRAPPC5,3,-5.1476,251,1.20165,192,0.74086,74,-0.8403,36,-1.8248,90,-0.4691,351,1.82306,79,-0.6741,69,-0.8778,120,-0.0187
ENSG00000142459,EVI5L,37,-1.0196,97,0.47436,42,-0.8377,21,-1.9908,89,0.34666,200,1.75269,100,0.52503,74,0.05577,55,-0.4053,55,-0.4086
ENSG00000076984,MAP2K7,3,-3.8837,97,1.07339,34,-0.5998,17,-1.7000,85,0.84832,87,0.88141,95,1.03804,8,-2.6665,55,0.11796,57,0.17755
ENSG00000260001,TGFBR3L,3,-3.0754,167,3.43207,22,-0.4377,42,0.69109,1,-4.0968,0,-6.6897,4,-2.7591,20,-0.5881,10,-1.5791,6,-2.2699
ENSG00000178531,CTXN1,602,2.22888,551,2.04325,128,-0.4560,119,-0.6126,54,-1.7573,21,-3.1007,61,-1.5753,127,-0.4664,37,-2.2918,64,-1.5104
ENSG00000167775,CD320,3,-3.9245,33,-0.7031,62,0.27962,35,-0.6478,27,-1.0163,33,-0.6883,101,1.09333,23,-1.2555,212,2.53532,8,-2.7567
ENSG00000267855,NDUFA7,595,2.21740,152,-0.1737,235,0.52161,67,-1.5286,138,-0.3252,194,0.20701,134,-0.3711,80,-1.1497,126,-0.4731,83,-1.0994
ENSG00000233927,RPS28,1511,-0.5258,746,-1.5942,1638,-0.4015,703,-1.7889,1874,-0.1913,1914,-0.1582,2456,0.23865,2985,0.55678,5042,1.46709,3703,0.91961
ENSG00000185236,RAB11B,3,-5.0363,208,1.01011,71,-0.7176,57,-1.1181,1,-6.0512,287,1.58418,301,1.67571,69,-0.7585,47,-1.3343,137,0.31834
ENSG00000099785,MARCH2,3,-3.6077,72,0.88134,20,-1.0840,41,-0.0375,57,0.48864,30,-0.5292,97,1.40830,18,-1.2897,28,-0.6126,53,0.37795
ENSG00000099783,HNRNPM,3,-5.1986,37,-1.8478,112,-0.1796,39,-1.8694,377,1.89553,85,-0.6052,290,1.39777,117,-0.1210,182,0.59567,104,-0.3043
ENSG00000198258,UBL5,811,1.69389,222,-0.4768,475,0.74186,144,-1.2253,22,-3.9014,276,-0.1373,557,1.01441,139,-1.1910,241,-0.3477,284,-0.0955
ENSG00000127445,PIN1,3,-5.6664,851,2.99014,141,-0.3284,133,-0.4695,47,-1.9795,202,0.23563,109,-0.7333,111,-0.6979,80,-1.1937,108,-0.7408
ENSG00000105088,OLFM2,3,-4.0746,112,1.08528,274,2.90532,80,0.58947,1,-5.0914,0,-7.6809,0,-6.5936,4,-3.8736,70,0.30415,12,-2.3647
ENSG00000080573,COL5A3,3,-3.0538,5,-2.5449,191,3.92600,39,0.55931,19,-0.6391,0,-6.6685,0,-5.7600,9,-1.7511,9,-1.7442,0,-7.9432
ENSG00000130811,EIF3G,3,-4.8231,135,0.52628,30,-1.7584,38,-1.5442,35,-1.5652,198,1.17731,312,2.03648,66,-0.5934,109,0.18964,105,0.12811
ENSG00000105364,MRPL4,4,-3.5445,154,2.22282,51,0.25572,32,-0.5424,1,-4.6908,50,0.20479,132,1.91217,5,-3.2478,2,-4.5100,18,-1.3097
ENSG00000105401,CDC37,3,-4.2016,126,1.14185,79,0.36047,23,-1.6093,195,1.95202,71,0.18832,43,-0.6012,24,-1.4439,81,0.39105,26,-1.3533
ENSG00000065989,PDE4A,3,-2.9272,100,2.40234,21,-0.3180,51,1.31094,30,0.23053,0,-6.5431,0,-5.6344,10,-1.4047,11,-1.3012,8,-1.7925
ENSG00000079999,KEAP1,109,1.49136,40,-0.1642,96,1.26486,27,-0.8475,1,-4.7312,62,0.50801,45,0.00586,6,-2.9534,30,-0.6246,50,0.18063
ENSG00000129355,CDKN2D,3,-4.3764,378,3.20831,77,0.12522,66,-0.1219,1,-5.3926,32,-1.2308,11,-2.7034,67,-0.0943,28,-1.3945,52,-0.4936
ENSG00000129353,SLC44A2,3,-4.2304,107,0.82593,148,1.39961,51,-0.4026,3,-4.5119,57,-0.1975,103,0.76992,35,-0.9541,86,0.47303,64,-0.0116
ENSG00000129351,ILF3,3,-4.4545,123,0.80233,89,0.26216,54,-0.5624,9,-3.1508,184,1.50744,139,1.01300,46,-0.7520,91,0.30861,35,-1.1750
ENSG00000079805,DNM2,3,-4.9869,38,-1.6460,63,-0.8862,25,-2.3535,32,-1.9002,420,2.37855,273,1.51774,29,-2.0239,149,0.47072,167,0.65922
ENSG00000142453,CARM1,3,-3.5436,126,1.99700,34,-0.2307,62,0.80763,70,0.92225,6,-2.7284,25,-0.7207,12,-1.7524,15,-1.4937,23,-0.8333
ENSG00000127616,SMARCA4,174,1.46137,167,1.39249,64,-0.2103,47,-0.7202,91,0.34612,17,-2.1938,95,0.42548,12,-2.6341,47,-0.6779,40,-0.9112
ENSG00000105518,TMEM205,53,-0.4386,129,0.99695,71,0.01625,50,-0.5783,41,-0.8133,78,0.17057,149,1.24448,28,-1.4225,66,-0.1065,59,-0.2816
ENSG00000105520,PLPPR2,3,-4.8476,504,3.10122,142,0.58800,121,0.36211,1,-5.8147,0,-8.4508,0,-7.5431,52,-0.9882,98,-0.0203,45,-1.2064
ENSG00000130175,PRKCSH,245,0.57502,109,-0.7086,111,-0.6726,47,-2.0775,36,-2.3678,370,1.27889,427,1.54004,154,-0.1700,94,-0.9340,251,0.61372
ENSG00000196361,ELAVL3,3,-6.8452,810,1.19487,223,-0.8828,311,-0.4113,63,-2.7586,1158,1.85937,311,-0.3768,169,-1.3053,343,-0.2199,643,0.79636
ENSG00000130165,ELOF1,3,-3.8280,62,0.39802,75,0.69992,29,-0.8513,1,-4.8460,80,0.80588,199,2.54731,18,-1.4720,0,-5.8027,37,-0.4227
ENSG00000105583,WDR83OS,239,0.73002,183,0.29409,224,0.61968,46,-1.9251,103,-0.6113,122,-0.3456,255,0.83912,72,-1.1451,200,0.43418,188,0.32921
ENSG00000105576,TNPO2,3,-4.7188,294,2.06201,74,-0.3126,63,-0.6143,99,0.14757,30,-1.6705,174,1.08532,103,0.20740,48,-0.9775,43,-1.1434
ENSG00000123144,TRIR,76,-1.7032,203,-0.2110,200,-0.2339,72,-1.8899,224,-0.0570,360,0.71788,408,0.92835,296,0.39174,306,0.44811,334,0.59083
ENSG00000198356,GET3,3,-3.7001,88,1.11435,112,1.55351,21,-1.2488,45,0.01997,37,-0.2775,106,1.44996,34,-0.4129,4,-3.5282,20,-1.2386
ENSG00000167815,PRDX2,785,1.47476,1003,1.94283,370,0.19240,208,-0.7678,101,-1.7849,39,-3.1797,424,0.41322,170,-1.0096,144,-1.2604,154,-1.1611
ENSG00000179218,CALR,330,0.85892,165,-0.2650,270,0.52220,88,-1.3130,296,0.68015,180,-0.1289,402,1.20228,83,-1.3102,142,-0.4989,103,-0.9822
ENSG00000179262,RAD23A,214,0.88339,200,0.76935,107,-0.2420,44,-1.6779,169,0.48927,80,-0.6930,338,1.70035,7,-4.1861,105,-0.2676,64,-1.0215
ENSG00000179271,GADD45GIP1,119,-0.0334,170,0.54117,166,0.50348,48,-1.5026,87,-0.5213,165,0.48695,261,1.27755,97,-0.3597,114,-0.1027,62,-1.0390
ENSG00000008441,NFIX,407,0.88140,200,-0.2678,172,-0.5046,98,-1.4471,134,-0.8900,402,0.86113,452,1.06242,190,-0.3487,209,-0.1972,250,0.08407
ENSG00000160877,NACC1,3,-4.1222,181,1.91626,44,-0.4817,70,0.29425,1,-5.1390,76,0.37746,72,0.29195,57,-0.0687,19,-1.7306,63,0.08884
ENSG00000141837,CACNA1A,3,-3.4998,217,3.34740,24,-0.7304,59,0.76520,1,-4.5188,0,-7.1100,10,-2.0207,23,-0.8148,29,-0.4293,1,-4.7140
ENSG00000104979,C19orf53,64,-0.9854,130,0.10028,110,-0.1706,68,-0.9713,108,-0.1980,121,-0.0173,270,1.32764,115,-0.0914,128,0.07396,161,0.44640
ENSG00000141858,SAMD1,3,-3.9535,48,-0.1709,42,-0.3646,29,-0.9992,5,-3.4543,90,0.86467,213,2.50296,27,-1.0475,48,-0.1463,50,-0.0875
ENSG00000072062,PRKACA,3,-4.2851,225,2.12570,27,-1.3878,52,-0.4170,70,0.07208,16,-2.1096,180,1.68779,16,-2.1520,73,0.13128,21,-1.7214
ENSG00000072071,ADGRL1,3,-4.8921,487,2.92966,56,-0.9219,157,0.81083,3,-4.8251,75,-0.4857,43,-1.2993,20,-2.4162,51,-1.0647,67,-0.6386
ENSG00000123143,PKN1,97,1.00533,34,-0.6516,81,0.70427,23,-1.3515,31,-0.7993,99,1.04085,36,-0.5828,11,-2.3161,107,1.18112,35,-0.6305
ENSG00000123159,GIPC1,3,-4.2633,102,0.71159,60,-0.1453,24,-1.6228,63,-0.0722,134,1.18186,142,1.27788,46,-0.5553,19,-1.8662,106,0.77994
ENSG00000132002,DNAJB1,357,1.07903,118,-0.7055,226,0.31113,54,-1.9880,337,0.97610,193,0.06155,427,1.39708,64,-1.6150,170,-0.1465,46,-2.1141
ENSG00000099797,TECR,44,-2.1946,152,-0.3277,433,1.41057,110,-0.8834,32,-2.6233,396,1.24994,453,1.49414,85,-1.2120,120,-0.6887,122,-0.6576
ENSG00000099795,NDUFB7,530,1.07670,302,0.14134,373,0.48329,122,-1.3414,106,-1.4615,338,0.32049,454,0.81019,211,-0.4247,319,0.22836,163,-0.8152
ENSG00000141867,BRD4,3,-5.1048,402,2.15863,47,-1.3909,140,0.30958,140,0.26714,119,0.01548,96,-0.3178,50,-1.2984,53,-1.2305,107,-0.1564
ENSG00000011243,AKAP8L,224,2.02757,138,1.11329,37,-0.9847,27,-1.5445,1,-5.3695,145,1.20544,20,-1.8756,49,-0.5653,57,-0.3271,46,-0.6435
ENSG00000167460,TPM4,39,-1.7817,101,-0.3579,28,-2.2680,25,-2.5381,265,1.23353,225,0.94545,207,0.80150,45,-1.5667,272,1.27916,159,0.36273
ENSG00000072958,AP1M1,3,-4.1704,266,2.67182,70,0.19899,33,-1.0573,35,-0.8705,55,-0.1854,117,1.04978,16,-2.0083,12,-2.4656,40,-0.6586
ENSG00000127528,KLF2,16,-3.4054,29,-2.5308,201,0.40680,39,-2.2114,356,1.38615,0,-9.1054,8,-4.2525,3,-5.4348,1016,3.85295,8,-4.3500
ENSG00000214046,SMIM7,3,-3.8732,88,0.92158,70,0.53607,16,-1.8020,58,0.23310,41,-0.3224,143,1.78732,8,-2.7513,32,-0.7062,77,0.69353
ENSG00000099331,MYO9B,3,-4.2999,20,-1.8132,15,-2.2247,18,-2.0637,1,-5.3163,270,2.50428,159,1.43595,21,-1.7448,76,0.17828,140,1.20935
ENSG00000053501,USE1,3,-3.9766,48,-0.1829,61,0.19549,24,-1.3283,65,0.29561,73,0.48337,122,1.35620,39,-0.5108,76,0.55114,59,0.14396
ENSG00000105393,BABAM1,126,1.29753,150,1.61298,65,0.17210,18,-1.8232,55,-0.0904,39,-0.5937,49,-0.2635,12,-2.3271,81,0.52947,24,-1.3584
ENSG00000127220,ABHD8,3,-3.2658,106,2.03324,97,1.86118,45,0.54681,1,-4.2043,0,-6.8782,54,0.80227,8,-2.1229,3,-3.3102,0,-7.5084
ENSG00000130312,MRPL34,310,2.18128,85,-0.0801,97,0.11610,21,-2.3088,181,1.15394,6,-4.0277,223,1.53909,13,-2.8133,18,-2.3904,14,-2.7336
ENSG00000130311,DDA1,3,-3.6279,151,2.24397,48,0.20980,34,-0.3585,1,-4.6465,47,0.16992,66,0.70510,7,-2.5468,34,-0.3438,39,-0.1246
ENSG00000130303,BST2,3,-4.8518,0,-9.3726,134,0.48874,31,-1.8848,326,2.08361,0,-8.4550,50,-1.0479,4,-4.5845,506,3.10590,6,-4.1271
ENSG00000130304,SLC27A1,219,1.66209,32,-1.4163,109,0.44603,25,-1.8929,1,-5.6031,292,2.23574,61,-0.4634,13,-2.7096,62,-0.4536,67,-0.3199
ENSG00000130477,UNC13A,3,-3.2464,251,4.50893,8,-2.1121,37,0.24229,1,-4.2666,0,-6.8587,14,-1.2569,4,-2.9347,0,-5.7833,1,-5.0164
ENSG00000130479,MAP1S,3,-3.7260,159,2.21365,41,-0.1556,28,-0.8205,35,-0.4089,14,-1.7477,140,1.94503,23,-1.0436,0,-6.8945,28,-0.7149
ENSG00000105640,RPL18A,2431,1.03174,256,-2.4535,548,-1.3296,315,-2.2686,1338,0.04421,1184,-0.1502,1551,0.28081,1647,0.37858,2573,1.13109,2160,0.82842
ENSG00000007080,CCDC124,3,-4.2959,84,0.34644,48,-0.5121,59,-0.2308,32,-1.1317,91,0.49102,173,1.60020,48,-0.5107,93,0.51051,50,-0.4637
ENSG00000105642,KCNN1,3,-2.7971,0,-7.3327,68,1.79700,45,1.20105,1,-3.8201,0,-6.4145,45,1.04146,39,0.80312,6,-2.0189,10,-1.3549
ENSG00000105643,ARRDC2,3,-5.1256,12,-3.3731,83,-0.5627,31,-2.1758,96,-0.3526,223,1.02462,179,0.65286,95,-0.3661,387,2.04903,178,0.64291
ENSG00000099308,MAST3,3,-5.9389,1128,3.24049,60,-1.8928,156,-0.5135,34,-2.7323,401,1.06515,220,0.06620,50,-2.1678,32,-2.8023,76,-1.5500
ENSG00000105647,PIK3R2,115,1.56035,140,1.94527,33,-0.5173,38,-0.3239,24,-0.9893,22,-1.1285,18,-1.3798,57,0.36004,1,-5.4417,16,-1.5332
ENSG00000105649,RAB3A,3,-5.3144,1081,4.66269,54,-1.4030,72,-1.0618,25,-2.5252,0,-8.4473,86,-0.7125,61,-1.2305,32,-2.1918,16,-3.2029
ENSG00000130522,JUND,110,-2.0572,1139,1.66744,325,-0.4342,238,-0.9829,327,-0.4244,647,0.66750,611,0.57188,314,-0.4861,410,-0.0710,359,-0.2796
ENSG00000130520,LSM4,239,1.57822,244,1.62205,124,0.44756,53,-0.9456,28,-1.8059,93,-0.0135,114,0.31080,11,-3.1840,43,-1.1879,31,-1.6920
ENSG00000130511,SSBP4,990,3.60098,244,0.64874,155,-0.0863,78,-1.2174,93,-0.8679,0,-9.1761,49,-1.8261,37,-2.2490,37,-2.2301,39,-2.1570
ENSG00000105701,FKBP8,3,-5.9815,442,1.18319,269,0.34690,76,-1.6993,233,0.10978,308,0.56613,384,0.93545,214,-0.0225,143,-0.6478,239,0.15141
ENSG00000105700,KXD1,3,-4.3441,61,-0.2117,63,-0.1458,29,-1.4412,174,1.54717,156,1.34484,146,1.22503,8,-3.1348,42,-0.7773,55,-0.3548
ENSG00000221983,UBA52,815,-0.3924,661,-0.7154,617,-0.8210,310,-1.9644,1507,0.58967,792,-0.4375,1428,0.50089,1436,0.50974,1756,0.84742,1886,0.96895
ENSG00000006016,CRLF1,945,4.60556,57,-1.1500,162,0.46789,40,-1.7817,47,-1.4489,0,-8.7395,39,-1.7077,0,-9.4500,0,-8.2997,0,-10.013
ENSG00000006015,REX1BD,142,0.60126,127,0.41321,119,0.31625,40,-1.4528,98,-0.0036,83,-0.2552,262,1.67650,81,-0.3041,30,-1.7658,55,-0.8888
