Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000172247,C1QTNF4,170,-0.9296,241,-0.4298,371,0.31233,350,0.29532,343,0.21325
ENSG00000109919,MTCH2,49,-0.8059,79,-0.0746,68,-0.2950,95,0.32344,89,0.16437
ENSG00000109920,FNBP4,33,1.04956,15,-0.2448,17,-0.0178,18,0.07463,11,-0.7484
ENSG00000149177,PTPRJ,6,-2.7636,29,-0.4416,66,0.97078,46,0.51359,32,-0.2396
ENSG00000134817,APLNR,162,4.67292,21,-0.2003,0,-8.5326,1,-4.1424,1,-4.5898
ENSG00000149115,TNKS1BP1,18,-0.2405,18,-0.2379,20,-0.0944,22,0.07518,25,0.29439
ENSG00000149136,SSRP1,43,-0.4513,50,-0.2395,61,0.09573,71,0.47573,50,-0.2527
ENSG00000186907,RTN4RL2,37,-1.5201,67,-0.6905,54,-0.9661,157,1.12790,101,0.02760
ENSG00000134809,TIMM10,33,-1.0409,76,0.30968,38,-0.8323,64,-0.0176,82,0.48035
ENSG00000156587,UBE2L6,52,0.51864,50,0.50561,28,-0.4829,34,-0.2397,31,-0.3805
ENSG00000149131,SERPING1,219,3.18708,29,-0.7814,32,-0.5657,19,-1.5564,21,-1.3320
ENSG00000166793,YPEL4,6,-2.9121,35,-0.4226,56,0.39819,51,0.36078,54,0.41253
ENSG00000156599,ZDHHC5,38,0.18760,26,-0.4629,41,0.31161,39,0.29003,29,-0.2846
ENSG00000156603,MED19,23,-0.6695,24,-0.6447,34,-0.0571,43,0.47998,40,0.25695
ENSG00000213593,TMX2,77,-0.4072,96,-0.0663,75,-0.4540,104,0.08419,121,0.36839
ENSG00000211450,SELENOH,215,-0.3414,255,-0.0843,188,-0.5558,302,0.28250,290,0.15526
ENSG00000198561,CTNND1,48,0.07350,57,0.39103,32,-0.5604,48,0.09068,38,-0.3259
ENSG00000186660,ZFP91,58,-0.0324,55,-0.1200,45,-0.4068,63,0.16535,63,0.12438
ENSG00000110042,DTX4,28,0.04471,22,-0.4245,35,0.39062,27,-0.0460,30,0.16957
ENSG00000110048,OSBP,47,-0.1225,46,-0.1664,42,-0.3095,63,0.47725,44,-0.2651
ENSG00000166900,STX3,30,0.16403,20,-0.5483,27,0.01228,24,-0.2345,37,0.60910
ENSG00000166902,MRPL16,55,0.49402,44,0.13602,32,-0.3744,32,-0.4489,47,0.26316
ENSG00000110104,CCDC86,2,-2.3991,12,0.08879,20,0.90685,12,0.06727,11,-0.1026
ENSG00000110107,PRPF19,75,-1.1204,112,-0.5566,191,0.35953,195,0.54812,154,0.00176
ENSG00000110108,TMEM109,63,1.55875,26,0.00323,16,-0.7008,18,-0.6897,23,-0.1907
ENSG00000006118,TMEM132A,122,-0.7899,185,-0.1590,205,0.02827,241,0.40219,197,-0.0363
ENSG00000167987,VPS37C,8,-1.5999,25,0.22885,27,0.28006,24,0.17342,22,-0.0421
ENSG00000167986,DDB1,132,-0.4422,185,0.11220,151,-0.2318,182,0.10155,184,0.10009
ENSG00000149476,TKFC,12,-1.4052,20,-0.7410,98,2.11780,25,-0.4057,25,-0.3489
ENSG00000162144,CYB561A3,30,0.71302,18,-0.1531,27,0.52815,24,0.42466,6,-1.8982
ENSG00000149532,CPSF7,52,-0.0910,43,-0.4657,65,0.25712,58,0.10267,61,0.17779
ENSG00000167985,SDHAF2,20,-0.6163,32,0.13296,36,0.33221,26,-0.2206,33,0.22109
ENSG00000011347,SYT7,82,-1.1681,116,-0.7087,268,0.72774,235,0.72552,136,-0.4354
ENSG00000134780,DAGLA,25,-1.3243,47,-0.4365,60,0.00948,70,0.37253,73,0.39741
ENSG00000124920,MYRF,119,1.95826,62,0.88208,47,0.24826,12,-2.1376,17,-1.4144
ENSG00000134825,TMEM258,195,0.64139,171,0.49226,70,-1.0027,101,-0.5534,142,0.12308
ENSG00000168496,FEN1,12,-0.7485,20,0.09007,23,0.25801,23,0.40197,15,-0.4834
ENSG00000134824,FADS2,137,0.70720,138,0.85851,112,0.36651,50,-1.1095,65,-0.5600
ENSG00000149485,FADS1,87,1.12470,63,0.67119,64,0.59068,19,-1.5392,34,-0.5017
ENSG00000221968,FADS3,57,0.01579,41,-0.5621,62,0.16021,61,0.19384,61,0.13862
ENSG00000167996,FTH1,3747,0.28568,4481,0.69500,2567,-0.3277,2080,-0.8238,3410,0.14979
ENSG00000162174,ASRGL1,45,-0.4193,81,0.65413,52,-0.1868,46,-0.4974,64,0.17477
ENSG00000124942,AHNAK,317,2.99763,95,0.59352,45,-0.7025,12,-3.0022,21,-1.9447
ENSG00000254772,EEF1G,490,0.97025,326,0.31165,281,0.02653,172,-0.9339,275,-0.0091
ENSG00000149480,MTA2,29,1.27604,12,-0.2685,10,-0.5502,10,-0.5908,15,0.20723
ENSG00000149499,EML3,27,1.29136,16,0.50737,11,-0.1083,4,-1.8044,14,0.20518
ENSG00000149489,ROM1,14,0.40194,24,1.70343,8,-0.4003,4,-1.6232,7,-0.6940
ENSG00000149541,B3GAT3,46,-0.7213,70,-0.0894,92,0.38012,83,0.28799,65,-0.2030
ENSG00000089597,GANAB,82,0.24506,52,-0.5407,77,0.14061,79,0.24440,68,-0.0719
ENSG00000185085,INTS5,3,-2.6150,18,0.01165,15,-0.2861,22,0.52137,19,0.18824
ENSG00000214756,CSKMT,33,0.14182,48,0.91253,22,-0.5004,22,-0.6368,28,-0.1517
ENSG00000204922,UQCC3,38,0.27039,36,0.21320,32,0.00479,32,0.00199,25,-0.4287
ENSG00000162191,UBXN1,85,0.38603,70,0.08231,38,-0.8965,69,0.05360,67,0.00470
ENSG00000168000,BSCL2,372,-0.5474,417,-0.4149,511,-0.0439,681,0.60343,484,-0.1490
ENSG00000162188,GNG3,293,-0.9441,479,-0.2010,524,-0.0325,592,0.22711,630,0.31209
ENSG00000214753,HNRNPUL2,91,-0.1381,91,-0.1731,120,0.30011,100,-0.0026,103,0.06035
ENSG00000162222,TTC9C,16,-0.8912,25,-0.2092,17,-0.8203,41,0.87504,25,-0.2452
ENSG00000168002,POLR2G,69,-0.1155,90,0.37588,59,-0.3558,58,-0.4901,92,0.40575
ENSG00000162227,TAF6L,15,-0.2462,15,-0.2358,12,-0.5448,15,-0.3221,27,0.88126
ENSG00000168569,TMEM223,26,0.71112,13,-0.4009,16,-0.0823,19,0.20889,14,-0.3764
ENSG00000185475,TMEM179B,36,0.60058,27,0.15057,12,-1.1166,23,-0.1748,27,0.13176
ENSG00000162231,NXF1,24,0.40464,15,-0.3557,18,-0.0155,18,-0.0487,20,0.14114
ENSG00000162236,STX5,34,0.03438,37,0.18230,29,-0.1824,27,-0.4440,41,0.39940
ENSG00000133316,WDR74,20,-0.8091,27,-0.4536,36,0.07274,41,0.38176,39,0.22337
ENSG00000255717,SNHG1,34,1.53574,13,-0.1151,10,-0.5613,9,-0.8012,14,0.01647
ENSG00000168003,SLC3A2,197,0.79430,168,0.60544,118,-0.0709,79,-0.8688,109,-0.2146
ENSG00000168539,CHRM1,42,-1.7044,79,-0.8349,172,0.49583,174,0.74163,126,-0.0202
ENSG00000133321,PLAAT4,74,2.74630,22,0.41961,10,-0.8912,7,-1.5526,4,-2.1986
ENSG00000176485,PLAAT3,143,1.87292,76,0.82505,39,-0.4080,25,-1.3399,22,-1.3812
ENSG00000184743,ATL3,47,1.17160,31,0.47943,21,-0.2170,19,-0.4935,14,-0.8569
ENSG00000133318,RTN3,763,-1.0467,1066,-0.5902,1808,0.32263,1876,0.53874,1521,0.04366
ENSG00000188070,C11orf95,14,-0.8857,30,0.29572,26,0.03385,25,-0.0365,27,0.11102
ENSG00000168005,SPINDOC,21,0.25915,8,-1.2377,18,0.02899,21,0.38130,20,0.25526
ENSG00000072518,MARK2,72,0.25007,49,-0.4323,79,0.39868,73,0.36444,45,-0.5555
ENSG00000176340,COX8A,571,-0.1011,725,0.33543,407,-0.6387,555,-0.1948,691,0.24002
ENSG00000167770,OTUB1,141,-0.5490,147,-0.5348,281,0.57762,240,0.43216,176,-0.2244
ENSG00000133315,MACROD1,10,-0.2629,17,0.56214,3,-1.8153,11,-0.3064,16,0.49282
ENSG00000126500,FLRT1,4,-2.0234,14,-0.3186,36,1.29147,23,0.71970,7,-1.3964
ENSG00000168439,STIP1,67,-0.2449,64,-0.3625,58,-0.4631,96,0.47782,80,0.05709
ENSG00000149743,TRPT1,38,0.36134,41,0.58970,32,0.06891,26,-0.2902,21,-0.6414
ENSG00000149761,NUDT22,37,-0.0848,44,0.23925,21,-0.9384,42,0.20028,38,-0.0501
ENSG00000110011,DNAJC4,51,0.27875,42,-0.0133,27,-0.7024,45,0.10547,43,0.03615
ENSG00000173511,VEGFB,184,0.70903,182,0.82311,80,-0.6364,73,-0.9676,117,-0.0479
ENSG00000173486,FKBP2,15,-0.2806,24,0.58423,10,-0.8256,17,-0.1308,18,0.04314
ENSG00000173457,PPP1R14B,87,0.74875,81,0.74415,34,-0.7599,37,-0.8114,53,-0.0843
ENSG00000002330,BAD,156,0.15130,151,0.11147,118,-0.2939,131,-0.1697,155,0.16018
ENSG00000173264,GPR137,39,-0.4608,58,0.18550,61,0.24394,54,0.09265,46,-0.2399
ENSG00000182450,KCNK4,18,-0.6978,22,-0.4452,43,0.66735,34,0.39301,25,-0.2563
ENSG00000173153,ESRRA,22,-0.5275,29,-0.0925,18,-0.8819,36,0.33209,36,0.29131
ENSG00000173113,TRMT112,139,0.07970,134,0.01843,157,0.27957,122,-0.1789,131,-0.0120
ENSG00000126432,PRDX5,307,0.12828,321,0.23242,197,-0.5786,272,-0.0907,296,0.07841
ENSG00000162302,RPS6KA4,23,-0.7086,34,-0.1290,53,0.59593,43,0.33070,29,-0.4113
ENSG00000110076,NRXN2,183,-0.9686,267,-0.4305,403,0.28261,365,0.16173,419,0.40424
ENSG00000068831,RASGRP2,60,1.07936,18,-0.9349,9,-1.8373,38,0.42005,32,0.03466
ENSG00000068976,PYGM,69,1.65870,45,1.05353,26,-0.0688,5,-2.7633,20,-0.4835
ENSG00000168066,SF1,120,0.13149,115,0.06669,115,0.06872,117,0.12688,90,-0.3784
ENSG00000168067,MAP4K2,27,-0.0023,23,-0.3105,44,0.80053,28,0.04571,22,-0.3550
ENSG00000133895,MEN1,25,-0.2081,23,-0.4054,36,0.39203,32,0.24369,27,-0.0855
ENSG00000110047,EHD1,28,0.37198,31,0.59233,33,0.61811,19,-0.3861,12,-1.0400
ENSG00000110046,ATG2A,13,-0.7571,20,-0.1257,38,0.96292,19,-0.2338,22,0.05886
ENSG00000068971,PPP2R5B,56,-0.4784,57,-0.5084,128,0.86532,77,0.02544,78,0.04505
ENSG00000213465,ARL2,167,-0.1255,168,-0.1389,270,0.66943,181,-0.0019,156,-0.2631
ENSG00000110025,SNX15,22,-0.3831,28,-0.0053,51,0.97017,27,-0.1379,23,-0.3625
ENSG00000168061,SAC3D1,11,-0.8690,24,0.34035,19,-0.0983,22,0.16701,19,-0.1372
ENSG00000162300,ZFPL1,21,0.02820,25,0.33726,14,-0.6351,20,-0.0845,21,0.03787
ENSG00000149823,VPS51,102,0.29472,82,-0.0846,102,0.28550,72,-0.3468,92,0.14754
ENSG00000149809,TM7SF2,111,-0.2476,116,-0.1875,100,-0.4041,156,0.43398,125,-0.0634
ENSG00000149806,FAU,1105,0.63945,1062,0.67350,456,-0.7940,580,-0.5336,678,-0.1926
ENSG00000162298,SYVN1,41,0.42219,27,-0.2970,38,0.26393,38,0.38167,20,-0.7772
ENSG00000149792,MRPL49,3,-2.8489,24,0.03319,18,-0.4320,33,0.75138,23,-0.0618
ENSG00000014216,CAPN1,46,-0.2151,41,-0.4451,62,0.27163,64,0.44604,46,-0.2562
ENSG00000149798,CDC42EP2,24,1.14582,13,0.16830,18,0.63022,12,-0.0457,2,-2.3851
ENSG00000133884,DPF2,30,-0.0573,28,-0.2021,32,0.05657,35,0.25804,28,-0.1517
ENSG00000245532,NEAT1,272,3.31295,55,0.01252,27,-1.0619,13,-2.4962,20,-1.6328
ENSG00000251562,MALAT1,2123,2.84540,485,-0.0502,278,-0.9166,210,-1.6096,241,-1.2443
ENSG00000142186,SCYL1,79,-0.0543,62,-0.4870,62,-0.4313,90,0.22992,99,0.36323
ENSG00000168056,LTBP3,166,1.21376,93,0.23831,58,-0.5452,67,-0.4044,63,-0.4794
ENSG00000173465,ZNRD2,22,-0.4101,37,0.48953,21,-0.4864,25,-0.2608,33,0.23300
ENSG00000176973,FAM89B,75,0.42601,53,-0.1610,60,0.04441,63,0.16430,47,-0.3862
ENSG00000173442,EHBP1L1,67,0.36761,39,-0.5815,54,0.00134,54,0.02390,61,0.24209
ENSG00000173327,MAP3K11,75,1.97951,25,0.03375,24,-0.0739,16,-0.8873,14,-1.0054
ENSG00000197136,PCNX3,7,-1.6917,19,-0.1901,23,0.15206,26,0.54289,20,-0.0264
ENSG00000173039,RELA,64,1.63709,26,0.03258,19,-0.4204,21,-0.3430,14,-0.9902
ENSG00000172977,KAT5,24,0.21184,24,0.23060,25,0.26545,16,-0.5126,22,0.08302
ENSG00000172922,RNASEH2C,106,1.28242,48,-0.0688,41,-0.3220,33,-0.8175,54,0.15112
ENSG00000172757,CFL1,857,-0.5385,1076,-0.2023,1401,0.25209,1282,0.14217,1280,0.11797
ENSG00000172803,SNX32,33,-0.4700,27,-0.8863,46,0.05407,63,0.80796,41,-0.1772
ENSG00000172732,MUS81,32,0.65468,26,0.35499,9,-1.2498,24,0.22921,14,-0.7123
ENSG00000172638,EFEMP2,54,1.38652,32,0.53659,30,0.36284,9,-1.7519,21,-0.2571
ENSG00000172500,FIBP,110,0.03614,102,-0.0850,122,0.21034,114,0.14417,92,-0.2664
ENSG00000175602,CCDC85B,334,-0.4367,509,0.27985,449,0.03649,411,-0.1421,459,0.08416
ENSG00000175573,C11orf68,91,0.04731,69,-0.4403,102,0.23839,105,0.38778,75,-0.3063
ENSG00000175550,DRAP1,114,-0.0910,135,0.20130,83,-0.6005,115,-0.1037,138,0.25296
ENSG00000175467,SART1,50,0.91919,24,-0.3097,17,-0.8395,36,0.48147,19,-0.7514
ENSG00000175376,EIF1AD,20,0.35118,17,0.09697,11,-0.4929,18,0.30619,12,-0.5340
ENSG00000175334,BANF1,117,0.27321,113,0.23877,72,-0.4976,100,0.00844,89,-0.1867
ENSG00000175229,GAL3ST3,14,-0.6321,18,-0.3066,34,0.79999,22,0.09921,20,-0.1024
ENSG00000087365,SF3B2,86,-0.5025,109,-0.1573,128,0.12536,127,0.15493,127,0.12362
ENSG00000175115,PACS1,51,-0.1497,44,-0.4241,72,0.40300,60,0.13132,57,0.04355
ENSG00000174996,KLC2,71,-0.7303,83,-0.5487,149,0.45221,140,0.49267,105,-0.1258
ENSG00000174903,RAB1B,139,0.19199,97,-0.4329,133,0.11835,146,0.38198,103,-0.3186
ENSG00000174871,CNIH2,163,-0.7483,252,-0.0633,284,0.13334,284,0.18346,274,0.09068
ENSG00000174851,YIF1A,38,0.25716,46,0.69124,26,-0.3509,24,-0.6042,32,-0.0391
ENSG00000179292,TMEM151A,89,-0.7477,97,-0.6938,185,0.42107,181,0.52980,141,-0.0354
ENSG00000174791,RIN1,27,0.14572,15,-0.8751,13,-0.9402,33,0.72411,25,0.06605
ENSG00000174744,BRMS1,22,0.28996,18,-0.0402,14,-0.3619,17,-0.1160,20,0.18866
ENSG00000174684,B4GAT1,265,-1.0045,374,-0.5282,630,0.37317,624,0.49948,503,0.00257
ENSG00000174547,MRPL11,25,0.31101,25,0.39964,20,-0.0424,15,-0.6558,22,0.16706
ENSG00000174516,PELI3,17,-1.4545,36,-0.3647,65,0.65010,54,0.47110,39,-0.1797
ENSG00000254986,DPP3,23,0.87440,7,-1.1007,14,0.10165,14,0.15210,13,-0.0136
ENSG00000174483,BBS1,49,0.56778,34,-0.0290,39,0.18887,24,-0.7454,42,0.37600
ENSG00000174165,ZDHHC24,22,-1.1734,40,-0.2697,57,0.33444,56,0.43058,45,-0.0425
ENSG00000174080,CTSF,134,-0.3303,182,0.18412,191,0.24020,155,-0.1229,164,-0.0086
ENSG00000173992,CCS,42,0.46861,34,0.10784,33,0.06744,32,0.03148,23,-0.5518
ENSG00000239306,RBM14,32,-0.3150,36,-0.1590,35,-0.1837,42,0.12376,45,0.24645
ENSG00000173933,RBM4,48,-0.6348,73,0.00567,63,-0.2222,77,0.13806,82,0.22916
ENSG00000173914,RBM4B,15,0.07833,19,0.60388,10,-0.5371,11,-0.4018,14,0.03795
ENSG00000173898,SPTBN2,129,-0.7995,193,-0.1911,181,-0.2754,239,0.24450,258,0.35207
ENSG00000173599,PC,61,0.40360,62,0.50857,50,0.06295,32,-0.8136,50,0.08156
ENSG00000173621,LRFN4,48,-0.6130,50,-0.6316,74,0.07293,75,0.12821,96,0.57932
ENSG00000173227,SYT12,15,-1.9465,28,-1.1005,81,0.68697,66,0.49328,65,0.37535
ENSG00000173120,KDM2A,20,-0.8517,31,-0.2216,56,0.79271,36,0.05549,34,-0.0313
ENSG00000173020,GRK2,135,-0.2879,149,-0.1420,199,0.34589,181,0.26037,138,-0.2864
ENSG00000172932,ANKRD13D,34,-0.6111,59,0.29433,67,0.47223,44,-0.2737,51,0.01924
ENSG00000172613,RAD9A,11,0.02674,13,0.37326,7,-0.6906,13,0.46987,6,-0.8614
ENSG00000175482,POLD4,75,1.35359,29,-0.2627,21,-0.7451,30,-0.2912,32,-0.1383
ENSG00000172531,PPP1CA,94,-0.1540,89,-0.2828,106,0.03613,120,0.31915,99,-0.0950
ENSG00000172508,CARNS1,87,1.44995,69,1.24349,56,0.64382,12,-2.0316,11,-1.9341
ENSG00000175634,RPS6KB2,31,0.98426,18,0.07192,19,0.19999,17,0.03800,8,-1.2687
ENSG00000172725,CORO1B,47,1.20769,22,-0.1018,15,-0.6606,16,-0.6849,27,0.26209
ENSG00000172663,TMEM134,41,0.58384,33,0.28440,26,-0.1675,30,0.09388,17,-0.8604
ENSG00000110711,AIP,44,0.05672,54,0.45197,51,0.29898,34,-0.4770,39,-0.1359
ENSG00000110697,PITPNM1,42,-0.2309,66,0.62184,73,0.68700,36,-0.5872,39,-0.3694
ENSG00000167797,CDK2AP2,63,0.46905,52,0.15649,41,-0.2493,40,-0.3550,50,0.10259
ENSG00000084207,GSTP1,467,1.35060,268,0.42339,148,-0.5918,139,-0.8529,181,-0.3046
ENSG00000167792,NDUFV1,162,-0.1752,170,-0.1062,150,-0.2919,186,0.06350,207,0.25874
ENSG00000110057,UNC93B1,23,0.90988,17,0.38060,5,-1.3747,10,-0.6405,15,0.22130
ENSG00000110717,NDUFS8,189,-0.0858,219,0.17439,130,-0.6834,197,-0.0277,224,0.21882
ENSG00000110721,CHKA,25,-0.4396,39,0.32547,43,0.44248,26,-0.4368,35,0.12081
ENSG00000110066,KMT5B,37,0.26959,36,0.26498,38,0.30304,25,-0.4730,30,-0.0607
ENSG00000171067,C11orf24,22,0.22388,17,-0.2195,23,0.25658,14,-0.6940,27,0.64999
ENSG00000110075,PPP6R3,63,0.90405,31,-0.3178,58,0.75197,33,-0.2573,26,-0.6381
ENSG00000110090,CPT1A,32,0.78420,27,0.57567,13,-0.5899,9,-1.5003,27,0.56670
ENSG00000197345,MRPL21,37,-0.1237,44,0.17999,24,-0.8129,38,-0.1287,49,0.38930
ENSG00000132740,IGHMBP2,2,-3.0151,12,-0.3755,10,-0.5878,18,0.43245,22,0.75033
ENSG00000110092,CCND1,76,2.22930,17,-0.4876,7,-1.6460,12,-1.1969,25,0.17374
ENSG00000149716,LTO1,15,0.56866,12,0.28739,13,0.38219,8,-0.5463,9,-0.2853
ENSG00000168040,FADD,8,-0.9299,15,0.13477,13,-0.1134,16,0.31220,13,-0.0777
ENSG00000131626,PPFIA1,34,0.62739,27,0.26903,31,0.46027,17,-0.6021,19,-0.3077
ENSG00000085733,CTTN,71,-0.3197,79,-0.1546,98,0.19912,93,0.15691,86,-0.0076
ENSG00000162105,SHANK2,39,-1.1697,65,-0.4200,63,-0.4282,90,0.18972,121,0.74125
ENSG00000172893,DHCR7,34,-0.5673,35,-0.5913,69,0.54639,63,0.58136,40,-0.3757
ENSG00000254682,AP002387.2,16,0.45332,17,0.67842,3,-1.7798,13,0.10830,8,-0.6421
ENSG00000137522,RNF121,43,-0.0220,31,-0.6358,39,-0.1886,40,-0.1916,66,0.79707
ENSG00000137497,NUMA1,96,0.48749,67,-0.0977,79,0.16571,68,-0.1016,64,-0.1987
ENSG00000184154,LRTOMT,11,-0.4071,22,0.79399,15,0.04251,10,-0.7373,16,0.12692
ENSG00000149357,LAMTOR1,150,-0.0252,169,0.20128,154,0.01885,126,-0.3822,174,0.25046
ENSG00000110200,ANAPC15,46,0.00928,52,0.22994,47,0.03448,38,-0.3536,50,0.16430
ENSG00000165458,INPPL1,47,1.51107,22,0.22699,18,-0.1039,12,-0.9675,16,-0.3909
ENSG00000162129,CLPB,26,-0.7820,38,-0.1855,60,0.57476,36,-0.3338,55,0.51878
ENSG00000186642,PDE2A,169,-0.8892,214,-0.5872,248,-0.2936,389,0.62463,334,0.21569
ENSG00000186635,ARAP1,14,-0.4144,25,0.59743,43,1.48575,11,-0.8939,11,-0.7982
ENSG00000214530,STARD10,20,-0.9248,36,-0.0051,83,1.43982,28,-0.4973,33,-0.1761
ENSG00000168010,ATG16L2,12,-0.5210,14,-0.3359,25,0.65453,14,-0.3451,22,0.50465
ENSG00000137478,FCHSD2,26,0.34482,30,0.67611,33,0.72250,12,-1.0441,17,-0.3469
ENSG00000110237,ARHGEF17,76,0.51019,50,-0.1765,84,0.67741,56,0.02237,36,-0.7678
ENSG00000054965,FAM168A,78,-1.0373,164,0.16280,171,0.20759,154,0.05074,158,0.08784
ENSG00000021300,PLEKHB1,318,0.44361,457,1.32218,205,-0.2726,123,-1.2992,192,-0.4261
ENSG00000175582,RAB6A,141,-1.1642,231,-0.4460,253,-0.2499,390,0.64692,319,0.14095
ENSG00000175581,MRPL48,31,0.05211,28,-0.1182,30,-0.0130,34,0.31202,25,-0.3446
ENSG00000181924,COA4,29,0.16961,37,0.66508,20,-0.4248,22,-0.3824,24,-0.1699
ENSG00000175575,PAAF1,26,-0.6236,50,0.46838,40,0.01361,44,0.26924,27,-0.6548
ENSG00000168014,C2CD3,13,0.02663,6,-1.1206,20,0.76740,10,-0.4555,19,0.77439
ENSG00000214517,PPME1,74,-0.8774,91,-0.6082,201,0.74813,166,0.59735,101,-0.4371
ENSG00000165434,PGM2L1,153,-1.0627,193,-0.7861,473,0.75054,368,0.45237,301,-0.0067
ENSG00000166439,RNF169,14,-0.0026,19,0.57058,9,-0.5839,9,-0.8522,19,0.56637
ENSG00000118363,SPCS2,101,-0.4288,161,0.37531,94,-0.5301,130,-0.0383,141,0.12472
ENSG00000162139,NEU3,25,0.81979,10,-0.7353,22,0.57181,16,0.07027,12,-0.4616
ENSG00000137491,SLCO2B1,121,2.47796,31,-0.0757,14,-1.2985,10,-1.9970,32,-0.0478
ENSG00000261594,TPBGL,6,-0.9897,8,-0.6641,18,0.60295,15,0.37135,13,0.11021
ENSG00000137486,ARRB1,91,-0.1034,118,0.38433,232,1.53701,68,-0.7138,54,-1.0088
ENSG00000149273,RPS3,730,1.39167,414,0.44589,241,-0.4889,242,-0.6180,214,-0.7482
ENSG00000149243,KLHL35,15,-0.6740,14,-0.8198,33,0.60890,34,1.00261,13,-0.9676
ENSG00000158555,GDPD5,10,-0.9548,13,-0.6299,51,1.78062,11,-1.0026,24,0.46911
ENSG00000171533,MAP6,73,-0.7766,98,-0.3725,148,0.34563,138,0.30798,125,0.07884
ENSG00000062282,DGAT2,7,-1.5354,15,-0.5250,33,0.77460,26,0.48419,19,-0.1455
ENSG00000198382,UVRAG,19,-0.1296,16,-0.4832,16,-0.4350,25,0.38356,23,0.20962
ENSG00000137492,THAP12,21,-1.1661,41,-0.2035,31,-0.5834,46,0.02663,69,0.81171
ENSG00000179240,GVQW3,1,-2.9209,11,-0.1454,21,0.98114,13,0.18190,12,-0.0300
ENSG00000255135,AP002360.1,7,-0.7602,24,1.56233,9,-0.3860,7,-0.8651,9,-0.4705
ENSG00000078124,ACER3,35,0.47047,38,0.72314,30,0.22512,21,-0.4711,16,-0.8197
ENSG00000149260,CAPN5,48,0.29213,32,-0.3861,30,-0.4240,46,0.30416,40,-0.0108
ENSG00000149269,PAK1,124,-1.6207,229,-0.7621,184,-1.0205,503,0.85034,453,0.47780
ENSG00000074201,CLNS1A,67,-0.2303,97,0.41756,74,-0.0780,73,-0.1435,73,-0.1038
ENSG00000048649,RSF1,90,0.42569,71,0.04857,70,0.01277,64,-0.1585,65,-0.1323
ENSG00000087884,AAMDC,23,0.72996,15,0.01333,11,-0.4797,11,-0.5397,18,0.34492
ENSG00000151366,NDUFC2,262,-0.3095,289,-0.1732,263,-0.3038,338,0.13699,371,0.29464
ENSG00000159063,ALG8,8,-1.1401,17,-0.1178,17,-0.0739,19,0.17238,22,0.38236
ENSG00000188997,KCTD21,17,0.04661,13,-0.3989,17,0.10775,15,-0.0907,20,0.36767
ENSG00000118369,USP35,5,-1.6259,7,-1.1981,30,1.31546,22,1.16019,5,-1.6147
ENSG00000149256,TENM4,18,-1.3030,28,-0.6669,47,0.21727,57,0.75418,40,-0.0619
ENSG00000182103,FAM181B,54,0.63899,57,0.86314,32,-0.2471,16,-1.5246,42,0.23577
ENSG00000137509,PRCP,81,1.05353,62,0.69368,49,0.18339,25,-1.0576,31,-0.5854
ENSG00000137502,RAB30,30,-0.1781,35,0.08676,56,0.87029,36,0.13986,19,-0.9802
ENSG00000246067,RAB30-DT,17,0.65197,15,0.45470,5,-1.0940,6,-1.1048,16,0.65640
ENSG00000165494,PCF11,61,1.49613,32,0.39226,20,-0.4322,22,-0.2961,10,-1.4881
ENSG00000137494,ANKRD42,18,-0.5951,16,-0.8352,37,0.52895,38,0.86866,18,-0.6339
ENSG00000137500,CCDC90B,67,0.56685,40,-0.3047,40,-0.2562,48,0.02661,48,0.01252
ENSG00000150672,DLG2,89,-0.8472,148,-0.0567,191,0.36438,153,-0.0017,171,0.20585
ENSG00000171204,TMEM126B,53,-0.1280,60,0.06391,53,-0.1570,62,0.16132,54,-0.1220
ENSG00000171202,TMEM126A,51,-0.0274,49,-0.0869,38,-0.4987,58,0.23673,53,0.03763
ENSG00000137504,CREBZF,40,0.54507,28,-0.0179,34,0.26167,29,0.05257,20,-0.6519
ENSG00000137501,SYTL2,37,-0.9127,56,-0.3019,75,0.20474,94,0.85098,44,-0.7011
ENSG00000073921,PICALM,139,0.65495,73,-0.4459,124,0.45961,100,0.12690,69,-0.5601
ENSG00000074266,EED,33,0.84077,14,-0.6609,29,0.61619,20,-0.0172,15,-0.4542
ENSG00000149196,HIKESHI,63,-0.0820,58,-0.2593,72,0.13840,61,-0.1966,83,0.42304
ENSG00000151376,ME3,35,-0.2809,26,-0.8052,44,0.06056,48,0.30427,51,0.36611
ENSG00000150687,PRSS23,62,1.99949,9,-1.3970,12,-0.7473,17,-0.3345,20,-0.0555
ENSG00000166575,TMEM135,2,-3.2173,20,0.08151,21,0.15152,25,0.58985,18,-0.1632
ENSG00000168959,GRM5,48,-1.5213,68,-1.1116,116,-0.1720,189,0.93058,148,0.25036
ENSG00000110172,CHORDC1,21,-0.4939,31,0.13652,32,0.18105,37,0.56659,17,-0.9365
ENSG00000165323,FAT3,22,-0.7126,37,0.15306,33,-0.0453,34,0.00325,38,0.19262
ENSG00000180773,SLC36A4,29,-0.2751,21,-0.8052,22,-0.6618,43,0.55107,41,0.37093
