Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000198168,SVIP,124,0.26995,66,-0.8376,178,0.89660,117,0.19575,88,-0.3309
ENSG00000187398,LUZP2,29,-0.3215,31,-0.2263,73,1.27118,32,-0.1709,27,-0.4993
ENSG00000134343,ANO3,1,-5.3522,24,-1.7943,70,0.01627,69,-0.0260,149,1.79289
ENSG00000109881,CCDC34,18,-0.9884,21,-0.7689,40,0.30452,36,0.17122,46,0.66862
ENSG00000148943,LIN7C,69,0.23382,30,-1.2028,128,1.34260,72,0.35563,39,-0.7570
ENSG00000148950,IMMP1L,22,-0.9182,26,-0.7028,26,-0.6373,53,0.59565,54,0.63219
ENSG00000049449,RCN1,112,1.19390,22,-1.6063,72,0.41049,70,0.42739,42,-0.5456
ENSG00000149100,EIF3M,116,0.21937,53,-1.1517,107,0.09148,144,0.72261,97,-0.0781
ENSG00000280798,LINC00294,26,-0.7697,50,0.36835,36,-0.2236,41,-0.0437,45,0.13888
ENSG00000176102,CSTF3,40,0.01653,20,-1.1904,35,-0.1870,56,0.70790,45,0.23863
ENSG00000110422,HIPK3,115,1.39369,46,-0.2279,41,-0.3940,37,-0.6065,48,-0.1756
ENSG00000110427,KIAA1549L,35,-1.0872,53,-0.4973,65,-0.1019,125,1.28240,50,-0.5955
ENSG00000085063,CD59,282,0.51731,165,-0.4268,254,0.33670,245,0.32229,153,-0.5587
ENSG00000110429,FBXO3,73,-0.2408,42,-1.2512,118,0.55079,119,0.68930,84,-0.0257
ENSG00000135363,LMO2,117,2.03094,24,-0.9080,54,0.52167,36,-0.1445,12,-1.9647
ENSG00000135387,CAPRIN1,133,0.11218,71,-0.9857,118,-0.0835,176,0.71514,124,-0.0023
ENSG00000110435,PDHX,24,-1.3599,23,-1.5516,76,0.49040,75,0.54891,80,0.69332
ENSG00000110436,SLC1A2,406,-1.0476,801,0.03506,3158,2.81822,185,-2.4083,376,-1.2921
ENSG00000166326,TRIM44,81,-0.7322,123,-0.0743,126,-0.0253,125,-0.0456,161,0.45185
ENSG00000110442,COMMD9,31,-0.9231,43,-0.4547,64,0.24536,64,0.30127,66,0.35114
ENSG00000148948,LRRC4C,14,-1.5469,25,-0.7258,52,0.56272,63,1.12162,28,-0.4974
ENSG00000166181,API5,72,0.05563,41,-0.9613,83,0.29291,72,0.06169,89,0.48089
ENSG00000149084,HSD17B12,230,1.30725,72,-0.7589,109,-0.0165,119,0.16286,78,-0.6150
ENSG00000019505,SYT13,25,-2.1663,55,-1.0745,186,1.05830,117,0.29936,126,0.44640
ENSG00000175264,CHST1,44,-1.7433,59,-1.4500,272,1.21649,215,0.96852,112,-0.3585
ENSG00000121671,CRY2,29,-1.1377,46,-0.5268,69,0.20497,103,1.12766,46,-0.5224
ENSG00000121653,MAPK8IP1,250,0.19374,218,-0.0394,257,0.23799,228,0.04918,190,-0.2918
ENSG00000121680,PEX16,23,-0.9510,36,-0.3321,33,-0.4310,61,0.73157,46,0.14815
ENSG00000149091,DGKZ,26,-3.1883,154,-0.6230,202,-0.1158,319,0.80888,278,0.50741
ENSG00000175224,ATG13,76,0.45318,39,-0.7072,86,0.67177,65,0.22449,46,-0.4043
ENSG00000175220,ARHGAP1,91,0.96849,39,-0.5074,65,0.38885,56,0.16659,33,-0.7887
ENSG00000175216,CKAP5,70,-0.3933,72,-0.4105,83,-0.1254,101,0.23478,109,0.38912
ENSG00000149179,C11orf49,60,-0.4494,26,-1.8456,85,0.12408,133,1.13510,83,0.09858
ENSG00000149182,ARFGAP2,105,0.17084,63,-0.7460,90,-0.0816,108,0.24657,111,0.31649
ENSG00000134575,ACP2,30,-0.7314,31,-0.7644,24,-1.0815,71,0.80587,63,0.53260
ENSG00000110514,MADD,94,-0.5472,85,-0.8100,141,0.10180,197,0.81625,132,-0.0122
ENSG00000165916,PSMC3,103,-0.4011,114,-0.2864,144,0.14001,135,0.03230,158,0.34541
ENSG00000149187,CELF1,81,-0.3533,55,-1.0687,213,1.32125,136,0.60394,66,-0.7756
ENSG00000213619,NDUFS3,113,-0.2173,81,-0.8421,88,-0.6041,156,0.38040,178,0.66182
ENSG00000110536,PTPMT1,68,1.26811,19,-0.9976,42,0.39774,31,-0.0998,27,-0.3676
ENSG00000172247,C1QTNF4,52,-1.9093,122,-0.7105,291,0.82276,236,0.54698,191,0.11254
ENSG00000109919,MTCH2,48,-0.3558,23,-1.6245,43,-0.5349,99,1.04920,74,0.39034
ENSG00000149136,SSRP1,59,0.32459,30,-0.8760,66,0.52392,57,0.31158,45,-0.1460
ENSG00000186907,RTN4RL2,1,-5.3627,9,-2.9072,97,0.90147,112,1.51809,58,0.03775
ENSG00000134809,TIMM10,54,-0.4112,50,-0.6086,57,-0.3336,71,0.03269,102,0.80174
ENSG00000156587,UBE2L6,71,1.15776,32,-0.2142,44,0.31760,27,-0.5543,29,-0.4242
ENSG00000166793,YPEL4,17,-0.7302,7,-2.2334,75,1.81187,39,0.66265,19,-0.6512
ENSG00000156603,MED19,16,-0.8589,18,-0.6732,34,0.36388,28,0.10935,36,0.59137
ENSG00000213593,TMX2,131,0.68860,52,-0.9143,65,-0.4670,103,0.33447,95,0.17164
ENSG00000211450,SELENOH,152,-0.4517,134,-0.7357,162,-0.3492,228,0.24569,286,0.72060
ENSG00000186660,ZFP91,111,0.98995,54,-0.2787,37,-0.8232,44,-0.6222,78,0.43552
ENSG00000110048,OSBP,70,0.82889,27,-0.7962,38,-0.1923,42,-0.0570,48,0.24213
ENSG00000166902,MRPL16,29,-0.4097,31,-0.3680,36,-0.0709,29,-0.4408,57,0.88339
ENSG00000110107,PRPF19,67,-0.7368,42,-1.5845,114,0.11811,154,0.75703,139,0.54000
ENSG00000006118,TMEM132A,58,-0.8486,67,-0.6840,257,1.75753,121,0.41602,47,-1.2740
ENSG00000167986,DDB1,238,0.79672,72,-1.2686,157,0.08177,205,0.64400,123,-0.3631
ENSG00000149476,TKFC,20,-1.1771,36,-0.3378,37,-0.2292,71,1.07443,36,-0.3195
ENSG00000149532,CPSF7,79,1.26125,14,-1.6720,57,0.66459,48,0.43002,24,-0.8543
ENSG00000011347,SYT7,25,-2.1065,28,-2.1395,165,0.85710,143,0.73569,135,0.59608
ENSG00000134780,DAGLA,6,-2.5974,16,-1.2971,62,1.05701,43,0.46001,43,0.45751
ENSG00000124920,MYRF,377,4.47018,46,-0.5513,3,-4.4447,6,-3.6893,5,-3.8238
ENSG00000134825,TMEM258,232,0.88105,132,-0.0922,90,-0.6967,140,0.01914,122,-0.2410
ENSG00000134824,FADS2,205,1.70965,88,0.19194,94,0.26928,38,-1.2977,44,-1.0400
ENSG00000149485,FADS1,250,2.51422,58,-0.3152,51,-0.4813,37,-1.1238,31,-1.3758
ENSG00000221968,FADS3,44,0.27124,6,-2.8282,53,0.57189,66,1.19296,30,-0.4107
ENSG00000167996,FTH1,5944,1.48157,2871,0.18985,2886,0.16994,1551,-0.9308,1584,-0.8943
ENSG00000162174,ASRGL1,60,0.09701,65,0.26455,96,0.89099,49,-0.2659,35,-0.8611
ENSG00000124942,AHNAK,476,2.85382,152,0.53090,121,0.06332,10,-3.7992,6,-4.5928
ENSG00000254772,EEF1G,612,1.01860,321,-0.1136,511,0.68932,225,-0.7500,255,-0.5317
ENSG00000149541,B3GAT3,60,-0.2145,42,-0.8897,85,0.34723,84,0.39373,77,0.21932
ENSG00000089597,GANAB,93,0.89045,29,-1.1349,35,-0.7199,90,1.01714,39,-0.6403
ENSG00000204922,UQCC3,45,0.24046,33,-0.3045,51,0.45162,45,0.31144,29,-0.5350
ENSG00000162191,UBXN1,103,0.87216,54,-0.2437,63,0.02692,58,-0.1264,52,-0.3086
ENSG00000168000,BSCL2,136,-2.1210,242,-1.3932,495,-0.1318,914,1.15191,676,0.46243
ENSG00000162188,GNG3,77,-2.5654,257,-0.8479,199,-1.1501,527,0.49702,725,1.23575
ENSG00000214753,HNRNPUL2,89,-0.0132,59,-0.7468,129,0.61275,93,0.07132,98,0.16180
ENSG00000168002,POLR2G,99,0.52453,58,-0.4118,65,-0.1935,77,0.11820,73,0.01879
ENSG00000162236,STX5,37,0.24671,24,-0.5239,35,0.12512,37,0.26008,32,-0.0249
ENSG00000168003,SLC3A2,142,1.11136,55,-0.5534,94,0.37426,81,0.14136,46,-0.8727
ENSG00000168539,CHRM1,1,-6.0155,33,-1.2934,94,0.51356,131,1.41015,66,-0.0863
ENSG00000176485,PLAAT3,392,3.01571,72,-0.4357,62,-0.6141,34,-1.6962,32,-1.7955
ENSG00000133318,RTN3,488,-1.4630,621,-1.2183,908,-0.5036,1943,0.95110,1696,0.64083
ENSG00000072518,MARK2,37,0.20508,13,-1.5963,54,0.85149,39,0.33890,34,0.05945
ENSG00000176340,COX8A,454,-0.1309,458,-0.1347,394,-0.3624,413,-0.3291,673,0.64081
ENSG00000167770,OTUB1,90,-1.3355,92,-1.4252,117,-0.9217,343,1.05334,300,0.73598
ENSG00000168439,STIP1,55,-0.3803,46,-0.7400,39,-0.9448,91,0.51403,96,0.64819
ENSG00000110011,DNAJC4,48,0.51308,41,0.31356,22,-0.7666,26,-0.5605,39,0.19306
ENSG00000173511,VEGFB,136,0.97101,78,-8.8096,129,0.86620,41,-1.1305,60,-0.4835
ENSG00000173457,PPP1R14B,81,1.07762,52,0.35967,36,-0.3097,25,-1.0108,39,-0.2119
ENSG00000002330,BAD,147,0.65201,60,-0.9040,98,-0.0383,87,-0.2685,131,0.54110
ENSG00000173264,GPR137,40,0.33671,23,-0.6367,36,0.16881,47,0.73911,23,-0.6543
ENSG00000173153,ESRRA,44,0.30951,22,-0.8795,13,-1.6367,55,0.84227,41,0.20953
ENSG00000173113,TRMT112,143,0.26134,109,-0.2203,103,-0.2897,133,0.16463,125,0.03595
ENSG00000126432,PRDX5,696,1.04028,226,-0.9460,232,-0.8016,334,-0.2569,508,0.57344
ENSG00000162302,RPS6KA4,37,0.07766,29,-0.3595,70,1.19406,24,-0.6905,35,-0.0367
ENSG00000110076,NRXN2,84,-0.8146,69,-1.2464,269,1.14110,202,0.75383,113,-0.3945
ENSG00000168066,SF1,131,0.51759,61,-0.8354,145,0.68469,112,0.29731,75,-0.4561
ENSG00000168067,MAP4K2,37,0.35719,26,-0.2426,22,-0.4445,42,0.70356,21,-0.6157
ENSG00000068971,PPP2R5B,45,-0.6325,39,-0.9768,72,0.12359,77,0.26720,94,0.69070
ENSG00000213465,ARL2,119,-0.6246,135,-0.4806,197,0.19235,201,0.26222,209,0.33812
ENSG00000149823,VPS51,55,-0.8155,93,0.01513,83,-0.1660,116,0.46645,90,-0.0412
ENSG00000149809,TM7SF2,139,0.45523,74,-0.6534,62,-0.8491,176,1.08120,74,-0.6590
ENSG00000149806,FAU,1396,0.96021,993,0.42708,819,0.03422,504,-0.8381,604,-0.5233
ENSG00000162298,SYVN1,84,1.49305,22,-0.9092,21,-0.8530,47,0.50018,24,-0.7152
ENSG00000014216,CAPN1,42,-0.1273,17,-1.6593,41,-0.1982,80,1.19429,45,-0.0352
ENSG00000245532,NEAT1,557,3.63922,112,0.07067,19,-2.6392,12,-3.5529,21,-2.6513
ENSG00000251562,MALAT1,5262,1.95881,3112,1.13298,1211,-0.6736,365,-2.6766,655,-1.7727
ENSG00000142186,SCYL1,20,-1.8056,43,-0.6822,43,-0.6313,95,0.84088,84,0.56624
ENSG00000168056,LTBP3,157,1.44236,55,-0.4437,100,0.60688,65,-0.1366,31,-1.4000
ENSG00000176973,FAM89B,26,-0.9829,38,-0.4359,61,0.41294,69,0.75397,41,-0.2812
ENSG00000173442,EHBP1L1,58,0.14365,33,-0.8302,35,-0.6726,66,0.42046,67,0.46466
ENSG00000172922,RNASEH2C,74,0.73031,39,-0.4120,57,0.29054,49,0.01621,40,-0.3507
ENSG00000172757,CFL1,698,-0.6058,711,-0.6551,787,-0.4170,1318,0.52280,1299,0.49097
ENSG00000172500,FIBP,55,-0.7214,78,-0.1981,48,-0.9288,108,0.44462,109,0.45251
ENSG00000175602,CCDC85B,140,-1.8376,411,-0.2034,303,-0.6644,547,0.35394,651,0.72749
ENSG00000175573,C11orf68,47,-0.4503,37,-0.9486,90,0.60875,69,0.17803,77,0.39911
ENSG00000175550,DRAP1,77,-0.4198,84,-0.3338,106,0.10334,90,-0.1999,135,0.60473
ENSG00000175334,BANF1,157,1.31480,42,-1.0293,85,0.21865,54,-0.6029,82,0.18565
ENSG00000087365,SF3B2,164,0.83042,65,-0.7776,95,-0.1035,115,0.25769,94,-0.1393
ENSG00000175115,PACS1,25,-0.8017,26,-0.8723,49,0.26593,66,0.94141,39,-0.1312
ENSG00000174996,KLC2,13,-2.7771,38,-1.3653,65,-0.3867,147,1.24564,108,0.53087
ENSG00000174903,RAB1B,128,0.34709,73,-0.6481,89,-0.2436,148,0.72786,86,-0.3485
ENSG00000174871,CNIH2,28,-3.0563,133,-0.8322,175,-0.3073,369,1.21561,242,0.26211
ENSG00000179292,TMEM151A,160,0.59956,58,-1.1492,86,-0.4303,149,0.57139,119,0.10806
ENSG00000174684,B4GAT1,134,-2.0724,251,-1.2453,414,-0.3404,876,1.17391,639,0.45246
ENSG00000174516,PELI3,18,-1.1503,14,-1.7068,15,-1.4188,68,1.25455,54,0.71190
ENSG00000174165,ZDHHC24,39,0.13493,33,-0.1745,49,0.47981,48,0.56273,20,-1.0296
ENSG00000174080,CTSF,119,-0.1802,97,-0.5827,162,0.32530,175,0.55207,120,-0.1919
ENSG00000173992,CCS,35,0.22807,24,-0.4144,53,0.95453,30,-0.0006,23,-0.5082
ENSG00000239306,RBM14,60,1.19923,17,-0.9973,25,-0.2991,35,0.32320,25,-0.3127
ENSG00000173933,RBM4,37,-1.0225,53,-0.5287,70,-0.0255,90,0.46650,88,0.41845
ENSG00000173898,SPTBN2,12,-3.1053,76,-0.4013,127,0.49415,129,0.62131,105,0.19134
ENSG00000173599,PC,58,0.25322,44,-0.2219,28,-0.9056,54,0.14227,59,0.31022
ENSG00000173621,LRFN4,22,-0.6414,21,-0.8120,62,1.10325,46,0.68488,22,-0.6741
ENSG00000173227,SYT12,14,-1.0874,17,-0.8948,2,-3.5806,59,1.65166,30,0.08817
ENSG00000173120,KDM2A,17,-0.9662,29,-0.1193,54,0.97215,30,-0.0265,28,-0.1454
ENSG00000173020,GRK2,77,-0.4269,60,-0.9113,146,0.63387,148,0.81393,81,-0.3929
ENSG00000172932,ANKRD13D,43,-0.2037,26,-1.1018,62,0.37684,69,0.70624,48,-0.0272
ENSG00000172531,PPP1CA,82,-0.2574,61,-0.8152,76,-0.3750,121,0.47267,122,0.48744
ENSG00000172508,CARNS1,424,4.72928,41,-0.8781,0,-7.7151,8,-3.3052,5,-3.8902
ENSG00000110711,AIP,62,0.58126,33,-0.5326,42,-0.0750,47,0.13224,44,-0.0028
ENSG00000110697,PITPNM1,22,-1.3383,72,0.67647,39,-0.4353,41,-0.4002,62,0.37463
ENSG00000167797,CDK2AP2,75,1.61317,27,-0.2477,21,-0.6024,38,0.39189,10,-1.8176
ENSG00000084207,GSTP1,529,1.49247,224,-0.0531,314,0.52231,141,-0.8830,135,-0.9539
ENSG00000167792,NDUFV1,102,-0.8475,119,-0.6895,90,-1.0461,245,0.70475,235,0.61794
ENSG00000110717,NDUFS8,164,-0.1309,142,-0.4177,137,-0.4266,209,0.32244,210,0.32550
ENSG00000110721,CHKA,95,1.79832,15,-1.4522,42,0.28165,30,-0.2986,28,-0.4305
ENSG00000110066,KMT5B,52,0.86346,35,0.18249,36,0.21280,28,-0.2403,20,-0.8385
ENSG00000110075,PPP6R3,56,0.84314,26,-0.5024,34,-0.0175,31,-0.1866,35,0.04058
ENSG00000197345,MRPL21,32,-1.0452,57,-0.1765,42,-0.6393,83,0.55624,74,0.32503
ENSG00000085733,CTTN,89,0.34940,48,-0.7286,73,0.03045,91,0.45461,68,-0.0965
ENSG00000162105,SHANK2,21,-1.5032,38,-0.6708,63,0.22105,75,0.60779,67,0.35773
ENSG00000172893,DHCR7,43,-0.0643,35,-0.4542,56,0.36084,71,0.95381,24,-1.0732
ENSG00000137497,NUMA1,163,1.63485,43,-0.7937,94,0.59350,61,-0.1567,33,-1.2370
ENSG00000149357,LAMTOR1,116,-0.2186,118,-0.2226,99,-0.4727,165,0.43384,141,0.11060
ENSG00000110200,ANAPC15,64,0.70716,26,-0.8492,33,-0.4154,45,0.12701,49,0.30106
ENSG00000162129,CLPB,33,0.06235,27,-0.3150,20,-0.6870,33,0.10896,40,0.45050
ENSG00000186642,PDE2A,20,-3.2167,50,-2.0623,279,0.85251,280,1.06789,200,0.32496
ENSG00000214530,STARD10,30,-0.0012,23,-0.4257,6,-2.2757,34,0.25134,43,0.77716
ENSG00000110237,ARHGEF17,46,0.29862,19,-1.2374,40,0.07538,32,-0.3373,59,0.92199
ENSG00000054965,FAM168A,72,-0.4305,55,-0.9609,157,0.88326,85,-0.1819,121,0.51271
ENSG00000021300,PLEKHB1,1030,2.40309,402,0.60223,271,-0.1598,77,-2.2672,66,-2.5049
ENSG00000175582,RAB6A,129,-1.1049,153,-0.9497,258,-0.0115,375,0.75965,317,0.40121
ENSG00000175581,MRPL48,69,1.00566,15,-1.6229,32,-0.3029,42,0.18194,46,0.37133
ENSG00000175575,PAAF1,74,0.96121,36,-0.3011,23,-0.9611,44,0.06753,41,-0.0604
ENSG00000214517,PPME1,47,-1.0582,44,-1.2612,97,0.10310,160,1.22141,89,-0.0515
ENSG00000165434,PGM2L1,64,-2.6930,207,-1.0496,482,0.42698,548,0.79195,468,0.44835
ENSG00000118363,SPCS2,263,1.29801,95,-0.5127,124,-0.0226,130,0.06052,85,-0.7084
ENSG00000137486,ARRB1,50,-0.9527,112,0.38685,91,-0.0171,92,-0.0024,94,0.03313
ENSG00000149273,RPS3,895,1.54113,448,0.32427,452,0.28823,185,-1.2704,216,-1.0107
ENSG00000171533,MAP6,111,0.05132,55,-1.1830,120,0.18403,149,0.67252,110,0.04925
ENSG00000078124,ACER3,84,1.04590,42,-0.1553,26,-0.8741,38,-0.3625,48,0.10344
ENSG00000149269,PAK1,21,-2.6551,54,-1.4134,243,1.19541,185,0.85301,120,-0.0443
ENSG00000074201,CLNS1A,141,1.06443,61,-0.4094,55,-0.5238,79,0.08007,67,-0.2543
ENSG00000048649,RSF1,102,0.57551,69,-0.0858,89,0.34628,66,-0.1710,59,-0.3850
ENSG00000151366,NDUFC2,165,-1.1922,225,-0.8025,259,-0.4948,582,1.08290,386,0.18498
ENSG00000137509,PRCP,157,2.26676,12,-2.2060,66,0.54720,31,-0.7845,36,-0.5033
ENSG00000137502,RAB30,58,0.74723,38,0.03866,73,1.17356,20,-1.0898,25,-0.6780
ENSG00000137500,CCDC90B,71,0.69843,43,-0.1568,72,0.71878,34,-0.5868,39,-0.3295
ENSG00000150672,DLG2,75,-0.7245,115,-0.0435,86,-0.5086,132,0.23273,142,0.38543
ENSG00000171204,TMEM126B,35,-1.1598,65,-0.1933,55,-0.4316,116,1.00353,63,-0.2593
ENSG00000171202,TMEM126A,26,-0.9041,23,-1.2182,63,0.53314,51,0.20389,65,0.72368
ENSG00000137501,SYTL2,48,0.30400,46,0.25258,121,2.05400,27,-0.7203,4,-3.6874
ENSG00000073921,PICALM,223,1.42069,80,-0.4140,76,-0.4502,117,0.29730,55,-1.0581
ENSG00000149196,HIKESHI,64,0.06523,36,-0.9353,43,-0.5691,82,0.57321,74,0.37751
ENSG00000151376,ME3,2,-4.2392,23,-1.2420,45,-0.0795,60,0.47384,82,1.19857
ENSG00000168959,GRM5,17,-2.5163,40,-1.3948,76,-0.2506,140,0.96089,129,0.77004
ENSG00000110172,CHORDC1,62,0.76703,23,-0.9845,8,-2.3199,42,0.10683,58,0.80663
ENSG00000165323,FAT3,4,-3.0441,22,-0.8396,41,0.22844,32,-0.2202,66,1.35431
ENSG00000180773,SLC36A4,46,0.75537,16,-1.0620,30,0.05006,26,-0.2185,37,0.47426
ENSG00000166012,TAF1D,150,0.56020,91,-0.3199,88,-0.3224,97,-0.2079,125,0.28456
ENSG00000150316,CWC15,112,0.88409,56,-0.3258,71,0.09984,60,-0.1971,59,-0.2137
ENSG00000263465,SRSF8,57,-0.2439,42,-0.8346,116,0.95512,83,0.44512,55,-0.3629
ENSG00000149218,ENDOD1,212,1.81237,45,-0.9906,59,-0.4737,59,-0.5199,76,-0.0753
ENSG00000149212,SESN3,136,0.25990,69,-0.9257,306,1.77933,83,-0.6185,91,-0.4400
ENSG00000149231,CCDC82,53,0.05519,64,0.43407,24,-1.1493,67,0.53783,35,-0.6658
ENSG00000110330,BIRC2,112,1.53946,39,-0.3834,43,-0.1835,31,-0.7539,43,-0.1887
ENSG00000152558,TMEM123,428,4.99246,28,-1.4158,15,-2.2316,7,-3.4990,2,-4.8994
ENSG00000137692,DCUN1D5,33,-0.0964,41,0.29664,10,-1.9352,33,-0.1460,46,0.52476
ENSG00000152578,GRIA4,34,-0.3383,38,-0.1534,73,0.96603,46,0.19286,29,-0.6639
ENSG00000170903,MSANTD4,66,1.25852,15,-1.3281,48,0.66354,26,-0.3748,31,-0.0855
ENSG00000149313,AASDHPPT,92,-0.4107,83,-0.6607,108,-0.1557,153,0.49500,141,0.33180
ENSG00000152402,GUCY1A2,42,-0.6758,36,-0.9878,38,-0.8148,75,0.32365,103,1.02726
ENSG00000110675,ELMOD1,28,-3.0002,70,-1.8308,232,0.21661,392,1.46697,224,0.18534
ENSG00000166266,CUL5,55,0.00536,43,-0.4439,44,-0.3394,57,0.07498,69,0.47392
ENSG00000075239,ACAT1,142,1.15177,51,-0.6508,87,0.27565,64,-0.2624,64,-0.2490
ENSG00000149311,ATM,143,2.54169,39,-0.0206,10,-2.0228,22,-1.0300,19,-1.2317
ENSG00000185742,C11orf87,12,-3.1217,41,-1.4249,54,-0.8796,146,0.93996,154,1.06768
ENSG00000137710,RDX,323,2.61740,90,0.08264,55,-0.7024,25,-2.0958,41,-1.3041
ENSG00000137714,FDX1,13,-1.1433,17,-0.8361,30,0.12564,34,0.45021,37,0.59040
ENSG00000137727,ARHGAP20,11,-1.8251,16,-1.4855,17,-1.2514,44,0.31835,76,1.61184
ENSG00000170145,SIK2,59,0.77778,29,-0.4613,39,0.06872,32,-0.2874,39,0.10225
ENSG00000109846,CRYAB,1931,3.64434,321,-0.2977,107,-1.9471,94,-2.3213,71,-2.7465
ENSG00000150764,DIXDC1,110,1.50673,24,-1.1784,43,-0.1354,49,0.09342,39,-0.3661
ENSG00000150768,DLAT,45,-0.4807,30,-1.2489,41,-0.6274,74,0.38841,97,0.97414
ENSG00000150779,TIMM8B,89,-0.1740,111,0.21510,79,-0.3775,80,-0.4064,123,0.42122
ENSG00000204370,SDHD,89,0.95249,39,-0.4941,37,-0.5015,40,-0.4392,62,0.38353
ENSG00000150787,PTS,42,-0.8409,70,-0.0289,78,0.15267,78,0.18112,76,0.13954
ENSG00000250303,LINC02762,33,-0.0709,25,-0.5872,55,0.77905,49,0.68959,21,-0.8930
ENSG00000149294,NCAM1,483,0.16895,222,-1.1953,564,0.43102,524,0.36262,477,0.17230
ENSG00000109906,ZBTB16,42,0.20408,40,0.13506,40,0.09075,47,0.46799,21,-0.9969
ENSG00000182985,CADM1,213,0.03698,85,-1.5410,296,0.59709,305,0.79480,187,-0.1968
ENSG00000109917,ZPR1,36,-0.0044,25,-0.6587,17,-1.1408,46,0.48280,47,0.51320
ENSG00000160584,SIK3,180,1.14014,55,-0.9375,149,0.79243,86,-0.1586,69,-0.5639
ENSG00000168092,PAFAH1B2,159,-0.0235,91,-1.0103,170,0.08701,218,0.60870,172,0.12093
ENSG00000149577,SIDT2,36,0.25007,17,-1.0332,30,-0.0223,44,0.73703,29,-0.1238
ENSG00000186318,BACE1,150,0.87339,71,-0.4344,76,-0.2677,113,0.44376,64,-0.6352
ENSG00000137726,FXYD6,176,-2.1952,494,-0.7083,712,-0.0391,1072,0.80141,906,0.43593
ENSG00000177098,SCN4B,39,0.02370,8,-2.5915,55,0.59141,58,0.85722,41,0.12921
ENSG00000149575,SCN2B,27,-2.3559,60,-1.2870,99,-0.3722,164,0.55002,213,1.15062
ENSG00000110344,UBE4A,75,0.22554,34,-1.1756,42,-0.7213,87,0.56101,84,0.49012
ENSG00000167283,ATP5MG,431,-0.1854,370,-0.4913,321,-0.6525,527,0.17296,657,0.62978
ENSG00000118058,KMT2A,73,0.04900,69,-0.0520,132,1.09604,58,-0.3674,53,-0.5195
ENSG00000149582,TMEM25,21,-1.3957,40,-0.4998,116,1.39602,64,0.36737,39,-0.5657
ENSG00000118096,IFT46,61,1.26301,16,-1.0358,18,-0.7660,37,0.39989,26,-0.2252
ENSG00000095139,ARCN1,67,0.41993,35,-0.7163,41,-0.3834,52,-0.0007,67,0.51257
ENSG00000019144,PHLDB1,257,3.03206,60,0.03483,36,-0.7800,18,-1.9993,12,-2.5793
ENSG00000110367,DDX6,175,0.44614,118,-0.2435,187,0.56170,117,-0.2578,121,-0.1973
ENSG00000118181,RPS25,1498,1.17379,1085,0.71266,705,-0.1408,405,-1.1328,480,-0.8472
ENSG00000196655,TRAPPC4,67,0.46055,29,-0.9599,44,-0.2151,65,0.48630,53,0.08737
ENSG00000149428,HYOU1,36,-0.8953,28,-1.4441,61,-0.0851,100,0.93453,80,0.44203
ENSG00000160695,VPS11,30,-0.3124,15,-1.5284,39,0.11451,47,0.49022,50,0.63063
ENSG00000172375,C2CD2L,17,-1.9735,26,-1.4647,98,0.82901,101,1.09520,58,-0.0875
ENSG00000154096,THY1,103,-3.3778,421,-1.4192,944,-0.0127,1742,1.34001,1118,0.32061
ENSG00000110400,NECTIN1,66,0.88856,27,-0.6896,25,-0.7379,75,1.44840,10,-2.2779
ENSG00000196914,ARHGEF12,150,0.29697,129,0.04258,141,0.18315,134,0.12034,95,-0.5107
ENSG00000109929,SC5D,172,0.64648,75,-0.8030,104,-0.1881,137,0.30211,119,0.03178
ENSG00000137642,SORL1,267,0.29220,140,-0.8520,94,-1.3668,220,-0.0336,356,0.98253
ENSG00000255248,MIR100HG,93,0.43229,44,-0.8732,95,0.47477,78,0.16995,71,-0.0305
ENSG00000109971,HSPA8,585,-0.8519,619,-0.8612,362,-1.5852,1308,0.54880,1590,0.99027
ENSG00000023171,GRAMD1B,19,-2.0972,40,-1.0891,81,0.16683,103,0.68739,101,0.65840
ENSG00000166257,SCN3B,45,-3.0268,170,-1.1760,341,0.05192,610,1.36247,348,0.10361
ENSG00000154144,TBRG1,76,0.38282,37,-0.8526,39,-0.7054,71,0.32916,75,0.44037
ENSG00000110013,SIAE,54,0.41208,24,-0.9764,12,-1.8881,54,0.49474,57,0.61943
ENSG00000154146,NRGN,73,-4.3654,639,-1.2911,453,-1.6861,2359,1.24892,2074,0.93171
ENSG00000165478,HEPACAM,354,2.42579,102,0.01153,171,0.89540,23,-2.4368,18,-2.7795
ENSG00000149557,FEZ1,631,1.87861,218,-0.0934,140,-0.7809,141,-0.8732,171,-0.5368
ENSG00000149547,EI24,103,0.52612,61,-0.4019,91,0.31096,93,0.42868,50,-0.7265
ENSG00000109832,DDX25,5,-2.8079,12,-1.8056,40,0.24491,51,0.81241,53,0.87220
ENSG00000182934,SRPRA,28,0.11306,15,-0.9393,23,-0.2258,40,0.84150,25,-0.1155
ENSG00000134909,ARHGAP32,29,-0.8923,45,-0.1968,48,-0.0734,61,0.39041,56,0.21978
ENSG00000084234,APLP2,224,-0.2317,148,-0.9937,278,0.11910,400,0.91990,235,-0.1821
