Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000206418,RAB12,33,-0.5034,34,-0.6562,68,0.85769,39,-0.2824,51,0.14188
ENSG00000168502,MTCL1,9,-1.4580,25,-0.0490,28,0.19073,31,0.31453,30,0.28697
ENSG00000178127,NDUFV2,152,0.00666,138,-0.2148,169,0.22781,166,0.14257,138,-0.1450
ENSG00000101745,ANKRD12,172,-0.2145,183,-0.1684,185,-0.1178,181,-0.1339,325,0.83264
ENSG00000017797,RALBP1,74,-0.3219,88,-0.0871,106,0.31776,82,-0.1651,86,-0.0915
ENSG00000168461,RAB31,131,1.19036,62,-0.1025,39,-0.9157,92,0.58276,56,-0.2239
ENSG00000101558,VAPA,192,-0.2933,181,-0.5450,320,0.72733,217,-0.0969,217,-0.0972
ENSG00000154856,APCDD1,85,1.31612,23,-1.0676,17,-1.4706,125,2.07168,35,-0.1735
ENSG00000134265,NAPG,38,-1.0294,67,-0.2562,107,0.80785,56,-0.4588,65,-0.2270
ENSG00000141404,GNAL,50,-0.6901,55,-0.7491,45,-1.0129,139,0.97292,231,1.92936
ENSG00000255112,CHMP1B,42,-1.0090,82,0.06370,103,0.54333,67,-0.2844,55,-0.5846
ENSG00000154889,MPPE1,24,-0.2321,14,-1.3273,41,0.87940,38,0.49802,35,0.39132
ENSG00000141385,AFG3L2,29,-0.7320,43,-0.2243,53,0.25579,49,0.06150,62,0.44744
ENSG00000134278,SPIRE1,66,-0.0005,51,-0.5625,83,0.51528,75,0.20913,63,-0.0763
ENSG00000128789,PSMG2,46,-0.2509,61,0.32440,54,-0.0094,40,-0.4864,47,-0.2121
ENSG00000085415,SEH1L,25,-0.7083,29,-0.6839,63,1.08904,25,-0.6818,40,0.02168
ENSG00000168675,LDLRAD4,24,-0.6696,40,0.18143,43,0.27694,17,-1.1697,43,0.23058
ENSG00000177150,FAM210A,10,-0.6615,13,-0.3323,24,1.07108,6,-1.2260,10,-0.5834
ENSG00000101654,RNMT,31,-1.0393,53,-0.2782,90,0.90882,50,-0.2891,39,-0.6821
ENSG00000067900,ROCK1,44,0.60000,26,-0.3487,23,-0.5807,55,0.97474,34,0.15785
ENSG00000167088,SNRPD1,53,-0.3182,66,0.07588,63,-0.0407,53,-0.3029,83,0.41158
ENSG00000101752,MIB1,40,0.15740,32,-0.2627,45,0.46795,23,-0.6850,35,-0.0696
ENSG00000134508,CABLES1,56,0.42485,33,-0.5848,36,-0.3723,96,1.35478,40,-0.1250
ENSG00000101782,RIOK3,17,-0.6166,20,-0.5298,42,1.20797,16,-0.7260,14,-0.9029
ENSG00000141452,RMC1,15,-0.2818,16,-0.1829,23,0.57421,13,-0.4225,14,-0.3499
ENSG00000141447,OSBPL1A,79,-0.8445,132,-0.0693,153,0.25741,155,0.21314,136,0.00556
ENSG00000154059,IMPACT,29,0.58687,16,-0.4618,25,0.53472,7,-1.4466,22,0.13291
ENSG00000141380,SS18,23,0.63014,16,0.14802,12,-0.5282,15,-0.0015,15,-0.0093
ENSG00000134504,KCTD1,26,-1.3639,57,-0.2211,54,-0.2972,126,1.17791,85,0.49405
ENSG00000171885,AQP4,786,1.88011,124,-1.5637,94,-1.8745,964,2.31425,176,-0.6733
ENSG00000170558,CDH2,63,-0.2703,52,-0.7795,93,0.47704,104,0.54582,92,0.33221
ENSG00000118276,B4GALT6,29,-0.9561,39,-0.6723,82,0.97765,33,-0.7628,71,0.44949
ENSG00000153339,TRAPPC8,21,-0.3417,24,-0.2174,31,0.37125,34,0.43055,17,-0.6052
ENSG00000101746,NOL4,21,-1.1303,29,-0.8653,50,0.32548,51,0.26456,94,1.31551
ENSG00000134769,DTNA,263,1.22145,99,-0.5733,94,-0.5909,195,0.69654,141,0.16416
ENSG00000166974,MAPRE2,132,-1.1325,220,-0.5040,387,0.77249,235,-0.2500,341,0.34786
ENSG00000172466,ZNF24,34,0.28019,31,0.18597,22,-0.5373,25,-0.2408,39,0.50117
ENSG00000141429,GALNT1,38,0.64392,18,-0.7466,30,0.33833,26,0.04352,29,0.20517
ENSG00000141428,C18orf21,9,-0.7132,14,-0.1481,20,0.69786,15,0.06293,7,-1.1780
ENSG00000141425,RPRD1A,76,-0.6660,101,-0.3430,156,0.63045,92,-0.3840,132,0.19366
ENSG00000141424,SLC39A6,32,-0.2407,34,-0.2210,46,0.47932,38,0.03355,27,-0.4740
ENSG00000134759,ELP2,15,-1.3156,31,-0.3436,48,0.63051,34,-0.0768,43,0.27742
ENSG00000134775,FHOD3,15,-0.8178,22,-0.3416,30,0.30259,25,-0.0663,40,0.71482
ENSG00000134779,TPGS2,87,-0.4957,110,-0.1875,135,0.27358,130,0.15033,127,0.10383
ENSG00000101489,CELF4,192,-1.0503,374,-0.0186,486,0.55440,340,-0.1676,286,-0.4362
ENSG00000078142,PIK3C3,27,-0.4803,25,-0.7917,54,0.87923,35,-0.0479,40,0.15867
ENSG00000152214,RIT2,7,-1.1115,12,-0.4759,30,1.62037,3,-2.3026,5,-1.5519
ENSG00000132872,SYT4,88,-1.4247,178,-0.5027,406,1.49871,95,-1.3165,111,-1.0822
ENSG00000152217,SETBP1,6,-1.2986,13,-0.3863,18,0.38589,13,-0.1545,26,0.87495
ENSG00000141469,SLC14A1,41,1.17035,25,0.53263,5,-2.2247,37,0.97703,9,-1.2185
ENSG00000152223,EPG5,15,-0.1706,13,-0.5937,20,0.28423,21,0.29551,24,0.56087
ENSG00000152234,ATP5F1A,324,-0.5570,408,-0.2839,582,0.50946,485,0.08203,423,-0.1362
ENSG00000152242,C18orf25,22,0.49365,14,-0.2858,21,0.62779,7,-1.1975,11,-0.6390
ENSG00000141622,RNF165,13,-1.0911,26,-0.0360,27,0.02584,31,0.21775,37,0.52948
ENSG00000101638,ST8SIA5,11,-1.3505,22,-0.5281,49,1.33656,9,-1.6884,25,-0.1854
ENSG00000078043,PIAS2,24,-0.4905,34,0.06185,36,0.15163,41,0.30976,24,-0.5008
ENSG00000167220,HDHD2,42,-0.4871,59,0.07133,60,0.11225,57,0.00315,56,-0.0349
ENSG00000134049,IER3IP1,20,-0.9329,28,-0.5835,53,0.82885,51,0.51435,25,-0.6090
ENSG00000175387,SMAD2,48,0.19198,47,0.24146,41,-0.0549,41,-0.0527,24,-0.8570
ENSG00000134030,CTIF,43,-0.8261,74,0.03286,79,0.15567,70,-0.0817,86,0.25953
ENSG00000141627,DYM,13,-1.2020,27,-0.0920,32,0.25944,38,0.46267,28,-0.0440
ENSG00000177576,C18orf32,219,0.27269,173,-0.1509,181,-0.0448,184,-0.0051,209,0.20148
ENSG00000265681,RPL17,1306,0.33355,1216,0.33973,864,-0.4102,764,-0.5214,1104,0.06103
ENSG00000167315,ACAA2,62,1.14465,28,-0.1975,17,-1.0515,58,1.03261,24,-0.3808
ENSG00000141644,MBD1,42,-0.0839,39,-0.2885,48,0.16865,46,0.05182,55,0.34445
ENSG00000154832,CXXC1,14,-0.5750,15,-0.6777,21,0.03286,33,0.78242,36,0.89427
ENSG00000141639,MAPK4,51,0.57306,27,-0.6138,18,-1.2549,90,1.59750,54,0.67680
ENSG00000134042,MRO,63,1.10792,31,-0.1043,21,-0.8237,41,0.38749,33,0.03462
ENSG00000082212,ME2,39,0.11637,29,-0.5111,41,0.25824,57,0.73354,29,-0.3734
ENSG00000141646,SMAD4,30,0.28661,19,-0.6338,21,-0.3179,46,1.01011,36,0.56792
ENSG00000176624,MEX3C,15,-0.0729,11,-0.6256,19,0.40628,18,0.24538,19,0.35095
ENSG00000134046,MBD2,22,0.38424,14,-0.4608,19,0.21212,16,-0.1037,21,0.31678
ENSG00000041353,RAB27B,26,-0.6936,38,-0.1619,64,1.01189,17,-1.3679,23,-0.8656
ENSG00000196628,TCF4,152,-0.4546,187,-0.1837,268,0.61970,177,-0.2093,142,-0.5527
ENSG00000091164,TXNL1,104,-0.2271,97,-0.4877,145,0.39509,122,0.02673,155,0.41394
ENSG00000091157,WDR7,56,-0.6817,72,-0.4186,126,0.85032,68,-0.3683,75,-0.2159
ENSG00000177511,ST8SIA3,58,-1.3736,115,-0.4651,174,0.44970,217,0.70526,156,0.16296
ENSG00000066926,FECH,33,0.63232,20,-0.2192,26,0.33853,18,-0.2886,12,-0.9578
ENSG00000134440,NARS,63,-1.0468,110,-0.2784,161,0.58174,116,-0.0950,135,0.14279
ENSG00000049759,NEDD4L,60,-0.9943,98,-0.3547,139,0.41476,120,0.07358,156,0.50507
ENSG00000074657,ZNF532,26,-0.4608,28,-0.4940,40,0.33315,62,0.95948,26,-0.4392
ENSG00000166562,SEC11C,159,-0.0681,137,-0.4438,150,-0.2028,246,0.64387,260,0.73424
ENSG00000074695,LMAN1,32,0.53621,10,-1.6099,23,-0.0429,48,1.22127,43,1.00604
ENSG00000101542,CDH20,32,0.92748,13,-0.7506,15,-0.3371,40,1.34319,12,-0.5946
ENSG00000134444,RELCH,13,-1.3806,27,-0.4278,46,0.74592,32,-0.0168,36,0.16208
ENSG00000141664,ZCCHC2,12,-0.5525,15,-0.4010,23,0.54379,21,0.29868,16,-0.1799
ENSG00000081913,PHLPP1,61,0.72714,25,-0.9455,25,-0.8460,110,1.81462,44,0.21107
ENSG00000171791,BCL2,24,0.46472,15,-0.4264,17,-0.0900,22,0.29705,23,0.40561
ENSG00000119537,KDSR,53,0.64701,25,-0.7956,40,0.26603,28,-0.3785,56,0.72848
ENSG00000267390,AC036176.1,24,0.28554,24,0.51820,9,-1.3879,24,0.28196,26,0.45980
ENSG00000119541,VPS4B,33,-0.5371,46,-0.0087,54,0.30845,41,-0.1942,44,-0.0803
ENSG00000171451,DSEL,14,-0.5404,20,-0.0620,21,0.11597,16,-0.3270,29,0.56051
ENSG00000166479,TMX3,12,-1.6055,30,-0.4322,53,0.88322,39,0.13311,30,-0.2775
ENSG00000206052,DOK6,64,0.22818,52,-0.1178,42,-0.5270,89,0.77744,64,0.22662
ENSG00000141668,CBLN2,16,-0.9584,22,-0.6975,27,-0.2619,58,1.07691,62,1.18253
ENSG00000166342,NETO1,8,-1.9024,31,0.06079,34,0.24468,28,-0.1549,41,0.47111
ENSG00000263958,AC091138.1,10,-1.3720,36,0.92551,22,-0.3138,10,-1.3674,26,0.03853
ENSG00000075336,TIMM21,33,0.43880,19,-0.5749,30,0.37920,26,0.07058,24,-0.0400
ENSG00000166347,CYB5A,39,0.65946,25,-0.1135,26,0.01279,13,-1.0907,31,0.26782
ENSG00000133313,CNDP2,81,-0.0904,77,-0.2462,89,0.08274,109,0.37789,92,0.11406
ENSG00000180011,ZADH2,20,-1.1223,39,-0.2140,47,0.20327,55,0.41345,54,0.39087
ENSG00000179981,TSHZ1,31,0.34685,23,-0.1894,20,-0.3956,47,1.06184,18,-0.4915
ENSG00000197971,MBP,1412,0.42367,1497,0.87503,1081,-0.0137,97,-3.6181,143,-3.0519
ENSG00000263146,LINC01896,50,0.85667,32,0.17865,16,-1.1461,50,0.87480,21,-0.5409
ENSG00000166377,ATP9B,18,-0.6549,27,-0.1051,21,-0.5641,56,1.13668,37,0.43230
ENSG00000122490,SLC66A2,57,-0.3802,58,-0.5023,79,0.18195,93,0.40493,105,0.62092
ENSG00000226742,HSBP1L1,25,0.61427,18,0.08155,15,-0.2825,9,-0.9554,22,0.37910
ENSG00000141759,TXNL4A,136,-0.4474,208,0.35225,176,-0.0548,146,-0.3351,166,-0.1353
ENSG00000101544,ADNP2,21,-0.2129,21,-0.3359,24,-0.0337,42,0.87366,25,0.04184
ENSG00000105556,MIER2,16,0.10448,12,-0.4215,16,0.09072,21,0.54249,16,0.12829
ENSG00000183186,C2CD4C,34,0.04067,22,-0.8045,28,-0.2831,44,0.46422,75,1.40873
ENSG00000129946,SHC2,53,-0.1974,59,-0.0727,64,0.12016,61,0.00089,64,0.09180
ENSG00000141933,TPGS1,45,-0.1527,59,0.41379,45,-0.1924,34,-0.5730,48,-0.0567
ENSG00000099804,CDC34,47,-0.8194,77,-0.0805,98,0.44318,65,-0.3298,84,0.07392
ENSG00000172270,BSG,550,0.13004,437,-0.3449,507,-0.0045,728,0.59061,532,0.07373
ENSG00000099822,HCN2,85,0.26160,79,0.21892,68,-0.1020,60,-0.2843,55,-0.4219
ENSG00000099821,POLRMT,36,-0.1351,37,-0.1495,36,-0.1537,39,-0.0306,62,0.73985
ENSG00000070423,RNF126,26,-1.0917,57,0.22806,54,0.05879,54,0.05743,52,-0.0045
ENSG00000099864,PALM,285,0.44121,242,0.26979,167,-0.5170,284,0.43333,136,-0.7396
ENSG00000011304,PTBP1,24,0.67183,14,-0.2865,14,-0.2535,15,-0.1113,22,0.53298
ENSG00000129951,PLPPR3,44,-0.5469,72,0.36702,56,-0.2048,67,0.11902,55,-0.1981
ENSG00000175221,MED16,59,-0.0241,48,-0.4810,68,0.28299,60,0.01493,80,0.48504
ENSG00000198858,R3HDM4,51,0.28747,30,-0.7829,49,0.28372,44,0.05322,67,0.72452
ENSG00000065268,WDR18,26,-0.1948,22,-0.6572,39,0.59028,35,0.23567,32,0.10163
ENSG00000182087,TMEM259,62,-0.2961,66,-0.2882,76,0.02634,89,0.28426,105,0.56106
ENSG00000099817,POLR2E,137,-0.0825,146,0.03344,153,0.12746,113,-0.3836,147,0.03332
ENSG00000167468,GPX4,659,-0.1966,845,0.31302,736,-0.0286,590,-0.3710,624,-0.2837
ENSG00000118046,STK11,55,-0.2696,69,0.13769,57,-0.2634,96,0.61635,55,-0.2797
ENSG00000099625,CBARP,37,0.27499,31,-0.0382,30,-0.0598,26,-0.2753,35,0.18865
ENSG00000099624,ATP5F1D,340,0.00355,354,0.10303,347,0.04942,236,-0.5694,358,0.08790
ENSG00000167470,MIDN,33,0.67262,18,-0.4221,30,0.67468,16,-0.4845,8,-1.5111
ENSG00000099622,CIRBP,284,-0.0166,243,-0.3825,318,0.21703,320,0.17570,341,0.27699
ENSG00000228300,FAM174C,36,-0.0123,34,-0.1057,39,0.16507,22,-0.7799,48,0.46385
ENSG00000160953,PWWP3A,58,-0.2218,65,-0.0473,71,0.14086,73,0.14929,60,-0.1632
ENSG00000115286,NDUFS7,201,0.16276,196,0.19203,178,-0.0416,148,-0.3219,148,-0.3254
ENSG00000130005,GAMT,81,-0.3085,97,-0.0338,93,-0.1287,138,0.54358,101,0.03680
ENSG00000071626,DAZAP1,24,-0.6643,37,0.02331,37,0.02504,48,0.42507,35,-0.0466
ENSG00000115268,RPS15,1569,0.43160,1475,0.52792,853,-0.6668,890,-0.4755,1119,-0.1160
ENSG00000115266,APC2,78,-0.2691,94,0.05098,87,-0.1273,117,0.38138,91,-0.0186
ENSG00000119559,C19orf25,40,-0.1119,38,-0.2525,41,-0.0704,40,-0.0941,70,0.81835
ENSG00000071655,MBD3,95,0.76894,55,-0.1617,43,-0.6325,72,0.31032,77,0.42385
ENSG00000127540,UQCR11,1039,0.37413,987,0.46038,617,-0.5663,705,-0.2493,707,-0.2444
ENSG00000079313,REXO1,22,-0.6954,36,0.17926,29,-0.2840,41,0.30275,42,0.35941
ENSG00000129911,KLF16,51,-0.1961,52,-0.2488,44,-0.5094,101,0.93715,84,0.61425
ENSG00000129968,ABHD17A,214,0.41415,203,0.53669,113,-0.7270,158,-0.0764,130,-0.3852
ENSG00000227500,SCAMP4,35,0.55611,16,-0.9187,25,0.05708,38,0.71594,34,0.50438
ENSG00000133275,CSNK1G2,58,0.48897,48,0.29089,43,0.00059,26,-0.7627,23,-0.9515
ENSG00000133243,BTBD2,169,0.17187,150,-0.0294,157,0.06898,157,0.05262,121,-0.3501
ENSG00000099875,MKNK2,17,-0.1318,21,0.28678,15,-0.3626,18,-0.0527,21,0.19249
ENSG00000065000,AP3D1,82,-0.6017,120,-0.0008,126,0.10513,129,0.12079,130,0.13304
ENSG00000104886,PLEKHJ1,48,-0.4135,53,-0.3880,87,0.71922,66,0.06905,42,-0.6199
ENSG00000104897,SF3A2,15,-0.2194,11,-0.8466,17,0.05574,24,0.56032,33,1.11029
ENSG00000104904,OAZ1,667,-0.2783,815,0.06030,864,0.17419,638,-0.3494,794,-0.0025
ENSG00000130332,LSM7,127,0.26925,119,0.25437,91,-0.3303,98,-0.1494,100,-0.1042
ENSG00000005206,SPPL2B,14,-0.4895,20,0.04190,15,-0.4836,31,0.74834,25,0.39901
ENSG00000099800,TIMM13,98,0.01852,109,0.28586,91,-0.1412,98,0.00771,68,-0.5584
ENSG00000176619,LMNB2,17,0.13090,16,0.02212,17,0.19059,13,-0.3206,12,-0.3994
ENSG00000176533,GNG7,107,0.44345,78,-0.0942,69,-0.3374,88,0.11758,101,0.34202
ENSG00000176490,DIRAS1,49,-1.1598,127,0.50189,102,-0.0360,83,-0.3539,96,-0.1286
ENSG00000141873,SLC39A3,37,-0.1795,29,-0.7848,52,0.46578,32,-0.4090,77,1.00786
ENSG00000104969,SGTA,65,-0.4204,80,-0.1488,94,0.20102,106,0.35693,79,-0.1124
ENSG00000172009,THOP1,44,-0.6310,74,0.27981,61,-0.1510,80,0.30927,57,-0.2353
ENSG00000065717,TLE2,12,-0.4521,13,-0.3857,20,0.53197,13,-0.3024,19,0.31973
ENSG00000104964,TLE5,604,-0.0036,692,0.33525,601,-0.0136,481,-0.3630,399,-0.6563
ENSG00000088256,GNA11,65,-0.1596,69,-0.0816,76,0.10125,74,0.05128,75,0.07595
ENSG00000125912,NCLN,30,-0.2792,28,-0.5344,44,0.40175,35,-0.0686,52,0.59391
ENSG00000161082,CELF5,87,-1.1927,170,-0.2449,209,0.21076,296,0.73910,200,0.08794
ENSG00000141905,NFIC,139,0.41005,105,-0.0736,81,-0.5445,157,0.61075,120,0.17399
ENSG00000129932,DOHH,26,-0.4430,35,0.02512,39,0.23572,19,-0.9220,45,0.42073
ENSG00000105325,FZR1,16,-1.2878,29,-0.5557,45,0.36270,48,0.39383,62,0.79664
ENSG00000161091,MFSD12,36,-0.6210,42,-0.5595,66,0.43163,76,0.55186,62,0.22301
ENSG00000186111,PIP5K1C,115,0.08353,107,-0.0510,109,-0.0106,124,0.20793,99,-0.1513
ENSG00000183617,MRPL54,81,0.23608,71,0.03452,66,-0.1059,45,-0.6756,90,0.41050
ENSG00000007264,MATK,41,-0.7065,73,0.33803,57,-0.2235,75,0.26555,59,-0.1225
ENSG00000105278,ZFR2,13,-1.1695,30,0.10966,37,0.53343,17,-0.7770,26,-0.1532
ENSG00000167654,ATCAY,99,-0.9054,170,-0.0891,199,0.24853,178,0.00704,214,0.30796
ENSG00000167657,DAPK3,25,-0.3971,28,-0.3033,33,0.07836,42,0.41386,42,0.43981
ENSG00000167658,EEF2,752,0.60241,569,0.21958,430,-0.3780,401,-0.4120,487,-0.1060
ENSG00000105229,PIAS4,7,-1.4371,15,-0.3253,19,0.13311,26,0.60601,27,0.65523
ENSG00000178951,ZBTB7A,167,-0.2652,226,0.34138,193,-0.0460,140,-0.5387,184,-0.1143
ENSG00000126934,MAP2K2,148,-0.2408,168,-0.0632,171,-0.0115,224,0.42305,166,-0.0561
ENSG00000089847,ANKRD24,15,-0.8962,20,-0.6206,32,0.33132,29,0.11671,50,1.01509
ENSG00000105255,FSD1,41,-0.6588,57,-0.2166,84,0.62461,46,-0.4805,62,-0.0311
ENSG00000008382,MPND,48,0.26032,34,-0.3693,47,0.29532,47,0.21803,34,-0.2951
ENSG00000141985,SH3GL1,38,-0.3393,40,-0.4097,52,0.18304,63,0.46278,60,0.36279
ENSG00000167671,UBXN6,144,-0.1744,154,-0.0963,177,0.20532,145,-0.1632,169,0.08322
ENSG00000167674,HDGFL2,28,-0.8025,51,0.19747,48,0.04313,48,0.04132,46,-0.0334
ENSG00000167680,SEMA6B,91,-0.3016,109,-0.0143,100,-0.2019,137,0.35425,137,0.34757
ENSG00000185361,TNFAIP8L1,16,-0.9974,34,0.18969,32,0.05214,18,-0.8060,46,0.64412
ENSG00000074842,MYDGF,60,-0.2272,57,-0.4227,76,0.21365,76,0.15779,96,0.53768
ENSG00000142002,DPP9,20,-0.2442,21,-0.2463,26,0.28228,26,0.16676,23,0.01472
ENSG00000176840,MIR7-3HG,22,-0.7463,42,0.43316,40,0.24193,20,-0.8753,25,-0.5464
ENSG00000141965,FEM1A,26,-0.0544,28,0.05748,25,-0.2178,36,0.43120,26,-0.0959
ENSG00000127663,KDM4B,12,-0.9455,26,0.37836,21,-0.1206,32,0.57834,12,-0.9011
ENSG00000130254,SAFB2,70,0.20782,55,-0.2549,54,-0.2662,80,0.42778,83,0.49127
ENSG00000160633,SAFB,48,-0.6613,68,-0.1836,81,0.18398,96,0.42143,79,0.11648
ENSG00000130255,RPL36,1997,0.63724,1644,0.49995,916,-0.7529,1051,-0.4022,1180,-0.2203
ENSG00000174917,MICOS13,203,-0.3356,288,0.34243,233,-0.1533,242,-0.0608,218,-0.2294
ENSG00000167733,HSD11B1L,92,-0.3105,124,0.25233,108,-0.0750,110,-0.0266,98,-0.2104
ENSG00000196365,LONP1,56,-0.1229,61,0.02361,64,0.10445,55,-0.1515,59,-0.0467
ENSG00000174886,NDUFA11,303,-0.1610,355,0.14029,279,-0.3663,340,0.01842,455,0.49504
ENSG00000031823,RANBP3,33,-0.3054,40,-0.0546,48,0.38070,28,-0.5960,40,-0.0009
ENSG00000130382,MLLT1,121,0.74005,63,-0.4562,75,-0.0671,111,0.58355,64,-0.2882
ENSG00000125656,CLPP,72,0.06970,59,-0.3268,66,-0.0673,97,0.56412,80,0.25584
ENSG00000125652,ALKBH7,150,0.60554,106,0.05567,90,-0.2789,90,-0.2207,102,-0.0321
ENSG00000125651,GTF2F1,50,-0.0950,55,0.09091,54,0.02107,51,-0.0577,49,-0.1498
ENSG00000088247,KHSRP,35,-0.7551,50,-0.3297,62,0.13491,69,0.27782,89,0.70026
ENSG00000125648,SLC25A23,263,0.21889,253,0.24265,178,-0.4927,254,0.16586,230,0.00379
ENSG00000104833,TUBB4A,251,-0.9126,369,-0.4576,606,0.65029,569,0.37613,403,-0.1805
ENSG00000125730,C3,81,2.00966,23,-0.2418,12,-1.4152,12,-1.1101,37,0.58625
ENSG00000125734,GPR108,22,0.61067,12,-0.3793,16,0.21212,20,0.48608,7,-1.0877
ENSG00000171105,INSR,36,0.24067,21,-0.8063,35,0.26252,41,0.45284,42,0.50734
ENSG00000104880,ARHGEF18,19,0.16375,10,-1.1296,16,-0.1578,31,0.98225,34,1.15397
ENSG00000198816,ZNF358,177,0.54073,129,0.03162,103,-0.4213,140,0.14991,131,0.05372
ENSG00000090674,MCOLN1,26,-0.4327,29,-0.3371,36,0.12447,48,0.55010,41,0.29754
ENSG00000032444,PNPLA6,55,-0.5790,68,-0.3796,86,0.14862,114,0.57557,102,0.39966
ENSG00000076826,CAMSAP3,20,-0.8181,36,0.11746,41,0.38697,25,-0.4996,31,-0.1853
ENSG00000076924,XAB2,23,-0.5939,37,0.30343,31,-0.1602,34,0.05793,33,-0.0131
ENSG00000229833,PET100,212,-0.2624,284,0.32034,223,-0.2308,212,-0.2572,271,0.12969
ENSG00000181029,TRAPPC5,253,-0.1778,264,-0.1618,274,-0.0666,318,0.18923,380,0.48175
ENSG00000142459,EVI5L,54,0.06460,60,0.40315,45,-0.2476,52,0.01263,31,-0.7657
ENSG00000183248,PRR36,62,-0.6723,87,-0.2082,115,0.41895,95,-0.0066,100,0.07933
ENSG00000076984,MAP2K7,15,-0.6868,22,-0.2536,29,0.37439,22,-0.1778,32,0.43014
ENSG00000260001,TGFBR3L,99,-0.6313,191,0.67101,91,-0.9184,135,-0.1528,212,0.58026
ENSG00000104976,SNAPC2,9,-1.0384,17,-0.1343,21,0.39547,21,0.28446,16,-0.1484
ENSG00000178531,CTXN1,492,-0.3948,752,0.44787,482,-0.5284,645,0.03383,724,0.22052
ENSG00000104980,TIMM44,16,-0.8887,25,-0.3385,33,0.28530,47,0.78763,27,-0.0964
ENSG00000066044,ELAVL1,46,0.18851,24,-1.1203,51,0.47597,52,0.37177,64,0.70944
ENSG00000090661,CERS4,35,0.22913,22,-0.6845,40,0.60684,28,-0.1270,31,0.06791
ENSG00000167775,CD320,37,0.29410,24,-0.5305,36,0.33388,22,-0.5221,43,0.57227
ENSG00000267855,NDUFA7,154,-0.0349,197,0.58214,107,-0.7372,153,-0.0512,160,0.02053
ENSG00000233927,RPS28,1862,0.58211,1570,0.47604,880,-0.7562,832,-0.7056,1437,0.15488
ENSG00000185236,RAB11B,92,-0.3269,119,0.12229,104,-0.1585,101,-0.1759,148,0.44188
ENSG00000099785,MARCH2,48,0.17432,51,0.44039,26,-0.9087,48,0.19032,49,0.22940
ENSG00000099783,HNRNPM,82,-0.2299,85,-0.2567,110,0.31419,70,-0.4630,126,0.46668
ENSG00000133250,ZNF414,15,-0.6303,25,0.23000,23,0.02330,31,0.49758,12,-0.9266
ENSG00000198258,UBL5,519,-0.0750,650,0.45531,355,-0.8149,515,-0.0893,744,0.50964
ENSG00000127445,PIN1,307,-0.4226,417,0.09425,419,0.09131,337,-0.2772,442,0.15699
ENSG00000105088,OLFM2,110,0.64845,55,-0.6376,62,-0.3477,160,1.31812,61,-0.2990
ENSG00000080573,COL5A3,44,0.25824,31,-0.4337,27,-0.6390,100,1.69164,27,-0.5113
ENSG00000130813,SHFL,24,-0.9504,40,-0.2917,56,0.45130,63,0.54013,38,-0.2679
ENSG00000130810,PPAN,20,0.57198,12,-0.2399,15,0.21557,8,-0.7565,14,0.05392
ENSG00000130811,EIF3G,107,0.36730,85,-0.0182,80,-0.1304,89,0.06857,79,-0.1340
ENSG00000130816,DNMT1,22,-0.3660,20,-0.6706,31,0.25950,12,-1.2722,67,1.52575
ENSG00000105364,MRPL4,59,-0.2476,59,-0.3808,77,0.20740,103,0.64501,67,-0.0530
ENSG00000105376,ICAM5,89,-0.8057,124,-0.4213,152,0.03411,223,0.66334,229,0.70375
ENSG00000267673,FDX2,62,-0.8010,140,0.80848,98,-0.1171,46,-1.2705,77,-0.4727
ENSG00000105397,TYK2,16,-0.0820,14,-0.3813,15,-0.2495,28,0.82411,23,0.51613
ENSG00000105401,CDC37,83,-0.6646,117,-0.1798,163,0.54371,86,-0.6025,141,0.17278
ENSG00000065989,PDE4A,39,-0.2585,51,0.26294,59,0.54395,15,-1.7119,24,-0.9829
ENSG00000079999,KEAP1,32,-0.5273,40,-0.3117,52,0.30375,54,0.28167,52,0.21183
ENSG00000130734,ATG4D,12,-0.6266,14,-0.5810,22,0.42426,26,0.59003,21,0.24276
ENSG00000129355,CDKN2D,138,-0.4445,187,0.04692,222,0.41422,174,-0.0789,106,-0.8517
ENSG00000129353,SLC44A2,125,1.18212,43,-0.7700,52,-0.3316,114,1.01705,49,-0.3542
ENSG00000267100,ILF3-DT,33,-0.0337,28,-0.4431,35,0.03809,41,0.29296,50,0.64094
ENSG00000129351,ILF3,65,-0.4764,80,-0.2446,94,0.12418,90,0.02401,130,0.62266
ENSG00000213339,QTRT1,26,-0.6117,32,-0.4343,40,0.04636,30,-0.4099,85,1.32607
ENSG00000079805,DNM2,31,0.66394,18,-0.2902,20,-0.1239,25,0.28525,20,-0.0659
ENSG00000142453,CARM1,37,-0.8410,60,-0.1543,70,0.18793,66,0.03805,88,0.50905
ENSG00000130733,YIPF2,23,-0.0853,22,-0.2428,31,0.49192,12,-1.0524,29,0.26691
ENSG00000142444,TIMM29,14,-0.1803,10,-0.8970,27,1.18345,8,-0.9550,16,-0.0060
ENSG00000127616,SMARCA4,84,-0.1359,80,-0.2898,95,0.08053,106,0.23784,116,0.39633
ENSG00000105514,RAB3D,12,-0.1950,11,-0.4717,19,0.59015,18,0.42624,9,-0.6812
