Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000101413,RPRD1B,18,-0.1834,9,-1.1144,12,-0.7226,19,-0.1113,23,0.24670,24,0.34221,28,0.52227,27,0.48661,16,-0.3843
ENSG00000174365,SNHG11,29,0.75562,17,-0.0562,19,0.09187,19,0.10440,12,-0.6078,15,-0.3759,18,-0.0051,10,-0.8079,23,0.46284
ENSG00000170471,RALGAPB,43,0.15389,17,-1.2026,23,-0.7706,52,0.45759,43,0.15689,49,0.46090,51,0.43169,28,-0.4938,31,-0.3930
ENSG00000101438,SLC32A1,5,-2.9366,15,-1.4302,30,-0.4236,16,-1.3268,6,-2.6292,24,-0.8700,257,3.67912,18,-1.1411,26,-0.6815
ENSG00000101445,PPP1R16B,34,-1.0069,44,-0.6106,89,0.48641,45,-0.5863,76,0.23130,83,0.46238,59,-0.1699,78,0.28079,57,-0.2368
ENSG00000198900,TOP1,94,0.99402,51,0.01580,28,-0.8970,44,-0.2325,52,0.04441,43,-0.2907,50,-0.0248,43,-0.2546,58,0.24380
ENSG00000124181,PLCG1,10,-1.4596,32,0.36290,24,-0.0977,26,-0.0097,21,-0.3221,35,0.62737,31,0.30610,18,-0.5236,21,-0.3700
ENSG00000174306,ZHX3,61,0.77168,57,0.65523,35,-0.1066,29,-0.4068,31,-0.2918,34,-0.1962,44,0.23234,29,-0.4186,32,-0.2529
ENSG00000124177,CHD6,71,0.92909,57,0.56548,33,-0.3083,47,0.24811,43,0.09536,33,-0.3427,26,-0.6517,53,0.43095,26,-0.7319
ENSG00000196090,PTPRT,11,-2.4622,7,-3.0597,25,-1.2519,99,0.85849,103,0.91761,85,0.79069,75,0.39975,18,-1.7674,52,-0.1883
ENSG00000233508,AL021395.1,0,-4.2608,0,-8.4762,5,-1.6433,14,-0.0605,29,1.06799,25,1.12012,17,0.25311,3,-2.2990,17,0.23426
ENSG00000124193,SRSF6,13,-1.7057,65,0.67340,32,-0.4090,37,-0.2065,29,-0.5827,47,0.21055,51,0.28663,41,-0.0654,49,0.26560
ENSG00000185513,L3MBTL1,0,-4.3989,8,-1.1224,16,-0.0676,20,0.33475,19,0.26540,17,0.08715,40,1.44717,11,-0.5371,15,-0.1209
ENSG00000101052,IFT52,3,-2.0960,22,0.61760,18,0.29018,20,0.43235,7,-1.1915,8,-0.9865,26,0.84759,14,-0.1626,23,0.73285
ENSG00000132823,OSER1,0,-4.7903,30,0.49830,24,0.17992,17,-0.3562,22,0.02768,24,0.17445,21,-0.0790,15,-0.5795,30,0.56648
ENSG00000223891,OSER1-DT,0,-4.8109,26,0.26333,22,-0.0074,13,-0.7392,29,0.44862,25,0.23207,38,0.87378,27,0.31004,17,-0.4464
ENSG00000124194,GDAP1L1,33,-1.0524,29,-1.2349,49,-0.4592,55,-0.2803,66,-0.0154,54,-0.3925,91,0.50230,78,0.26460,116,1.04133
ENSG00000197296,FITM2,3,-2.4334,8,-1.1232,21,0.40687,36,1.28542,26,0.73143,21,0.44852,18,0.18171,8,-1.0956,7,-1.2746
ENSG00000124120,TTPAL,2,-3.9223,13,-1.1293,18,-0.6866,42,0.61923,51,0.91544,42,0.80049,18,-0.7386,14,-1.0537,29,0.04294
ENSG00000132824,SERINC3,196,-0.6650,121,-1.3948,144,-1.1292,463,0.69124,409,0.48791,326,0.15247,294,-0.0408,307,0.02952,353,0.27585
ENSG00000168734,PKIG,255,0.92844,84,-0.8333,168,0.24629,147,0.03132,98,-0.5865,79,-1.0622,108,-0.4489,224,0.70990,203,0.61902
ENSG00000101098,RIMS4,6,-2.3168,16,-1.0721,46,0.56646,14,-1.2450,32,0.00777,42,0.53698,60,1.02577,34,0.10282,25,-0.4182
ENSG00000166913,YWHAB,853,-0.3223,260,-2.1045,607,-0.8438,1522,0.59633,1786,0.86231,1262,0.36665,996,-0.0818,1016,-0.0511,883,-0.2935
ENSG00000025772,TOMM34,50,-0.2405,5,-3.4248,41,-0.5661,100,0.85229,74,0.35742,49,-0.3316,47,-0.3497,59,-0.0022,91,0.79628
ENSG00000101109,STK4,28,0.21468,15,-0.7551,15,-0.6989,34,0.50387,31,0.37860,35,0.71471,6,-2.0043,27,0.14170,16,-0.6417
ENSG00000124145,SDC4,0,-5.7719,75,0.88002,82,1.02977,6,-2.9659,23,-0.9655,60,0.62884,49,0.17997,28,-0.6866,41,-0.1190
ENSG00000204070,SYS1,2,-2.4941,36,1.46846,9,-0.7740,18,0.26467,11,-0.4913,16,0.11560,12,-0.3265,20,0.43175,12,-0.4042
ENSG00000244274,DBNDD2,53,-1.7248,510,1.91473,113,-0.5975,122,-0.4780,105,-0.7015,190,0.26181,169,0.02270,105,-0.7015,124,-0.4979
ENSG00000124155,PIGT,26,-1.2246,61,0.07245,41,-0.5566,75,0.39255,65,0.17392,52,-0.1951,75,0.40382,70,0.28458,65,0.18179
ENSG00000101457,DNTTIP1,40,0.92619,19,-0.2282,26,0.21406,24,0.07709,13,-0.8470,22,-0.0455,9,-1.4108,27,0.26806,23,0.07300
ENSG00000124104,SNX21,1,-3.8271,32,0.78589,26,0.42620,6,-1.6511,19,-0.0917,26,0.58172,27,0.48432,19,-0.0856,14,-0.5804
ENSG00000101473,ACOT8,91,0.15029,40,-1.1153,81,-0.0220,96,0.24193,77,-0.1010,85,0.05851,69,-0.2859,60,-0.5032,111,0.52399
ENSG00000064601,CTSA,9,-2.9396,55,-0.2406,47,-0.4910,81,0.36580,73,0.20068,68,0.11740,68,0.09446,82,0.39239,76,0.28551
ENSG00000100979,PLTP,98,0.85370,261,2.71239,42,-0.4878,12,-2.2684,26,-1.1940,45,-0.4789,39,-0.6191,36,-0.7117,23,-1.4905
ENSG00000100982,PCIF1,6,-1.8433,25,0.18123,16,-0.4947,24,0.15973,30,0.49935,22,0.02299,37,0.82121,23,0.10182,18,-0.3591
ENSG00000198026,ZNF335,0,-4.6023,13,-0.5073,14,-0.4403,26,0.47474,13,-0.5402,25,0.53414,19,0.02337,26,0.48687,20,0.12680
ENSG00000124140,SLC12A5,152,-1.0080,54,-2.5216,227,-0.3929,529,0.96277,351,0.28813,224,-0.4900,334,0.21224,420,0.58051,385,0.48940
ENSG00000124160,NCOA5,59,1.44291,17,-0.5067,16,-0.6530,32,0.42807,32,0.42016,24,-0.0052,12,-1.0166,16,-0.6317,18,-0.5271
ENSG00000149654,CDH22,65,0.15427,11,-2.5015,63,0.08523,102,0.88323,58,-0.0349,19,-1.9288,37,-0.7192,70,0.26974,124,1.41397
ENSG00000080189,SLC35C2,20,-0.4433,18,-0.5968,27,-0.0086,27,-0.0026,25,-0.1493,28,0.03640,30,0.17003,18,-0.6014,39,0.61690
ENSG00000062598,ELMO2,45,-0.5215,33,-0.9908,62,-0.0174,88,0.53038,90,0.56234,66,0.09626,53,-0.2745,50,-0.3738,69,0.15078
ENSG00000101040,ZMYND8,183,1.33905,24,-1.8432,49,-0.7713,133,0.79265,88,0.11678,73,-0.2055,72,-0.1795,62,-0.4099,73,-0.1877
ENSG00000196562,SULF2,33,-0.1751,52,0.53236,23,-0.7029,24,-0.6625,33,-0.1895,55,0.79915,39,0.09215,37,-0.0211,20,-1.0058
ENSG00000124126,PREX1,19,-1.5483,172,1.99811,45,-0.2766,24,-1.2341,37,-0.5473,58,0.16193,40,-0.4374,33,-0.7276,48,-0.1660
ENSG00000124198,ARFGEF2,0,-5.3032,11,-1.5853,15,-1.1583,68,1.24383,42,0.43341,39,0.38560,28,-0.1890,36,0.18328,33,0.05349
ENSG00000124207,CSE1L,3,-4.1660,26,-1.1961,45,-0.3728,115,1.13756,56,-0.0272,60,0.08664,87,0.66855,52,-0.1529,62,0.12803
ENSG00000124214,STAU1,53,-0.6102,61,-0.3916,48,-0.7654,106,0.46399,93,0.26596,88,0.21612,104,0.44116,87,0.14941,65,-0.3250
ENSG00000124228,DDX27,0,-4.5910,30,0.72737,13,-0.5425,37,1.09304,25,0.45744,12,-0.7276,10,-0.8629,19,0.00079,27,0.61686
ENSG00000124201,ZNFX1,18,0.07742,25,0.55168,9,-0.9056,13,-0.4400,17,-0.0153,18,0.12704,27,0.73352,10,-0.8722,16,-0.0942
ENSG00000177410,ZFAS1,44,-1.6160,325,1.56058,201,0.72751,64,-1.0581,97,-0.4212,117,-0.1590,90,-0.5389,138,0.11859,111,-0.2393
ENSG00000158445,KCNB1,28,-1.4032,10,-2.8525,41,-0.8240,103,0.59805,181,1.56449,85,0.36634,52,-0.4842,79,0.16431,50,-0.5717
ENSG00000158470,B4GALT5,18,-1.9561,15,-2.1866,39,-0.8250,141,1.22267,94,0.54271,65,-0.0662,36,-0.9357,50,-0.4368,108,0.86463
ENSG00000158480,SPATA2,0,-5.7198,24,-0.9894,24,-0.9528,71,0.72012,54,0.27836,45,-0.0202,63,0.53196,70,0.70482,51,0.20624
ENSG00000124226,RNF114,26,-0.7366,68,0.76677,51,0.28782,24,-0.8712,25,-0.7972,36,-0.2855,43,0.04315,49,0.24181,56,0.49511
ENSG00000244687,UBE2V1,162,0.39629,91,-0.4978,121,-0.0631,149,0.26672,113,-0.1736,114,-0.1915,122,-0.0446,167,0.44376,123,-0.0443
ENSG00000240849,TMEM189,9,-1.8597,28,-0.1207,13,-1.2537,32,0.08027,39,0.36294,36,0.29912,28,-0.1287,28,-0.1230,42,0.53487
ENSG00000172216,CEBPB,7,-2.7459,130,1.81762,37,-0.2572,44,-0.0246,27,-0.7725,43,-0.0396,21,-1.1543,67,0.65351,35,-0.4020
ENSG00000196396,PTPN1,2,-2.7597,9,-0.4897,12,-0.1482,18,0.52961,30,1.35775,12,-0.1539,11,-0.2250,7,-0.8764,15,0.27909
ENSG00000124243,BCAS4,19,-0.6901,13,-1.2059,25,-0.2761,17,-0.8348,41,0.51519,26,-0.2536,60,1.11984,23,-0.4107,41,0.56194
ENSG00000101126,ADNP,4,-4.2684,59,-0.3762,62,-0.3075,85,0.18228,112,0.62729,79,0.06781,79,0.07047,109,0.57322,82,0.13018
ENSG00000000419,DPM1,2,-3.9747,25,-0.6939,26,-0.6532,42,0.09164,63,0.71841,47,0.31147,44,0.16364,53,0.45469,41,0.05621
ENSG00000026559,KCNG1,67,-0.0613,14,-2.4307,52,-0.4729,165,1.41863,96,0.49122,38,-1.0955,59,-0.2748,38,-0.9341,119,0.97888
ENSG00000054793,ATP9A,196,-0.8366,102,-1.8178,184,-0.9336,459,0.49103,617,0.98191,407,0.37227,257,-0.4216,447,0.44606,284,-0.2933
ENSG00000020256,ZFP64,18,0.19992,5,-1.7143,5,-1.7442,16,-0.0088,30,0.98015,29,1.23719,10,-0.7542,5,-1.6200,9,-0.8925
ENSG00000064787,BCAS1,3,-4.5769,144,1.27942,63,-0.0753,6,-3.4681,40,-0.7842,156,2.10237,34,-0.9966,12,-2.5749,12,-2.6737
ENSG00000101132,PFDN4,163,1.00139,63,-0.5267,66,-0.4536,95,0.11569,72,-0.3104,77,-0.2581,105,0.27947,86,-0.0377,89,0.01126
ENSG00000101134,DOK5,30,0.33728,20,-0.2844,22,-0.1266,29,0.32712,19,-0.3464,25,0.12047,28,0.23910,12,-1.0641,25,0.10481
ENSG00000054803,CBLN4,0,-6.9554,17,-2.7270,85,-0.3859,253,1.39512,95,-0.2224,20,-2.7451,89,-0.3080,142,0.41576,283,1.92415
ENSG00000124098,FAM210B,102,1.50453,47,0.21494,32,-0.3701,28,-0.5673,25,-0.7405,25,-0.9080,49,0.27210,51,0.33844,42,0.04995
ENSG00000101138,CSTF1,0,-4.2749,18,0.27096,9,-0.8097,22,0.61095,21,0.53013,14,-0.0916,19,0.34656,9,-0.7231,19,0.45459
ENSG00000022277,RTF2,80,-0.2647,148,0.70554,78,-0.3038,83,-0.2110,88,-0.1230,81,-0.2997,98,0.04614,69,-0.4958,127,0.51787
ENSG00000101144,BMP7,0,-4.8800,67,1.79606,37,0.74568,6,-1.9132,15,-0.6720,24,0.06769,21,-0.1260,20,-0.1914,19,-0.3256
ENSG00000101146,RAE1,24,-0.7784,14,-1.5271,23,-0.8364,60,0.62504,67,0.81683,38,-0.1241,52,0.39338,54,0.46502,38,-0.0999
ENSG00000256222,MTRNR2L3,0,-4.0692,7,-0.8138,26,1.10351,1,-3.6728,8,-0.6528,17,0.50891,12,-0.1702,23,0.93326,14,0.09373
ENSG00000124225,PMEPA1,0,-5.6090,33,-0.3051,25,-0.7136,24,-0.7889,47,0.25687,71,1.28278,60,0.65878,13,-1.6477,30,-0.4516
ENSG00000124209,RAB22A,40,-0.5621,56,-0.0673,51,-0.2139,70,0.29824,37,-0.7133,56,-0.0735,55,-0.0825,69,0.26495,76,0.48162
ENSG00000124164,VAPB,67,-0.2157,44,-0.8520,49,-0.7061,106,0.51112,70,-0.1547,73,-0.1069,106,0.50829,77,-0.0133,94,0.34870
ENSG00000124222,STX16,0,-5.8045,48,0.12006,28,-0.7111,57,0.41377,57,0.39384,55,0.43645,37,-0.2588,62,0.52935,38,-0.2535
ENSG00000215440,NPEPL1,2,-2.9892,25,0.29084,21,-0.0263,13,-0.7069,29,0.51175,15,-0.6011,15,-0.5130,48,1.34079,27,0.42724
ENSG00000087460,GNAS,2189,0.05667,1454,-0.5780,1889,-0.1740,2321,0.14936,1662,-0.3732,1589,-0.5244,3437,0.78741,1939,-0.1338,2841,0.53097
ENSG00000101158,NELFCD,40,0.27425,40,0.27786,25,-0.4571,37,0.15946,36,0.09880,40,0.33062,26,-0.3672,30,-0.1565,24,-0.5246
ENSG00000124172,ATP5F1E,1465,-0.0348,1473,-0.0266,1976,0.44215,931,-0.7348,889,-0.8040,1186,-0.4326,1458,-0.0419,2314,0.70062,1954,0.47415
ENSG00000101166,PRELID3B,13,-0.9906,32,0.44713,32,0.41487,26,0.10780,24,0.00995,22,-0.1690,19,-0.3955,19,-0.4149,30,0.38985
ENSG00000087495,PHACTR3,29,-1.3860,79,0.11177,84,0.21264,74,0.01016,83,0.18757,84,0.25546,69,-0.0972,61,-0.2837,76,0.04946
ENSG00000196227,FAM217B,35,-1.5151,34,-1.5728,77,-0.3219,151,0.73855,136,0.56360,105,0.18897,75,-0.3674,100,0.07779,110,0.25654
ENSG00000179242,CDH4,1,-4.8305,27,-0.2782,38,0.24675,42,0.41390,26,-0.3529,45,0.66859,35,0.11182,37,0.22688,24,-0.5081
ENSG00000149657,LSM14B,59,0.05249,32,-0.8721,43,-0.4192,75,0.44144,71,0.35320,61,0.12597,69,0.29468,48,-0.2573,52,-0.1669
ENSG00000101182,PSMA7,143,-0.6289,207,-0.0638,176,-0.3171,245,0.20224,138,-0.6903,175,-0.3803,273,0.37662,258,0.28585,309,0.65276
ENSG00000184402,SS18L1,21,-0.8619,7,-2.4834,28,-0.4201,50,0.47905,40,0.13242,42,0.27741,53,0.59241,37,0.00276,39,0.11358
ENSG00000101180,HRH3,43,0.19245,4,-3.3574,22,-0.8295,22,-0.8118,42,0.12397,75,1.48481,64,0.82651,21,-0.9078,9,-2.2128
ENSG00000130703,OSBPL2,0,-5.4462,25,-0.4696,31,-0.1363,36,0.07691,40,0.24372,40,0.29494,49,0.56598,34,-0.0021,38,0.16497
ENSG00000130706,ADRM1,14,-2.4245,69,-0.0837,55,-0.4331,70,-0.0626,84,0.22279,89,0.40536,74,0.02960,70,-0.0621,85,0.26708
ENSG00000130702,LAMA5,0,-4.2668,29,1.05529,9,-0.6775,8,-0.9484,22,0.63380,12,-0.4254,21,0.55832,24,0.77875,14,-0.0472
ENSG00000171858,RPS21,1650,0.07855,2682,0.86816,2555,0.78690,761,-1.1096,1240,-0.3673,1417,-0.1934,1204,-0.4135,1803,0.21960,1346,-0.2622
ENSG00000060491,OGFR,9,-2.1658,27,-0.6396,25,-0.7348,78,1.04054,34,-0.3076,50,0.36172,51,0.33518,46,0.17039,37,-0.1617
ENSG00000101190,TCFL5,0,-4.7938,19,-0.2257,28,0.41073,7,-1.5866,30,0.49041,29,0.56005,20,-0.1129,30,0.53394,20,-0.1717
ENSG00000101191,DIDO1,5,-2.0053,20,-0.0942,17,-0.3240,26,0.25863,31,0.56616,24,0.18631,24,0.16456,25,0.19933,20,-0.1470
ENSG00000101193,GID8,1,-5.0092,38,-0.2537,46,0.02506,42,-0.0939,52,0.23567,55,0.39187,59,0.42440,35,-0.4054,51,0.22286
ENSG00000149658,YTHDF1,1,-4.6413,25,0.06492,24,0.01856,30,0.33166,28,0.21378,25,0.02723,36,0.61039,25,0.05852,24,-0.0146
ENSG00000101198,NKAIN4,10,-2.3097,143,1.88404,59,0.34069,9,-2.4228,38,-0.3495,48,0.02767,64,0.49100,23,-1.0959,39,-0.3388
ENSG00000101199,ARFGAP1,87,0.74021,27,-1.0612,32,-0.8236,39,-0.5116,77,0.54510,71,0.51977,50,-0.1446,41,-0.4514,46,-0.3112
ENSG00000101204,CHRNA4,75,1.66769,14,-0.9756,11,-1.3660,11,-1.4017,10,-1.4545,40,0.74938,62,1.31013,3,-3.0579,13,-1.2331
ENSG00000075043,KCNQ2,90,-1.2004,77,-1.4350,204,0.05129,184,-0.1117,314,0.74611,241,0.39173,186,-0.0957,238,0.29491,178,-0.1758
ENSG00000101210,EEF1A2,525,-0.0567,159,-1.8612,533,-0.0311,730,0.47071,474,-0.2138,562,0.06419,706,0.41689,439,-0.3338,636,0.27632
ENSG00000125534,PPDPF,214,0.05662,322,0.71305,231,0.17871,188,-0.1444,168,-0.3197,175,-0.3067,134,-0.6701,269,0.41733,213,0.05626
ENSG00000197457,STMN3,212,-1.1912,170,-1.5206,366,-0.3610,631,0.49968,611,0.44665,465,0.01283,574,0.34701,553,0.28599,514,0.18898
ENSG00000101246,ARFRP1,25,-0.9282,44,-0.0880,33,-0.5500,52,0.15783,73,0.69829,53,0.24972,44,-0.0890,56,0.27383,38,-0.3586
ENSG00000197114,ZGPAT,0,-4.0760,12,-0.1580,9,-0.5622,20,0.64199,10,-0.3990,9,-0.5559,22,0.80678,16,0.34629,19,0.71329
ENSG00000203896,LIME1,22,0.46472,20,0.31949,10,-0.7198,17,-0.0087,9,-0.9361,12,-0.5394,10,-0.7209,38,1.34954,18,0.12629
ENSG00000125520,SLC2A4RG,11,-1.0362,49,1.37262,22,0.05359,13,-0.7299,22,0.06544,20,-0.0571,21,-0.0169,24,0.21598,15,-0.5338
ENSG00000101150,TPD52L2,25,-1.4020,44,-0.5612,49,-0.4101,84,0.43481,63,-0.0053,71,0.19991,62,-0.0377,58,-0.1526,84,0.48215
ENSG00000101152,DNAJC5,136,-0.4970,60,-1.7199,163,-0.2175,176,-0.0964,224,0.28167,226,0.37245,176,-0.0996,213,0.20285,211,0.20993
ENSG00000198276,UCKL1,0,-4.5806,35,1.02549,17,-0.1037,9,-1.1403,20,0.11889,22,0.32328,25,0.44924,8,-1.2118,21,0.23098
ENSG00000196700,ZNF512B,32,0.06286,14,-1.1741,8,-2.0386,27,-0.1808,42,0.50409,42,0.67767,30,-0.0008,26,-0.2414,29,-0.0491
ENSG00000101161,PRPF6,24,-0.9212,56,0.34439,36,-0.3321,57,0.38816,47,0.05873,41,-0.1767,56,0.33735,67,0.62819,37,-0.3383
ENSG00000171703,TCEA2,67,-1.2803,119,-0.4051,171,0.15952,117,-0.4368,200,0.41248,161,0.08088,195,0.37210,114,-0.4681,194,0.40207
ENSG00000125510,OPRL1,28,0.92772,4,-1.8609,4,-2.0305,33,1.16120,19,0.25807,13,-0.4039,13,-0.3277,6,-1.4803,23,0.65128
ENSG00000171695,LKAAEAR1,0,-3.9386,11,-0.0650,28,1.37452,18,0.61726,8,-0.6165,12,0.03176,11,-0.0887,12,0.07055,9,-0.4855
ENSG00000203880,PCMTD2,0,-5.8805,56,0.29946,40,-0.2239,58,0.33805,47,0.01122,61,0.54041,45,-0.0522,66,0.55036,32,-0.6361
ENSG00000280071,GATD3B,44,-0.2229,34,-0.6006,46,-0.1642,33,-0.6412,44,-0.2174,65,0.48614,66,0.43049,39,-0.4045,54,0.10320
ENSG00000185272,RBM11,5,-1.6302,3,-2.2324,6,-1.2787,14,0.01811,33,1.38935,12,-0.2583,17,0.25529,12,-0.1978,22,0.74054
ENSG00000155304,HSPA13,46,-1.1090,29,-1.7766,62,-0.6810,167,0.88999,173,0.95242,105,0.16258,82,-0.2480,96,0.00142,92,-0.0699
ENSG00000180530,NRIP1,26,-0.6075,26,-0.5571,17,-1.2078,52,0.49155,66,0.88947,44,0.27040,34,-0.1660,34,-0.1869,35,-0.1301
ENSG00000155313,USP25,35,-0.2462,31,-0.4654,23,-0.8668,67,0.75803,41,-0.0143,24,-0.9382,35,-0.2546,47,0.20061,72,1.03121
ENSG00000215386,MIR99AHG,2,-3.1202,49,1.40580,23,0.16688,13,-0.7597,30,0.56418,19,-0.1570,17,-0.3447,36,0.87610,12,-0.9547
ENSG00000154639,CXADR,1,-4.9456,40,-0.5160,38,-0.6005,94,0.85261,131,1.42038,65,0.32231,41,-0.4754,48,-0.2345,39,-0.5976
ENSG00000154640,BTG3,39,0.95553,28,0.42835,12,-0.8825,15,-0.5684,21,-0.0740,14,-0.8127,23,0.09912,17,-0.3280,31,0.66774
ENSG00000224924,LINC00320,1,-4.8669,17,-0.8087,24,-0.3395,55,0.98258,63,1.20700,26,-0.2513,13,-1.2565,23,-0.4164,42,0.62384
ENSG00000154654,NCAM2,111,-1.1581,51,-2.2988,161,-0.5971,498,1.22317,349,0.61872,235,-0.0146,150,-0.7006,316,0.45693,251,0.09931
ENSG00000154721,JAM2,0,-5.0940,81,1.87356,15,-0.9025,4,-2.5550,19,-0.5482,23,-0.2534,37,0.49935,37,0.48921,29,0.15148
ENSG00000154723,ATP5PF,462,0.19665,383,-0.0994,396,-0.0453,285,-0.5546,347,-0.2534,352,-0.2759,521,0.38948,623,0.68161,411,0.01160
ENSG00000142192,APP,437,-0.9216,423,-0.9720,398,-1.0642,1496,1.03056,904,0.20193,921,0.28746,853,0.10911,859,0.12031,709,-0.1970
ENSG00000198862,LTN1,34,0.60912,23,-0.0109,5,-2.0966,29,0.36126,25,0.15087,24,0.13693,22,-0.0795,16,-0.5680,24,0.06681
ENSG00000156253,RWDD2B,1,-3.2521,10,-0.7025,19,0.25029,20,0.31186,21,0.43157,17,0.15916,17,0.09047,21,0.41187,16,-0.0485
ENSG00000156256,USP16,41,0.53145,64,1.25287,30,0.04693,34,0.21669,41,0.50980,20,-0.7006,24,-0.3360,24,-0.3037,18,-0.7878
ENSG00000156261,CCT8,9,-3.7022,71,-0.6604,64,-0.8132,231,1.23033,90,-0.2954,102,-0.1345,173,0.73524,140,0.39379,114,0.07146
ENSG00000171189,GRIK1,0,-4.7004,32,0.60814,17,-0.4190,8,-1.5164,8,-1.5101,34,0.92936,76,2.13420,8,-1.5124,6,-2.0863
ENSG00000156299,TIAM1,73,0.02695,46,-0.6937,62,-0.2385,87,0.31021,103,0.57660,71,-0.0153,75,0.05808,57,-0.3669,73,0.02884
ENSG00000142168,SOD1,409,-0.8621,512,-0.5181,574,-0.3429,727,0.02494,420,-0.8193,778,0.16487,812,0.19967,755,0.08550,1020,0.63993
ENSG00000156304,SCAF4,46,1.50231,6,-1.5347,10,-0.8836,13,-0.4969,9,-1.0988,20,0.14094,28,0.66180,22,0.28585,13,-0.5211
ENSG00000142207,URB1,5,-2.2050,13,-0.8747,23,-0.0581,37,0.65685,30,0.36113,29,0.32502,15,-0.6778,14,-0.8370,33,0.54956
ENSG00000256073,URB1-AS1,2,-2.3531,9,-0.5079,20,0.63871,13,0.00766,10,-0.4269,16,0.37548,25,1.03212,12,-0.1194,9,-0.6152
ENSG00000159079,CFAP298,21,-1.2237,41,-0.2359,37,-0.3837,53,0.19410,53,0.18155,48,0.01647,58,0.33729,57,0.29674,52,0.15809
ENSG00000159082,SYNJ1,89,-0.9878,27,-2.7115,98,-0.8442,317,1.02112,216,0.38228,223,0.55418,141,-0.2847,144,-0.2552,167,-0.0304
ENSG00000159086,PAXBP1,48,1.76349,19,0.23735,15,-0.1177,22,0.42909,11,-0.5596,10,-0.8632,14,-0.2955,9,-0.9326,15,-0.1400
ENSG00000205927,OLIG2,37,0.51149,29,0.11965,31,0.22052,5,-2.5203,21,-0.3458,35,0.56449,30,0.18474,18,-0.6033,22,-0.3338
ENSG00000184221,OLIG1,15,-3.3771,218,0.59004,214,0.56204,47,-1.7732,86,-0.8548,216,0.74197,167,0.16047,150,-0.0044,132,-0.2311
ENSG00000142166,IFNAR1,25,-0.8972,59,0.39812,31,-0.6075,75,0.79980,55,0.27707,38,-0.3377,51,0.15474,28,-0.7707,56,0.34984
ENSG00000159128,IFNGR2,70,0.04360,49,-0.4866,47,-0.5534,103,0.67212,80,0.25428,61,-0.1964,56,-0.2960,88,0.42044,68,0.01349
ENSG00000142188,TMEM50B,52,-0.3218,59,-0.1164,34,-0.9733,84,0.43184,60,-0.1041,59,-0.1539,110,0.88538,69,0.11838,61,-0.0788
ENSG00000159131,GART,1,-4.0826,17,0.10861,14,-0.1621,24,0.63724,10,-0.6822,18,0.26997,24,0.62390,9,-0.7893,19,0.25992
ENSG00000159140,SON,5,-4.8108,183,0.41220,107,-0.4360,183,0.41348,145,0.04545,170,0.36613,134,-0.0858,140,-0.0155,144,0.03615
ENSG00000205758,CRYZL1,32,-0.5055,45,0.00984,36,-0.3186,36,-0.3353,36,-0.3176,63,0.72207,34,-0.4121,55,0.34229,35,-0.4108
ENSG00000205726,ITSN1,137,0.99998,58,-0.3731,77,0.05531,57,-0.3906,56,-0.4350,77,0.06945,98,0.45020,56,-0.4200,59,-0.3805
ENSG00000241837,ATP5PO,273,-0.4400,309,-0.2469,410,0.19603,322,-0.1809,246,-0.5944,329,-0.1793,475,0.43295,300,-0.2932,510,0.61831
ENSG00000243927,MRPS6,53,-0.3885,86,0.36563,79,0.23968,76,0.17622,55,-0.3191,58,-0.3080,112,0.80351,64,-0.0884,59,-0.2451
ENSG00000198743,SLC5A3,40,0.30402,23,-0.5771,15,-1.1413,17,-1.0325,51,0.68796,42,0.46816,54,0.78694,41,0.32402,15,-1.2327
ENSG00000159200,RCAN1,70,0.35746,39,-0.5502,43,-0.3869,61,0.13260,67,0.29168,52,-0.1218,70,0.34662,44,-0.3707,60,0.11122
ENSG00000185917,SETD4,29,0.98989,12,-0.4014,13,-0.2734,9,-0.7947,14,-0.2050,13,-0.3272,13,-0.2485,14,-0.1097,22,0.58783
ENSG00000159228,CBR1,81,-0.0793,217,1.56890,86,0.03012,70,-0.2911,74,-0.2001,90,0.10792,80,-0.0849,42,-1.0559,48,-0.9166
ENSG00000142197,DOP1B,0,-4.4189,3,-2.3053,10,-0.6926,31,1.01772,30,0.95112,20,0.39386,29,0.87894,7,-1.2658,13,-0.3544
ENSG00000159256,MORC3,52,1.33699,19,-0.3157,16,-0.5483,41,0.90313,30,0.39034,16,-0.6629,11,-1.0492,17,-0.4831,22,-0.0941
ENSG00000185808,PIGP,113,1.90365,43,0.25499,18,-1.0480,36,-0.0313,16,-1.2559,29,-0.4328,33,-0.1487,31,-0.2846,32,-0.2427
ENSG00000182670,TTC3,480,0.63328,194,-0.7889,262,-0.3270,321,-0.0138,459,0.55949,393,0.38787,261,-0.3330,243,-0.4423,241,-0.4933
ENSG00000157538,VPS26C,1,-4.0317,15,0.01546,14,-0.1497,24,0.74443,13,-0.2413,14,-0.0814,20,0.47769,23,0.67949,14,-0.1583
