Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000173372,C1QA,11,-2.1951,63,0.37588,35,-0.5308,11,-2.2224,12,-2.1124,14,-1.8805,7,-2.8848,273,3.20119,58,0.24146,59,0.26785,44,-0.1735
ENSG00000159189,C1QC,16,-1.5320,38,-0.2959,58,0.38229,12,-2.0076,9,-2.4069,21,-1.1779,12,-2.1046,228,2.93396,64,0.52067,48,0.05672,33,-0.4867
ENSG00000173369,C1QB,18,-2.1937,82,0.03435,80,0.01294,20,-2.0329,34,-1.2989,27,-1.6567,27,-1.7473,341,2.59701,123,0.69451,104,0.42556,74,-0.1078
ENSG00000004487,KDM1A,37,-0.3905,62,0.40373,68,0.55862,58,0.30333,65,0.49125,49,0.04302,42,-0.2241,42,-0.1979,25,-1.0085,44,-0.1262,40,-0.2692
ENSG00000169641,LUZP1,46,0.55025,45,0.51863,29,-0.1882,32,0.00486,51,0.72422,37,0.19535,31,-0.0529,10,-1.7202,29,-0.1436,23,-0.5022,23,-0.5070
ENSG00000125944,HNRNPR,106,0.08352,140,0.53011,98,-0.0411,108,0.12152,95,-0.0824,125,0.34377,117,0.26461,90,-0.1629,54,-0.9449,82,-0.3096,72,-0.5061
ENSG00000125945,ZNF436,28,0.01075,25,-0.1286,37,0.45851,37,0.47414,44,0.72688,44,0.74240,39,0.61797,6,-2.2119,9,-1.7072,12,-1.1828,11,-1.3836
ENSG00000204219,TCEA3,13,0.37084,17,0.79687,3,-1.6912,5,-1.1813,7,-0.5478,2,-2.4482,3,-1.9858,39,2.28624,10,-0.0413,9,-0.2477,14,0.44314
ENSG00000117318,ID3,2,-3.3536,11,-1.1296,3,-2.9330,1,-3.8182,0,-5.9934,6,-2.0341,2,-3.5360,216,4.92931,28,0.23098,13,-0.9362,4,-2.4349
ENSG00000142676,RPL11,209,-0.9366,396,0.04866,384,-0.0035,362,-0.0938,223,-0.8405,243,-0.7059,268,-0.6030,999,1.60378,467,0.30963,379,-0.0211,414,0.11518
ENSG00000011007,ELOA,27,0.78709,29,0.94492,6,-1.3931,16,-0.0366,24,0.62956,15,-0.0742,15,-0.1741,12,-0.4003,9,-0.8913,12,-0.4701,14,-0.1757
ENSG00000057757,PITHD1,214,0.32675,211,0.30780,159,-0.1383,256,0.62205,213,0.32300,165,-0.0790,214,0.36668,138,-0.3566,91,-0.9995,98,-0.8757,113,-0.6679
ENSG00000011009,LYPLA2,32,-0.3515,22,-0.9037,39,-0.0421,63,0.69861,47,0.21990,48,0.25869,70,1.01244,33,-0.3351,10,-2.0874,29,-0.4989,23,-0.8650
ENSG00000117308,GALE,5,-1.6536,21,0.34779,19,0.22209,15,-0.1572,36,1.25199,35,1.20635,20,0.30395,4,-2.0968,12,-0.5235,5,-1.6275,8,-1.1749
ENSG00000117305,HMGCL,11,-0.5146,16,0.11027,13,-0.2559,13,-0.2754,10,-0.6769,5,-1.4760,22,0.63576,8,-1.0318,21,0.47474,20,0.39529,23,0.66721
ENSG00000179163,FUCA1,22,0.83545,6,-0.9994,10,-0.3964,15,0.29219,17,0.48612,22,0.88478,12,-0.1218,14,0.14655,6,-0.9939,6,-1.1792,10,-0.3511
ENSG00000189266,PNRC2,52,0.07896,61,0.31204,56,0.18746,48,-0.0673,29,-0.8436,32,-0.6507,51,0.04838,86,0.87492,40,-0.3402,47,-0.0807,44,-0.1870
ENSG00000188529,SRSF10,49,0.03207,56,0.23456,45,-0.1120,40,-0.2886,43,-0.1933,47,-0.0509,70,0.67729,46,-0.0703,45,-0.0980,46,-0.0703,21,-1.2356
ENSG00000001461,NIPAL3,99,1.12579,113,1.35755,29,-0.8097,57,0.21289,31,-0.7116,44,-0.1900,41,-0.3303,47,-0.0692,43,-0.2083,18,-1.4877,31,-0.6948
ENSG00000133226,SRRM1,88,0.42907,83,0.33284,51,-0.4054,61,-0.1471,52,-0.3913,69,0.05552,50,-0.4861,95,0.56079,106,0.73217,43,-0.6643,55,-0.3094
ENSG00000169504,CLIC4,17,-0.9169,43,0.50678,1,-4.2541,3,-3.1951,4,-2.9094,7,-2.1383,12,-1.5207,205,3.67358,51,0.76639,8,-2.0488,13,-1.3136
ENSG00000117614,SYF2,54,-0.3776,77,0.19191,75,0.13634,59,-0.2286,58,-0.2610,79,0.22672,81,0.29759,95,0.52416,61,-0.1797,45,-0.6310,56,-0.3093
ENSG00000117616,RSRP1,39,0.22045,28,-0.3062,101,1.84354,29,-0.2608,26,-0.4046,41,0.31333,34,0.01446,24,-0.5562,17,-1.0810,25,-0.4759,10,-1.8488
ENSG00000183726,TMEM50A,46,-0.8396,82,0.04092,102,0.38970,76,-0.0777,92,0.23112,109,0.49829,87,0.15467,108,0.47571,55,-0.5776,68,-0.2364,45,-0.8887
ENSG00000204178,MACO1,32,0.19008,34,0.31642,28,0.02164,34,0.33184,19,-0.5585,30,0.12551,25,-0.1533,54,1.08078,13,-1.1783,15,-0.8916,23,-0.2770
ENSG00000117643,MAN1C1,19,-1.0637,10,-2.0098,66,0.84527,63,0.76228,53,0.48978,71,0.96851,57,0.67399,10,-2.0036,9,-2.1957,31,-0.3661,22,-0.8313
ENSG00000162430,SELENON,23,-0.3810,39,0.43248,34,0.24622,22,-0.4562,32,0.10702,27,-0.1098,27,-0.1469,45,0.65643,29,-0.0024,26,-0.1833,22,-0.4240
ENSG00000117640,MTFR1L,59,-0.0439,84,0.52007,60,-0.0193,49,-0.3323,56,-0.1294,70,0.22622,64,0.10076,85,0.54687,34,-0.8939,50,-0.2851,52,-0.2454
ENSG00000117632,STMN1,1400,-0.0627,1598,0.14580,503,-1.6183,1408,-0.0542,1692,0.23598,1959,0.47219,2292,0.82822,967,-0.6346,777,-0.9668,1025,-0.5454,1577,0.12397
ENSG00000158008,EXTL1,40,0.15876,26,-0.5347,43,0.27119,47,0.39971,48,0.44903,27,-0.4680,50,0.57940,13,-1.5560,27,-0.4509,44,0.29286,21,-0.8455
ENSG00000142684,ZNF593,39,0.05869,21,-0.8973,43,0.19990,44,0.26125,35,-0.0948,29,-0.3902,40,0.10818,37,-0.0099,34,-0.1603,34,-0.1642,54,0.59100
ENSG00000142669,SH3BGRL3,289,0.29876,268,0.18211,246,0.04594,186,-0.3939,218,-0.1454,286,0.28326,229,-0.0712,328,0.50496,188,-0.3748,199,-0.2829,203,-0.2584
ENSG00000158062,UBXN11,13,-0.6974,8,-1.5204,17,-0.3910,25,0.23281,24,0.15889,38,0.92446,32,0.69025,15,-0.4875,10,-1.1684,22,0.06285,22,0.03282
ENSG00000117682,DHDDS,26,0.68926,21,0.32403,14,-0.2646,17,0.00867,8,-1.1252,18,0.09583,20,0.29135,16,-0.0875,8,-1.0715,16,-0.0866,19,0.14795
ENSG00000198830,HMGN2,77,-0.7601,206,0.79741,120,-0.0742,85,-0.5941,91,-0.5024,125,-0.0086,111,-0.2186,211,0.83763,118,-0.0991,86,-0.5933,169,0.46749
ENSG00000117713,ARID1A,82,0.51352,63,0.08916,58,-0.0562,89,0.63154,49,-0.3158,58,-0.0332,62,0.05991,75,0.35004,35,-0.8181,45,-0.4523,40,-0.6226
ENSG00000204160,ZDHHC18,29,0.52034,23,0.16120,20,-0.0834,32,0.65692,29,0.54254,17,-0.3019,24,0.22170,11,-0.9617,8,-1.3563,20,-0.0570,13,-0.6708
ENSG00000142751,GPN2,15,-0.0397,15,-0.0727,14,-0.1392,27,0.83364,25,0.70920,13,-0.3035,19,0.28071,3,-2.1335,11,-0.5622,7,-1.2021,22,0.49730
ENSG00000090273,NUDC,124,-0.6939,188,-0.0542,272,0.53760,154,-0.3593,222,0.21254,215,0.15722,208,0.11829,205,0.08183,141,-0.4927,217,0.17705,178,-0.1409
ENSG00000253368,TRNP1,29,-0.8499,84,0.84168,38,-0.4305,63,0.37036,67,0.45958,64,0.38864,54,0.12497,38,-0.4233,22,-1.2553,37,-0.4500,51,0.02094
ENSG00000090020,SLC9A1,29,0.68341,18,-0.0960,20,0.12776,15,-0.3268,37,1.06603,21,0.15165,18,-0.0833,19,0.00267,8,-1.3077,11,-0.7660,13,-0.6096
ENSG00000142784,WDTC1,38,0.61063,40,0.72072,27,0.07887,15,-0.7930,18,-0.5219,17,-0.6292,23,-0.2084,17,-0.6151,25,-0.0680,29,0.19189,36,0.55531
ENSG00000186501,TMEM222,72,0.34251,66,0.21108,54,-0.0924,72,0.35473,76,0.44417,62,0.11224,62,0.12883,32,-0.8736,40,-0.5582,43,-0.4604,50,-0.2212
ENSG00000158195,WASF2,16,-0.5045,26,0.26596,9,-1.2580,12,-0.8740,9,-1.3636,6,-1.7817,17,-0.4232,74,2.05982,40,0.94315,14,-0.7312,24,0.15875
ENSG00000126705,AHDC1,87,1.24565,42,0.04591,30,-0.4671,47,0.22301,29,-0.5059,64,0.71597,46,0.23540,36,-0.1934,22,-0.9389,17,-1.2771,21,-0.9997
ENSG00000126709,IFI6,227,0.98516,234,1.03514,52,-1.3125,59,-1.1351,63,-1.0308,76,-0.7533,58,-1.2318,352,1.76243,135,0.13561,62,-1.0469,111,-0.1759
ENSG00000009780,FAM76A,22,0.68621,8,-0.8006,8,-0.8267,10,-0.4691,15,0.11702,21,0.63337,22,0.77392,9,-0.5813,11,-0.4057,7,-0.9664,13,-0.0979
ENSG00000117758,STX12,127,0.53980,138,0.66968,36,-1.4145,108,0.27954,68,-0.4402,70,-0.3936,97,0.12120,121,0.45853,73,-0.3384,74,-0.3091,78,-0.2307
ENSG00000117751,PPP1R8,37,0.37607,40,0.49289,34,0.23685,36,0.34726,28,-0.0500,35,0.29024,23,-0.3811,33,0.22550,20,-0.5864,19,-0.6733,21,-0.5195
ENSG00000130775,THEMIS2,8,-0.2829,6,-0.6612,2,-1.8964,2,-1.9154,3,-1.7124,2,-1.8560,5,-0.9304,48,2.92800,17,0.91847,7,-0.3708,7,-0.4839
ENSG00000117748,RPA2,59,0.23095,45,-0.1833,53,0.05021,86,0.84290,54,0.09614,63,0.34323,63,0.35526,38,-0.4596,26,-1.0290,40,-0.3679,22,-1.2391
ENSG00000126698,DNAJC8,123,-0.3521,139,-0.1722,144,-0.1087,168,0.12766,186,0.29172,172,0.16563,187,0.33260,131,-0.2573,134,-0.2247,119,-0.4081,167,0.12033
ENSG00000130770,ATP5IF1,285,-1.1910,412,-0.6323,681,0.14731,864,0.53067,701,0.19244,905,0.60510,799,0.44992,349,-0.8867,351,-0.8776,761,0.32534,538,-0.2216
ENSG00000204138,PHACTR4,13,0.36907,15,0.60501,9,-0.0796,8,-0.3455,9,-0.1335,11,0.14977,5,-1.0794,13,0.40767,18,0.95344,6,-0.6886,7,-0.4557
ENSG00000180098,TRNAU1AP,14,-0.3061,22,0.39148,15,-0.1808,8,-1.1408,19,0.20207,18,0.11711,17,-0.0310,37,1.24675,12,-0.5602,12,-0.5547,14,-0.2902
ENSG00000197989,SNHG12,7,-0.8926,17,0.40321,17,0.40550,8,-0.7697,14,0.16399,17,0.37766,7,-0.9902,27,1.14113,12,-0.1741,9,-0.5057,15,0.23430
ENSG00000120656,TAF12,12,-0.2375,13,-0.0755,14,0.02226,19,0.55706,13,-0.0790,15,0.11265,14,0.09810,17,0.33432,10,-0.4672,13,-0.0457,9,-0.6168
ENSG00000198492,YTHDF2,104,0.60730,88,0.34302,50,-0.5564,82,0.22503,91,0.39315,101,0.55376,81,0.23032,65,-0.1311,38,-0.9444,45,-0.7138,27,-1.4593
ENSG00000116350,SRSF4,35,-0.2119,49,0.31367,32,-0.3483,30,-0.4561,28,-0.5631,51,0.35446,44,0.16258,49,0.30711,36,-0.1792,32,-0.3386,53,0.43452
ENSG00000116353,MECR,30,-0.0685,20,-0.7072,27,-0.2556,49,0.69500,48,0.65570,27,-0.2245,38,0.32945,17,-0.9751,21,-0.5971,28,-0.1809,36,0.20755
ENSG00000060656,PTPRU,46,2.87269,24,1.51392,4,-1.1218,3,-1.5617,4,-1.1796,1,-2.4318,2,-2.2070,10,0.05731,9,-0.0605,1,-3.0582,5,-0.7840
ENSG00000162511,LAPTM5,20,-1.6291,88,0.61706,47,-0.3685,22,-1.5277,16,-1.9731,37,-0.7443,22,-1.6133,222,2.29662,79,0.44738,81,0.49361,61,0.02686
ENSG00000162512,SDC3,147,-0.1176,213,0.46547,133,-0.2820,188,0.26597,99,-0.7234,206,0.40821,175,0.16708,172,0.12491,123,-0.3952,134,-0.2609,142,-0.1759
ENSG00000134644,PUM1,229,1.08241,174,0.62074,90,-0.4140,127,0.11349,93,-0.3681,157,0.46185,128,0.14498,106,-0.1685,63,-0.9511,47,-1.3992,72,-0.7498
ENSG00000060688,SNRNP40,15,-0.2597,16,-0.1197,14,-0.2962,35,1.11332,19,0.17479,18,0.04544,22,0.44308,6,-1.5582,14,-0.2903,14,-0.2932,12,-0.5589
ENSG00000121766,ZCCHC17,142,-0.0877,98,-0.6627,146,-0.0487,164,0.13968,248,0.80823,215,0.57652,200,0.51007,90,-0.7855,90,-0.7870,112,-0.4594,98,-0.6568
ENSG00000121769,FABP3,155,0.12239,118,-0.2978,98,-0.5932,152,0.09009,171,0.28169,187,0.42089,215,0.73540,75,-0.9814,94,-0.6438,96,-0.6214,143,0.00172
ENSG00000162517,PEF1,74,-0.1680,49,-0.7881,105,0.38215,72,-0.2090,96,0.23360,137,0.81544,121,0.68149,68,-0.2932,35,-1.2990,58,-0.5515,55,-0.6200
ENSG00000084636,COL16A1,28,0.20309,31,0.37443,18,-0.4871,12,-1.0312,20,-0.3163,34,0.54843,31,0.41959,32,0.42047,19,-0.4021,14,-0.8685,23,-0.0713
ENSG00000121753,ADGRB2,228,0.37525,93,-1.0110,212,0.25579,281,0.71041,264,0.60980,235,0.41940,191,0.10088,120,-0.6264,92,-1.0239,132,-0.4885,125,-0.5657
ENSG00000184007,PTP4A2,152,-0.0032,147,-0.0614,104,-0.5944,154,0.01001,110,-0.5038,168,0.15433,147,-0.0600,288,1.03275,188,0.32844,97,-0.7032,130,-0.2550
ENSG00000121774,KHDRBS1,142,0.36629,136,0.29174,115,0.02920,115,0.03181,131,0.23709,94,-0.2778,138,0.35180,85,-0.4361,81,-0.5107,94,-0.2825,85,-0.4427
ENSG00000121775,TMEM39B,18,0.66141,11,-0.1243,16,0.53236,11,-0.0872,18,0.69563,14,0.25592,14,0.26308,3,-2.0555,9,-0.4330,6,-0.8597,7,-0.7805
ENSG00000025800,KPNA6,93,1.05407,66,0.50580,43,-0.1856,33,-0.5673,59,0.31542,72,0.62525,38,-0.3938,39,-0.3393,34,-0.5536,24,-1.0337,41,-0.2619
ENSG00000084652,TXLNA,18,0.07719,9,-1.0233,20,0.23349,12,-0.5865,27,0.74849,15,-0.1637,16,-0.1016,30,0.89139,15,-0.2016,14,-0.3303,13,-0.3546
ENSG00000160050,CCDC28B,12,-0.5117,22,0.43217,29,0.88381,17,0.03523,10,-0.7013,13,-0.4327,10,-0.8241,11,-0.5717,13,-0.3303,30,0.90635,23,0.49736
ENSG00000084623,EIF3I,81,-0.3632,103,0.00072,119,0.22436,113,0.14201,139,0.47849,85,-0.2942,110,0.12019,130,0.36822,80,-0.3856,89,-0.2233,75,-0.4818
ENSG00000175130,MARCKSL1,124,-0.6392,422,1.34603,88,-1.1525,145,-0.3946,86,-1.1799,107,-0.8530,100,-1.0240,296,0.73977,296,0.73837,146,-0.3856,334,0.94083
ENSG00000160058,BSDC1,64,0.18096,58,0.02486,73,0.38220,51,-0.1853,60,0.07355,78,0.48542,58,0.02700,59,0.04709,40,-0.5612,45,-0.3801,43,-0.4286
ENSG00000160062,ZBTB8A,11,0.14674,19,1.05829,11,0.22684,3,-1.7756,7,-0.3556,9,-0.1675,15,0.84103,6,-0.6753,11,0.21285,4,-1.1112,3,-1.4219
ENSG00000176261,ZBTB8OS,30,-0.5740,47,0.10609,58,0.44536,51,0.25014,36,-0.3158,42,-0.0683,39,-0.1688,59,0.49099,30,-0.5594,51,0.23669,41,-0.0924
ENSG00000162521,RBBP4,91,0.10864,106,0.34362,79,-0.1164,92,0.13090,67,-0.3680,109,0.39855,81,-0.0732,84,-0.0089,65,-0.4184,67,-0.3682,96,0.19923
ENSG00000162522,KIAA1522,7,-1.4867,10,-0.9005,25,0.39784,20,0.05215,19,-0.0068,20,0.07930,21,0.17151,12,-0.7227,19,-0.0389,30,0.74860,25,0.42231
ENSG00000134684,YARS,86,-0.1530,109,0.22582,64,-0.5864,81,-0.2458,161,0.86071,106,0.19045,135,0.64909,42,-1.2130,53,-0.8725,77,-0.3230,82,-0.2113
ENSG00000116497,S100PBP,14,0.28861,22,0.93244,12,-0.0118,5,-1.2250,13,0.13037,8,-0.6505,11,-0.0924,18,0.64143,11,-0.1929,6,-0.9073,12,0.02685
ENSG00000160097,FNDC5,14,-0.6855,48,1.27701,7,-1.7121,12,-0.9103,43,1.07346,14,-0.6913,23,0.10602,22,0.01114,10,-1.1447,22,-0.0076,25,0.21542
ENSG00000121905,HPCA,264,0.00655,161,-0.7547,231,-0.2038,238,-0.1559,332,0.36761,234,-0.1827,527,1.32334,149,-0.8707,107,-1.3777,208,-0.3688,180,-0.5892
ENSG00000121900,TMEM54,50,0.14524,42,-0.1306,27,-0.8137,81,0.91466,30,-0.6680,31,-0.5908,46,-0.0096,67,0.59293,42,-0.1529,40,-0.2120,50,0.13506
ENSG00000116514,RNF19B,32,0.32414,20,-0.4142,32,0.33741,34,0.41352,26,0.01814,24,-0.1256,32,0.40145,31,0.27617,14,-0.9224,14,-0.9501,19,-0.4386
ENSG00000004455,AK2,18,-0.0175,26,0.56669,14,-0.4114,9,-0.9926,20,0.19154,11,-0.7675,11,-0.8324,39,1.25764,25,0.49363,14,-0.3823,19,0.09144
ENSG00000142920,AZIN2,21,0.13913,32,0.80492,17,-0.2177,22,0.22426,31,0.73693,24,0.32712,22,0.26804,12,-0.6763,9,-1.1150,10,-1.0334,9,-1.1725
ENSG00000160094,ZNF362,20,0.63795,14,0.12583,8,-0.7668,6,-1.1309,19,0.54467,10,-0.4984,16,0.29538,11,-0.2573,13,-0.0709,9,-0.5787,18,0.48574
ENSG00000134686,PHC2,65,0.21862,72,0.38254,32,-0.8858,47,-0.3015,52,-0.1488,68,0.26935,49,-0.2468,94,0.79822,48,-0.2478,41,-0.4920,65,0.21894
ENSG00000163866,SMIM12,46,-0.1769,59,0.18918,38,-0.5011,79,0.67111,45,-0.2270,59,0.19458,62,0.29132,50,-0.0687,31,-0.7820,45,-0.2375,50,-0.0572
ENSG00000116544,DLGAP3,37,-0.4086,37,-0.4096,87,0.97116,60,0.36199,34,-0.5273,48,0.01625,46,-0.0690,25,-1.0028,29,-0.7522,76,0.74562,49,0.03956
ENSG00000163867,ZMYM6,20,0.54877,17,0.32861,17,0.27342,20,0.58673,8,-0.8059,16,0.22136,18,0.41310,10,-0.4197,8,-0.8242,5,-1.3529,10,-0.5457
ENSG00000116560,SFPQ,167,0.16439,169,0.18039,153,0.02530,168,0.16935,128,-0.2498,111,-0.4789,176,0.27412,219,0.59847,112,-0.4619,107,-0.5361,123,-0.3218
ENSG00000146463,ZMYM4,32,-0.1249,31,-0.1828,45,0.40317,30,-0.2380,28,-0.3128,23,-0.6219,38,0.15902,47,0.46948,30,-0.2220,41,0.25362,34,-0.0328
ENSG00000142687,KIAA0319L,69,0.38241,56,0.05815,35,-0.6526,59,0.14163,51,-0.0959,68,0.35839,80,0.71445,30,-0.8865,39,-0.4937,43,-0.3420,37,-0.5758
ENSG00000020129,NCDN,517,-0.0630,205,-1.4663,1178,1.29469,598,0.16780,690,0.39726,996,1.00374,666,0.37756,197,-1.5295,170,-1.7425,380,-0.5397,193,-1.5607
ENSG00000126067,PSMB2,129,-0.0351,155,0.24875,113,-0.2470,160,0.30595,192,0.60034,150,0.20022,162,0.36009,118,-0.1799,67,-1.0457,84,-0.6923,94,-0.5320
ENSG00000142686,C1orf216,101,0.27055,81,-0.0676,123,0.59665,90,0.09694,102,0.28443,123,0.59542,96,0.21548,59,-0.5727,30,-1.5772,71,-0.2736,47,-0.9191
ENSG00000092847,AGO1,31,0.91159,20,0.20383,18,0.02691,17,-0.0275,24,0.53469,9,-0.9632,16,-0.1359,10,-0.7754,17,-0.0355,18,0.03541,12,-0.4975
ENSG00000126070,AGO3,31,1.14100,13,-0.1940,15,-0.0377,8,-0.9523,16,0.03200,22,0.56709,12,-0.3850,12,-0.3473,23,0.65162,7,-1.1634,12,-0.3649
ENSG00000116863,ADPRHL2,13,-0.5136,22,0.32070,22,0.28939,19,0.12085,39,1.24302,20,0.16010,15,-0.3356,10,-0.8368,12,-0.6455,12,-0.5512,17,-0.0570
ENSG00000054116,TRAPPC3,45,-0.3003,52,-0.0693,45,-0.2754,78,0.58270,75,0.51884,97,0.94164,54,-0.0115,34,-0.6958,23,-1.3049,46,-0.2629,48,-0.2006
ENSG00000116871,MAP7D1,112,-0.4956,111,-0.5006,246,0.75938,205,0.45663,171,0.16724,129,-0.2699,189,0.36372,141,-0.1324,74,-1.1251,137,-0.1774,141,-0.1370
ENSG00000054118,THRAP3,79,0.52450,80,0.54966,57,0.00747,51,-0.1756,50,-0.2080,61,0.11772,53,-0.1092,80,0.54089,44,-0.3911,34,-0.8035,40,-0.5518
ENSG00000196182,STK40,18,0.21432,14,-0.2126,21,0.47934,17,0.10995,9,-0.8934,11,-0.5473,14,-0.1481,24,0.64147,14,-0.1845,17,0.14461,16,-0.0189
ENSG00000181817,LSM10,31,-0.4507,35,-0.2886,26,-0.7166,35,-0.2601,48,0.20766,71,0.83964,54,0.43738,30,-0.5073,26,-0.7354,58,0.51210,35,-0.2572
ENSG00000116885,OSCP1,9,-1.1376,18,-0.1753,19,-0.0857,36,0.92791,26,0.42771,33,0.78286,30,0.70458,6,-1.8519,10,-0.9617,13,-0.6078,10,-0.9827
ENSG00000116898,MRPS15,32,-0.7612,54,0.05305,54,0.04436,55,0.06965,55,0.08378,75,0.58137,60,0.22922,41,-0.3673,37,-0.5297,49,-0.0856,56,0.09633
ENSG00000163873,GRIK3,39,1.55332,86,3.22160,3,-2.4148,5,-1.4852,10,-0.5562,5,-1.7135,2,-2.8641,18,0.22934,7,-1.2281,2,-2.8306,4,-1.8813
ENSG00000163875,MEAF6,123,0.39903,105,0.14875,96,0.01231,87,-0.1482,120,0.37112,106,0.17130,123,0.45733,70,-0.4719,58,-0.7735,45,-1.1519,88,-0.1283
ENSG00000163877,SNIP1,16,0.36755,17,0.44895,18,0.54652,5,-1.4315,11,-0.1470,19,0.69405,15,0.29543,15,0.31237,7,-0.8614,5,-1.3856,7,-0.7603
ENSG00000134697,GNL2,19,0.36943,13,-0.2292,12,-0.3412,5,-1.6984,5,-1.5225,12,-0.4216,19,0.34429,25,0.76901,20,0.42645,21,0.48853,14,-0.1468
ENSG00000116922,C1orf109,14,0.10470,15,0.27297,10,-0.3232,16,0.29080,16,0.33833,16,0.35909,18,0.60408,11,-0.2961,8,-0.7559,6,-1.1002,6,-1.0230
ENSG00000183317,EPHA10,7,-1.0190,7,-0.8904,33,1.45668,12,-0.1196,33,1.48519,12,-0.2244,18,0.48067,7,-0.9799,3,-1.9928,7,-0.9296,4,-1.6467
ENSG00000185090,MANEAL,25,-0.6678,24,-0.6941,26,-0.6039,46,0.27522,76,1.10136,61,0.74354,62,0.87029,21,-0.9323,19,-1.0728,26,-0.6129,14,-1.5029
ENSG00000196449,YRDC,11,-0.4781,12,-0.3352,8,-0.8117,15,0.04792,27,0.95567,21,0.55961,20,0.54221,17,0.20957,8,-0.8221,8,-0.8247,9,-0.7906
ENSG00000197982,C1orf122,115,-0.7295,163,-0.1982,121,-0.6619,217,0.25220,195,0.07778,141,-0.4202,198,0.11576,206,0.16930,214,0.22507,195,0.07957,260,0.54156
ENSG00000183431,SF3A3,27,-0.4455,39,0.07979,45,0.30447,43,0.25724,46,0.36849,35,-0.0882,41,0.20174,36,-0.0291,26,-0.5290,28,-0.4115,33,-0.1657
ENSG00000183520,UTP11,18,-1.0142,26,-0.4795,30,-0.2443,33,-0.1116,63,0.91929,47,0.45215,44,0.37665,46,0.40816,22,-0.7376,29,-0.3204,24,-0.6111
ENSG00000116954,RRAGC,51,0.25488,46,0.10826,30,-0.5788,28,-0.6841,66,0.66734,71,0.80446,45,0.05675,57,0.43125,25,-0.8368,28,-0.6477,28,-0.6680
ENSG00000174574,AKIRIN1,93,-0.0956,66,-0.6164,132,0.46576,108,0.14988,144,0.60877,76,-0.4034,137,0.58784,102,0.05664,47,-1.1225,82,-0.2783,58,-0.8169
ENSG00000168653,NDUFS5,461,-0.6583,764,0.12328,753,0.10095,528,-0.4526,1019,0.58795,931,0.44079,688,-0.0439,441,-0.7281,571,-0.3297,858,0.30865,772,0.14090
ENSG00000127603,MACF1,122,0.57651,176,1.18666,38,-1.2317,59,-0.5650,69,-0.3178,61,-0.5191,70,-0.3263,105,0.33274,97,0.21274,78,-0.1272,75,-0.1873
ENSG00000090621,PABPC4,69,0.39887,52,-0.0413,49,-0.1286,35,-0.6421,32,-0.7690,41,-0.4167,45,-0.2963,110,1.17230,68,0.38120,38,-0.5352,58,0.13193
ENSG00000116983,HPCAL4,394,0.42583,199,-0.6409,405,0.46934,333,0.15449,236,-0.3848,336,0.17052,377,0.39303,220,-0.4872,200,-0.6364,319,0.08843,225,-0.4549
ENSG00000084072,PPIE,22,-0.3001,32,0.27897,19,-0.4912,26,-0.0807,37,0.48431,36,0.45725,29,0.11820,30,0.14800,20,-0.4392,26,-0.0802,18,-0.6070
ENSG00000168389,MFSD2A,14,-0.7985,26,0.09217,22,-0.1254,19,-0.3862,19,-0.3715,13,-0.9407,23,-0.1057,91,2.29726,19,-0.3597,12,-1.0153,10,-1.3524
ENSG00000131236,CAP1,157,-0.0079,98,-0.7340,182,0.22789,128,-0.3263,221,0.53617,168,0.09619,181,0.23700,170,0.12057,114,-0.5008,185,0.25152,109,-0.5705
ENSG00000131238,PPT1,101,-0.0292,137,0.45608,97,-0.1015,118,0.20839,115,0.16899,103,-0.0060,121,0.27633,83,-0.3444,78,-0.4231,69,-0.6198,95,-0.1186
ENSG00000117000,RLF,15,0.39977,11,-0.0591,15,0.45793,9,-0.3886,11,-0.0329,17,0.59639,11,-0.0122,9,-0.2868,10,-0.2278,7,-0.6274,10,-0.2325
ENSG00000259943,AL050341.2,12,-0.3862,21,0.46737,19,0.25232,15,-0.1176,17,0.11913,22,0.50078,12,-0.4160,10,-0.7105,11,-0.5519,25,0.71761,14,-0.2064
ENSG00000084073,ZMPSTE24,41,0.49039,35,0.21548,30,0.00895,25,-0.2695,52,0.86645,28,-0.0869,16,-1.0130,42,0.52235,28,-0.1000,22,-0.4560,25,-0.2653
ENSG00000049089,COL9A2,2,-2.1125,20,1.13605,3,-1.4877,4,-1.3802,4,-1.1640,9,-0.1061,5,-0.8795,11,0.17483,29,1.79938,5,-0.8206,18,0.96183
ENSG00000084070,SMAP2,175,0.44548,101,-0.4111,160,0.30491,118,-0.1775,144,0.12939,168,0.37893,186,0.61384,121,-0.1401,69,-0.9867,88,-0.6291,70,-0.9687
ENSG00000117016,RIMS3,136,0.88636,115,0.60423,43,-0.9161,81,0.04090,39,-1.0709,70,-0.1728,93,0.29564,51,-0.6556,60,-0.4168,72,-0.1361,90,0.21260
