Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to12,Feature log2 fold change topic 7to12
ENSG00000248098,BCKDHA,27,-0.5691,59,0.73465,40,0.05273,46,0.25808,33,-0.4496
ENSG00000105341,DMAC2,27,-0.0466,28,0.04993,34,0.36679,29,0.05358,25,-0.2526
ENSG00000105372,RPS19,1354,0.74004,1422,0.93682,465,-1.0056,1225,0.57535,653,-0.6975
ENSG00000105404,RABAC1,27,-3.1444,298,0.49895,334,0.70927,158,-0.5453,209,-0.2057
ENSG00000105409,ATP1A3,27,-3.7929,52,-2.9601,515,0.70486,524,0.65286,417,0.57005
ENSG00000105737,GRIK5,27,-1.0599,18,-1.7573,75,0.59779,34,-0.6954,67,0.68705
ENSG00000105732,ZNF574,27,1.22782,14,0.19918,10,-0.3082,13,0.07903,10,-0.5188
ENSG00000160570,DEDD2,27,0.15299,8,-1.7085,38,0.80599,28,0.20952,24,-0.0211
ENSG00000105723,GSK3A,355,1.90859,47,-1.4487,134,0.25581,89,-0.4039,97,-0.4643
ENSG00000105722,ERF,27,0.69701,36,1.38232,18,0.03459,24,0.53313,8,-1.6427
ENSG00000079432,CIC,27,-0.3218,35,0.10812,35,0.11685,23,-0.5846,34,0.11249
ENSG00000079462,PAFAH1B3,27,-0.4413,32,-0.1904,41,0.23840,27,-0.4345,38,0.19764
ENSG00000167619,TMEM145,27,0.28669,10,-1.3116,25,0.21709,20,-0.1344,25,0.35086
ENSG00000105429,MEGF8,27,-0.5519,34,-0.2147,45,0.26077,38,-0.0262,40,0.11173
ENSG00000213904,LIPE-AS1,27,0.62131,18,-0.0315,13,-0.5259,25,0.48512,17,-0.1222
ENSG00000079435,LIPE,27,0.32843,69,2.46025,4,-2.5554,50,1.34760,6,-2.4710
ENSG00000105755,ETHE1,27,0.15594,26,0.12490,17,-0.5629,39,0.74520,23,-0.1298
ENSG00000073050,XRCC1,27,0.83408,14,-0.1489,19,0.28653,33,1.19637,11,-0.9620
ENSG00000167378,IRGQ,27,-0.5863,15,-1.5557,54,0.54766,28,-0.5460,47,0.55129
ENSG00000124444,ZNF576,27,0.49512,19,-0.0121,27,0.53506,14,-0.4775,17,-0.3775
ENSG00000131116,ZNF428,27,-1.9403,100,0.03163,112,0.23064,127,0.40837,100,0.05422
ENSG00000105767,CADM4,355,1.64429,208,0.80884,80,-0.8509,134,0.00732,89,-0.9845
ENSG00000105771,SMG9,27,0.02612,33,0.37958,27,0.05840,31,0.24616,23,-0.3531
ENSG00000167380,ZNF226,452,4.12212,30,-1.1371,33,-0.9940,13,-2.2586,23,-2.0556
ENSG00000073008,PVR,27,1.26142,1,-3.3260,23,1.15355,4,-1.6553,11,-0.1992
ENSG00000130202,NECTIN2,27,0.26901,25,0.15034,8,-1.5239,2,-3.5505,29,0.87347
ENSG00000130204,TOMM40,27,-0.9784,21,-1.3985,83,0.89346,68,0.44813,52,0.02400
ENSG00000130203,APOE,876,-0.7950,2073,0.62252,392,-2.0991,946,-0.6796,1809,0.68478
ENSG00000130208,APOC1,27,-2.6995,104,-0.7530,73,-1.3277,186,0.19731,234,1.30528
ENSG00000234906,APOC2,27,-0.4767,78,1.44644,12,-1.8002,60,0.79868,29,-0.6148
ENSG00000104853,CLPTM1,27,-2.2325,106,-0.2017,148,0.37766,115,-0.0532,130,0.26666
ENSG00000104859,CLASRP,27,0.86762,27,1.02974,15,-0.0064,20,0.43152,9,-1.2741
ENSG00000142252,GEMIN7,27,0.44083,7,-1.6981,27,0.47944,10,-1.0270,23,0.41457
ENSG00000007047,MARK4,27,-0.6174,20,-1.1529,58,0.65267,28,-0.5316,45,0.36646
ENSG00000104866,PPP1R37,27,-0.0456,12,-1.3845,43,0.81018,32,0.24603,27,-0.0522
ENSG00000007255,TRAPPC6A,726,4.78444,46,-0.9938,19,-2.3506,29,-1.6297,21,-2.7714
ENSG00000104884,ERCC2,27,0.15903,7,-1.8978,21,-0.2135,6,-2.0287,33,1.14092
ENSG00000012061,ERCC1,27,-0.9016,53,0.16315,47,-0.0435,47,-0.0662,51,0.16302
ENSG00000125744,RTN2,27,-0.4800,10,-2.0675,60,0.89163,15,-1.3677,43,0.51678
ENSG00000125746,EML2,27,-0.6157,69,0.99899,21,-1.0220,85,1.23070,31,-0.6275
ENSG00000125743,SNRPD2,27,-3.0967,241,0.19451,233,0.13442,259,0.28963,226,0.13410
ENSG00000185800,DMWD,27,-1.0650,26,-1.1841,81,0.72887,41,-0.4308,61,0.37920
ENSG00000125755,SYMPK,27,-0.4184,48,0.53884,27,-0.4556,39,0.15757,35,-0.0471
ENSG00000170604,IRF2BP1,27,0.86873,14,-0.1932,18,0.29602,10,-0.6752,14,-0.2444
ENSG00000176182,MYPOP,27,-0.0371,9,-1.7350,42,0.75114,18,-0.6212,30,0.31452
ENSG00000104967,NOVA2,27,-0.5834,13,-1.7203,70,1.06168,29,-0.4895,42,0.17475
ENSG00000124440,HIF3A,27,0.88901,22,0.60852,6,-1.4691,7,-1.1695,16,0.09240
ENSG00000011485,PPP5C,27,-1.5556,40,-1.0153,130,1.01280,78,0.05104,76,0.03674
ENSG00000277531,PNMA8C,27,-0.5742,5,-3.0836,64,0.91002,16,-1.3197,48,0.65207
ENSG00000182013,PNMA8A,355,1.03803,42,-2.3630,370,1.28763,76,-1.3794,166,-0.3278
ENSG00000204851,PNMA8B,27,-2.0693,19,-2.7099,232,1.49279,89,-0.2822,111,0.11219
ENSG00000160014,CALM3,776,-0.6367,323,-2.0538,1674,0.64462,1297,0.16130,1332,0.39680
ENSG00000197380,DACT3,27,-1.4651,66,-0.1169,63,-0.1919,72,0.03447,82,0.45519
ENSG00000090372,STRN4,27,-0.9596,25,-1.1430,63,0.39620,45,-0.1843,60,0.52428
ENSG00000181027,FKRP,27,0.79998,18,0.14224,20,0.36451,18,0.19087,12,-0.6833
ENSG00000042753,AP2S1,485,0.96758,147,-0.9875,363,0.54257,184,-0.5800,254,-0.1472
ENSG00000160007,ARHGAP35,27,-2.0261,54,-1.0593,141,0.55044,119,0.21917,118,0.39696
ENSG00000130748,TMEM160,27,-3.3373,155,-0.8261,314,0.36667,328,0.40189,294,0.45071
ENSG00000130749,ZC3H4,27,0.59819,23,0.42729,19,0.03462,10,-0.8537,16,-0.2943
ENSG00000142230,SAE1,27,-1.1103,36,-0.7348,93,0.94462,43,-0.4157,57,0.06095
ENSG00000257704,INAFM1,27,-1.0011,10,-2.5191,62,0.31865,68,0.43867,64,0.66664
ENSG00000105419,MEIS3,27,-1.3676,9,-3.0558,127,1.22217,58,-0.2142,73,0.29922
ENSG00000118160,SLC8A2,27,-1.5795,9,-3.3217,191,1.81831,44,-0.8384,75,-0.0641
ENSG00000118162,KPTN,27,1.37751,6,-0.9517,17,0.74996,21,0.99285,7,-1.1521
ENSG00000105402,NAPA,27,-2.9686,111,-0.9514,328,0.93291,183,-0.1178,214,0.23810
ENSG00000024422,EHD2,27,1.02416,24,0.95133,4,-1.9754,7,-1.1073,13,-0.1374
ENSG00000105373,NOP53,355,1.89815,165,0.62522,55,-1.2322,96,-0.3003,85,-0.8054
ENSG00000178980,SELENOW,1890,0.32286,1603,0.06656,1619,0.08426,1805,0.24879,1395,-0.2761
ENSG00000105499,PLA2G4C,27,0.07793,47,1.14761,28,0.17206,30,0.27096,16,-1.0698
ENSG00000185453,ZSWIM9,27,1.07953,10,-0.4460,10,-0.5140,10,-0.4665,14,0.15159
ENSG00000142227,EMP3,27,0.51748,46,1.70477,2,-3.0236,29,0.64361,13,-0.9451
ENSG00000105438,KDELR1,27,-0.6966,60,0.61874,59,0.60330,44,0.05172,33,-0.6284
ENSG00000105447,GRWD1,27,0.94043,16,0.10458,20,0.55772,9,-0.7989,12,-0.6007
ENSG00000105443,CYTH2,34,-0.1778,30,-0.3687,65,0.99760,54,0.55425,29,-0.6553
ENSG00000142235,LMTK3,27,-0.9747,9,-2.5952,89,1.03394,46,-0.1448,57,0.33174
ENSG00000063177,RPL18,650,-0.0090,1095,0.95404,421,-0.7318,806,0.33416,559,-0.4208
ENSG00000063176,SPHK2,27,0.29487,24,0.13192,20,-0.2119,30,0.47642,20,-0.2290
ENSG00000105516,DBP,27,-0.8038,35,-0.4563,50,0.16186,48,0.08466,50,0.30417
ENSG00000063180,CA11,330,0.51686,109,-1.2811,256,0.11679,172,-0.5071,273,0.40972
ENSG00000105552,BCAT2,27,1.06609,20,0.62585,9,-0.6725,10,-0.4976,12,-0.3932
ENSG00000087076,HSD17B14,355,3.78033,28,-1.0175,16,-1.8529,21,-1.3574,28,-1.4497
ENSG00000087074,PPP1R15A,27,1.05064,10,-0.5461,21,0.76347,6,-1.1135,12,-0.4226
ENSG00000104805,NUCB1,27,-1.6283,81,0.02759,112,0.62738,110,0.52133,71,-0.2857
ENSG00000087088,BAX,27,0.38084,27,0.41638,19,-0.1501,26,0.35039,18,-0.4248
ENSG00000087086,FTL,2192,0.05472,3880,1.13683,946,-1.3126,2760,0.42296,1800,-0.4354
ENSG00000104812,GYS1,27,1.15175,14,0.14518,8,-0.8254,8,-0.7348,13,-0.0136
ENSG00000183207,RUVBL2,27,-1.1167,45,-0.3640,83,0.71619,43,-0.3955,58,0.07687
ENSG00000104852,SNRNP70,27,-1.5092,83,0.21835,90,0.37125,150,1.17215,59,-0.5565
ENSG00000104863,LIN7B,27,-1.0885,16,-1.9252,71,0.46016,57,0.05967,67,0.62509
ENSG00000177380,PPFIA3,27,-1.5127,12,-2.7656,130,1.07246,25,-1.6409,90,0.68279
ENSG00000104888,SLC17A7,27,-4.7405,60,-3.7265,1557,1.65353,514,-0.4164,714,0.18349
ENSG00000104872,PIH1D1,27,-1.2103,70,0.26650,54,-0.1621,102,0.85811,57,-0.1434
ENSG00000142541,RPL13A,2979,1.50106,1857,0.77648,551,-1.2877,1398,0.22464,894,-0.7775
ENSG00000142534,RPS11,860,0.28004,1134,0.82915,430,-0.8557,784,0.13250,646,-0.2995
ENSG00000104870,FCGRT,27,-0.3599,72,1.44792,9,-2.0207,43,0.37780,29,-0.4171
ENSG00000142546,NOSIP,27,-0.8241,67,0.66317,51,0.17699,42,-0.1460,41,-0.2877
ENSG00000126464,PRR12,27,0.45554,13,-0.7163,26,0.43151,6,-1.6400,22,0.23054
ENSG00000126458,RRAS,27,1.01532,28,1.28120,7,-1.1754,30,1.23004,7,-1.5047
ENSG00000126461,SCAF1,27,-1.0410,50,-0.1093,71,0.50895,69,0.41187,50,-0.1626
ENSG00000126456,IRF3,27,0.33070,28,0.47734,16,-0.5268,16,-0.4740,22,-0.0214
ENSG00000126457,PRMT1,27,-1.6511,87,0.13578,102,0.41912,123,0.67883,73,-0.2680
ENSG00000169169,CPT1C,27,-1.0893,17,-1.8914,95,0.99654,51,-0.1132,60,0.26109
ENSG00000196961,AP2A1,333,1.78223,51,-1.3447,164,0.61545,109,-0.1021,87,-0.7297
ENSG00000010361,FUZ,27,0.75647,27,0.89200,18,0.17318,14,-0.2380,11,-0.9530
ENSG00000104973,MED25,27,-0.2110,34,0.18218,33,0.11405,6,-2.3928,34,0.27365
ENSG00000104960,PTOV1,355,0.90874,163,-0.3685,220,0.14756,172,-0.2498,189,-0.1867
ENSG00000039650,PNKP,27,0.52484,14,-0.5449,32,0.90028,22,0.20900,15,-0.6038
ENSG00000204673,AKT1S1,27,-0.4534,45,0.40039,36,-0.0162,41,0.19731,34,-0.1768
ENSG00000104946,TBC1D17,27,-0.6986,61,0.64656,44,0.05748,68,0.75799,34,-0.5669
ENSG00000213024,NUP62,27,0.16198,28,0.27497,24,-0.0291,21,-0.2073,23,-0.1388
ENSG00000105053,VRK3,27,0.66949,11,-0.7483,25,0.63944,17,-0.0261,16,-0.3024
ENSG00000267890,AC010624.2,27,0.93821,0,-4.6451,21,0.63333,5,-1.5934,17,0.45203
ENSG00000105357,MYH14,27,0.52303,31,0.83708,7,-1.6529,43,1.32131,14,-0.7289
ENSG00000131408,NR1H2,27,-0.7789,46,0.02924,35,-0.4172,55,0.32198,49,0.27712
ENSG00000142530,FAM71E1,27,0.76643,3,-2.6538,19,0.19767,13,-0.4133,19,0.49410
ENSG00000161671,EMC10,438,2.11878,166,0.44920,81,-0.7614,78,-0.7750,89,-0.9155
ENSG00000161677,JOSD2,27,-1.2934,126,1.30916,44,-0.6067,67,0.08430,54,-0.4132
ENSG00000204653,ASPDH,27,-0.5397,23,-0.8298,40,0.06657,29,-0.4157,46,0.60320
ENSG00000131409,LRRC4B,27,-1.8119,67,-0.5001,116,0.46158,116,0.41281,95,0.15582
ENSG00000235034,C19orf81,355,5.00842,28,-0.5659,7,-2.7103,5,-2.9524,7,-3.2616
ENSG00000105472,CLEC11A,27,0.09098,29,0.21004,21,-0.3131,29,0.21377,25,-0.0588
ENSG00000167747,C19orf48,27,1.40842,13,0.28812,8,-0.4806,11,-0.0644,9,-0.5611
ENSG00000167755,KLK6,355,2.17319,307,2.34559,11,-3.3225,135,0.46281,15,-3.6419
ENSG00000169035,KLK7,27,-0.0695,4,-2.9088,59,1.42806,19,-0.6073,27,-0.0684
ENSG00000142544,CTU1,27,1.30123,11,-0.1621,13,0.16268,16,0.49474,9,-0.7748
ENSG00000142549,IGLON5,27,1.41375,3,-2.0709,13,0.23158,0,-4.3474,13,0.37703
ENSG00000105379,ETFB,27,-2.4588,230,0.92232,118,-0.2875,173,0.34234,130,-0.2037
ENSG00000160318,CLDND2,27,0.87190,15,0.00109,6,-1.3946,9,-0.7492,18,0.39833
ENSG00000105568,PPP2R1A,27,-3.9763,143,-1.6347,684,1.01510,392,-0.0140,446,0.36724
ENSG00000167555,ZNF528,27,1.15220,16,0.34319,12,-0.1863,4,-1.5541,12,-0.2893
ENSG00000167766,ZNF83,27,0.96580,26,1.01197,10,-0.6704,14,-0.0303,11,-0.7775
ENSG00000170954,ZNF415,27,0.68937,19,0.12746,9,-0.9772,30,0.84924,16,-0.2319
ENSG00000130844,ZNF331,27,0.41062,19,-0.1183,31,0.73700,3,-2.5376,19,-0.1665
ENSG00000179820,MYADM,27,-0.3037,37,0.21769,58,1.05566,25,-0.4161,25,-0.6740
ENSG00000126583,PRKCG,27,-2.6266,16,-3.5080,302,1.24151,86,-0.9108,188,0.59116
ENSG00000105605,CACNG7,27,0.62829,12,-0.6644,17,-0.1097,27,0.64229,17,-0.0916
ENSG00000142408,CACNG8,27,-0.8352,3,-4.0410,59,0.42356,120,1.57626,48,0.08502
ENSG00000170906,NDUFA3,1065,0.89051,477,-0.4318,561,-0.1583,755,0.32486,581,-0.1591
ENSG00000105619,TFPT,27,-1.5685,56,-0.5308,92,0.33342,124,0.77766,78,0.07242
ENSG00000105618,PRPF31,27,-0.6863,52,0.37654,43,0.03335,50,0.26520,40,-0.1617
ENSG00000088038,CNOT3,27,0.23293,20,-0.2445,24,0.04604,26,0.21004,23,-0.0418
ENSG00000105617,LENG1,27,0.67636,32,1.13323,7,-1.3260,24,0.49904,13,-0.7032
ENSG00000125505,MBOAT7,27,-2.3458,57,-1.3370,262,1.35159,82,-0.6961,134,0.10405
ENSG00000170892,TSEN34,27,0.52097,25,0.43660,21,0.16755,9,-1.1724,17,-0.2930
ENSG00000170889,RPS9,800,0.35553,1214,1.20921,314,-1.1661,1000,0.72022,470,-0.7832
ENSG00000167614,TTYH1,674,0.57987,552,0.28725,214,-1.2799,192,-1.3623,539,0.42985
ENSG00000167615,LENG8,346,4.07326,25,-1.0645,15,-1.7832,46,-0.0536,16,-2.2623
ENSG00000125503,PPP1R12C,27,-1.4541,47,-0.6865,73,0.07285,72,0.03154,84,0.57615
ENSG00000105048,TNNT1,27,-0.1016,0,-5.2969,19,-0.6577,11,-1.4591,45,1.76216
ENSG00000129990,SYT5,27,-1.8309,16,-2.6657,170,1.16909,74,-0.3105,103,0.38317
ENSG00000105063,PPP6R1,27,-0.9959,31,-0.8333,54,0.06623,46,-0.1929,63,0.63730
ENSG00000133265,HSPBP1,27,-1.3629,36,-1.0076,92,0.58011,42,-0.7136,79,0.54119
ENSG00000160469,BRSK1,316,1.51117,58,-1.2867,93,-0.5281,132,0.05097,130,0.06099
ENSG00000108107,RPL28,117,-3.2654,1972,1.20484,630,-0.8336,1697,0.78946,913,-0.3573
ENSG00000108106,UBE2S,27,-1.5836,73,-0.0890,110,0.65277,64,-0.2786,77,0.01936
ENSG00000187902,SHISA7,27,0.26189,12,-1.0512,34,0.74853,28,0.35455,21,-0.2426
ENSG00000063241,ISOC2,27,-0.7952,76,0.96192,39,-0.2685,26,-0.8201,43,-0.1241
ENSG00000090971,NAT14,27,-1.1915,36,-0.8151,101,0.98302,24,-1.3377,64,0.24068
ENSG00000218891,ZNF579,27,0.82209,12,-0.5077,13,-0.2750,7,-1.2898,18,0.35100
ENSG00000171443,ZNF524,27,0.82236,36,1.54081,10,-0.7411,14,-0.1729,10,-1.1397
ENSG00000213015,ZNF580,28,-0.8671,55,0.20228,55,0.19288,38,-0.3981,50,0.08579
ENSG00000173581,CCDC106,27,-1.2899,37,-0.8718,91,0.66865,67,0.10166,67,0.20536
ENSG00000063244,U2AF2,27,-0.0509,35,0.40046,27,-0.0734,51,0.96947,22,-0.5870
ENSG00000063245,EPN1,27,-2.2964,61,-1.1629,195,0.81715,133,0.09741,137,0.29317
ENSG00000142409,ZNF787,27,0.84766,24,0.78124,13,-0.3089,4,-1.8635,14,-0.3466
ENSG00000167685,ZNF444,271,3.42811,28,-0.7923,23,-1.0952,23,-1.0469,25,-1.4046
ENSG00000267454,ZNF582-AS1,27,1.52048,9,-0.2640,12,0.20840,8,-0.3502,8,-0.6084
ENSG00000198046,ZNF667,27,0.41928,7,-1.7645,38,1.12523,11,-0.8916,20,-0.0834
ENSG00000166770,ZNF667-AS1,27,-1.1272,54,-0.0639,70,0.37806,45,-0.3433,59,0.15181
ENSG00000196867,ZFP28,27,1.36016,13,0.23000,17,0.65800,0,-4.0155,9,-0.7350
ENSG00000268182,SMIM17,27,0.46977,2,-3.3362,24,0.31454,14,-0.5649,24,0.65555
ENSG00000198300,PEG3,27,-2.6653,54,-1.7413,295,1.14077,166,0.04927,173,0.21631
ENSG00000083844,ZNF264,27,1.24275,15,0.37205,13,0.03909,14,0.22163,9,-0.8865
ENSG00000268205,AC005261.1,27,-0.9455,57,0.21531,44,-0.2189,62,0.33773,52,0.09697
ENSG00000256060,TRAPPC2B,27,0.85315,15,-0.1117,21,0.53460,8,-1.0423,14,-0.3722
ENSG00000213762,ZNF134,27,1.16873,12,-0.0593,16,0.38154,14,0.10523,10,-0.7461
ENSG00000176293,ZNF135,27,1.31879,10,-0.3218,12,-0.0322,9,-0.3837,11,-0.2983
ENSG00000121413,ZSCAN18,27,-2.1259,92,-0.3132,176,0.83948,75,-0.5980,116,0.11970
ENSG00000198131,ZNF544,27,0.49156,8,-1.4769,24,0.34264,11,-0.9029,22,0.41231
ENSG00000142396,ERVK3-1,27,-0.9570,33,-0.7186,58,0.24464,71,0.55046,54,0.21876
ENSG00000283103,AC010642.2,27,-1.4679,86,0.34142,74,0.07958,72,0.02700,72,0.03905
ENSG00000121410,A1BG,27,-0.6851,83,1.28539,44,0.08831,79,1.02412,24,-1.3101
ENSG00000083845,RPS5,27,-4.1279,811,1.14925,302,-0.6278,574,0.42428,408,-0.2068
ENSG00000083807,SLC27A5,27,-0.7055,46,0.14029,37,-0.2221,44,0.05564,46,0.19590
ENSG00000119574,ZBTB45,27,0.87053,15,-0.0975,25,0.87529,4,-1.9811,13,-0.5305
ENSG00000130726,TRIM28,27,-1.4196,94,0.55876,78,0.22699,70,0.02624,64,-0.2013
ENSG00000130724,CHMP2A,27,-2.2426,169,0.61174,111,-0.1325,142,0.26547,119,-0.0330
ENSG00000130725,UBE2M,355,1.33604,85,-1.0249,136,-0.2535,75,-1.1469,171,0.23565
ENSG00000099326,MZF1,27,0.42233,19,-0.1072,26,0.39942,13,-0.7166,19,-0.1522
ENSG00000247315,ZCCHC3,27,0.66286,13,-0.5168,20,0.20338,5,-1.6787,19,0.21247
ENSG00000177732,SOX12,27,1.24965,21,0.99996,10,-0.3638,6,-0.9759,9,-0.8435
ENSG00000125841,NRSN2,27,-1.8580,37,-1.4567,133,0.64822,53,-0.8570,115,0.71353
ENSG00000125826,RBCK1,27,0.10463,38,0.75139,17,-0.6405,31,0.33477,22,-0.3332
ENSG00000125875,TBC1D20,27,-0.1274,32,0.16130,32,0.17132,33,0.21224,27,-0.2238
ENSG00000101266,CSNK2A1,253,2.17452,48,-0.6721,81,0.19464,68,-0.0867,48,-1.0060
ENSG00000271303,SRXN1,27,0.81185,3,-2.2987,29,1.04829,12,-0.3804,15,-0.1997
ENSG00000125818,PSMF1,27,-1.6422,106,0.50770,92,0.23833,72,-0.1696,77,-0.0887
ENSG00000101298,SNPH,27,-1.3044,8,-3.1265,84,0.50260,29,-1.1647,87,1.10308
ENSG00000125775,SDCBP2,27,0.86748,7,-1.1635,15,-0.0327,0,-4.2741,19,0.63051
ENSG00000088832,FKBP1A,27,-2.8021,62,-1.6707,317,1.09139,116,-0.6468,203,0.43217
ENSG00000088833,NSFL1C,27,-1.4136,74,0.14143,75,0.15541,105,0.68685,65,-0.1360
ENSG00000286288,AL109809.5,27,0.78613,14,-0.2690,9,-0.9784,4,-1.9459,20,0.62673
ENSG00000198053,SIRPA,27,-2.7961,115,-0.7072,287,0.90163,102,-0.8290,196,0.33192
ENSG00000101327,PDYN,27,1.42989,0,-6.3199,26,1.66289,0,-7.4291,9,-0.5102
ENSG00000125835,SNRPB,646,4.05834,41,-1.2673,46,-1.0626,40,-1.2038,34,-2.0397
ENSG00000101361,NOP56,27,-1.4250,63,-0.1632,99,0.65167,139,1.14459,56,-0.5293
ENSG00000101365,IDH3B,27,-1.3867,45,-0.6663,108,0.86370,69,0.03879,68,0.01296
ENSG00000088881,EBF4,27,0.79886,20,0.33818,5,-1.8899,60,2.26184,10,-1.1759
ENSG00000132635,PCED1A,27,0.40263,24,0.26463,24,0.25833,9,-1.1950,19,-0.1862
ENSG00000215305,VPS16,27,0.14113,25,0.06822,33,0.53469,19,-0.3668,22,-0.3184
ENSG00000132670,PTPRA,305,0.68913,154,-0.4274,262,0.49407,125,-0.7199,187,-0.1697
ENSG00000125901,MRPS26,27,-1.6367,75,-0.0998,96,0.32353,50,-0.7206,90,0.35881
ENSG00000101200,AVP,27,0.09134,1,-4.7463,22,-0.2665,0,-8.5854,39,1.67495
ENSG00000185019,UBOX5,27,1.19025,7,-0.9463,15,0.33000,5,-1.2335,13,-0.0228
ENSG00000215251,FASTKD5,27,1.32960,8,-0.6423,18,0.74201,1,-3.0815,10,-0.3529
ENSG00000088899,LZTS3,189,1.17441,20,-2.3655,108,0.28303,68,-0.4700,99,0.20277
ENSG00000198171,DDRGK1,27,-1.3203,75,0.27142,67,0.06383,70,0.14405,65,0.03593
ENSG00000125877,ITPA,27,-0.4135,22,-0.7675,51,0.65756,25,-0.5367,37,0.18599
ENSG00000088854,C20orf194,27,-0.6540,48,0.27301,50,0.34160,37,-0.1744,39,-0.1501
ENSG00000088812,ATRN,27,-1.0991,47,-0.2869,91,0.91654,30,-0.9190,55,-0.0085
ENSG00000101220,C20orf27,27,-1.0955,38,-0.6080,64,0.25651,36,-0.6430,66,0.55701
ENSG00000101222,SPEF1,27,0.17345,3,-2.8959,36,0.74040,41,0.83861,24,-0.0545
ENSG00000125817,CENPB,27,-1.2646,118,1.21283,36,-0.8793,77,0.33977,55,-0.3154
ENSG00000101224,CDC25B,27,0.28478,30,0.49724,26,0.23496,24,0.11706,18,-0.5857
ENSG00000125843,AP5S1,27,1.10552,13,-0.0639,19,0.60754,10,-0.5096,10,-0.6927
ENSG00000088888,MAVS,27,0.34699,49,1.59493,10,-1.1393,41,1.04427,12,-1.3724
ENSG00000125779,PANK2,27,-0.4481,22,-0.8299,49,0.55684,55,0.67095,35,-0.1002
ENSG00000101236,RNF24,27,-0.2735,18,-0.9130,50,0.79122,17,-0.9616,34,0.18678
ENSG00000088826,SMOX,27,-0.3640,80,1.67130,9,-2.0133,15,-1.2494,31,-0.2262
ENSG00000171867,PRNP,1102,0.49130,538,-0.6863,1263,0.80952,318,-1.4248,784,-0.0932
ENSG00000101265,RASSF2,355,2.06219,261,1.77110,22,-2.5012,142,0.44991,37,-2.2415
ENSG00000089057,SLC23A2,27,-1.3153,58,-0.1755,88,0.56500,13,-2.3350,73,0.39658
ENSG00000089063,TMEM230,27,-1.9507,149,0.74872,122,0.37337,117,0.27742,83,-0.4628
ENSG00000132646,PCNA,355,3.49244,44,-0.4451,26,-1.3217,30,-0.9909,29,-1.5975
ENSG00000101290,CDS2,27,-1.7393,70,-0.3323,123,0.65333,90,0.07768,87,0.05536
ENSG00000125772,GPCPD1,27,0.47081,17,-0.2170,18,-0.1803,14,-0.5692,21,0.19390
ENSG00000089199,CHGB,27,-2.5046,16,-3.3941,321,1.56004,47,-1.7035,163,0.39163
ENSG00000089195,TRMT6,27,1.04339,13,-0.1688,18,0.39536,18,0.35653,10,-0.7146
ENSG00000088766,CRLS1,27,0.14859,26,0.10490,30,0.38465,7,-1.7599,24,-0.0100
ENSG00000125827,TMX4,27,-2.4782,85,-0.8314,204,0.66592,109,-0.4022,163,0.45185
ENSG00000182621,PLCB1,410,1.78833,22,-2.8746,205,0.64781,67,-1.1444,130,-0.2523
ENSG00000125869,LAMP5,27,-0.9756,12,-2.2044,47,-0.1559,54,0.08948,69,1.04682
ENSG00000101349,PAK5,27,0.19158,3,-2.9854,58,1.73422,12,-1.0375,21,-0.3516
ENSG00000132639,SNAP25,1548,-0.2728,164,-3.7316,3754,1.36078,1842,-0.0008,1816,-0.0429
ENSG00000125863,MKKS,27,-0.6537,32,-0.4135,53,0.44710,33,-0.3550,44,0.19779
ENSG00000132640,BTBD3,27,-1.6849,93,0.20528,106,0.44065,155,1.02831,68,-0.4940
ENSG00000089123,TASP1,27,1.25044,3,-2.2817,18,0.62659,5,-1.2826,13,0.06185
ENSG00000089048,ESF1,27,-0.5625,78,1.30911,30,-0.4066,69,0.93277,26,-1.0107
ENSG00000101247,NDUFAF5,27,0.17602,13,-0.9936,34,0.62849,33,0.48794,22,-0.1945
ENSG00000172264,MACROD2,355,4.05769,4,-3.7581,39,-0.3751,11,-2.2560,22,-1.7355
ENSG00000125848,FLRT3,27,1.56135,1,-3.2548,21,1.29415,18,0.84705,6,-1.2339
ENSG00000089177,KIF16B,27,1.11527,17,0.44988,6,-1.3547,11,-0.2573,13,-0.1288
ENSG00000125870,SNRPB2,27,-1.2226,75,0.39500,65,0.13173,77,0.38035,56,-0.1806
ENSG00000125851,PCSK2,27,-1.5775,8,-3.5021,203,1.98151,103,0.47419,61,-0.5868
ENSG00000125868,DSTN,395,-0.0470,281,-0.6199,559,0.56713,334,-0.3079,413,0.04025
ENSG00000125844,RRBP1,27,-0.2548,85,1.97970,15,-1.2000,58,0.96423,16,-1.5277
ENSG00000089006,SNX5,27,-1.1201,99,1.05624,34,-0.8316,30,-0.9530,58,0.11688
ENSG00000232838,PET117,27,0.24945,17,-0.4937,31,0.54143,27,0.26454,21,-0.2651
ENSG00000149474,KAT14,27,-0.0867,15,-1.0347,42,0.69974,19,-0.6416,30,0.18464
ENSG00000132664,POLR3F,27,0.48507,11,-0.8936,27,0.53909,12,-0.6887,20,0.06562
ENSG00000101310,SEC23B,27,-0.4822,60,0.89437,43,0.26691,26,-0.5563,30,-0.4911
ENSG00000232388,SMIM26,27,-2.0385,121,0.25558,112,0.11370,94,-0.1598,111,0.18755
ENSG00000125821,DTD1,27,-0.8942,43,-0.1804,67,0.57798,45,-0.1097,48,-0.0245
