Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000148730,EIF4EBP2,151,1.43526,46,-0.4875,91,0.57561,41,-0.6529,47,-0.4628,34,-0.9279,91,0.57898,71,0.18341,52,-0.3162,57,-0.1534,38,-0.7697,40,-0.7010
ENSG00000166224,SGPL1,0,-5.6830,37,1.14406,9,-1.0372,9,-1.0331,20,0.17715,8,-1.1778,17,-0.0569,27,0.61782,68,2.29636,7,-1.2907,7,-1.3236,7,-1.4699
ENSG00000166228,PCBD1,201,2.25174,25,-1.1942,33,-0.8049,31,-0.8618,36,-0.6705,48,-0.2036,67,0.31621,101,0.98905,39,-0.5422,18,-1.6530,25,-1.1793,36,-0.6332
ENSG00000107738,VSIR,94,1.62669,31,-0.1967,47,0.44929,23,-0.6370,22,-0.7482,28,-0.3534,101,1.75465,12,-1.6118,32,-0.1469,0,-5.6720,18,-1.0319,17,-1.1241
ENSG00000197746,PSAP,1042,-0.1060,1014,-0.1474,734,-0.6461,600,-0.9520,1030,-0.1229,1277,0.21597,1475,0.44745,1099,-0.0217,1128,0.01938,1137,0.03091,1739,0.71728,1098,-0.0241
ENSG00000107742,SPOCK2,130,-1.2600,99,-1.6576,246,-0.2868,275,-0.1153,520,0.91394,358,0.30291,313,0.08780,564,1.05259,386,0.42534,85,-1.8858,235,-0.3561,340,0.21915
ENSG00000166295,ANAPC16,244,2.18538,64,-0.1181,56,-0.3119,39,-0.8897,31,-1.2112,32,-1.1614,77,0.17391,99,0.57033,58,-0.2765,42,-0.7474,41,-0.8062,46,-0.6217
ENSG00000168209,DDIT4,252,2.70474,55,-0.0415,44,-0.3716,21,-1.4536,13,-2.1675,28,-1.0433,93,0.80790,30,-0.9308,26,-1.1332,73,0.40859,18,-1.6628,19,-1.6232
ENSG00000148719,DNAJB12,64,1.08751,44,0.46695,19,-0.8041,34,0.05928,44,0.45827,31,-0.0649,16,-1.0608,31,-0.0911,31,-0.0624,13,-1.3962,40,0.30517,25,-0.3961
ENSG00000107745,MICU1,68,-0.0200,37,-0.9472,49,-0.5116,53,-0.4036,112,0.78757,54,-0.3813,78,0.19799,62,-0.1614,82,0.26949,44,-0.6752,69,0.01068,117,0.85772
ENSG00000122884,P4HA1,24,0.32257,48,1.50658,9,-1.1029,13,-0.5797,12,-0.7055,17,-0.2031,53,1.67060,9,-1.1067,9,-1.0919,0,-4.4759,8,-1.2268,28,0.60381
ENSG00000213551,DNAJC9,0,-6.0511,5,-2.1327,17,-0.4982,14,-0.7705,27,0.19387,15,-0.7016,5,-2.2479,82,2.15429,37,0.74085,14,-0.7578,43,0.95760,23,-0.0585
ENSG00000182180,MRPS16,57,0.26243,36,-0.4425,20,-1.3083,36,-0.4394,45,-0.1221,51,0.07854,72,0.62174,62,0.39241,72,0.62147,30,-0.7106,42,-0.2071,57,0.26395
ENSG00000138279,ANXA7,64,-0.9365,113,-0.0709,89,-0.4412,88,-0.4571,123,0.06174,125,0.08651,108,-0.1364,121,0.04085,109,-0.1187,168,0.56724,190,0.76735,118,0.00456
ENSG00000107758,PPP3CB,89,-2.2382,71,-2.5771,186,-1.1491,276,-0.5534,462,0.25368,437,0.16387,365,-0.1200,353,-0.1703,423,0.11287,556,0.55312,711,0.96014,798,1.15899
ENSG00000166348,USP54,0,-5.9934,135,3.39522,13,-0.7798,18,-0.3084,17,-0.4470,23,0.06505,8,-1.5224,8,-1.4744,24,0.07509,4,-2.4679,9,-1.3256,11,-1.0975
ENSG00000176986,SEC24C,56,0.67845,32,-0.1868,26,-0.5232,23,-0.7205,36,-0.0362,23,-0.7326,26,-0.5400,44,0.29254,48,0.44350,32,-0.2128,43,0.23915,51,0.51889
ENSG00000196968,FUT11,24,0.18881,9,-1.2615,20,-0.0432,18,-0.2227,26,0.37169,9,-1.3119,17,-0.3298,38,0.98086,36,0.88623,0,-7.7346,29,0.52451,24,0.22674
ENSG00000172586,CHCHD1,15,-2.0076,48,-0.2917,44,-0.3982,47,-0.3176,31,-0.9197,59,0.04090,115,1.13569,66,0.20632,81,0.54288,80,0.51767,35,-0.7469,69,0.28869
ENSG00000214655,ZSWIM8,53,0.67948,52,0.65224,28,-0.2982,11,-1.6952,46,0.46084,32,-0.1170,20,-0.7969,7,-2.3174,34,-0.0068,45,0.44336,44,0.37913,40,0.23825
ENSG00000166507,NDST2,0,-6.0628,9,-1.3930,22,-0.0907,22,-0.0950,23,-0.0239,21,-0.1764,19,-0.3219,52,1.26630,36,0.67523,13,-0.8660,40,0.84730,25,0.11259
ENSG00000148660,CAMK2G,136,-0.0194,47,-1.6291,99,-0.5147,103,-0.4560,267,1.07519,242,0.91065,142,0.04755,164,0.27393,106,-0.4055,55,-1.3924,131,-0.0829,164,0.27017
ENSG00000035403,VCL,265,4.11967,2,-4.0804,13,-1.4667,16,-1.1605,11,-1.7347,22,-0.7108,33,-0.1217,13,-1.4668,20,-0.9030,5,-2.9406,15,-1.3074,12,-1.5740
ENSG00000185009,AP3M1,0,-5.6496,28,0.74509,8,-1.1504,8,-1.1849,17,-0.0207,15,-0.2857,42,1.42596,16,-0.1098,30,0.86053,3,-2.5014,29,0.78246,15,-0.2762
ENSG00000156110,ADK,0,-5.8085,9,-1.1112,22,0.13602,12,-0.7909,9,-1.2207,46,1.37037,27,0.46264,13,-0.6470,9,-1.1443,25,0.38869,27,0.46860,40,1.12643
ENSG00000156650,KAT6B,15,-1.2466,50,0.64010,41,0.32666,35,0.08434,36,0.11225,88,1.60145,25,-0.4305,27,-0.3598,23,-0.5472,24,-0.5246,25,-0.4344,13,-1.4277
ENSG00000156671,SAMD8,24,-1.6316,79,0.15696,58,-0.3176,40,-0.8875,62,-0.2095,73,0.05139,70,-0.0264,34,-1.1286,83,0.23696,164,1.38281,69,-0.0524,98,0.51256
ENSG00000165637,VDAC2,87,-0.4732,95,-0.3337,104,-0.1912,85,-0.5102,62,-0.9869,111,-0.0927,120,0.02227,145,0.33066,167,0.55460,183,0.70762,153,0.41240,103,-0.2076
ENSG00000165655,ZNF503,16,-0.3405,9,-1.1289,8,-1.3132,9,-1.2118,23,0.22757,132,3.66653,4,-2.2746,7,-1.5011,1,-3.5830,0,-7.6876,15,-0.4193,16,-0.3438
ENSG00000156113,KCNMA1,19,-3.0586,37,-2.0742,132,-0.1677,153,0.06211,257,0.90507,183,0.35215,100,-0.5973,85,-0.8400,147,0.00240,169,0.21679,212,0.58263,271,0.99300
ENSG00000148606,POLR3A,0,-6.3596,10,-1.6360,25,-0.2348,35,0.26431,43,0.60757,20,-0.5604,23,-0.3879,13,-1.2372,24,-0.3110,27,-0.1323,48,0.80582,84,1.76875
ENSG00000138326,RPS24,3419,2.32323,1736,1.05421,865,-0.0803,654,-0.5140,373,-1.3636,480,-0.9856,878,-0.0570,791,-0.2208,388,-1.3043,697,-0.4163,326,-1.5631,323,-1.5750
ENSG00000108175,ZMIZ1,11,-2.6200,61,-0.1276,58,-0.2080,64,-0.0704,83,0.35021,157,1.42227,52,-0.3933,42,-0.6916,65,-0.0289,56,-0.2558,92,0.51933,56,-0.2645
ENSG00000108179,PPIF,0,-6.0858,78,2.01128,20,-0.2507,18,-0.4031,20,-0.2907,11,-1.1476,26,0.10680,34,0.56666,35,0.61188,3,-2.8569,19,-0.3520,22,-0.1063
ENSG00000165424,ZCCHC24,141,0.88162,404,2.94228,72,-0.1890,88,0.12623,37,-1.1860,63,-0.3983,59,-0.4910,38,-1.1742,26,-1.6927,8,-3.3039,17,-2.3638,24,-1.8359
ENSG00000133678,TMEM254,0,-5.3618,23,0.73455,17,0.24527,15,0.06672,11,-0.4616,17,0.22843,27,1.00851,10,-0.5598,10,-0.4812,2,-2.8764,33,1.33332,9,-0.7418
ENSG00000189129,PLAC9,534,4.77089,0,-8.3456,19,-1.7721,15,-2.1334,7,-3.1051,7,-3.1620,52,-0.2747,17,-1.9620,8,-2.9861,65,0.07618,14,-2.1720,6,-3.3364
ENSG00000122359,ANXA11,97,-0.4263,15,-3.1401,86,-0.6204,85,-0.6272,96,-0.4461,124,-0.0539,139,0.13110,90,-0.5461,62,-1.1142,312,1.48474,231,0.95891,199,0.71036
ENSG00000122378,PRXL2A,60,-1.6220,98,-0.8938,179,0.04078,96,-0.9230,173,-0.0137,277,0.73982,262,0.64830,194,0.16058,165,-0.0937,266,0.67561,154,-0.1934,174,-0.0046
ENSG00000108219,TSPAN14,44,0.08550,36,-0.2469,31,-0.4498,32,-0.4225,40,-0.0699,25,-0.8089,37,-0.1777,48,0.21293,45,0.09453,26,-0.7211,60,0.57402,79,1.02648
ENSG00000185737,NRG3,0,-6.1211,2,-3.5568,19,-0.3988,18,-0.4568,43,0.87389,17,-0.5294,17,-0.5749,20,-0.2909,49,1.12014,50,1.14493,32,0.41697,28,0.20814
ENSG00000165678,GHITM,163,-1.2877,122,-1.7211,239,-0.7149,250,-0.6445,469,0.33665,412,0.12977,414,0.13515,424,0.17229,333,-0.2063,469,0.33556,708,1.01583,554,0.60481
ENSG00000148600,CDHR1,0,-5.6372,15,-0.2418,6,-1.5031,19,0.10361,20,0.23626,102,3.30938,5,-1.7125,8,-1.2359,13,-0.4309,0,-7.4871,19,0.13350,3,-2.3544
ENSG00000107771,CCSER2,192,1.18310,46,-1.0706,73,-0.3812,80,-0.2421,87,-0.1154,85,-0.1488,81,-0.2231,68,-0.4941,95,0.03344,138,0.62319,89,-0.0770,87,-0.1157
ENSG00000182771,GRID1,0,-5.9668,35,0.70639,15,-0.6136,18,-0.2952,18,-0.3410,12,-0.8547,43,1.07071,28,0.36038,15,-0.5872,20,-0.1601,23,0.08208,39,0.89448
ENSG00000062650,WAPL,0,-6.2714,31,0.18398,13,-1.0598,16,-0.7756,38,0.50148,53,1.04936,20,-0.4707,51,1.00202,22,-0.3578,23,-0.2984,41,0.62234,22,-0.3354
ENSG00000107779,BMPR1A,0,-5.6338,17,-0.0632,17,-0.0353,12,-0.5256,10,-0.8859,10,-0.7857,22,0.34889,23,0.46188,38,1.24912,19,0.09680,20,0.24881,21,0.31244
ENSG00000173267,SNCG,129,-1.2852,46,-2.7800,244,-0.3120,258,-0.2252,667,1.32876,210,-0.5437,235,-0.3753,344,0.22468,334,0.17917,59,-2.4195,352,0.26181,703,1.42442
ENSG00000148671,ADIRF,2856,4.34489,66,-2.5686,286,-0.3840,72,-2.4389,27,-3.8284,82,-2.2495,340,-0.1167,175,-1.1309,216,-0.8167,174,-1.1401,46,-3.0820,56,-2.8033
ENSG00000148672,GLUD1,60,-1.9974,127,-0.8899,276,0.31896,114,-1.0521,122,-0.9431,180,-0.3495,834,2.28647,187,-0.2965,182,-0.3356,248,0.14947,160,-0.5315,220,-0.0397
ENSG00000223482,NUTM2A-AS1,0,-5.8340,36,0.91803,17,-0.2318,17,-0.2131,25,0.31512,21,0.07946,12,-0.8010,13,-0.6907,13,-0.6539,25,0.35084,32,0.74763,30,0.64080
ENSG00000107789,MINPP1,0,-5.6437,17,-0.0346,10,-0.7868,12,-0.5897,10,-0.7829,29,0.80169,10,-0.7817,7,-1.2640,31,0.89675,43,1.47670,28,0.71293,12,-0.5202
ENSG00000138138,ATAD1,46,-0.8329,50,-0.7035,56,-0.5246,62,-0.3544,93,0.26282,75,-0.0734,97,0.33801,85,0.11864,61,-0.3798,94,0.28276,131,0.82578,93,0.26237
ENSG00000171862,PTEN,219,0.64219,42,-1.8866,142,-0.0532,110,-0.4444,246,0.83591,121,-0.3026,92,-0.7168,136,-0.1144,241,0.79921,92,-0.7221,149,0.02239,171,0.24212
ENSG00000107796,ACTA2,2300,7.95050,8,-4.6680,12,-4.1311,12,-4.1718,8,-4.7076,19,-3.4406,4,-5.6896,8,-4.6769,13,-4.0141,0,-10.964,4,-5.4824,9,-4.4674
ENSG00000107798,LIPA,132,1.73095,237,2.97082,19,-1.3600,11,-2.1882,22,-1.1417,26,-0.9083,21,-1.2340,19,-1.3816,10,-2.2255,2,-4.3225,22,-1.1762,45,-0.0771
ENSG00000119917,IFIT3,30,0.94482,20,0.27755,18,0.07178,19,0.15515,5,-1.8446,3,-2.6113,30,0.91323,41,1.46232,15,-0.1707,1,-3.8369,11,-0.6645,10,-0.7424
ENSG00000185745,IFIT1,46,0.25743,31,-0.3503,17,-1.2615,31,-0.3693,41,0.07657,34,-0.2092,37,-0.0854,81,1.17887,31,-0.3748,27,-0.5496,52,0.45468,42,0.09276
ENSG00000152778,IFIT5,29,0.80882,17,-0.0429,21,0.28547,19,0.14163,11,-0.6381,13,-0.4217,3,-2.3744,12,-0.5531,45,1.56647,0,-7.4847,23,0.40492,16,-0.1391
ENSG00000148688,RPP30,0,-6.1760,21,-0.3163,20,-0.3829,21,-0.2936,26,0.01863,22,-0.2030,29,0.17356,34,0.43760,27,0.06006,27,0.10435,30,0.24637,51,1.10335
ENSG00000180628,PCGF5,27,-1.4126,104,0.65238,42,-0.7518,65,-0.0961,52,-0.4423,66,-0.0777,105,0.66252,110,0.73563,99,0.57477,27,-1.4289,45,-0.6476,89,0.38784
ENSG00000165338,HECTD2,0,-6.2038,1,-4.3109,24,-0.1438,18,-0.5655,21,-0.3591,23,-0.1824,29,0.14859,35,0.45052,42,0.74226,46,0.90484,35,0.44099,41,0.72460
ENSG00000119938,PPP1R3C,0,-6.0248,8,-1.5510,57,1.48390,12,-0.9985,8,-1.4677,15,-0.6622,56,1.46191,39,0.85832,17,-0.4416,40,0.86365,17,-0.4944,8,-1.6031
ENSG00000107854,TNKS2,25,-1.2815,71,0.28148,30,-1.0583,48,-0.3312,79,0.45443,39,-0.6307,68,0.21786,47,-0.3604,81,0.48397,77,0.41892,87,0.61143,60,0.01522
ENSG00000107864,CPEB3,0,-7.3920,12,-2.3494,45,-0.4490,39,-0.6812,106,0.91856,61,0.02297,37,-0.7360,153,1.55484,94,0.71812,53,-0.1876,59,-0.0296,62,0.05529
ENSG00000198060,MARCH5,12,-1.3727,18,-0.8302,18,-0.8273,26,-0.2670,13,-1.3470,37,0.25781,37,0.27207,39,0.33061,34,0.14806,36,0.21047,54,0.86488,51,0.78798
ENSG00000138190,EXOC6,51,0.66600,2,-3.8537,20,-0.7953,18,-0.9740,37,0.16010,36,0.08921,41,0.29655,10,-1.8393,26,-0.3726,70,1.18020,57,0.82658,38,0.17036
ENSG00000138207,RBP4,1,-5.2570,11,-2.2444,23,-1.1029,38,-0.3759,24,-1.0899,11,-2.1630,51,0.06532,51,0.08784,91,1.01817,116,1.43578,100,1.18745,66,0.47964
ENSG00000148690,FRA10AC1,41,-0.5510,119,1.17531,52,-0.1590,48,-0.3060,49,-0.2575,43,-0.4616,71,0.32339,18,-1.7893,68,0.25394,107,0.99248,39,-0.6026,41,-0.5195
ENSG00000108231,LGI1,13,-2.2748,13,-2.2874,47,-0.3615,38,-0.6910,77,0.41968,90,0.66563,62,0.06725,107,0.95842,91,0.68184,20,-1.6082,66,0.16955,88,0.63022
ENSG00000108239,TBC1D12,36,0.74232,101,2.69999,22,-0.0123,14,-0.6876,12,-0.8706,14,-0.7020,11,-0.9968,17,-0.4178,12,-0.8715,0,-7.8277,12,-0.8865,15,-0.5527
ENSG00000095637,SORBS1,88,-0.1418,54,-0.9014,86,-0.1810,66,-0.5884,106,0.14408,71,-0.4824,140,0.59233,74,-0.4046,90,-0.1057,171,0.92155,128,0.44125,86,-0.1783
ENSG00000059573,ALDH18A1,0,-6.1105,13,-0.9014,19,-0.4172,31,0.35277,48,1.09766,16,-0.6220,32,0.40200,25,0.05991,54,1.30660,6,-1.9521,25,0.04337,23,-0.0664
ENSG00000119977,TCTN3,46,1.51928,6,-1.6290,16,-0.2093,18,0.00170,11,-0.8182,8,-1.2359,27,0.62907,17,-0.1038,15,-0.3219,0,-7.5082,23,0.34403,33,0.94786
ENSG00000197430,OPALIN,33,-1.4954,887,5.69541,8,-3.4905,27,-1.7709,24,-1.9649,44,-1.0874,5,-4.2343,6,-3.9279,18,-2.3604,0,-9.8056,5,-4.0966,13,-2.8335
ENSG00000077147,TM9SF3,136,0.35172,150,0.51105,99,-0.1505,78,-0.5141,85,-0.3842,103,-0.0846,117,0.11049,65,-0.7816,172,0.73599,66,-0.7710,148,0.48726,87,-0.3396
ENSG00000196233,LCOR,22,-0.2360,36,0.51928,14,-0.8606,26,0.02616,24,-0.0977,47,0.98401,8,-1.7829,33,0.41129,42,0.78620,13,-0.9823,18,-0.5455,24,-0.0996
ENSG00000187122,SLIT1,15,-4.0376,26,-3.2340,108,-1.1360,142,-0.7212,489,1.26746,645,1.77095,115,-1.0414,87,-1.4538,182,-0.3423,183,-0.3371,468,1.19039,262,0.22949
ENSG00000052749,RRP12,0,-5.8016,8,-1.3719,19,-0.0696,16,-0.2798,12,-0.7426,21,0.13137,21,0.13700,27,0.47122,29,0.60318,9,-1.1854,53,1.65895,21,0.07414
ENSG00000171314,PGAM1,179,-1.2591,138,-1.6457,310,-0.4266,226,-0.9050,377,-0.1254,288,-0.5388,470,0.22317,545,0.46220,598,0.61374,530,0.41797,631,0.70100,604,0.62939
ENSG00000171311,EXOSC1,53,1.41488,18,-0.2877,8,-1.4279,17,-0.3806,14,-0.6834,13,-0.7610,16,-0.5107,33,0.63125,27,0.32789,24,0.12416,18,-0.3662,24,0.14412
ENSG00000171307,ZDHHC16,0,-5.8239,10,-1.0038,11,-0.8754,23,0.20017,21,0.09130,19,-0.0617,18,-0.1206,21,0.10696,24,0.25929,34,0.83996,38,1.01942,20,0.02753
ENSG00000155229,MMS19,62,0.69797,15,-1.4427,28,-0.5620,35,-0.1847,31,-0.3781,19,-1.0824,52,0.40993,24,-0.7671,59,0.62704,36,-0.1498,61,0.67019,56,0.54089
ENSG00000171160,MORN4,0,-7.0082,13,-1.8363,37,-0.3508,35,-0.3981,47,0.03029,38,-0.2745,45,-0.0460,74,0.77032,128,1.72164,40,-0.2209,38,-0.3122,56,0.32332
ENSG00000155252,PI4K2A,47,0.02889,22,-1.1219,45,-0.0217,39,-0.2626,58,0.36395,31,-0.5906,31,-0.5979,25,-0.9338,18,-1.3872,105,1.37041,73,0.74106,56,0.33453
ENSG00000155256,ZFYVE27,0,-6.7880,19,-1.1340,32,-0.3164,37,-0.0965,56,0.54879,37,-0.1172,61,0.70635,40,0.03009,39,-0.0297,30,-0.4078,52,0.44500,70,0.93594
ENSG00000155265,GOLGA7B,0,-7.4212,13,-2.3164,55,-0.1651,73,0.27004,100,0.78593,68,0.17105,60,-0.0228,50,-0.3301,85,0.51873,40,-0.6456,75,0.31078,117,1.04926
ENSG00000107521,HPS1,0,-6.2893,19,-0.5817,23,-0.3204,25,-0.1905,30,0.13919,39,0.52506,37,0.44768,49,0.89735,36,0.42215,27,-0.0238,25,-0.1498,24,-0.2347
ENSG00000119946,CNNM1,0,-6.6973,0,-8.9182,21,-0.8302,44,0.27741,70,1.02152,51,0.51068,24,-0.6368,63,0.85631,77,1.19717,15,-1.3860,35,-0.0972,44,0.28288
ENSG00000120053,GOT1,17,-3.5756,77,-1.4113,146,-0.4439,143,-0.4718,170,-0.2035,193,-0.0075,211,0.13221,247,0.38229,257,0.44949,236,0.31212,334,0.87740,297,0.68631
ENSG00000155287,SLC25A28,0,-6.7690,51,0.42268,31,-0.3645,37,-0.0970,37,-0.0702,68,0.90872,35,-0.1812,28,-0.5254,71,0.97198,7,-2.4584,64,0.78619,39,0.01284
ENSG00000119929,CUTC,35,1.08422,21,0.27129,11,-0.6730,9,-0.9924,14,-0.3419,23,0.39305,15,-0.2467,33,0.99488,16,-0.1808,4,-2.2766,24,0.48575,8,-1.1953
ENSG00000014919,COX15,19,0.00449,13,-0.5554,19,-0.0105,24,0.38154,23,0.31280,10,-0.9010,33,0.85912,21,0.13832,5,-1.8279,11,-0.8097,12,-0.6544,37,1.06958
ENSG00000107566,ERLIN1,0,-5.6743,7,-1.2935,12,-0.6333,13,-0.5132,22,0.28255,22,0.32735,20,0.13138,9,-1.0419,19,0.05971,42,1.39283,23,0.40888,27,0.65807
ENSG00000095485,CWF19L1,12,-0.9925,15,-0.6210,16,-0.5280,18,-0.3135,31,0.48074,23,0.04279,32,0.56200,22,-0.0125,12,-0.9084,21,-0.0923,46,1.16148,22,-0.0627
ENSG00000196072,BLOC1S2,11,-2.2426,40,-0.4101,31,-0.7887,26,-1.0637,38,-0.4790,48,-0.1292,63,0.30314,88,0.83478,64,0.31221,136,1.60055,42,-0.3331,39,-0.4533
ENSG00000099194,SCD,28,-3.9944,2635,3.56393,335,-0.3669,279,-0.6437,235,-0.9032,269,-0.6989,357,-0.2646,214,-1.0457,171,-1.3856,226,-0.9648,123,-1.8657,208,-1.0879
ENSG00000235823,OLMALINC,0,-5.8744,139,3.74522,24,0.25708,7,-1.4998,17,-0.2589,23,0.18605,20,-0.0638,2,-3.0522,7,-1.5770,0,-7.7240,8,-1.4703,0,-4.9205
ENSG00000166136,NDUFB8,107,-1.4919,333,0.24287,330,0.22978,288,0.01386,232,-0.3202,235,-0.2988,279,-0.0331,351,0.32827,262,-0.1338,390,0.49800,286,0.00384,331,0.23417
ENSG00000166135,HIF1AN,0,-6.5001,22,-0.6050,24,-0.4606,17,-0.9422,30,-0.1098,51,0.73157,30,-0.1294,74,1.36309,42,0.41881,39,0.28436,22,-0.5992,37,0.21911
ENSG00000119906,SLF2,84,1.20066,80,1.11068,21,-1.0006,37,-0.1584,18,-1.2330,45,0.17124,34,-0.2804,24,-0.8036,37,-0.1220,26,-0.6835,36,-0.1882,44,0.13020
ENSG00000055950,MRPL43,130,1.40883,73,0.43992,40,-0.5103,21,-1.4440,38,-0.5652,57,0.04473,67,0.29647,56,0.02564,48,-0.2272,53,-0.0783,41,-0.4569,41,-0.4789
ENSG00000107816,LZTS2,88,1.16782,110,1.55723,14,-1.6554,48,0.16077,32,-0.4532,57,0.43865,22,-1.0109,31,-0.4923,30,-0.5277,13,-1.7625,40,-0.1102,31,-0.5073
ENSG00000107819,SFXN3,0,-7.3109,36,-0.7029,40,-0.5553,56,-0.0364,87,0.68135,83,0.59778,29,-0.9961,49,-0.2298,91,0.74990,49,-0.2338,81,0.56531,82,0.58775
ENSG00000166167,BTRC,0,-7.8579,14,-2.6054,54,-0.6616,70,-0.2613,83,0.00441,59,-0.5380,53,-0.6996,66,-0.3586,107,0.39749,149,0.94663,128,0.69236,215,1.58443
ENSG00000166171,DPCD,0,-6.3422,18,-0.6774,22,-0.4288,17,-0.7756,7,-2.0508,20,-0.5440,39,0.49743,52,0.94237,25,-0.2145,86,1.84771,38,0.41821,21,-0.4777
ENSG00000166169,POLL,19,0.28417,13,-0.2469,15,-0.0325,10,-0.7017,16,0.06189,17,0.16425,21,0.42676,4,-2.0767,29,0.98555,0,-7.3252,33,1.20917,11,-0.5435
ENSG00000107829,FBXW4,15,-1.6459,128,1.70247,47,0.02088,41,-0.1868,36,-0.3767,60,0.41265,30,-0.6799,11,-2.0760,30,-0.6727,25,-0.9226,71,0.68117,61,0.44204
ENSG00000107833,NPM3,0,-5.3727,5,-1.4946,9,-0.6852,22,0.63685,23,0.72321,16,0.19784,6,-1.3803,49,2.05903,15,0.01450,10,-0.5758,10,-0.4819,9,-0.6973
ENSG00000198408,OGA,157,-0.2339,95,-0.9934,136,-0.4630,138,-0.4303,177,-0.0519,124,-0.5999,171,-0.1016,210,0.22182,156,-0.2493,329,0.95753,235,0.40255,263,0.58454
ENSG00000120049,KCNIP2,0,-7.3114,1,-5.1675,49,-0.2446,21,-1.5129,30,-0.9762,20,-1.5351,86,0.66937,70,0.32247,39,-0.5655,215,2.32832,112,1.10296,39,-0.5861
ENSG00000120029,ARMH3,0,-5.7676,21,0.10996,14,-0.4755,13,-0.5327,13,-0.5574,16,-0.2856,10,-0.9167,37,1.05738,22,0.20766,15,-0.3488,44,1.35254,25,0.38064
ENSG00000166197,NOLC1,6,-3.3284,24,-1.4063,66,0.12155,48,-0.3613,48,-0.3690,30,-1.0526,79,0.41228,81,0.44563,77,0.37041,91,0.64034,115,1.03395,66,0.11681
ENSG00000107862,GBF1,25,-0.9244,16,-1.5690,31,-0.5566,41,-0.1597,79,0.90988,39,-0.2292,32,-0.5508,34,-0.4367,69,0.67140,45,-0.0107,89,1.10560,43,-0.0836
ENSG00000059915,PSD,74,-2.3667,48,-3.0094,488,0.48338,396,0.14958,404,0.18112,455,0.37237,320,-0.1869,367,0.02772,378,0.07504,606,0.84125,366,0.02543,422,0.24918
ENSG00000107872,FBXL15,60,-0.4600,15,-2.5026,59,-0.4713,67,-0.2923,92,0.20167,62,-0.4078,89,0.16447,117,0.59395,118,0.61458,94,0.24364,104,0.41132,89,0.16427
ENSG00000107874,CUEDC2,93,0.52565,97,0.59838,74,0.16107,43,-0.6730,45,-0.6139,70,0.07752,100,0.64605,42,-0.7088,69,0.06288,53,-0.3489,72,0.12885,42,-0.7147
ENSG00000269609,RPARP-AS1,34,0.24075,18,-0.7185,26,-0.1924,20,-0.5639,17,-0.8328,37,0.36125,29,-0.0170,26,-0.1832,55,0.99988,17,-0.8363,32,0.11495,42,0.54940
ENSG00000138111,MFSD13A,0,-6.0784,3,-2.9622,17,-0.5361,10,-1.3010,21,-0.1884,22,-0.1567,38,0.72284,29,0.32130,37,0.68110,10,-1.3258,50,1.19803,51,1.23248
ENSG00000138107,ACTR1A,124,-0.1201,68,-1.0436,72,-0.9596,125,-0.1112,168,0.35864,141,0.07874,102,-0.4229,107,-0.3487,146,0.13298,73,-0.9247,212,0.74002,271,1.15115
ENSG00000171206,TRIM8,67,0.05753,85,0.42144,84,0.41011,57,-0.1996,51,-0.3583,71,0.13295,92,0.55296,47,-0.4938,70,0.10788,26,-1.3845,65,-0.0056,64,-0.0101
ENSG00000138175,ARL3,69,-0.1108,42,-0.8602,67,-0.1657,41,-0.9082,55,-0.4665,50,-0.6038,162,1.27851,130,0.90716,134,0.95145,78,0.06877,31,-1.3389,33,-1.2134
ENSG00000166272,WBP1L,87,2.00143,35,0.42475,34,0.35863,17,-0.6603,15,-0.9089,9,-1.5774,42,0.72039,6,-2.2308,12,-1.2589,17,-0.6586,31,0.22842,17,-0.6918
ENSG00000166275,BORCS7,0,-7.0482,53,0.16643,55,0.24172,33,-0.5423,18,-1.4092,49,0.06264,46,-0.0415,17,-1.5403,58,0.32089,73,0.70161,74,0.72347,90,1.04933
ENSG00000148842,CNNM2,79,1.20351,13,-1.6393,9,-2.1476,30,-0.3534,53,0.52489,37,-0.0512,10,-1.9244,44,0.25412,63,0.80883,19,-1.0050,63,0.81813,34,-0.1525
ENSG00000076685,NT5C2,21,-0.5814,14,-1.1774,28,-0.1191,19,-0.6812,46,0.66171,28,-0.1205,20,-0.6511,43,0.55336,70,1.36811,13,-1.2613,35,0.22561,27,-0.1613
ENSG00000148798,INA,0,-9.1880,10,-4.4914,153,-0.4907,199,-0.0857,198,-0.0934,186,-0.1925,186,-0.1869,317,0.65980,319,0.67387,241,0.21974,401,1.05515,310,0.62709
ENSG00000173915,ATP5MD,735,0.41690,452,-0.3511,623,0.15115,311,-0.9215,323,-0.8631,350,-0.7428,733,0.41152,649,0.21691,564,-0.0048,1137,1.14418,517,-0.1416,398,-0.5445
