Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to9,Feature log2 fold change topic 4to9
ENSG00000108387,SEPTIN4,1182,2.70580,246,-0.2736,240,-0.3123,160,-1.7949
ENSG00000108384,RAD51C,17,-0.9469,32,0.04349,33,0.08601,33,0.27669
ENSG00000175175,PPM1E,5,-3.4059,22,-1.3532,63,0.24255,66,1.11894
ENSG00000108395,TRIM37,32,-2.5938,82,-1.2122,155,-0.2162,222,1.30174
ENSG00000182628,SKA2,56,1.13182,36,0.35311,34,0.25770,22,-0.9002
ENSG00000153982,GDPD1,11,-1.6628,16,-1.0058,23,-0.4785,39,1.19835
ENSG00000175155,YPEL2,47,0.71535,22,-0.4949,27,-0.2216,30,-0.0978
ENSG00000108406,DHX40,19,-0.3127,18,-0.3555,23,0.00614,24,0.27796
ENSG00000141367,CLTC,141,-1.9418,236,-1.1757,535,0.11050,598,0.97447
ENSG00000141378,PTRH2,13,-1.1972,15,-1.0143,19,-0.6609,36,1.15624
ENSG00000062716,VMP1,48,-0.8242,40,-1.0717,60,-0.4648,96,0.95428
ENSG00000108443,RPS6KB1,22,-0.1963,14,-0.8878,25,-0.0241,28,0.42684
ENSG00000170832,USP32,19,-0.9244,19,-0.9212,40,0.21520,39,0.58165
ENSG00000062725,APPBP2,39,-0.5223,24,-1.2687,64,0.26237,61,0.51080
ENSG00000141376,BCAS3,19,-0.7047,18,-0.7788,35,0.25498,33,0.44269
ENSG00000108510,MED13,41,0.64524,11,-1.3539,34,0.35390,27,-0.0935
ENSG00000146872,TLK2,27,0.02798,16,-0.8171,25,-0.1220,29,0.34605
ENSG00000170921,TANC2,20,-1.7103,22,-1.5832,130,1.27273,64,0.16239
ENSG00000008283,CYB561,5,-3.3694,26,-1.0528,24,-1.2072,68,1.87266
ENSG00000136485,DCAF7,51,0.04154,38,-0.4317,52,0.05641,52,0.12857
ENSG00000136463,TACO1,6,-1.9617,20,-0.1340,18,-0.3534,26,0.80526
ENSG00000266173,STRADA,14,-1.0903,13,-1.1923,41,0.57474,32,0.47717
ENSG00000136490,LIMD2,10,-1.6334,27,-0.1939,21,-0.5558,36,0.86316
ENSG00000108588,CCDC47,73,0.49087,34,-0.7033,86,0.78188,49,-0.4006
ENSG00000198231,DDX42,65,0.08352,37,-0.8223,74,0.28092,64,0.12189
ENSG00000087191,PSMC5,157,-0.4585,184,-0.2012,215,0.04323,221,0.25312
ENSG00000266402,SNHG25,295,2.45420,105,0.44259,79,-0.0211,40,-1.9660
ENSG00000136478,TEX2,62,0.03704,23,-1.4805,90,0.64892,62,0.08464
ENSG00000108654,DDX5,304,0.17402,171,-0.7418,298,0.14046,281,0.12583
ENSG00000120063,GNA13,34,1.60159,18,0.42146,26,1.06509,7,-1.7415
ENSG00000154229,PRKCA,69,-1.7874,173,-0.3876,51,-2.2378,283,1.52552
ENSG00000198265,HELZ,30,0.18804,14,-0.9572,27,0.01753,28,0.23992
ENSG00000197170,PSMD12,32,-1.3625,53,-0.6184,67,-0.2391,92,0.84782
ENSG00000154217,PITPNC1,30,-0.2813,38,0.11279,71,1.16943,30,-0.6038
ENSG00000130935,NOL11,11,-0.8176,14,-0.5141,16,-0.3018,22,0.67267
ENSG00000171634,BPTF,106,1.40930,60,0.39490,59,0.36308,33,-1.1670
ENSG00000186665,C17orf58,4,-1.7029,6,-1.2210,26,1.02241,15,0.28919
ENSG00000182481,KPNA2,22,-1.6019,19,-1.8081,41,-0.6944,82,1.55152
ENSG00000278730,AC005332.6,21,1.01884,20,0.93718,11,-0.0410,8,-1.0205
ENSG00000196704,AMZ2,68,-0.6092,76,-0.4284,118,0.28067,106,0.27394
ENSG00000108946,PRKAR1A,226,-1.0890,214,-1.1697,429,-0.0880,535,0.88238
ENSG00000141338,ABCA8,101,5.54854,7,-0.8503,5,-1.3738,0,-5.7797
ENSG00000154265,ABCA5,7,-2.3960,17,-1.1619,29,-0.3441,46,1.33146
ENSG00000108984,MAP2K6,9,-1.2037,5,-1.9525,16,-0.2839,24,1.22841
ENSG00000125398,SOX9,38,0.88923,37,0.83324,33,0.67157,15,-1.2091
ENSG00000180616,SSTR2,22,-0.8988,11,-1.8921,193,3.21629,22,-1.7852
ENSG00000166685,COG1,13,-1.5701,25,-0.5891,60,0.82888,38,0.23057
ENSG00000133193,FAM104A,18,-0.0776,14,-0.5237,24,0.37405,20,0.05240
ENSG00000179604,CDC42EP4,65,1.08316,75,1.34222,45,0.42772,21,-1.5488
ENSG00000172809,RPL38,2339,1.31494,1471,0.48859,1139,0.06330,818,-1.0112
ENSG00000141540,TTYH2,272,3.56628,35,-0.5843,57,0.19667,15,-2.9923
ENSG00000109062,SLC9A3R1,94,1.62837,64,0.91661,52,0.53226,21,-1.7231
ENSG00000109065,NAT9,15,-0.4143,16,-0.2241,11,-0.8275,22,0.59872
ENSG00000161509,GRIN2C,22,0.39588,41,1.46503,22,0.34122,12,-1.1994
ENSG00000167861,HID1,37,-0.9772,43,-0.7612,51,-0.4966,82,0.91347
ENSG00000167862,MRPL58,7,-1.9174,24,-0.1678,26,-0.0157,30,0.64563
ENSG00000180901,KCTD2,43,-0.8500,42,-0.8841,72,-0.0680,86,0.70425
ENSG00000167863,ATP5PD,202,-0.8813,327,-0.1242,239,-0.6201,402,0.65002
ENSG00000125449,ARMC7,3,-1.9478,12,-0.1152,8,-0.7214,15,0.95255
ENSG00000125458,NT5C,59,2.23837,26,0.62479,13,-0.4219,10,-1.6936
ENSG00000189159,JPT1,33,-2.4657,100,-0.8372,168,-0.0168,205,1.02283
ENSG00000188612,SUMO2,248,-0.2381,198,-0.5930,406,0.57684,289,0.02495
ENSG00000125450,NUP85,15,0.03665,9,-0.7229,36,1.61454,11,-0.7736
ENSG00000125447,GGA3,18,-1.2793,25,-0.7651,53,0.41504,46,0.50644
ENSG00000125445,MRPS7,68,-0.4376,84,-0.1092,69,-0.4140,98,0.40500
ENSG00000177885,GRB2,62,-1.3045,84,-0.8373,193,0.48551,159,0.49034
ENSG00000177728,TMEM94,54,0.06862,57,0.15663,62,0.28246,49,-0.2331
ENSG00000177303,CASKIN2,25,0.97190,17,0.33425,20,0.53061,11,-0.9191
ENSG00000161526,SAP30BP,77,0.83464,39,-0.2663,33,-0.5572,45,-0.1368
ENSG00000132475,H3F3B,575,1.66914,193,-0.2411,226,0.01300,171,-0.9544
ENSG00000132471,WBP2,258,-0.7921,322,-0.4490,404,-0.0900,476,0.53686
ENSG00000132481,TRIM47,33,1.63561,22,0.88843,18,0.60468,7,-1.7516
ENSG00000204316,MRPL38,73,0.10792,40,-0.8282,72,0.08647,72,0.21102
ENSG00000161533,ACOX1,29,-0.2120,37,0.18617,40,0.30545,32,-0.1430
ENSG00000257949,TEN1,16,0.02014,12,-0.4538,23,0.63270,15,-0.1603
ENSG00000167881,SRP68,42,-0.4393,39,-0.5521,72,0.42876,58,0.17476
ENSG00000182473,EXOC7,68,-0.0893,40,-0.9127,96,0.47849,74,0.11585
ENSG00000141576,RNF157,54,-0.7444,97,0.18936,34,-1.4556,99,0.68064
ENSG00000185262,UBALD2,57,0.75480,23,-0.7124,41,0.19744,34,-0.2348
ENSG00000161542,PRPSAP1,37,-0.1139,25,-0.7555,24,-0.8090,46,0.67027
ENSG00000175931,UBE2O,14,-2.3148,25,-1.4816,50,-0.4115,83,1.46599
ENSG00000161544,CYGB,9,-1.2680,12,-0.8748,6,-1.9585,28,1.56788
ENSG00000163597,SNHG16,40,0.47736,28,-0.0952,26,-0.1961,29,-0.1155
ENSG00000182534,MXRA7,134,-0.1867,81,-0.9709,187,0.35228,159,0.24641
ENSG00000181038,METTL23,24,0.53534,13,-0.4391,21,0.30277,16,-0.2407
ENSG00000161547,SRSF2,79,-0.6047,70,-0.8008,118,0.02376,130,0.54182
ENSG00000092931,MFSD11,24,0.78443,13,-0.2760,14,-0.0776,14,-0.2730
ENSG00000167889,MGAT5B,1,-4.7696,34,-0.3013,1,-4.6901,56,2.14644
ENSG00000234912,SNHG20,6,-1.3076,10,-0.7145,18,0.24795,17,0.59958
ENSG00000129657,SEC14L1,34,-0.6372,39,-0.4255,23,-1.2375,60,0.91254
ENSG00000184640,SEPTIN9,36,-0.6129,42,-0.3704,87,0.84428,52,-0.0879
ENSG00000078687,TNRC6C,98,1.17537,33,-0.6224,59,0.30724,42,-0.5887
ENSG00000141524,TMC6,74,4.21125,10,-0.1663,7,-0.6555,2,-3.7697
ENSG00000108639,SYNGR2,95,3.35628,12,-0.6272,9,-1.0302,8,-2.1811
ENSG00000183077,AFMID,76,1.94240,13,-1.0877,16,-0.6968,21,-0.7201
ENSG00000087157,PGS1,13,-0.8451,19,-0.2798,18,-0.3606,26,0.60722
ENSG00000108669,CYTH1,92,1.62703,34,-0.0902,34,-0.1168,28,-0.9249
ENSG00000055483,USP36,18,0.23205,9,-0.9131,13,-0.3428,17,0.36271
ENSG00000035862,TIMP2,278,-0.0968,176,-0.8114,155,-1.0073,341,0.74578
ENSG00000108679,LGALS3BP,175,2.51512,57,0.34815,24,-0.9916,27,-1.6646
ENSG00000171302,CANT1,26,-0.3420,17,-1.0168,28,-0.2251,37,0.62720
ENSG00000167281,RBFOX3,18,-2.6863,82,-0.3958,188,0.99598,109,0.18569
ENSG00000141582,CBX4,30,-0.6806,23,-1.0699,51,0.14906,52,0.58287
ENSG00000171298,GAA,45,0.26673,32,-0.2643,36,-0.0578,38,0.00736
ENSG00000141543,EIF4A3,21,-0.3833,16,-0.8622,42,0.70095,28,0.08301
ENSG00000181045,SLC26A11,16,-0.5434,12,-0.9211,51,1.41587,20,-0.3608
ENSG00000173821,RNF213,60,3.09506,13,0.02584,14,0.20173,4,-2.6240
ENSG00000173818,ENDOV,21,-0.0595,17,-0.3564,28,0.46199,21,-0.0619
ENSG00000171246,NPTX1,88,-2.1504,150,-1.3624,1956,3.60673,174,-2.0700
ENSG00000141564,RPTOR,9,-1.4835,20,-0.3230,57,1.48477,22,-0.3716
ENSG00000176108,CHMP6,18,0.13661,14,-0.2455,15,-0.2063,17,0.12780
ENSG00000226137,BAIAP2-DT,19,-1.3600,51,0.11163,44,-0.1157,52,0.44333
ENSG00000175866,BAIAP2,43,-2.1561,95,-0.9590,391,1.38935,176,-0.0067
ENSG00000181409,AATK,307,1.54111,64,-1.0802,137,0.11726,107,-0.6635
ENSG00000224877,NDUFAF8,177,0.22635,200,0.43138,217,0.56888,132,-0.5830
ENSG00000157637,SLC38A10,49,0.78051,30,-0.0284,24,-0.3739,29,-0.2563
ENSG00000266074,BAHCC1,15,-0.2074,17,-0.0039,6,-1.5990,20,0.59925
ENSG00000184009,ACTG1,688,-0.9051,819,-0.6349,1183,-0.0534,1385,0.62702
ENSG00000185504,FAAP100,12,-0.1612,9,-0.6008,16,0.32838,14,0.13854
ENSG00000182446,NPLOC4,32,-0.4274,28,-0.6523,51,0.30932,45,0.27198
ENSG00000204237,OXLD1,25,-0.5495,27,-0.4599,43,0.28426,38,0.26312
ENSG00000185298,CCDC137,13,-0.2649,15,-0.0040,20,0.44045,14,-0.1074
ENSG00000214087,ARL16,27,-0.7468,42,-0.0621,46,0.06723,47,0.27742
ENSG00000185359,HGS,49,-0.6793,60,-0.3480,72,-0.0656,82,0.44573
ENSG00000262814,MRPL12,58,-0.7915,89,-0.1222,60,-0.7508,110,0.66686
ENSG00000225663,MCRIP1,166,-0.0604,187,0.13372,127,-0.4802,178,0.15517
ENSG00000185624,P4HB,101,-0.2423,69,-0.8391,123,0.06552,128,0.38728
ENSG00000141522,ARHGDIA,133,-0.6749,191,-0.1111,206,0.01134,218,0.30422
ENSG00000183684,ALYREF,25,0.49974,11,-0.8154,28,0.65602,17,-0.3002
ENSG00000141552,ANAPC11,225,0.13540,257,0.35281,208,0.00761,196,-0.2322
ENSG00000183979,NPB,19,-0.0966,18,-0.1976,11,-0.9032,22,0.46733
ENSG00000185813,PCYT2,44,-0.5290,45,-0.4816,31,-1.0698,72,0.84213
ENSG00000197063,MAFG,39,-0.3736,54,0.17400,62,0.38030,47,-0.1165
ENSG00000169696,ASPSCR1,39,0.31862,25,-0.3828,18,-0.8733,34,0.31832
ENSG00000169689,CENPX,65,-0.4031,94,0.17899,61,-0.5175,90,0.28729
ENSG00000169750,RAC3,13,-1.9733,40,-0.3487,28,-0.8577,60,1.14158
ENSG00000169738,DCXR,172,0.39203,178,0.45011,97,-0.5362,129,-0.2081
ENSG00000169733,RFNG,34,-0.0432,24,-0.5430,36,0.07954,36,0.19589
ENSG00000169727,GPS1,87,-0.4279,78,-0.5900,107,-0.0994,125,0.46307
ENSG00000169718,DUS1L,20,-1.1579,32,-0.4304,41,-0.0610,48,0.62427
ENSG00000169710,FASN,94,-0.6982,148,0.01444,119,-0.3303,160,0.40534
ENSG00000141551,CSNK1D,43,-1.0240,53,-0.6772,110,0.48383,89,0.36826
ENSG00000169660,HEXD,21,0.52940,13,-0.2088,15,-0.0203,14,-0.1709
ENSG00000178927,CYBC1,33,0.72362,20,-0.0731,21,0.01448,19,-0.3510
ENSG00000141562,NARF,36,-0.8130,48,-0.3808,59,-0.0438,67,0.49290
ENSG00000141568,FOXK2,30,-0.5687,26,-0.7495,51,0.29166,46,0.36523
ENSG00000141580,WDR45B,90,0.60219,63,0.00807,57,-0.1532,59,-0.2457
ENSG00000141542,RAB40B,171,0.96584,73,-0.4389,207,1.31758,70,-1.1051
ENSG00000141560,FN3KRP,34,-0.7550,33,-0.8253,65,0.24755,62,0.47860
ENSG00000141556,TBCD,30,-1.1344,39,-0.7585,69,0.15965,71,0.62216
ENSG00000176845,METRNL,10,-0.3371,16,0.30666,0,-3.9007,15,0.72502
ENSG00000101557,USP14,49,-1.0221,47,-1.0738,98,0.05662,109,0.75071
ENSG00000101596,SMCHD1,25,0.25447,21,-0.0260,21,0.00855,21,-0.1119
ENSG00000101577,LPIN2,23,-1.2735,41,-0.4107,30,-0.8822,65,1.01252
ENSG00000101608,MYL12A,66,2.48758,23,0.44250,7,-1.2908,10,-1.6207
ENSG00000118680,MYL12B,143,-0.9253,189,-0.4854,248,-0.0588,289,0.57827
ENSG00000170579,DLGAP1,18,-3.7731,108,-1.1331,217,-0.0396,277,1.27328
ENSG00000263878,DLGAP1-AS4,4,-2.0080,15,0.04196,31,1.19958,14,-0.2148
ENSG00000263753,LINC00667,32,-0.4260,34,-0.3231,47,0.21005,44,0.20670
ENSG00000082397,EPB41L3,116,-0.6533,76,-1.2880,171,-0.0354,202,0.73485
ENSG00000173482,PTPRM,11,-2.4789,28,-1.1968,39,-0.6704,77,1.54296
ENSG00000206418,RAB12,15,-0.9464,19,-0.6534,36,0.38408,31,0.40010
ENSG00000168502,MTCL1,4,-2.0117,8,-1.1444,5,-1.6151,22,1.83674
ENSG00000178127,NDUFV2,80,-1.4618,171,-0.2813,177,-0.2292,235,0.71864
ENSG00000101745,ANKRD12,230,0.84814,116,-0.2902,115,-0.3041,132,-0.2220
ENSG00000017797,RALBP1,78,-0.0904,75,-0.1379,72,-0.2176,86,0.19406
ENSG00000168461,RAB31,78,1.20853,75,1.14695,40,0.06065,25,-1.3260
ENSG00000101558,VAPA,136,-0.7868,152,-0.6103,250,0.17998,246,0.45488
ENSG00000154856,APCDD1,63,1.88284,40,1.01426,40,0.99205,9,-2.3358
ENSG00000134265,NAPG,45,-1.3694,70,-0.6983,97,-0.1842,128,0.85316
ENSG00000141404,GNAL,35,-1.1278,60,-0.2790,207,1.90230,57,-0.8032
ENSG00000255112,CHMP1B,39,-1.0338,53,-0.5395,117,0.73672,78,0.16029
ENSG00000154889,MPPE1,18,-0.4805,16,-0.6553,32,0.43762,26,0.21872
ENSG00000141385,AFG3L2,22,-1.5662,25,-1.3999,69,0.15464,74,0.93000
ENSG00000134278,SPIRE1,48,-0.5848,52,-0.4654,79,0.20556,74,0.32044
ENSG00000128789,PSMG2,34,-0.5480,44,-0.1759,43,-0.2000,53,0.38755
ENSG00000085415,SEH1L,21,-1.1852,21,-1.2010,68,0.67586,50,0.43401
ENSG00000168675,LDLRAD4,71,0.75605,24,-0.9938,21,-1.1966,48,0.32638
ENSG00000177150,FAM210A,9,-0.9918,7,-1.2553,18,0.08580,19,0.77587
ENSG00000101654,RNMT,24,-1.4956,30,-1.1463,74,0.25941,73,0.77559
ENSG00000175322,ZNF519,9,-0.6636,7,-0.9830,31,1.29701,14,-0.2172
ENSG00000067900,ROCK1,66,1.79453,28,0.27327,16,-0.5749,17,-1.0642
ENSG00000167088,SNRPD1,77,0.05255,60,-0.3616,92,0.32983,74,-0.0379
ENSG00000101752,MIB1,29,-0.7351,27,-0.8180,43,-0.0977,52,0.65779
ENSG00000134508,CABLES1,6,-1.7735,28,0.54079,31,0.70679,19,-0.1610
ENSG00000101782,RIOK3,43,0.72300,15,-0.9172,35,0.36667,26,-0.2440
ENSG00000141452,RMC1,9,-1.1369,10,-0.9800,31,0.69712,22,0.34909
ENSG00000141458,NPC1,108,2.86096,11,-1.1805,33,0.47535,12,-2.0626
ENSG00000154065,ANKRD29,3,-2.4335,14,-0.4441,6,-1.6164,23,1.54906
ENSG00000141447,OSBPL1A,113,-0.2871,68,-1.0637,42,-1.7790,166,1.14419
ENSG00000154059,IMPACT,17,-0.2944,17,-0.2735,15,-0.4598,22,0.43842
ENSG00000141380,SS18,39,1.82043,11,-0.3846,11,-0.2936,11,-0.9203
ENSG00000134504,KCTD1,7,-2.6335,24,-0.9286,129,1.95009,39,-0.4573
ENSG00000171885,AQP4,680,2.52857,300,0.86340,350,1.14183,48,-3.1925
ENSG00000170558,CDH2,33,-0.9554,40,-0.6352,95,0.76475,62,0.15282
ENSG00000118271,TTR,383,6.86765,18,-1.3962,0,-9.8475,1,-6.7182
ENSG00000118276,B4GALT6,7,-3.8883,47,-1.1141,102,0.10714,117,1.17180
ENSG00000153339,TRAPPC8,13,-1.1631,18,-0.7019,24,-0.2638,33,0.83845
ENSG00000134758,RNF138,23,0.80663,9,-0.6476,8,-0.9148,15,0.11749
ENSG00000141441,GAREM1,13,0.11479,6,-0.9678,31,1.67122,9,-0.7920
ENSG00000101746,NOL4,7,-2.1550,21,-0.6702,39,0.33693,36,0.69091
ENSG00000134769,DTNA,180,0.60701,145,0.23653,128,0.03744,112,-0.4270
ENSG00000166974,MAPRE2,130,-1.0734,126,-1.1182,226,-0.2082,306,0.92760
ENSG00000186812,ZNF397,34,1.36667,7,-1.1461,14,-0.1361,14,-0.4111
ENSG00000172466,ZNF24,81,1.73152,30,-0.0418,18,-0.8504,24,-0.8060
ENSG00000153391,INO80C,4,-1.6568,10,-0.4606,20,0.63669,14,0.33322
ENSG00000141429,GALNT1,25,-0.4644,22,-0.6526,20,-0.7712,39,0.78453
ENSG00000141428,C18orf21,9,-1.0451,7,-1.3791,24,0.52323,19,0.54478
ENSG00000141425,RPRD1A,49,-1.5795,91,-0.6234,119,-0.2071,160,0.88640
ENSG00000141424,SLC39A6,43,-0.0301,27,-0.7547,27,-0.7570,50,0.60886
ENSG00000134759,ELP2,41,-0.0578,25,-0.8517,23,-0.9383,49,0.71705
ENSG00000134775,FHOD3,3,-4.3288,24,-1.3046,20,-1.5491,77,2.24673
ENSG00000134779,TPGS2,57,-1.1687,78,-0.7027,76,-0.7408,147,1.05855
ENSG00000101489,CELF4,67,-2.0053,177,-0.5405,437,0.95631,259,0.19137
ENSG00000078142,PIK3C3,29,-0.4588,23,-0.8375,43,0.18372,42,0.41259
ENSG00000152214,RIT2,3,-3.8851,9,-2.1786,6,-2.7552,57,3.14684
ENSG00000132872,SYT4,21,-3.9891,128,-1.3768,257,-0.3073,400,1.55432
ENSG00000152217,SETBP1,2,-2.6219,10,-0.7220,18,0.24623,18,0.83046
ENSG00000141469,SLC14A1,41,2.08457,15,0.30558,26,1.17572,5,-2.2258
ENSG00000152223,EPG5,9,-1.0007,12,-0.6272,30,0.87567,18,0.08595
ENSG00000152234,ATP5F1A,153,-2.1106,325,-0.9806,534,-0.2057,742,1.13462
ENSG00000152242,C18orf25,9,-1.2745,16,-0.4658,26,0.26832,24,0.48679
ENSG00000141622,RNF165,5,-1.7879,15,-0.1781,30,0.94352,17,0.03324
ENSG00000101638,ST8SIA5,2,-4.0737,28,-0.1866,50,0.74774,34,0.36390
ENSG00000078043,PIAS2,31,-0.3013,20,-0.9614,36,-0.0713,42,0.51851
ENSG00000167220,HDHD2,52,-0.2824,53,-0.2562,75,0.31832,63,0.06903
ENSG00000134049,IER3IP1,22,-1.2440,29,-0.7877,36,-0.4431,58,0.98345
ENSG00000175387,SMAD2,41,-0.3127,30,-0.8069,54,0.11435,54,0.38188
ENSG00000134030,CTIF,42,-0.7170,53,-0.3764,67,0.01327,73,0.43112
ENSG00000101665,SMAD7,12,-0.1735,13,-0.1458,11,-0.3763,15,0.29790
ENSG00000141627,DYM,18,-0.8735,22,-0.5920,22,-0.6124,38,0.85963
ENSG00000177576,C18orf32,272,0.23535,180,-0.4325,241,0.03899,238,0.04230
ENSG00000265681,RPL17,1707,1.05907,1093,0.28583,896,-0.0397,761,-0.6946
ENSG00000167315,ACAA2,42,1.75448,34,1.36739,18,0.23407,7,-2.0130
ENSG00000141644,MBD1,23,-0.9351,19,-1.1938,33,-0.3987,51,1.00198
ENSG00000154832,CXXC1,19,-0.1102,19,-0.1131,13,-0.6568,22,0.35650
ENSG00000141639,MAPK4,23,0.26048,25,0.42153,5,-1.9924,20,0.19432
ENSG00000134042,MRO,19,0.15962,42,1.50757,20,0.18897,13,-1.0545
ENSG00000082212,ME2,19,-1.1273,27,-0.6117,37,-0.0961,45,0.70730
ENSG00000141646,SMAD4,42,0.98010,11,-1.0831,36,0.71990,20,-0.5594
ENSG00000176624,MEX3C,9,-0.8236,9,-0.9130,27,0.86249,16,0.13144
ENSG00000187323,DCC,0,-8.6329,16,-0.7225,0,-5.8717,35,2.66955
ENSG00000134046,MBD2,35,0.70443,14,-0.7633,16,-0.5040,23,0.09537
ENSG00000041353,RAB27B,2,-4.9900,26,-1.5284,26,-1.5012,96,2.37813
ENSG00000196628,TCF4,139,-0.8574,134,-0.9030,78,-1.7191,300,1.35222
ENSG00000091164,TXNL1,64,-1.2456,88,-0.7557,118,-0.3110,169,0.90677
ENSG00000091157,WDR7,34,-1.6912,54,-1.0172,76,-0.4894,128,1.21525
ENSG00000177511,ST8SIA3,12,-3.1155,43,-1.3086,93,-0.1239,126,1.33764
ENSG00000066926,FECH,24,-0.1053,21,-0.3650,20,-0.3815,28,0.36169
ENSG00000134440,NARS,100,-0.8148,72,-1.3175,169,0.00716,196,0.77843
ENSG00000049759,NEDD4L,37,-1.5865,62,-0.8006,89,-0.2324,123,0.97235
ENSG00000074657,ZNF532,57,1.31177,24,-0.1528,26,-0.0658,22,-0.6788
ENSG00000166562,SEC11C,207,0.26272,146,-0.3000,143,-0.3391,182,0.13745
ENSG00000074695,LMAN1,42,1.10463,13,-0.7633,20,-0.1456,20,-0.3057
ENSG00000101542,CDH20,22,0.23516,16,-0.2584,7,-1.4887,21,0.46794
ENSG00000134444,RELCH,15,-1.3545,23,-0.7809,39,0.06152,43,0.74473
ENSG00000081913,PHLPP1,100,1.69781,32,-0.2893,46,0.30290,28,-1.0860
ENSG00000119537,KDSR,120,1.70041,18,-1.4005,65,0.58260,35,-0.9525
ENSG00000119541,VPS4B,62,-0.1842,34,-1.1215,54,-0.4013,80,0.66372
ENSG00000171451,DSEL,42,2.34752,11,-0.0429,11,-0.1551,7,-1.5726
ENSG00000166479,TMX3,5,-2.6710,22,-0.4384,52,1.00293,30,0.19483
ENSG00000206052,DOK6,16,-1.5250,48,0.11376,138,2.06926,33,-1.0280
ENSG00000141668,CBLN2,6,-1.8729,10,-1.1094,82,2.73049,13,-1.2382
ENSG00000166342,NETO1,1,-4.4636,7,-2.3329,32,0.01857,41,1.59234
ENSG00000263958,AC091138.1,3,-3.2683,21,-0.4884,24,-0.2810,36,1.11171
ENSG00000075336,TIMM21,18,-0.7935,18,-0.7863,38,0.42379,32,0.37369
ENSG00000166347,CYB5A,34,0.09729,29,-0.1425,30,-0.1022,32,0.06119
ENSG00000187773,DIPK1C,39,2.06591,17,0.54615,21,0.87409,6,-2.1161
ENSG00000133313,CNDP2,128,0.31472,90,-0.2504,94,-0.1863,106,0.03067
ENSG00000150656,CNDP1,404,3.66639,41,-0.8880,64,-0.2119,24,-2.7771
ENSG00000180011,ZADH2,22,-0.5986,9,-1.8652,31,-0.0657,39,0.85889
ENSG00000179981,TSHZ1,16,0.30724,14,0.14887,12,-0.1715,13,-0.1421
ENSG00000197971,MBP,25707,4.75389,2743,-0.4786,1976,-0.9876,483,-4.3901
ENSG00000263146,LINC01896,10,-0.5463,42,1.91925,23,0.81951,9,-1.4691
ENSG00000166377,ATP9B,16,-0.0853,17,-0.0236,7,-1.4132,19,0.51103
ENSG00000122490,SLC66A2,38,-1.2527,81,-0.0630,103,0.33004,90,0.27427
ENSG00000226742,HSBP1L1,13,-1.1563,19,-0.5424,29,0.07849,31,0.59466
ENSG00000141759,TXNL4A,209,-0.2923,238,-0.0808,190,-0.4425,270,0.34437
ENSG00000101546,RBFA,15,-0.3131,15,-0.3515,4,-2.1909,22,0.93518
ENSG00000101544,ADNP2,23,-0.1985,16,-0.7960,36,0.51259,27,0.10924
ENSG00000141934,PLPP2,108,3.82644,9,-1.0606,13,-0.5444,6,-2.7834
ENSG00000105556,MIER2,14,0.01356,7,-0.9345,9,-0.6068,15,0.59050
ENSG00000183186,C2CD4C,1,-3.5746,17,0.22727,12,-0.3271,17,0.75432
ENSG00000129946,SHC2,26,-1.0482,56,0.12093,48,-0.1115,56,0.35995
ENSG00000141933,TPGS1,45,-0.4404,61,0.04162,67,0.21438,60,0.05448
ENSG00000099804,CDC34,44,-0.9535,62,-0.4165,89,0.15436,88,0.44674
ENSG00000172270,BSG,333,-0.3175,349,-0.2455,454,0.18083,420,0.14994
ENSG00000099822,HCN2,87,-0.0220,101,0.20926,47,-0.9951,94,0.25769
ENSG00000099821,POLRMT,36,-0.0791,36,-0.0843,42,0.18500,38,-0.0153
ENSG00000070423,RNF126,40,-0.7075,52,-0.2991,60,-0.0740,69,0.43885
ENSG00000099864,PALM,115,-0.2846,230,0.86741,111,-0.3497,130,-0.2203
ENSG00000011304,PTBP1,44,2.10187,14,0.00391,15,0.16266,8,-1.4853
ENSG00000129951,PLPPR3,21,-2.0049,65,-0.2939,89,0.20656,89,0.59433
ENSG00000175221,MED16,40,0.19022,36,0.05466,46,0.44796,32,-0.3267
ENSG00000198858,R3HDM4,47,0.21025,31,-0.4249,44,0.12409,41,0.01246
ENSG00000065268,WDR18,22,-0.6416,18,-0.9776,35,0.08762,37,0.57635
ENSG00000182087,TMEM259,75,-0.0894,54,-0.6046,68,-0.2431,86,0.38685
ENSG00000064687,ABCA7,3,-1.9141,13,-0.0563,16,0.29818,14,0.41568
ENSG00000099817,POLR2E,82,-1.1360,135,-0.3580,145,-0.2473,193,0.67926
ENSG00000167468,GPX4,433,-0.7622,667,-0.0812,703,0.00390,751,0.32213
ENSG00000118046,STK11,35,-0.5145,61,0.36042,46,-0.0784,49,0.05708
ENSG00000099625,CBARP,10,-1.8756,29,-0.2235,22,-0.6912,40,0.98655
ENSG00000099624,ATP5F1D,326,-0.4068,401,-0.0748,299,-0.5412,460,0.42506
ENSG00000167470,MIDN,59,1.12928,23,-0.3987,33,0.12536,26,-0.5421
ENSG00000099622,CIRBP,421,0.58476,270,-0.1521,283,-0.0766,282,-0.2008
ENSG00000228300,FAM174C,39,-0.4055,36,-0.5116,75,0.68248,50,-0.0038
ENSG00000160953,PWWP3A,63,0.05700,59,-0.0378,54,-0.1902,61,0.07187
