Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000161547,SRSF2,92,-0.8687,212,0.47023,233,0.74483,125,-0.3877,120,-0.4616,141,-0.2629
ENSG00000167889,MGAT5B,10,-3.2186,143,0.77944,148,1.01175,61,-0.6046,47,-1.0051,83,-0.1544
ENSG00000129657,SEC14L1,93,-0.1751,30,-1.8970,104,0.00572,56,-0.9756,268,1.68056,93,-0.2284
ENSG00000184640,SEPTIN9,186,1.44041,65,-0.3419,46,-0.9748,19,-2.1734,95,0.25654,91,0.25139
ENSG00000078687,TNRC6C,3,-4.4642,94,0.35281,100,0.54495,85,0.18645,71,-0.1089,76,0.00501
ENSG00000108669,CYTH1,99,0.59071,74,0.09309,82,0.30335,64,-0.1225,76,0.15435,49,-0.6777
ENSG00000035862,TIMP2,395,1.02160,164,-0.4377,147,-0.6797,184,-0.2567,366,0.88815,181,-0.3687
ENSG00000108679,LGALS3BP,40,-0.5029,1,-5.8079,20,-1.7047,42,-0.4172,151,1.81463,73,0.68200
ENSG00000167281,RBFOX3,27,-2.4024,167,0.36063,229,1.10266,103,-0.4215,67,-1.0840,127,-0.1053
ENSG00000171246,NPTX1,368,-1.1971,1609,1.22190,1243,0.90660,552,-0.5729,219,-1.9735,630,-0.4688
ENSG00000226137,BAIAP2-DT,30,-0.9284,71,0.42029,74,0.57168,57,0.05663,37,-0.6283,50,-0.1736
ENSG00000175866,BAIAP2,36,-3.4404,990,1.82987,537,0.80992,169,-1.1681,106,-1.8727,280,-0.4975
ENSG00000181409,AATK,61,-1.3253,172,0.30240,174,0.37637,211,0.65093,83,-0.8541,137,-0.0898
ENSG00000224877,NDUFAF8,17,-3.2273,73,-1.1204,181,0.35811,176,0.25818,140,-0.1147,194,0.59844
ENSG00000184009,ACTG1,1341,0.46879,1029,0.03022,863,-0.2861,715,-0.5489,1127,0.17865,1051,0.08678
ENSG00000182446,NPLOC4,147,1.23558,69,-0.0686,69,-0.0642,38,-0.9832,72,0.00537,60,-0.3588
ENSG00000214087,ARL16,77,0.57684,73,0.47231,47,-0.2663,38,-0.5648,61,0.17906,49,-0.2140
ENSG00000185359,HGS,62,-0.5554,65,-0.4796,109,0.40547,79,-0.1825,79,-0.1748,97,0.20669
ENSG00000262814,MRPL12,2,-5.0412,66,0.04179,77,0.32624,40,-0.7559,93,0.60781,76,0.35191
ENSG00000225663,MCRIP1,210,0.12665,190,-0.0335,247,0.46939,166,-0.2457,116,-0.8075,189,-0.0504
ENSG00000185624,P4HB,417,1.63582,142,-0.2448,126,-0.4888,70,-1.3405,191,0.23473,139,-0.3598
ENSG00000141522,ARHGDIA,330,0.05986,516,0.81169,345,0.14961,234,-0.4908,307,-0.0558,263,-0.3977
ENSG00000141552,ANAPC11,8,-3.7801,35,-1.6695,126,0.36262,62,-0.8220,199,1.10314,127,0.45573
ENSG00000185813,PCYT2,16,-2.7020,183,1.13833,132,0.66551,96,0.02675,31,-1.6913,86,-0.1998
ENSG00000197063,MAFG,76,-0.4919,120,0.22592,125,0.34513,81,-0.4015,54,-1.0391,119,0.29830
ENSG00000169689,CENPX,67,0.34845,20,-1.5245,59,0.13703,62,0.20022,72,0.46696,51,-0.1604
ENSG00000169738,DCXR,9,-4.3211,82,-1.0634,162,-0.0139,111,-0.6022,186,0.21641,251,1.08026
ENSG00000169733,RFNG,40,-0.2122,40,-0.2198,67,0.74642,42,-0.1127,25,-0.9065,43,-0.1172
ENSG00000169727,GPS1,5,-4.2549,96,-0.0150,139,0.70320,59,-0.7963,143,0.64066,98,0.01520
ENSG00000169710,FASN,1,-6.9018,102,-0.6834,252,0.94192,107,-0.6180,95,-0.8032,204,0.59462
ENSG00000141551,CSNK1D,121,-0.1258,213,0.82370,129,-0.0162,35,-2.0036,107,-0.3162,147,0.25875
ENSG00000141562,NARF,78,0.61810,106,1.16137,63,0.29521,35,-0.6852,18,-1.6226,40,-0.5864
ENSG00000141568,FOXK2,113,1.05216,101,0.85220,46,-0.4995,41,-0.6308,73,0.31467,42,-0.7214
ENSG00000141580,WDR45B,93,-0.1182,149,0.65970,135,0.58586,103,0.03889,89,-0.1873,66,-0.8346
ENSG00000141542,RAB40B,223,0.42947,374,1.34894,165,-0.0803,128,-0.4675,122,-0.5457,124,-0.6639
ENSG00000141556,TBCD,179,1.47008,125,0.81236,74,-0.0724,33,-1.3233,30,-1.4571,60,-0.5240
ENSG00000101557,USP14,136,0.52906,111,0.18794,144,0.74522,52,-0.9920,47,-1.1403,84,-0.3204
ENSG00000101596,SMCHD1,165,1.77182,13,-2.3481,65,0.11042,35,-0.8523,45,-0.4829,54,-0.2617
ENSG00000101577,LPIN2,131,1.23459,35,-0.9182,48,-0.4921,49,-0.4135,56,-0.2137,69,0.16200
ENSG00000118680,MYL12B,347,0.66131,349,0.66938,182,-0.4408,149,-0.7071,353,0.69361,179,-0.5396
ENSG00000170579,DLGAP1,126,-0.5567,396,1.38343,250,0.66032,94,-1.0101,75,-1.3387,139,-0.5153
ENSG00000263753,LINC00667,1,-4.9962,21,-1.0165,61,0.82194,41,0.05408,72,0.99273,35,-0.3039
ENSG00000082397,EPB41L3,279,1.62571,168,0.69714,114,0.05512,82,-0.4846,70,-0.7235,57,-1.2687
ENSG00000173482,PTPRM,281,1.89631,54,-0.9428,137,0.65115,41,-1.3567,53,-0.9482,60,-0.9616
ENSG00000206418,RAB12,100,1.11150,53,0.03527,64,0.39033,35,-0.6222,22,-1.3373,43,-0.3690
ENSG00000178127,NDUFV2,123,0.03251,157,0.44374,97,-0.3822,68,-0.8858,104,-0.2376,145,0.42901
ENSG00000101745,ANKRD12,684,1.59030,172,-0.7551,270,-0.0483,256,-0.1282,186,-0.6359,220,-0.4790
ENSG00000017797,RALBP1,44,-0.9656,89,0.13029,71,-0.2714,126,0.71911,72,-0.2195,89,0.17296
ENSG00000168461,RAB31,76,-0.5706,9,-3.7234,95,-0.2484,163,0.66291,121,0.15993,142,0.60135
ENSG00000101558,VAPA,161,-0.6984,309,0.35114,252,0.01654,180,-0.5201,267,0.11017,276,0.21789
ENSG00000154856,APCDD1,46,-1.7005,7,-4.4693,59,-1.4568,79,-0.8885,228,0.82522,260,1.69720
ENSG00000134265,NAPG,9,-2.8035,78,0.49821,85,0.77476,33,-0.8777,69,0.30187,53,-0.1759
ENSG00000141404,GNAL,46,-1.8181,202,0.47889,266,1.16123,52,-1.6388,114,-0.4435,138,-0.1898
ENSG00000255112,CHMP1B,217,1.00700,175,0.62510,100,-0.3263,69,-0.8764,131,0.13908,96,-0.4550
ENSG00000134278,SPIRE1,138,0.50633,98,-0.0614,81,-0.4159,88,-0.2229,70,-0.5899,120,0.36950
ENSG00000085415,SEH1L,5,-3.4035,11,-2.1877,92,1.30956,36,-0.4991,62,0.37526,48,-0.0461
ENSG00000168675,LDLRAD4,50,-0.4162,158,1.57297,44,-0.6614,56,-0.2233,48,-0.4691,60,-0.1494
ENSG00000101654,RNMT,1,-6.3059,113,0.20396,167,1.04545,51,-1.0494,104,0.06224,98,-0.0268
ENSG00000067900,ROCK1,203,2.57886,19,-1.5526,22,-1.4497,90,0.90029,52,-0.0122,21,-1.6495
ENSG00000167088,SNRPD1,1,-5.3165,22,-1.2435,67,0.55381,33,-0.6598,29,-0.8431,78,1.07381
ENSG00000101752,MIB1,123,0.79325,83,0.12293,61,-0.4134,72,-0.0963,72,-0.0966,73,-0.1130
ENSG00000134508,CABLES1,11,-3.0855,45,-0.9530,48,-0.9557,63,-0.4479,95,0.20307,148,1.50546
ENSG00000141447,OSBPL1A,77,-0.0499,3,-4.5835,75,-0.1051,92,0.24561,71,-0.1790,107,0.70282
ENSG00000134504,KCTD1,82,-0.1767,166,1.01958,100,0.16779,44,-1.1238,42,-1.2042,96,0.10416
ENSG00000171885,AQP4,106,-3.2210,158,-2.6465,302,-1.8200,354,-1.4481,1081,0.30457,1926,2.32555
ENSG00000170558,CDH2,48,-0.8867,111,0.45262,83,-0.0252,88,0.07666,113,0.48367,77,-0.1804
ENSG00000118276,B4GALT6,228,1.43366,154,0.71717,113,0.22716,43,-1.3266,50,-1.0796,67,-0.7994
ENSG00000101746,NOL4,18,-2.1563,183,1.56705,86,0.25138,40,-0.9896,26,-1.6499,79,0.11413
ENSG00000134769,DTNA,252,-0.1540,68,-2.1515,195,-0.6297,256,-0.1330,352,0.39058,394,0.84203
ENSG00000166974,MAPRE2,215,-0.6514,584,1.00039,360,0.19669,205,-0.7260,217,-0.6370,326,0.01022
ENSG00000172466,ZNF24,82,0.47797,39,-0.7086,47,-0.4808,86,0.55830,66,0.11078,62,0.01951
ENSG00000141425,RPRD1A,62,-1.6873,207,0.17601,231,0.41647,149,-0.3589,104,-0.9108,230,0.48495
ENSG00000134779,TPGS2,17,-2.4681,77,-0.2535,138,0.86093,60,-0.6455,84,-0.0973,98,0.18717
ENSG00000101489,CELF4,169,-1.2398,423,0.20319,645,1.12154,293,-0.3869,176,-1.1773,337,-0.2158
ENSG00000078142,PIK3C3,108,1.18860,42,-0.3788,82,0.83499,55,0.04827,28,-1.0156,29,-1.1849
ENSG00000132872,SYT4,74,-2.0167,755,1.79600,342,0.40564,194,-0.5666,161,-0.8514,208,-0.5836
ENSG00000152234,ATP5F1A,144,-1.4132,523,0.62708,326,-0.1753,214,-0.8115,393,0.15050,434,0.43365
ENSG00000141622,RNF165,62,0.46877,50,0.11509,62,0.54781,45,-0.0529,11,-2.1547,42,-0.1962
ENSG00000078043,PIAS2,230,1.88075,25,-1.7747,116,0.70920,55,-0.6040,34,-1.3247,50,-0.9322
ENSG00000167220,HDHD2,90,0.55095,43,-0.6499,99,0.85849,74,0.22950,33,-1.0455,47,-0.6217
ENSG00000175387,SMAD2,235,1.57058,32,-1.7041,78,-0.3609,45,-1.1817,66,-0.5824,110,0.30013
ENSG00000134030,CTIF,112,0.12365,174,0.87093,118,0.24202,65,-0.7255,79,-0.4300,89,-0.3176
ENSG00000177576,C18orf32,3,-5.9782,185,0.02815,233,0.47793,192,0.08914,236,0.43663,184,0.03180
ENSG00000265681,RPL17,839,0.76143,234,-1.2854,461,-0.2650,620,0.24633,939,0.96011,415,-0.5124
ENSG00000167315,ACAA2,1,-5.8329,0,-8.0418,23,-1.8899,42,-0.8740,68,-0.1191,167,2.65273
ENSG00000141644,MBD1,34,-0.4829,79,0.88516,42,-0.1979,43,-0.1298,39,-0.2575,46,0.00256
ENSG00000141639,MAPK4,1,-5.4468,0,-7.4458,20,-1.7005,41,-0.4454,51,-0.0988,120,2.41322
ENSG00000134042,MRO,1,-5.6546,5,-3.7995,69,0.17348,57,-0.1798,72,0.20581,99,1.11284
ENSG00000082212,ME2,57,-0.0958,25,-1.3456,110,1.23447,32,-0.9964,63,0.04994,50,-0.4140
ENSG00000141646,SMAD4,108,1.19493,15,-1.9343,46,-0.2634,32,-0.8150,79,0.64424,52,-0.0623
ENSG00000196628,TCF4,465,0.39396,240,-0.6679,464,0.45686,260,-0.5430,319,-0.2231,361,-0.0311
ENSG00000091164,TXNL1,119,-0.3394,225,0.71389,160,0.15593,87,-0.8177,129,-0.2064,147,0.00769
ENSG00000091157,WDR7,50,-1.4617,184,0.58570,229,1.17707,64,-1.0909,55,-1.3310,118,-0.1992
ENSG00000177511,ST8SIA3,258,-0.1339,475,0.89220,459,1.00226,146,-1.0251,61,-2.3192,221,-0.4857
ENSG00000134440,NARS,24,-2.2036,97,-0.0939,145,0.68151,115,0.18290,122,0.28755,91,-0.2370
ENSG00000049759,NEDD4L,91,-0.5159,211,0.86549,160,0.46144,70,-0.9212,123,-0.0464,107,-0.3490
ENSG00000074657,ZNF532,81,0.55598,40,-0.5571,82,0.69813,57,-0.0191,35,-0.7804,47,-0.4197
ENSG00000166562,SEC11C,2,-6.1235,184,0.26777,142,-0.1814,98,-0.7349,159,0.02902,227,0.90291
ENSG00000101542,CDH20,1,-5.4789,32,-0.8916,54,-0.0823,37,-0.6672,75,0.48156,84,1.00003
ENSG00000134444,RELCH,59,0.02349,141,1.55917,73,0.44904,36,-0.7395,28,-1.1328,37,-0.8777
ENSG00000081913,PHLPP1,11,-2.9574,78,-0.0154,40,-1.1534,61,-0.3978,114,0.61151,121,1.07659
ENSG00000119537,KDSR,39,-0.9269,51,-0.4972,66,-0.0985,84,0.30764,47,-0.6127,92,0.63314
ENSG00000171451,DSEL,73,0.26044,36,-0.8564,96,0.85462,38,-0.7738,27,-1.2775,65,0.09024
ENSG00000166479,TMX3,96,0.80476,75,0.38628,68,0.25303,26,-1.2698,46,-0.4272,52,-0.2777
ENSG00000206052,DOK6,62,-1.1699,105,-0.3632,168,0.47635,136,0.05285,117,-0.1938,142,0.17659
ENSG00000133313,CNDP2,46,-1.5040,63,-1.0261,132,0.14679,109,-0.1777,199,0.81894,139,0.29048
ENSG00000197971,MBP,927,-1.5612,838,-1.7138,535,-2.5364,12409,3.25192,2054,-0.3383,1843,-0.6456
ENSG00000122490,SLC66A2,201,1.05093,128,0.26429,123,0.23152,88,-0.3361,28,-2.0416,95,-0.2707
ENSG00000141759,TXNL4A,107,-0.3919,159,0.24912,186,0.59958,125,-0.1408,146,0.11306,107,-0.5043
ENSG00000129946,SHC2,144,0.83927,59,-0.6141,123,0.67386,73,-0.2818,63,-0.5067,66,-0.5502
ENSG00000099804,CDC34,33,-1.5336,235,1.74012,72,-0.3650,45,-1.0443,122,0.53547,72,-0.4207
ENSG00000172270,BSG,809,0.56641,634,0.15872,450,-0.4400,376,-0.6746,932,0.81204,509,-0.2582
ENSG00000099822,HCN2,42,-1.2867,105,0.15436,109,0.24633,136,0.58340,50,-1.0192,104,0.17098
ENSG00000099864,PALM,109,-1.7123,220,-0.6361,310,-0.1086,380,0.23524,455,0.53627,393,0.40066
ENSG00000129951,PLPPR3,97,-0.2935,69,-0.8052,188,0.97109,98,-0.2664,97,-0.2884,102,-0.2590
ENSG00000175221,MED16,113,0.45576,64,-0.4659,74,-0.2577,68,-0.3536,39,-1.2030,112,0.63554
ENSG00000198858,R3HDM4,75,-0.2909,158,0.94710,93,0.05035,90,-0.0006,91,0.02209,70,-0.5008
ENSG00000182087,TMEM259,55,-0.4130,100,0.57415,65,-0.1629,34,-1.1293,126,0.97221,64,-0.2020
ENSG00000099817,POLR2E,102,0.16985,64,-0.5614,130,0.68840,96,0.07196,114,0.35185,63,-0.7461
ENSG00000167468,GPX4,374,-0.4727,578,0.22795,610,0.37042,430,-0.2507,547,0.13572,459,-0.1942
ENSG00000118046,STK11,110,0.74686,95,0.49039,77,0.16559,91,0.42582,54,-0.4288,43,-0.9482
ENSG00000099625,CBARP,8,-3.5152,160,1.06954,108,0.44984,47,-0.9417,33,-1.4688,102,0.39304
ENSG00000099624,ATP5F1D,200,-0.8797,416,0.28752,326,-0.1243,329,-0.0953,378,0.12978,389,0.24005
ENSG00000167470,MIDN,415,2.26081,51,-1.3563,33,-2.1436,73,-0.8141,224,1.01895,92,-0.5880
ENSG00000099622,CIRBP,295,0.25256,242,-0.0723,168,-0.7218,245,-0.0545,281,0.17143,293,0.32817
ENSG00000160953,PWWP3A,90,0.05171,52,-0.8156,100,0.26067,52,-0.8265,115,0.44447,93,0.12439
ENSG00000115286,NDUFS7,79,-0.8074,54,-1.3779,173,0.52000,148,0.18282,158,0.28432,135,0.04592
ENSG00000130005,GAMT,295,1.49658,148,0.27044,104,-0.3375,97,-0.4094,91,-0.5054,96,-0.5325
ENSG00000071626,DAZAP1,186,1.47693,63,-0.3706,70,-0.2307,55,-0.5941,56,-0.5677,73,-0.1973
ENSG00000115268,RPS15,1154,0.34766,537,-0.8711,777,-0.3327,1284,0.52876,1567,0.87390,770,-0.4006
ENSG00000115266,APC2,1,-6.6654,223,0.94049,163,0.46142,104,-0.3294,83,-0.6824,138,0.17126
ENSG00000119559,C19orf25,1,-5.1847,75,0.84121,61,0.57580,36,-0.3657,24,-0.9835,50,0.21387
ENSG00000071655,MBD3,158,0.97097,51,-0.8564,69,-0.4546,144,0.81173,71,-0.3606,79,-0.2399
ENSG00000127540,UQCR11,252,-1.2738,197,-1.6405,615,0.14505,622,0.14401,844,0.65615,660,0.33212
ENSG00000079313,REXO1,78,0.30076,76,0.26680,80,0.40464,78,0.30397,35,-0.9637,52,-0.4533
ENSG00000129911,KLF16,67,-0.7411,195,1.02003,129,0.35620,91,-0.2638,90,-0.2801,87,-0.4146
ENSG00000129968,ABHD17A,81,-1.3485,87,-1.2520,202,0.07804,271,0.55205,336,0.92703,189,-0.0563
ENSG00000133275,CSNK1G2,11,-2.3629,32,-0.7944,32,-0.8742,83,0.71957,70,0.43355,74,0.76326
ENSG00000133243,BTBD2,227,0.07586,207,-0.0762,231,0.12124,234,0.12309,143,-0.6553,226,0.08882
ENSG00000099875,MKNK2,185,1.69079,17,-2.1764,51,-0.5925,34,-1.1422,137,1.10958,55,-0.5071
ENSG00000065000,AP3D1,46,-1.6680,134,-0.0368,207,0.82917,99,-0.5188,194,0.58098,114,-0.3692
ENSG00000104886,PLEKHJ1,76,0.45542,81,0.56467,46,-0.4095,42,-0.5049,62,0.12627,55,-0.0900
ENSG00000104904,OAZ1,281,-1.0658,779,0.56672,657,0.32526,476,-0.2417,785,0.58031,450,-0.4294
ENSG00000130332,LSM7,26,-1.7000,45,-0.8996,112,0.65716,77,-0.0604,69,-0.2335,93,0.33282
ENSG00000099800,TIMM13,18,-2.5044,10,-3.3061,127,0.53233,95,-0.0334,129,0.47120,121,0.51675
ENSG00000099860,GADD45B,484,2.72726,15,-3.0939,26,-2.4287,36,-1.8336,263,1.38926,71,-0.9842
ENSG00000176533,GNG7,1,-6.5386,93,-0.3830,86,-0.5696,157,0.46102,197,0.84945,149,0.52915
ENSG00000176490,DIRAS1,55,-1.6406,193,0.32680,291,1.27189,93,-0.8396,62,-1.4613,147,-0.1614
ENSG00000104969,SGTA,1,-6.1271,97,0.16008,113,0.47641,95,0.12883,101,0.22331,91,0.06637
ENSG00000172009,THOP1,31,-1.2817,100,0.58251,112,0.94340,61,-0.2270,77,0.16211,46,-0.8291
ENSG00000104964,TLE5,765,-0.0377,574,-0.4953,892,0.24488,803,0.04089,788,0.00993,779,-0.0130
ENSG00000088256,GNA11,114,0.57032,56,-0.5798,82,0.01671,65,-0.3539,125,0.72583,68,-0.3509
ENSG00000161082,CELF5,87,-2.0575,431,0.42126,558,1.04735,243,-0.5046,136,-1.3949,330,-0.0226
ENSG00000141905,NFIC,30,-2.3055,40,-1.8539,118,-0.2476,211,0.75034,176,0.43591,174,0.59082
ENSG00000105325,FZR1,24,-1.3873,65,0.14789,89,0.80941,56,-0.0815,58,-0.0127,50,-0.3396
ENSG00000161091,MFSD12,55,-0.7052,179,1.26016,97,0.22178,67,-0.3917,51,-0.8227,76,-0.2537
ENSG00000186111,PIP5K1C,102,-0.2779,188,0.73371,98,-0.3808,110,-0.1514,175,0.61399,106,-0.2725
ENSG00000007264,MATK,105,0.24085,119,0.46261,130,0.72015,85,-0.0958,53,-0.8393,63,-0.7083
ENSG00000167654,ATCAY,11,-4.3519,312,0.66409,337,0.95290,210,-0.0021,119,-0.8892,188,-0.2341
ENSG00000167658,EEF2,795,0.45801,294,-1.1213,543,-0.1886,732,0.32056,688,0.21745,609,0.02221
ENSG00000178951,ZBTB7A,168,-0.9453,286,-0.1066,383,0.42958,390,0.39795,208,-0.6131,312,0.04426
ENSG00000126934,MAP2K2,134,-0.8371,269,0.27760,291,0.47153,191,-0.2815,102,-1.2526,257,0.27027
ENSG00000105255,FSD1,1,-5.9811,203,1.65312,104,0.51077,55,-0.5873,24,-1.8090,75,-0.1189
ENSG00000008382,MPND,60,0.51301,37,-0.2696,51,0.25951,50,0.18718,53,0.29136,32,-0.6428
ENSG00000141985,SH3GL1,81,-0.0180,141,0.91378,95,0.26408,81,-0.0209,58,-0.5644,63,-0.5359
ENSG00000167671,UBXN6,121,-0.3739,76,-1.0817,210,0.62418,144,-0.0947,109,-0.5313,167,0.20815
ENSG00000167680,SEMA6B,189,-0.3567,248,0.07887,379,0.95827,186,-0.3793,153,-0.6878,196,-0.3784
ENSG00000185361,TNFAIP8L1,1,-5.0140,59,0.53406,54,0.45185,44,0.04659,9,-2.3142,54,0.55231
ENSG00000141965,FEM1A,55,0.02005,66,0.33216,45,-0.3273,26,-1.1062,57,0.09034,64,0.37731
ENSG00000130254,SAFB2,227,2.09191,76,0.08822,70,-0.0684,58,-0.3404,31,-1.2995,39,-1.1609
ENSG00000160633,SAFB,15,-2.7684,61,-0.6479,152,1.02209,68,-0.4870,29,-1.7743,117,0.55672
ENSG00000130255,RPL36,1775,0.65057,575,-1.1544,1015,-0.3065,1441,0.29775,1867,0.73773,1044,-0.2956
ENSG00000174917,MICOS13,58,-1.5810,213,0.44796,188,0.27172,197,0.31268,176,0.12439,148,-0.1987
ENSG00000167733,HSD11B1L,70,-1.1887,163,0.12997,156,0.06801,175,0.24782,96,-0.7072,179,0.39608
ENSG00000196365,LONP1,39,-0.2767,71,0.68226,54,0.25087,52,0.16596,32,-0.5975,40,-0.3172
ENSG00000174886,NDUFA11,270,0.32263,204,-0.1394,227,0.04340,163,-0.4922,268,0.30768,213,-0.0886
ENSG00000031823,RANBP3,179,1.51786,44,-0.8276,111,0.76959,59,-0.3917,42,-0.9153,44,-1.0554
ENSG00000130382,MLLT1,10,-3.2287,46,-0.9933,119,0.59353,82,-0.0973,127,0.62649,94,0.17075
ENSG00000125656,CLPP,114,1.20849,19,-1.6538,68,0.35804,25,-1.2440,61,0.12907,50,-0.2276
ENSG00000125652,ALKBH7,32,-1.0948,39,-0.7668,41,-0.7803,59,-0.1522,139,1.32953,76,0.37578
ENSG00000125651,GTF2F1,85,0.81099,6,-3.1401,89,1.09832,42,-0.3515,42,-0.3571,39,-0.5967
ENSG00000088247,KHSRP,16,-2.2554,45,-0.6923,128,1.27620,43,-0.7472,131,1.07729,45,-0.8624
ENSG00000125648,SLC25A23,315,-0.3426,284,-0.5054,421,0.14210,483,0.34987,305,-0.3938,428,0.20325
ENSG00000104833,TUBB4A,503,-0.4395,1750,1.73143,836,0.44740,399,-0.8024,273,-1.3795,456,-0.7497
ENSG00000171105,INSR,79,0.30638,63,-0.0631,56,-0.2815,64,-0.0338,71,0.13010,66,0.04169
ENSG00000198816,ZNF358,120,0.19138,94,-0.2023,76,-0.5943,140,0.44298,135,0.38395,107,-0.0055
ENSG00000032444,PNPLA6,44,-1.1671,120,0.42498,95,0.03895,107,0.22793,81,-0.2125,98,0.11687
ENSG00000076826,CAMSAP3,75,0.79091,47,0.01975,83,1.17845,42,-0.1798,26,-0.8743,21,-1.4601
ENSG00000229833,PET100,110,-0.1945,115,-0.1259,108,-0.2663,107,-0.2435,186,0.66731,129,0.07930
ENSG00000181029,TRAPPC5,142,-0.6469,316,0.64949,197,-0.1518,130,-0.7843,176,-0.3123,256,0.40569
ENSG00000142459,EVI5L,45,-0.8937,101,0.37277,65,-0.3946,99,0.34489,47,-0.8557,101,0.51954
ENSG00000183248,PRR36,1,-5.6061,123,0.60210,141,1.02105,52,-0.7758,18,-2.3586,97,0.28827
ENSG00000260001,TGFBR3L,18,-1.6191,94,1.02969,58,0.23149,47,-0.1250,19,-1.4770,55,0.17362
ENSG00000178531,CTXN1,254,-0.9006,703,0.74968,529,0.30689,361,-0.3504,245,-0.9571,476,0.12370
ENSG00000066044,ELAVL1,66,0.03850,47,-0.4907,73,0.23818,48,-0.4646,72,0.19525,66,0.07010
ENSG00000167775,CD320,1,-5.2002,4,-3.5978,32,-0.6392,50,0.12453,224,3.20356,24,-1.2246
ENSG00000267855,NDUFA7,69,-0.8547,104,-0.2149,113,-0.1064,90,-0.4520,133,0.17366,151,0.54083
ENSG00000233927,RPS28,1196,-0.0212,622,-1.0456,935,-0.4647,1652,0.51481,2102,0.93411,1153,-0.1047
ENSG00000185236,RAB11B,122,-0.2177,159,0.20451,179,0.47988,116,-0.3023,203,0.62076,100,-0.6721
ENSG00000099785,MARCH2,154,1.17219,23,-1.8614,77,-0.0111,105,0.49733,39,-1.0572,74,-0.0913
ENSG00000099783,HNRNPM,240,1.28268,121,0.09098,81,-0.6083,105,-0.1341,92,-0.3368,102,-0.2281
ENSG00000198258,UBL5,335,-0.0526,317,-0.1411,371,0.12706,157,-1.2312,404,0.25057,387,0.24951
ENSG00000127445,PIN1,144,-1.3391,697,1.23129,355,0.07663,247,-0.5106,136,-1.4256,378,0.22826
ENSG00000105088,OLFM2,2,-5.9692,33,-2.0457,123,-0.0249,96,-0.4208,130,0.06041,206,1.28168
ENSG00000080573,COL5A3,36,-1.0750,74,0.07207,21,-2.0019,20,-1.8982,44,-0.7608,141,1.95767
ENSG00000130813,SHFL,147,1.54954,32,-0.9832,69,0.24038,35,-0.8687,44,-0.4914,50,-0.4015
ENSG00000130811,EIF3G,282,1.54177,121,0.04729,101,-0.2702,70,-0.8004,84,-0.5188,98,-0.3622
ENSG00000105364,MRPL4,78,-0.1089,77,-0.1164,142,1.08792,59,-0.5410,27,-1.7299,75,-0.2260
ENSG00000105376,ICAM5,196,0.54392,425,2.00656,131,-0.1348,48,-1.6505,60,-1.3311,93,-0.8310
ENSG00000267673,FDX2,1,-5.1532,71,0.78111,44,-0.0080,42,-0.0904,61,0.50498,46,0.06029
ENSG00000105401,CDC37,215,1.47115,131,0.57825,105,0.23672,68,-0.4913,75,-0.3397,45,-1.3716
ENSG00000065989,PDE4A,15,-2.0184,27,-1.1666,124,1.71100,64,0.19455,27,-1.1562,43,-0.5409
ENSG00000079999,KEAP1,123,1.41658,84,0.73544,17,-1.9322,35,-0.6861,50,-0.1317,54,0.00038
ENSG00000129355,CDKN2D,41,-2.3415,353,1.03181,277,0.71527,161,-0.2843,37,-2.5150,196,0.03397
ENSG00000129353,SLC44A2,82,-0.4350,18,-2.7033,55,-1.1538,78,-0.5155,259,1.53485,141,0.63118
ENSG00000267100,ILF3-DT,1,-5.1452,13,-1.8321,74,1.02794,52,0.25121,60,0.48646,42,-0.1147
ENSG00000129351,ILF3,146,0.25950,127,0.03440,162,0.50216,122,-0.0359,65,-1.0194,113,-0.2120
ENSG00000079805,DNM2,93,1.14910,27,-0.8828,23,-1.2350,57,0.31036,29,-0.7430,58,0.46016
ENSG00000142453,CARM1,125,0.22478,168,0.72373,110,0.01029,82,-0.4645,60,-0.9447,109,0.00389
ENSG00000127616,SMARCA4,64,-0.5299,51,-0.8939,134,0.79287,92,0.03717,66,-0.4953,89,-0.0147
ENSG00000105518,TMEM205,29,-1.8472,68,-0.5753,91,-0.1370,57,-0.8470,148,0.68367,133,0.71402
ENSG00000105520,PLPPR2,374,-0.1549,649,0.76501,582,0.68009,209,-1.0634,260,-0.7257,349,-0.3403
ENSG00000130175,PRKCSH,167,0.69800,100,-0.1444,128,0.29210,83,-0.4362,149,0.50951,77,-0.7027
ENSG00000196361,ELAVL3,86,-2.2487,340,-0.1627,660,1.16256,391,0.06393,118,-1.7860,376,-0.0002
ENSG00000130165,ELOF1,66,0.36244,13,-2.0955,68,0.46968,24,-1.1972,34,-0.6851,68,0.56869
ENSG00000105583,WDR83OS,52,-1.3000,229,1.08471,119,-0.0392,116,-0.0666,155,0.40441,100,-0.3913
ENSG00000105576,TNPO2,164,-0.3525,198,-0.0465,249,0.37746,187,-0.1438,188,-0.1344,201,-0.0327
ENSG00000123144,TRIR,194,0.40818,172,0.20777,126,-0.3257,168,0.17339,109,-0.5255,155,0.05898
ENSG00000198356,GET3,18,-1.8110,51,-0.2579,91,0.79745,37,-0.7684,75,0.36195,60,-0.0062
