Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000101265,RASSF2,30,-0.3049,18,-1.1838,21,-1.2779,57,0.70800,90,1.82106
ENSG00000089057,SLC23A2,26,-1.5479,95,0.47016,61,-0.4469,147,1.16134,68,-0.1240
ENSG00000089063,TMEM230,130,-0.1804,143,-0.0383,137,-0.1595,212,0.60785,145,-0.0033
ENSG00000132646,PCNA,10,-1.2040,20,-0.0883,19,-0.2996,26,0.31488,32,0.74359
ENSG00000101290,CDS2,33,-1.5000,96,0.15013,80,-0.2587,202,1.38763,73,-0.3315
ENSG00000125772,GPCPD1,48,1.43683,24,0.29582,15,-0.6262,10,-1.0911,20,-0.0453
ENSG00000089199,CHGB,49,-1.6355,193,0.54919,171,0.51481,148,0.05999,67,-1.2487
ENSG00000088766,CRLS1,26,-0.3124,34,0.10439,35,0.20796,21,-0.6792,33,0.01531
ENSG00000125827,TMX4,136,-0.3314,238,0.64463,156,-0.1753,194,0.23462,128,-0.4651
ENSG00000182621,PLCB1,31,-2.3265,221,0.78247,152,0.12376,173,0.28764,95,-0.7148
ENSG00000101333,PLCB4,58,2.00053,16,-0.1951,15,-0.4975,16,-0.1846,10,-1.0062
ENSG00000125869,LAMP5,74,-0.8032,121,-0.0519,177,1.12798,64,-1.0128,52,-1.4234
ENSG00000101349,PAK5,9,-1.8908,71,1.53314,32,-0.0819,10,-1.7116,20,-0.8140
ENSG00000132639,SNAP25,641,-2.0186,3686,0.78564,2755,0.36409,2245,-0.1181,1291,-1.0475
ENSG00000125863,MKKS,43,-0.5054,58,-0.0494,65,0.25475,100,0.85349,34,-0.9090
ENSG00000101384,JAG1,106,2.45377,13,-1.1711,29,0.20725,2,-3.7356,8,-1.8397
ENSG00000132640,BTBD3,43,-1.9480,143,-0.1368,204,0.83831,152,-0.0242,101,-0.7224
ENSG00000089048,ESF1,50,0.47400,38,0.00811,26,-0.8382,69,0.99743,44,0.26749
ENSG00000101247,NDUFAF5,19,-0.6101,23,-0.3744,30,0.07204,53,0.98644,25,-0.2238
ENSG00000172264,MACROD2,26,-0.4055,54,0.88183,33,-0.0468,20,-0.8252,26,-0.4567
ENSG00000125848,FLRT3,12,-0.3451,39,1.94428,11,-0.6414,8,-0.9332,5,-1.6051
ENSG00000125870,SNRPB2,72,0.36064,64,0.20582,47,-0.4819,59,0.04166,68,0.30308
ENSG00000125851,PCSK2,39,-1.8695,192,0.63702,158,0.41701,140,0.04319,72,-1.0575
ENSG00000125868,DSTN,776,0.47932,514,-0.2000,671,0.43207,439,-0.4270,371,-0.7449
ENSG00000125844,RRBP1,44,1.34745,18,-0.1426,10,-1.3652,22,0.20776,31,0.81904
ENSG00000089006,SNX5,39,-0.4260,55,0.11190,47,-0.2423,45,-0.2316,70,0.54855
ENSG00000232838,PET117,2,-3.0909,24,0.16713,28,0.75154,11,-1.0596,19,-0.2323
ENSG00000149474,KAT14,19,-0.8703,47,0.59711,33,-0.0398,32,-0.0678,30,-0.2036
ENSG00000132664,POLR3F,15,-0.4233,25,0.46016,17,-0.3493,18,-0.0994,23,0.30719
ENSG00000101310,SEC23B,25,-0.4689,37,0.14083,28,-0.4632,55,0.78831,40,0.27430
ENSG00000232388,SMIM26,157,0.53836,88,-0.4177,125,0.28109,96,-0.2526,93,-0.3326
ENSG00000125821,DTD1,39,-0.4203,49,-0.0769,50,-0.0402,81,0.74568,46,-0.1671
ENSG00000185052,SLC24A3,16,-0.6469,30,0.42220,14,-1.1848,79,2.08039,19,-0.3891
ENSG00000132669,RIN2,33,0.72591,14,-0.6786,16,-0.5509,11,-0.9660,37,1.11484
ENSG00000173418,NAA20,33,-0.8406,86,0.74487,63,0.25131,31,-0.9548,40,-0.5887
ENSG00000101343,CRNKL1,12,-0.8805,32,0.74373,19,-0.2649,18,-0.2605,23,0.08482
ENSG00000088970,KIZ,18,-0.0777,18,-0.0747,17,-0.2054,17,-0.1979,25,0.50305
ENSG00000088930,XRN2,30,0.36072,18,-0.5328,24,-0.0509,25,0.05237,29,0.28699
ENSG00000125812,GZF1,27,0.19012,33,0.54914,19,-0.6078,28,0.25595,25,0.09709
ENSG00000125814,NAPB,252,-1.1425,817,0.80783,557,0.13515,476,-0.1694,341,-0.7447
ENSG00000101439,CST3,2902,-0.3693,1668,-1.3038,3394,-0.2023,3991,0.13268,6599,1.12677
ENSG00000101463,SYNDIG1,20,-1.1622,65,0.78106,41,-0.0960,50,0.26187,32,-0.5009
ENSG00000101474,APMAP,64,-0.8946,172,0.73947,107,-0.1871,135,0.25015,95,-0.3389
ENSG00000154930,ACSS1,42,0.05906,19,-1.2096,32,-0.5503,30,-0.4478,86,1.50649
ENSG00000197586,ENTPD6,125,-0.4604,228,0.56178,173,0.08075,150,-0.1760,125,-0.5039
ENSG00000100994,PYGB,126,0.02000,143,0.24994,115,-0.1907,125,0.01666,126,0.03099
ENSG00000100997,ABHD12,93,-0.5165,137,0.09540,144,0.29733,135,0.05987,101,-0.4197
ENSG00000101294,HM13,54,0.22564,68,0.69743,34,-0.7113,49,0.06334,51,0.15651
ENSG00000125968,ID1,161,2.64287,18,-1.1724,14,-2.0011,22,-0.8285,63,0.94882
ENSG00000171552,BCL2L1,74,0.22867,87,0.56178,60,-0.1812,60,-0.1015,49,-0.4580
ENSG00000088356,PDRG1,20,-0.4077,26,0.02531,24,-0.2284,37,0.57399,29,0.17210
ENSG00000101337,TM9SF4,29,-0.6876,70,0.80132,44,-0.1249,47,0.05628,34,-0.5094
ENSG00000101350,KIF3B,69,-0.6688,120,0.22006,112,0.14184,102,-0.0563,98,-0.1334
ENSG00000171456,ASXL1,22,-0.1678,35,0.65115,24,0.01932,27,0.16421,13,-0.9852
ENSG00000197183,NOL4L,22,-0.4792,40,0.49054,28,-0.2255,25,-0.2827,34,0.19718
ENSG00000149600,COMMD7,47,-0.5669,77,0.22491,68,-0.0222,69,0.02627,70,0.05395
ENSG00000101367,MAPRE1,64,0.94903,35,-0.0523,30,-0.4273,16,-1.1834,47,0.48249
ENSG00000101391,CDK5RAP1,18,-0.2990,29,0.56530,22,0.08025,12,-0.8261,18,-0.2699
ENSG00000101400,SNTA1,155,0.00884,96,-0.7944,147,-0.1243,143,-0.1226,236,0.79021
ENSG00000078699,CBFA2T2,16,-0.8192,30,0.21034,27,-0.0334,24,-0.1923,31,0.28071
ENSG00000125967,NECAB3,31,-0.5493,52,0.25600,44,-0.0627,75,0.83370,32,-0.5564
ENSG00000101417,PXMP4,5,-1.4448,22,0.72959,10,-0.8763,20,0.47823,21,0.66704
ENSG00000101421,CHMP4B,82,-0.8922,188,0.47122,135,-0.1847,179,0.33740,142,-0.0357
ENSG00000125970,RALY,70,0.62938,50,0.07424,37,-0.5851,36,-0.4303,66,0.58680
ENSG00000125977,EIF2S2,102,-0.1278,122,0.18305,104,-0.1465,110,-0.0093,118,0.12280
ENSG00000101444,AHCY,46,0.19255,45,0.15491,44,0.15876,27,-0.6348,35,-0.2585
ENSG00000078747,ITCH,20,-0.7327,41,0.42086,30,-0.1507,56,0.89028,23,-0.5878
ENSG00000125971,DYNLRB1,347,-0.2271,434,0.14139,445,0.29009,366,-0.1439,301,-0.4882
ENSG00000101460,MAP1LC3A,230,-0.6742,469,0.50428,349,-0.0508,494,0.53338,252,-0.5839
ENSG00000101464,PIGU,26,0.34451,29,0.62449,10,-1.5730,37,0.92868,29,0.61132
ENSG00000198646,NCOA6,19,-0.6488,32,0.20931,27,-0.1750,31,0.09443,34,0.29735
ENSG00000078804,TP53INP2,35,-0.7419,45,-0.3822,28,-1.5396,115,1.16736,123,1.53505
ENSG00000131067,GGT7,18,-1.5731,85,1.00792,43,-0.3718,55,0.16697,45,-0.1593
ENSG00000131069,ACSS2,4,-2.1098,24,0.76496,16,0.10129,9,-0.8043,15,-0.0464
ENSG00000100983,GSS,25,-0.7085,51,0.44332,34,-0.3672,85,1.25286,27,-0.6328
ENSG00000100991,TRPC4AP,30,-0.8229,73,0.67601,44,-0.3641,50,-0.0200,56,0.18527
ENSG00000126005,MMP24OS,85,-0.8502,141,-0.0787,176,0.50680,171,0.23951,102,-0.6259
ENSG00000125966,MMP24,3,-2.6400,22,0.34702,21,0.42968,24,0.46474,11,-0.7922
ENSG00000242372,EIF6,50,-0.1381,58,0.12666,50,-0.1925,79,0.60355,50,-0.1397
ENSG00000101019,UQCC1,34,0.05558,48,0.66100,31,-0.1561,22,-0.5978,28,-0.2657
ENSG00000125991,ERGIC3,106,0.43107,97,0.31947,66,-0.4980,78,-0.0582,91,0.21797
ENSG00000214078,CPNE1,31,-0.0163,45,0.64735,29,-0.1941,19,-0.8163,31,-0.0506
ENSG00000244462,RBM12,22,-0.2771,28,0.07102,20,-0.6798,34,0.37638,41,0.78892
ENSG00000244005,NFS1,21,-0.8265,44,0.35533,39,0.19296,32,-0.1710,31,-0.2676
ENSG00000125995,ROMO1,255,0.16284,140,-0.8279,263,0.38386,238,0.05748,219,-0.0883
ENSG00000131051,RBM39,189,0.77861,116,-0.0181,97,-0.4770,99,-0.2593,143,0.36084
ENSG00000025293,PHF20,43,-0.2648,62,0.33718,49,-0.1310,57,0.16326,48,-0.1061
ENSG00000171222,SCAND1,175,0.19358,153,-0.0183,150,-0.0799,170,0.14560,151,-0.0472
ENSG00000260032,NORAD,475,-1.1358,1185,0.31888,1065,0.19058,1150,0.23453,801,-0.3699
ENSG00000088367,EPB41L1,98,-0.9541,188,0.06504,183,0.02528,280,0.70457,163,-0.1875
ENSG00000080845,DLGAP4,116,-0.1951,112,-0.2713,145,0.28664,166,0.37812,104,-0.3891
ENSG00000101335,MYL9,856,4.87941,10,-3.6120,32,-2.3253,16,-2.7538,45,-1.3820
ENSG00000101084,RAB5IF,46,-0.7196,63,-0.2633,91,0.62638,65,-0.1895,58,-0.4100
ENSG00000101079,NDRG3,88,-1.0646,227,0.46368,205,0.42440,130,-0.4723,121,-0.6422
ENSG00000149639,SOGA1,24,-0.2745,33,0.24365,27,-0.1364,21,-0.4946,34,0.32585
ENSG00000101347,SAMHD1,61,0.83492,43,0.31771,26,-0.7385,28,-0.3946,46,0.40998
ENSG00000118705,RPN2,104,0.38709,70,-0.2680,82,-0.0141,38,-1.1678,106,0.45773
ENSG00000101363,MANBAL,104,0.07560,95,-0.0766,99,-0.0099,131,0.44683,86,-0.2458
ENSG00000197122,SRC,14,0.01264,23,0.89907,11,-0.5535,19,0.49574,10,-0.5773
ENSG00000166619,BLCAP,189,-0.6893,380,0.46756,289,-0.0417,430,0.61690,204,-0.6216
ENSG00000053438,NNAT,513,0.75622,290,-0.1838,295,-0.2325,294,-0.1472,345,0.11623
ENSG00000132792,CTNNBL1,25,0.18990,21,-0.1094,24,0.22767,15,-0.5653,21,-0.1214
ENSG00000132821,VSTM2L,89,-1.1552,230,0.36504,196,0.10612,314,0.83989,113,-0.8484
ENSG00000101407,TTI1,16,0.14982,21,0.72797,12,-0.3775,9,-0.6062,14,-0.0306
ENSG00000101413,RPRD1B,15,-0.3106,18,-0.0093,18,-0.0044,20,0.14245,19,0.09063
ENSG00000196756,SNHG17,23,-0.0089,21,-0.0964,24,0.14515,27,0.25742,19,-0.3194
ENSG00000174365,SNHG11,23,0.47973,12,-0.5657,21,0.55550,9,-0.9954,14,-0.3460
ENSG00000170471,RALGAPB,11,-1.7103,50,0.66926,37,0.16226,19,-0.8670,33,-0.0700
ENSG00000101438,SLC32A1,15,-1.0669,9,-1.8612,25,-0.5158,154,3.05003,12,-1.4427
ENSG00000101445,PPP1R16B,48,-0.5541,66,-0.0594,67,-0.0400,56,-0.3149,90,0.49419
ENSG00000198900,TOP1,102,0.78273,74,0.30237,55,-0.3243,52,-0.2971,56,-0.1876
ENSG00000124181,PLCG1,44,0.79575,17,-0.7578,29,0.19827,13,-1.1299,30,0.20082
ENSG00000174306,ZHX3,42,0.02026,31,-0.4552,45,0.26220,30,-0.4986,46,0.19226
ENSG00000124177,CHD6,68,0.41940,56,0.12921,45,-0.3537,80,0.69356,44,-0.3034
ENSG00000196090,PTPRT,17,-2.1744,80,0.18889,84,0.43151,115,0.75789,40,-0.9617
ENSG00000124193,SRSF6,78,0.69093,56,0.19019,50,-0.0417,35,-0.5939,42,-0.3413
ENSG00000185513,L3MBTL1,20,0.14318,26,0.64023,14,-0.6338,26,0.55822,17,-0.1635
ENSG00000101052,IFT52,13,-0.4112,21,0.29470,16,-0.2762,17,-0.0514,21,0.34590
ENSG00000132823,OSER1,3,-2.8466,27,0.53736,20,0.04247,15,-0.3987,23,0.25902
ENSG00000223891,OSER1-DT,17,-0.3123,20,-0.1196,21,-0.0231,16,-0.3975,27,0.46343
ENSG00000124194,GDAP1L1,40,-0.8004,77,0.24322,78,0.41845,68,0.01483,44,-0.7213
ENSG00000124120,TTPAL,21,-0.3021,42,0.93632,21,-0.4522,18,-0.5306,26,0.01467
ENSG00000132824,SERINC3,192,-0.7785,424,0.53019,346,0.24151,270,-0.2554,224,-0.5931
ENSG00000168734,PKIG,169,0.04964,113,-0.6199,200,0.58792,182,0.16772,110,-0.6662
ENSG00000101098,RIMS4,22,-0.6296,32,-0.0763,34,0.05214,59,0.90253,27,-0.3992
ENSG00000166913,YWHAB,355,-1.4103,1418,0.87092,855,-0.1108,1020,0.21344,664,-0.5060
ENSG00000025772,TOMM34,50,-0.4966,103,0.74391,73,0.18776,52,-0.4432,40,-0.8892
ENSG00000101109,STK4,22,-0.1139,35,0.67350,20,-0.3906,18,-0.4353,26,0.13584
ENSG00000124145,SDC4,37,-0.5894,20,-1.6219,39,-0.7699,63,0.24491,130,1.79932
ENSG00000204070,SYS1,23,0.26504,19,-0.0620,17,-0.3334,34,0.91737,17,-0.2194
ENSG00000244274,DBNDD2,164,-0.3209,178,-0.2093,127,-1.0434,161,-0.3509,447,1.60927
ENSG00000124155,PIGT,73,0.32807,66,0.18954,55,-0.1958,59,-0.0146,57,-0.0664
ENSG00000101457,DNTTIP1,29,0.15219,31,0.29092,24,-0.2392,23,-0.1688,27,0.08469
ENSG00000124104,SNX21,27,0.09900,21,-0.2683,25,-0.0539,27,0.12013,28,0.20719
ENSG00000101473,ACOT8,58,-0.5252,76,-0.1093,97,0.48930,77,-0.0843,62,-0.4621
ENSG00000064601,CTSA,52,-0.1960,93,0.85136,47,-0.5318,35,-0.8069,69,0.29145
ENSG00000100979,PLTP,224,2.18058,22,-1.7512,33,-1.4777,39,-0.7954,122,1.22183
ENSG00000100982,PCIF1,7,-1.2262,18,0.06485,16,-0.1144,9,-0.9625,27,0.85448
ENSG00000198026,ZNF335,22,0.35792,22,0.43704,16,-0.2683,10,-0.8985,19,0.12692
ENSG00000124140,SLC12A5,187,-0.7743,367,0.31538,381,0.62562,240,-0.3931,161,-1.0839
ENSG00000124160,NCOA5,11,-0.9318,25,0.26127,20,-0.1489,36,0.83342,19,-0.2273
ENSG00000149654,CDH22,29,-0.8002,50,0.06609,65,0.93921,13,-1.9585,31,-0.7487
ENSG00000080189,SLC35C2,20,-0.6988,29,-0.0890,27,-0.3631,49,0.73676,40,0.45224
ENSG00000062598,ELMO2,43,-0.4815,79,0.54330,60,0.05647,34,-0.8554,56,-0.0983
ENSG00000101040,ZMYND8,26,-1.4322,95,0.61903,78,0.37545,48,-0.5539,47,-0.6168
ENSG00000196562,SULF2,76,1.12239,44,0.23048,22,-1.1961,68,0.94352,39,0.04413
ENSG00000124126,PREX1,51,-0.3216,43,-0.6460,47,-0.6951,53,-0.2579,133,1.49171
ENSG00000124198,ARFGEF2,33,-0.2048,55,0.67855,39,0.04980,37,-0.0193,22,-0.9234
ENSG00000124207,CSE1L,52,-0.3345,93,0.65578,68,0.12466,34,-0.9816,51,-0.4137
ENSG00000124214,STAU1,79,-0.1053,92,0.16420,95,0.33572,72,-0.2514,58,-0.6309
ENSG00000124228,DDX27,22,0.18127,21,0.12965,13,-0.8393,44,1.38169,19,-0.0360
ENSG00000124201,ZNFX1,39,1.25500,17,-0.0808,12,-0.9110,21,0.22339,22,0.36131
ENSG00000177410,ZFAS1,150,-0.2492,79,-1.3269,181,0.07942,214,0.30823,255,0.68051
ENSG00000158445,KCNB1,19,-1.9096,112,0.93190,74,0.22181,64,-0.1041,37,-1.0263
ENSG00000158470,B4GALT5,24,-1.7276,101,0.52091,94,0.60888,57,-0.4584,42,-0.9770
ENSG00000158480,SPATA2,17,-1.4539,64,0.61188,48,0.09399,58,0.37677,32,-0.6294
ENSG00000124226,RNF114,37,-0.2904,44,0.00944,45,0.05550,30,-0.5984,52,0.30643
ENSG00000244687,UBE2V1,151,0.08935,125,-0.2329,160,0.31915,148,0.05619,111,-0.4380
ENSG00000240849,TMEM189,17,-0.7434,35,0.40799,24,-0.3556,12,-1.2908,43,0.82342
ENSG00000172216,CEBPB,187,1.93571,53,-0.2459,50,-0.4947,36,-0.8272,47,-0.4429
ENSG00000196396,PTPN1,22,0.51163,22,0.60425,12,-0.6128,14,-0.1472,16,0.05137
ENSG00000124243,BCAS4,36,0.19616,28,-0.2462,34,0.17101,48,0.64292,21,-0.7004
ENSG00000101126,ADNP,39,-0.9946,100,0.51664,75,-0.0004,63,-0.2807,75,-0.0132
ENSG00000000419,DPM1,43,0.05665,53,0.43417,40,-0.1167,46,0.14842,32,-0.4426
ENSG00000026559,KCNG1,32,-1.3329,100,0.49215,87,0.36715,49,-0.6887,62,-0.3640
ENSG00000054793,ATP9A,144,-1.1711,453,0.71611,312,0.03537,252,-0.3144,262,-0.2768
ENSG00000064787,BCAS1,20,-2.4220,85,-0.2597,30,-2.3653,129,0.41710,311,2.56546
ENSG00000101132,PFDN4,73,-0.5023,96,-0.0793,111,0.24997,110,0.13738,91,-0.1856
ENSG00000101134,DOK5,24,-0.1965,30,0.17341,28,0.05525,26,-0.0618,25,-0.1395
ENSG00000054803,CBLN4,31,-1.8068,80,-0.4162,166,1.76156,53,-1.0150,24,-2.2813
ENSG00000124098,FAM210B,66,1.01098,22,-0.7656,33,-0.1744,33,-0.1103,41,0.23333
ENSG00000101138,CSTF1,0,-6.6587,19,0.54195,11,-0.4872,27,1.06970,16,0.24305
ENSG00000022277,RTF2,133,0.50991,93,-0.0752,94,-0.0757,70,-0.5047,103,0.11310
ENSG00000101144,BMP7,17,-0.8064,18,-0.8077,21,-0.7168,34,0.26124,63,1.52341
ENSG00000101146,RAE1,15,-1.0124,43,0.69795,34,0.36453,18,-0.7772,19,-0.7729
ENSG00000256222,MTRNR2L3,8,-1.1532,7,-1.5160,18,0.08058,40,1.32960,21,0.30666
ENSG00000124225,PMEPA1,79,0.60598,54,-0.0115,46,-0.3999,63,0.23839,58,0.12134
ENSG00000124209,RAB22A,39,-0.7899,73,0.20832,73,0.29553,60,-0.1276,54,-0.3151
ENSG00000124164,VAPB,60,-0.6239,117,0.49011,93,0.10193,96,0.10941,65,-0.5510
ENSG00000124222,STX16,38,-0.2570,58,0.47782,37,-0.4741,70,0.74725,41,-0.1407
ENSG00000215440,NPEPL1,16,-0.1520,22,0.38916,16,-0.2022,9,-0.9526,22,0.36759
ENSG00000087460,GNAS,1894,-0.2885,2471,0.14692,2347,0.08332,3145,0.52298,1656,-0.5431
ENSG00000101158,NELFCD,16,-1.3244,44,0.28356,33,-0.3305,44,0.26440,50,0.52978
ENSG00000124172,ATP5F1E,1598,-0.1238,976,-0.9570,2189,0.70357,1396,-0.3353,1559,-0.1795
ENSG00000101166,PRELID3B,28,-0.2197,26,-0.3280,36,0.31495,36,0.20286,28,-0.2406
ENSG00000087495,PHACTR3,21,-2.3345,75,-0.4703,110,0.29077,113,0.21341,127,0.45610
ENSG00000196227,FAM217B,41,-1.2939,124,0.45970,106,0.26798,109,0.20435,64,-0.6698
ENSG00000179242,CDH4,5,-2.3883,30,0.34791,16,-1.0032,41,0.83221,43,1.05585
ENSG00000149657,LSM14B,38,-0.5585,76,0.62550,50,-0.1977,82,0.66663,36,-0.6599
ENSG00000101182,PSMA7,118,-0.7293,205,0.14535,200,0.16014,223,0.27037,162,-0.2656
ENSG00000184402,SS18L1,17,-1.3490,47,0.25241,47,0.37727,50,0.32718,27,-0.6819
ENSG00000101180,HRH3,6,-2.5507,45,0.34557,29,-0.6142,68,0.98994,50,0.54494
ENSG00000130703,OSBPL2,24,-0.7169,35,-0.1539,33,-0.3249,75,1.11924,42,0.15367
ENSG00000130706,ADRM1,44,-0.8826,91,0.28970,89,0.38857,34,-1.2486,74,-0.0890
ENSG00000171858,RPS21,2113,0.08069,1024,-1.1205,2195,0.24465,1970,-0.0301,2492,0.39081
ENSG00000060491,OGFR,23,-0.8312,61,0.80901,38,-0.0636,23,-0.8463,37,-0.1152
ENSG00000092758,COL9A3,18,0.07550,18,0.02824,8,-1.6953,33,1.03277,34,1.24769
ENSG00000101190,TCFL5,20,-0.5773,36,0.37777,21,-0.7386,37,0.39580,42,0.68929
ENSG00000101191,DIDO1,28,0.26569,30,0.39621,21,-0.2367,27,0.23352,19,-0.3673
ENSG00000101193,GID8,36,-0.4171,68,0.67332,40,-0.4006,46,-0.0427,50,0.10787
ENSG00000149658,YTHDF1,10,-1.5098,38,0.60208,27,-0.0865,19,-0.5414,32,0.25699
ENSG00000101198,NKAIN4,19,-1.2212,24,-0.9015,37,-0.3212,56,0.44888,77,1.16349
ENSG00000101199,ARFGAP1,7,-2.5671,62,0.84795,33,-0.4460,64,0.78886,37,-0.1090
ENSG00000101204,CHRNA4,27,-0.2220,49,0.85620,20,-0.9582,44,0.56191,35,0.21780
ENSG00000075043,KCNQ2,98,-0.9100,175,-0.0233,187,0.14262,229,0.41124,169,-0.0818
ENSG00000101210,EEF1A2,405,-0.8580,840,0.31738,776,0.26823,685,-0.0438,548,-0.4307
ENSG00000125534,PPDPF,341,0.44316,236,-0.1660,242,-0.1740,229,-0.1968,299,0.25773
ENSG00000197457,STMN3,309,-0.8610,712,0.51092,581,0.20855,452,-0.2731,415,-0.4450
ENSG00000101246,ARFRP1,50,0.20063,42,-0.0607,36,-0.4945,75,0.89134,46,0.10748
ENSG00000125520,SLC2A4RG,30,0.50169,15,-0.6462,14,-0.9158,20,-0.1339,43,1.35084
ENSG00000101150,TPD52L2,81,0.50542,79,0.54237,51,-0.3358,58,-0.0085,46,-0.4124
ENSG00000101152,DNAJC5,112,-0.8128,225,0.30873,198,0.12149,232,0.32749,149,-0.4096
ENSG00000198276,UCKL1,21,0.38388,19,0.29989,14,-0.4092,4,-1.8432,23,0.63899
ENSG00000196700,ZNF512B,16,-0.9940,35,0.24163,35,0.32134,33,0.11404,23,-0.4930
ENSG00000101161,PRPF6,52,0.23214,72,0.86645,35,-0.5934,16,-1.5196,54,0.31908
ENSG00000171703,TCEA2,123,-0.4037,132,-0.3256,189,0.49539,144,-0.1540,137,-0.2606
ENSG00000125510,OPRL1,10,-0.9699,33,0.97504,19,-0.1502,10,-1.0589,19,-0.0897
ENSG00000203880,PCMTD2,45,0.10637,62,0.73882,31,-0.7158,47,0.17694,45,0.11640
ENSG00000280071,GATD3B,12,-0.7810,22,0.12708,20,0.02213,18,-0.1560,23,0.24979
ENSG00000155304,HSPA13,37,-1.6249,160,0.71425,103,-0.1433,144,0.45401,90,-0.3223
ENSG00000180530,NRIP1,27,-0.3742,36,0.04319,36,0.13013,44,0.38921,28,-0.3407
ENSG00000155313,USP25,32,-0.4721,49,0.20284,52,0.50948,26,-0.8156,32,-0.5382
ENSG00000215386,MIR99AHG,70,1.49345,17,-0.8588,17,-1.1898,26,-0.1554,51,1.09035
ENSG00000154639,CXADR,12,-2.1634,67,0.44768,53,0.07437,71,0.49610,44,-0.2809
ENSG00000154640,BTG3,34,0.77107,14,-0.6116,22,0.14386,26,0.37391,15,-0.5325
ENSG00000224924,LINC00320,8,-2.3921,41,-0.0735,40,-0.1986,69,0.75686,57,0.52058
ENSG00000154654,NCAM2,72,-1.6740,346,0.87210,234,0.19572,171,-0.3811,145,-0.6932
ENSG00000154721,JAM2,152,2.82704,23,-0.5692,12,-2.0581,16,-1.0614,44,0.52430
ENSG00000154723,ATP5PF,391,-0.1773,305,-0.6141,510,0.43949,425,-0.0430,416,-0.0875
ENSG00000142192,APP,532,-0.5633,1076,0.63380,727,-0.1235,890,0.24593,590,-0.4395
ENSG00000154734,ADAMTS1,371,5.37758,4,-3.4489,9,-2.9062,1,-4.9054,16,-1.5488
ENSG00000198862,LTN1,13,-0.5432,32,1.05533,14,-0.5510,21,0.27578,15,-0.3403
ENSG00000156253,RWDD2B,28,0.76906,20,0.25930,15,-0.3076,16,-0.1696,15,-0.2193
ENSG00000156256,USP16,42,0.15264,31,-0.3323,33,-0.3802,54,0.56019,49,0.43566
ENSG00000156261,CCT8,92,-0.4512,167,0.56848,136,0.28457,103,-0.2667,69,-0.9446
ENSG00000156299,TIAM1,43,-1.0470,94,0.19265,84,-0.0315,154,0.97845,64,-0.4783
ENSG00000142168,SOD1,584,-0.4943,866,0.13735,886,0.27800,777,-0.0494,646,-0.3714
ENSG00000156304,SCAF4,14,-0.1164,20,0.55787,15,-0.0091,10,-0.5614,12,-0.3032
ENSG00000142207,URB1,16,-0.5418,33,0.66751,17,-0.6742,45,1.11335,19,-0.2887
ENSG00000159079,CFAP298,33,-0.4333,51,0.26221,49,0.30040,38,-0.2471,33,-0.4921
ENSG00000159082,SYNJ1,68,-1.3620,264,0.88112,168,0.04618,148,-0.1780,117,-0.5927
ENSG00000205927,OLIG2,25,-0.7077,27,-0.6432,22,-1.2457,69,0.90128,88,1.58699
ENSG00000184221,OLIG1,73,-1.2706,119,-0.5890,136,-0.5158,162,-0.0550,347,1.43583
ENSG00000142166,IFNAR1,63,0.39203,61,0.37528,41,-0.4539,47,-0.0567,53,0.11778
ENSG00000159128,IFNGR2,100,0.29100,104,0.39312,83,0.00098,55,-0.6534,69,-0.3258
ENSG00000142188,TMEM50B,93,0.33434,74,-0.0291,70,-0.1964,113,0.66333,63,-0.3163
ENSG00000159140,SON,154,0.00604,207,0.54485,119,-0.6220,152,-0.0179,188,0.36707
ENSG00000205758,CRYZL1,33,-0.6219,55,0.16527,49,-0.0649,57,0.20485,53,0.10361
ENSG00000205726,ITSN1,72,-0.3604,82,-0.1794,87,-0.1140,152,0.82922,89,-0.0393
ENSG00000241837,ATP5PO,314,-0.4287,370,-0.1919,468,0.35449,369,-0.1755,388,-0.1094
ENSG00000243927,MRPS6,38,-0.4784,64,0.34423,55,0.15031,30,-0.8659,52,-0.0127
ENSG00000198743,SLC5A3,40,0.26429,40,0.33579,25,-0.6821,68,1.16818,27,-0.3505
ENSG00000159200,RCAN1,37,-0.7560,60,-0.0372,68,0.28074,90,0.62237,43,-0.5775
ENSG00000159228,CBR1,126,0.27167,106,0.00670,62,-1.1916,63,-0.8034,227,1.51405
ENSG00000142197,DOP1B,13,-0.7454,35,0.96032,17,-0.5571,15,-0.4954,25,0.29332
ENSG00000159256,MORC3,37,0.58838,27,0.12775,26,0.02400,18,-0.4956,21,-0.3435
ENSG00000185808,PIGP,23,-0.2396,22,-0.3542,30,0.30293,20,-0.4459,29,0.15650
ENSG00000182670,TTC3,185,-0.9270,420,0.39814,317,-0.1605,436,0.41533,331,-0.0300
ENSG00000157538,VPS26C,12,-0.7477,19,-0.0673,24,0.63033,12,-0.8007,16,-0.3187
ENSG00000157540,DYRK1A,56,-0.3363,92,0.51582,71,0.06889,59,-0.2358,53,-0.4393
ENSG00000157542,KCNJ6,17,-1.4704,47,0.10829,10,-2.8665,100,1.36940,114,1.96215
ENSG00000157557,ETS2,160,1.11714,127,0.82318,72,-0.2972,40,-1.0898,40,-1.1582
